gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
LIMCH1,0.2118,0.7695,0.687063,0.385329,NS
VPS4A,0.1816,0.8958,0.687564,0.32129,NS
ANXA7,0.1366,1.1912,0.687575,0.215754,NS
PCYT2,0.2219,0.7319,0.687992,0.405255,NS
RPS16,-0.196,0.8195,0.690844,0.360474,NS
TPP2,0.1615,0.9921,0.69152,0.284033,NS
COPG1,-0.1765,0.9061,0.691944,0.318258,NS
RACK1,-0.175,0.9104,0.692965,0.315538,NS
XPO1,0.1545,1.0304,0.693025,0.268106,NS
MDH2,0.1652,0.9639,0.693029,0.295355,NS
SERPING1,0.2582,0.6155,0.693553,0.475837,NS
AGO2,0.1973,0.8031,0.694235,0.366747,NS
TBCB,0.1752,0.9022,0.694935,0.319949,NS
EPS15L1,-0.2118,0.7441,0.695679,0.399564,NS
PPP1R2,0.1786,0.8806,0.696174,0.32878,NS
S100A13,-0.299,0.5244,0.696959,0.534607,NS
GLRX,-0.2428,0.6438,0.697703,0.458474,NS
HSPA2,0.2687,0.5797,0.698649,0.496583,NS
NDUFS5,0.221,0.7044,0.698821,0.41901,NS
TMEM43,-0.2089,0.7422,0.699763,0.39974,NS
SLC35A4,-0.2108,0.7341,0.700295,0.404996,NS
REEP5,-0.176,0.8789,0.700412,0.329017,NS
NIPSNAP2,0.1729,0.8942,0.700455,0.32141,NS
MAPK1,-0.1485,1.0403,0.700678,0.264252,NS
PTGR1,-0.2845,0.5429,0.700741,0.520566,NS
BLVRB,0.1767,0.8717,0.701388,0.332859,NS
CYCS,-0.234,0.6575,0.701679,0.45028,NS
RPL10A,-0.2486,0.6133,0.703945,0.476897,NS
MYL9,-0.4444,0.3417,0.704973,0.661314,NS
AP1B1,-0.2038,0.7429,0.705641,0.39974,NS
FKBP3,0.1422,1.0633,0.706006,0.25549500000000003,NS
GSTP1,0.1598,0.9428,0.706885,0.300376,NS
PREB,0.188,0.8009,0.707085,0.367473,NS
DEK,-0.2051,0.7333,0.707321,0.404996,NS
TTC3,0.2743,0.5479,0.707459,0.518159,NS
CAV2,-0.3222,0.4653,0.708079,0.572397,NS
TUBB4B,-0.156,0.9521,0.710302,0.298293,NS
VBP1,0.1552,0.9569,0.710371,0.298293,NS
TPPP3,0.2852,0.5183,0.711517,0.538831,NS
HSPA8,-0.1288,1.1476,0.711622,0.226793,NS
PSMD4,-0.1341,1.1017,0.711735,0.242978,NS
COPS7A,0.1565,0.9432,0.711853,0.300376,NS
RPL4,-0.2497,0.5906,0.712089,0.49031,NS
COQ10B,-0.23,0.64,0.712523,0.461185,NS
SND1,-0.2034,0.7208,0.713467,0.40975,NS
DENND5A,0.2242,0.651,0.714617,0.453543,NS
FTL,0.406,0.3592,0.714734,0.649529,NS
C1QBP,-0.1779,0.8198,0.714779,0.360474,NS
GRB2,0.1742,0.835,0.715353,0.353964,NS
PSMA6,-0.1441,1.0079,0.715762,0.277507,NS
ESD,-0.2048,0.7085,0.715932,0.416364,NS
PANK4,0.1779,0.8113,0.717228,0.363877,NS
ABRAXAS2,0.1509,0.9552,0.717623,0.298293,NS
AARS1,0.1457,0.9812,0.719483,0.288227,NS
TLN1,0.1261,1.1305,0.720212,0.233151,NS
LANCL1,-0.1681,0.839,0.722695,0.351964,NS
PREP,-0.1567,0.8987,0.723105,0.320503,NS
PSMD12,-0.1682,0.8277,0.72567,0.356731,NS
EIF3L,-0.1914,0.7265,0.726062,0.407055,NS
ME1,-0.1585,0.8763,0.726291,0.330536,NS
PELO,-0.2248,0.615,0.727395,0.475965,NS
TIMM9,0.1865,0.7399,0.727789,0.400574,NS
CASQ2,0.2219,0.6212,0.727999,0.472621,NS
AARSD1,-0.2254,0.6075,0.729532,0.4798,NS
VPS13C,-0.2115,0.6454,0.730326,0.457267,NS
TMEM109,-0.1828,0.7461,0.730481,0.398184,NS
THNSL1,0.3532,0.3859,0.730587,0.630898,NS
MTX1,-0.1665,0.8175,0.730936,0.361532,NS
SHMT1,0.2459,0.5493,0.732654,0.517574,NS
PICALM,0.2632,0.513,0.732806,0.541277,NS
HSPB1,-0.2127,0.6298,0.734581,0.466893,NS
FLG2,-0.3601,0.3716,0.734804,0.639124,NS
NAPA,0.1161,1.1526,0.734908,0.226087,NS
IMPDH2,-0.15,0.8909,0.735141,0.322606,NS
GNAI2,0.1398,0.9556,0.735218,0.298293,NS
PSMB1,-0.1191,1.1206,0.735356,0.236375,NS
EEA1,-0.1843,0.7239,0.735508,0.408411,NS
GNB1,0.1484,0.8984,0.735736,0.320503,NS
CLASP2,0.2229,0.5958,0.73659,0.485937,NS
ADSS2,-0.2026,0.6524,0.737629,0.452974,NS
LYPLAL1,-0.3178,0.4147,0.738239,0.607991,NS
KDM5B,-0.1847,0.7133,0.738358,0.414254,NS
PPP2CA,0.119,1.1064,0.73841,0.241046,NS
GLUD1,0.165,0.7969,0.738733,0.370006,NS
SARNP,-0.2386,0.5492,0.73953,0.517574,NS
IGHV3-7,0.2568,0.5085,0.740311,0.545311,NS
JCHAIN,0.3724,0.3498,0.740825,0.656277,NS
RPL3L,-0.2688,0.4847,0.740874,0.559481,NS
PALMD,0.1914,0.6795,0.741205,0.435106,NS
NES,-0.4252,0.3039,0.742628,0.694054,NS
CACNB3,-0.1499,0.8551,0.744386,0.343415,NS
SEC23IP,-0.1563,0.8196,0.744583,0.360474,NS
NME1,0.1457,0.8788,0.744609,0.329017,NS
H2BC4,-0.2935,0.4282,0.748728,0.596567,NS
C11orf54,0.1581,0.7908,0.74979,0.373469,NS
CD36,0.2165,0.5736,0.751274,0.502227,NS
HSPB3,-0.2027,0.6123,0.751387,0.476897,NS
CUL3,0.1522,0.8128,0.7521,0.363394,NS
MYL12B,0.1972,0.6237,0.753389,0.471199,NS
PPP1R7,0.1577,0.7757,0.754476,0.381908,NS
PIN1,-0.1666,0.7345,0.754501,0.404996,NS
ISOC2,0.1457,0.8385,0.754865,0.351964,NS
CPA3,0.2554,0.4779,0.754959,0.564649,NS
CACYBP,0.1953,0.6234,0.755566,0.471199,NS
TOR1AIP1,-0.2375,0.5118,0.755894,0.541712,NS
SERPINB1,0.1858,0.653,0.756267,0.452974,NS
G3BP2,-0.255,0.4755,0.756338,0.566826,NS
EIF3J,-0.122,0.9937,0.75641099999999994,0.283686,NS
TGFBI,0.2775,0.4357,0.756993,0.592888,NS
C6orf136,-0.3287,0.3675,0.757143,0.642448,NS
TSG101,-0.1605,0.7467,0.758875,0.398184,NS
SLC16A3,-0.2361,0.5066,0.759261,0.545448,NS
RAB12,0.1735,0.6884,0.759512,0.42936,NS
AFG3L2,0.1453,0.8141,0.76159,0.363394,NS
UBL4A,-0.2093,0.5632,0.762271,0.509058,NS
FDXR,0.3158,0.3725,0.762726,0.639124,NS
TXNDC5,0.1541,0.762,0.763067,0.390341,NS
PPM1B,0.1765,0.6649,0.763196,0.445644,NS
IGHG3,0.2813,0.4157,0.76391,0.607442,NS
PLPBP,0.135,0.8653,0.764192,0.336626,NS
RYR1,-0.1394,0.8354,0.764859,0.353964,NS
RRAD,-0.289,0.4025,0.765063,0.620298,NS
RPN1,-0.122,0.9504,0.765688,0.29855,NS
ATP5PO,0.1445,0.8016,0.765959,0.367223,NS
ATP5PD,0.1412,0.8199,0.766013,0.360474,NS
PDE4DIP,-0.2612,0.4404,0.767289,0.587856,NS
ANXA3,0.207,0.5558,0.767301,0.513537,NS
GPHN,0.1926,0.5964,0.767585,0.485937,NS
EIF3H,-0.2219,0.5158,0.768319,0.539887,NS
VPS35,0.1575,0.7268,0.768327,0.407055,NS
OCIAD1,0.1424,0.8026,0.768601,0.366784,NS
YBX1,-0.1621,0.7036,0.769051,0.41901,NS
ARPP19,-0.194,0.5832,0.770606,0.495156,NS
VPS4B,0.2068,0.5459,0.771101,0.519243,NS
MRPS15,0.2597,0.43120000000000003,0.772696,0.594538,NS
NDUFA8,-0.18,0.6191,0.773683,0.47413,NS
TKT,0.207,0.5379,0.773863,0.524424,NS
UBE2B,-0.2224,0.5003,0.773943,0.548902,NS
FARSA,0.1778,0.6254,0.774074,0.470308,NS
DYNC1LI1,0.1888,0.5863,0.775021,0.493113,NS
IPO7,-0.1677,0.6594,0.775235,0.449154,NS
LRRC40,0.2968,0.3722,0.775357,0.639124,NS
GNAS,-0.1585,0.6954,0.775802,0.424851,NS
UCHL5,-0.1461,0.7538,0.776034,0.393641,NS
DECR1,0.1591,0.6913,0.776341,0.427386,NS
GCN1,-0.1966,0.5564,0.777327,0.513475,NS
CLTC,-0.1472,0.7427,0.777413,0.39974,NS
COASY,-0.1736,0.6285,0.777809,0.467704,NS
MYO18A,-0.2152,0.5053,0.778482,0.545816,NS
GPD1,-0.1507,0.7207,0.778681,0.40975,NS
NDUFB6,-0.2043,0.5308,0.779056,0.528514,NS
FNTA,-0.1505,0.7194,0.779307,0.410261,NS
ETFRF1,-0.2091,0.5172,0.779544,0.539461,NS
CACNG1,0.2082,0.5186,0.779854,0.538831,NS
ATP6V1G1,0.1375,0.7804,0.781051,0.379566,NS
AK2,0.1477,0.7255,0.781311,0.407336,NS
STT3A,-0.1537,0.6945,0.782054,0.424878,NS
ZYX,-0.1297,0.8229,0.782078,0.359524,NS
PDCD6IP,0.1187,0.8988,0.782129,0.320503,NS
IDH3B,0.1611,0.6623,0.782215,0.44663,NS
COL6A2,-0.2907,0.3668,0.782289,0.643033,NS
COPB2,-0.1833,0.5816,0.782396,0.496194,NS
DPT,-0.257,0.4131,0.783098,0.609296,NS
MYLK2,-0.2194,0.4787,0.785235,0.564634,NS
SUMO2,-0.1793,0.5857,0.785242,0.493269,NS
DNAJB4,-0.2646,0.3968,0.785246,0.62576,NS
RCSD1,0.1538,0.6805,0.785888,0.434571,NS
CRYAB,-0.183,0.5692,0.78678,0.506021,NS
PSME1,0.1361,0.7616,0.78768,0.390341,NS
SEPTIN11,0.1845,0.5612,0.787844,0.510951,NS
ARPC5,0.2238,0.4617,0.788222,0.575339,NS
MGST3,-0.1609,0.6371,0.789739,0.462593,NS
ANKRD2,-0.2246,0.455,0.79031,0.579289,NS
AKR1A1,0.1451,0.7044,0.79035,0.41901,NS
HSD17B12,0.1793,0.5684,0.790891,0.506551,NS
RTN4IP1,0.2129,0.4783,0.791002,0.564634,NS
IDH3G,0.1689,0.602,0.791254,0.482007,NS
CD99,-0.1942,0.5203,0.792385,0.538273,NS
KIF5B,0.1399,0.7213,0.792654,0.40975,NS
PNPT1,0.1569,0.643,0.792722,0.45868,NS
SEC61B,0.3559,0.2817,0.793883,0.716333,NS
ENDOD1,-0.1272,0.7863,0.794353,0.375896,NS
DNM1L,0.1291,0.7741,0.794412,0.382876,NS
NFU1,0.2014,0.4962,0.794484,0.552343,NS
HDLBP,-0.2053,0.4848,0.795176,0.559481,NS
MYL6B,0.3188,0.3117,0.795473,0.686662,NS
ARCN1,0.1759,0.5645,0.795595,0.508813,NS
CHDH,-0.2328,0.4258,0.795972,0.599385,NS
MT-ND1,-0.1776,0.5574,0.796148,0.512988,NS
RPS8,-0.1473,0.6693,0.796886,0.443675,NS
EIF3B,-0.1412,0.6959,0.797558,0.424768,NS
ABHD10,0.17,0.5779,0.797584,0.497691,NS
TPI1,-0.1228,0.7983,0.797902,0.369198,NS
DNPEP,-0.1215,0.8072,0.797902,0.365918,NS
DNAJA4,-0.1957,0.5003,0.798186,0.548902,NS
SNRPD2,0.168,0.5826,0.798257,0.49541,NS
ANP32A,-0.132,0.7412,0.798309,0.399967,NS
CCT7,-0.1159,0.8419,0.798793,0.350019,NS
RNF123,-0.1384,0.7014,0.79973,0.420254,NS
ERGIC1,-0.2084,0.4644,0.800193,0.572397,NS
EIF2B3,-0.2817,0.3434,0.800324,0.660115,NS
NDUFA2,-0.1601,0.6029,0.800755,0.482007,NS
TMA7,0.1528,0.6282,0.801659,0.467704,NS
ITIH4,0.2118,0.4448,0.804997,0.585553,NS
HLA-B,0.2322,0.4057,0.805008,0.61709,NS
MFN2,0.147,0.6391,0.805505,0.461236,NS
IDE,-0.1439,0.6524,0.805555,0.452974,NS
AK1,-0.1454,0.6454,0.805713,0.457267,NS
MAP2K2,0.1346,0.6972,0.805727,0.423955,NS
TCEA3,0.2013,0.4656,0.805916,0.572397,NS
FAHD1,0.1519,0.6121,0.807229,0.476897,NS
TBC1D24,0.2214,0.42,0.807244,0.603698,NS
PLGRKT,0.2001,0.4615,0.80842,0.575339,NS
PDIA3,-0.1185,0.771,0.810309,0.384767,NS
CHMP5,-0.2174,0.4197,0.81052,0.603698,NS
HNRNPA1,-0.1849,0.4932,0.810654,0.554885,NS
ADI1,-0.2371,0.3843,0.810763,0.632346,NS
GGCT,-0.1361,0.6687,0.810965,0.44392,NS
TXN2,-0.1476,0.6159,0.811169,0.475797,NS
XPO7,0.193,0.4692,0.811785,0.571825,NS
UBA1,0.1072,0.8448,0.811815,0.348829,NS
ANK1,0.238,0.3805,0.811828,0.633429,NS
FN3KRP,0.2636,0.3434,0.811846,0.660115,NS
NAA10,-0.1783,0.5072,0.811997,0.545448,NS
CNIH4,-0.1908,0.4716,0.812826,0.569676,NS
IPO5,-0.103,0.8737,0.812895,0.331755,NS
CDH13,0.1484,0.6051,0.813242,0.4818,NS
LDHD,0.2357,0.3805,0.813448,0.633429,NS
AP1M1,-0.1644,0.5452,0.813524,0.519676,NS
C11orf68,-0.1677,0.5342,0.813647,0.526623,NS
HSPA14,-0.1861,0.4801,0.814013,0.563987,NS
ESYT1,-0.1767,0.5056,0.814025,0.545816,NS
SDHD,0.1641,0.5397,0.81547,0.523528,NS
IGHM,0.2317,0.3814,0.815895,0.633429,NS
CLPTM1,0.2634,0.3343,0.816451,0.668397,NS
ITGA7,0.1387,0.6326,0.817043,0.465339,NS
CLIP1,-0.1364,0.6428,0.817136,0.45868,NS
ERAP1,-0.1732,0.5032,0.818215,0.547124,NS
COL4A2,-0.2616,0.3314,0.819036,0.669869,NS
PLS3,0.1764,0.4903,0.819404,0.55583,NS
CDV3,-0.1389,0.6224,0.819476,0.471773,NS
TOMM70,0.1432,0.5977,0.821157,0.485455,NS
KRT8,-0.2739,0.3115,0.821659,0.686662,NS
PAICS,-0.1119,0.7567,0.822825,0.392215,NS
AKR1C3,0.1956,0.4316,0.823348,0.594538,NS
THEM6,-0.1633,0.5163,0.823564,0.539887,NS
DYNC1I2,-0.125,0.6743,0.823576,0.439508,NS
HGS,-0.156,0.5368,0.824599,0.524903,NS
PA2G4,-0.1275,0.6529,0.825614,0.452974,NS
CAMK2B,-0.1439,0.5782,0.825654,0.497691,NS
PGP,0.1169,0.7113,0.825771,0.414922,NS
MLX,-0.1909,0.435,0.825934,0.59348,NS
UBN2,-0.2962,0.2801,0.826111,0.717318,NS
UBE2N,-0.124,0.6679,0.82633,0.44424400000000003,NS
UGGT1,-0.153,0.5379,0.827401,0.524424,NS
PAFAH1B2,-0.2042,0.4008,0.82825,0.62225,NS
USO1,0.1343,0.6087,0.828386,0.479077,NS
STOML2,0.1198,0.6818,0.828548,0.434131,NS
NIF3L1,-0.1273,0.6393,0.829122,0.461236,NS
ATP2A1,-0.1557,0.5227,0.829141,0.536291,NS
RBP4,0.3171,0.256,0.829486,0.740352,NS
CHMP6,0.1507,0.5384,0.829599,0.524424,NS
CUL5,0.1109,0.7271,0.830524,0.407055,NS
SH3BGRL,-0.1972,0.4087,0.830624,0.613967,NS
MRPS18A,-0.2093,0.3836,0.831187,0.632789,NS
SAMHD1,0.2358,0.3391,0.831819,0.663897,NS
MTDH,-0.1426,0.5608,0.83184,0.510951,NS
TKFC,0.2092,0.382,0.831955,0.633055,NS
PGM3,0.1508,0.5289,0.832228,0.529539,NS
SQOR,-0.2227,0.3572,0.832617,0.65065,NS
THBS4,-0.2171,0.3658,0.832836,0.644063,NS
TBC1D4,-0.1403,0.5646,0.833241,0.508813,NS
NDUFA13,-0.1488,0.5305,0.833797,0.528514,NS
MT-CO3,-0.1761,0.4471,0.834173,0.585262,NS
EEF1D,-0.1056,0.7421,0.834904,0.39974,NS
SIRT3,0.1659,0.4684,0.836191,0.572105,NS
PM20D2,0.2138,0.3626,0.836569,0.647471,NS
PGD,0.1295,0.5957,0.83722,0.485937,NS
SAR1B,-0.1247,0.6168,0.837721,0.475298,NS
CAPG,-0.2532,0.3033,0.83792,0.694054,NS
SPRYD4,0.1685,0.4554,0.837991,0.579289,NS
MAPRE2,-0.1206,0.6357,0.838123,0.463179,NS
LMAN1,-0.1355,0.5655,0.83823,0.508813,NS
KPNA3,-0.1411,0.5432,0.838259,0.520566,NS
GOT1,0.1136,0.6712,0.838989,0.442234,NS
PRDX2,0.1058,0.7164,0.839783,0.412111,NS
CSDE1,-0.1227,0.6168,0.840066,0.475298,NS
ACSS1,0.1739,0.4298,0.84191,0.596019,NS
ILK,0.1055,0.7073,0.842154,0.41714,NS
TMEM143,0.1626,0.4582,0.842335,0.577424,NS
RPSA,-0.1245,0.5978,0.842554,0.485455,NS
ADPRHL1,-0.1354,0.5488,0.842803,0.51762300000000006,NS
MTCH2,0.1139,0.6512,0.843002,0.453543,NS
PTMS,0.1708,0.4328,0.843436,0.594538,NS
COX6B1,0.1483,0.4985,0.843471,0.550348,NS
ATP5F1A,0.1159,0.636,0.843853,0.463179,NS
PTCD3,0.1493,0.49370000000000003,0.843906,0.554694,NS
NDUFAF4,-0.1875,0.3932,0.843907,0.625935,NS
GSS,0.126,0.5842,0.844054,0.494512,NS
KYAT1,-0.1578,0.4658,0.844284,0.572397,NS
MOGS,-0.226,0.3229,0.845317,0.676709,NS
ELOC,-0.1071,0.6808,0.845434,0.434571,NS
PDIA6,0.119,0.6107,0.845901,0.477975,NS
PDHA1,-0.1007,0.7193,0.84637,0.410261,NS
DDX17,0.1198,0.6042,0.846526,0.482007,NS
ME2,-0.1492,0.4849,0.846571,0.559481,NS
PACSIN2,0.1581,0.4563,0.84694,0.579289,NS
CRELD1,-0.2051,0.3516,0.846996,0.655359,NS
SGCA,0.1141,0.6301,0.847372,0.466893,NS
LAMP1,0.1296,0.5513,0.848356,0.51682,NS
PSME4,-0.1859,0.3831,0.848755,0.632789,NS
BAIAP3,-0.1606,0.4431,0.848914,0.585661,NS
NDUFS2,-0.151,0.4706,0.849065,0.570625,NS
EPM2A,-0.1697,0.4167,0.849708,0.607442,NS
SMTNL1,-0.1808,0.3908,0.849817,0.626534,NS
ATP2B1,0.2527,0.2795,0.84993,0.717318,NS
HSPA1A,-0.1175,0.5968,0.85089,0.485937,NS
FUBP1,0.1229,0.5706,0.85092,0.505289,NS
MAPK12,0.1399,0.4949,0.852631,0.553501,NS
COX7A2,-0.1502,0.4588,0.853303,0.577424,NS
CLPB,0.1826,0.3769,0.853412,0.63809,NS
CAVIN1,0.1123,0.6121,0.853619,0.476897,NS
DHRS7,-0.1237,0.5545,0.853857,0.51387,NS
RPS4X,-0.1239,0.553,0.854023,0.515197,NS
B2M,0.1328,0.5159,0.854049,0.539887,NS
PLCD4,0.1164,0.5884,0.854111,0.491905,NS
LCP1,-0.1344,0.5065,0.854892,0.545448,NS
LAP3,0.1017,0.6649,0.855823,0.445644,NS
NDUFA12,-0.1542,0.4373,0.856185,0.591437,NS
YWHAE,0.0972,0.6911,0.856635,0.427386,NS
BST2,0.1322,0.5082,0.856648,0.54534,NS
LGALS3,0.1509,0.4445,0.856861,0.585553,NS
AGMAT,0.2247,0.2972,0.857481,0.69879,NS
UQCRC1,0.1108,0.6019,0.85758,0.482007,NS
UBXN4,0.1541,0.4316,0.857988,0.594538,NS
NDUFA10,-0.1418,0.4662,0.8588,0.572397,NS
METTL7A,0.1458,0.4528,0.858963,0.57999,NS
TSC22D1,0.2988,0.2206,0.859159,0.773914,NS
CYC1,0.1169,0.5639,0.859198,0.509058,NS
CD38,-0.1627,0.4049,0.859233,0.617772,NS
PPIL3,0.1682,0.3904,0.859661,0.62677,NS
SRSF3,0.1947,0.3372,0.859718,0.665463,NS
ACO1,0.1131,0.5799,0.859875,0.496583,NS
GSTK1,0.1263,0.5189,0.859953,0.538831,NS
AUH,0.1471,0.4449,0.860065,0.585553,NS
AKR1B1,0.1093,0.5984,0.860199,0.485455,NS
TOM1,0.1189,0.5473,0.86085,0.518481,NS
RAB35,-0.1645,0.3953,0.86096,0.62576,NS
NOL3,0.1323,0.4913,0.860984,0.55506,NS
SLC1A4,-0.1726,0.3754,0.861411,0.63809,NS
LAMB2,-0.217,0.2983,0.861506,0.697477,NS
ALDOC,-0.2814,0.229,0.86213,0.766814,NS
RPN2,-0.1421,0.4527,0.862305,0.57999,NS
PCBP1,-0.0989,0.6494,0.862482,0.4548,NS
ARL6IP5,0.1095,0.5862,0.862559,0.493113,NS
CHMP1B,-0.1487,0.4314,0.862702,0.594538,NS
COMT,-0.118,0.5402,0.863487,0.52347,NS
MTAP,0.156,0.4085,0.863538,0.613967,NS
USP24,0.158,0.3999,0.864604,0.6226,NS
MRPL37,-0.1782,0.3541,0.864773,0.652967,NS
MRPL19,0.1801,0.3489,0.865266,0.656607,NS
TMEM198,-0.1666,0.3736,0.866503,0.638486,NS
KRT10,-0.2146,0.2886,0.867055,0.70905,NS
MAPK3,-0.1386,0.4461,0.867272,0.585513,NS
ADRM1,-0.1288,0.4792,0.867558,0.564634,NS
PPP1R14B,0.1459,0.4218,0.86783,0.601762,NS
MVP,-0.2343,0.2625,0.867929,0.7349,NS
COBL,-0.1947,0.3149,0.868305,0.684044,NS
SERBP1,-0.1354,0.4526,0.868383,0.57999,NS
TIMM13,0.1195,0.5128,0.868414,0.541277,NS
MRPS18B,-0.1293,0.4732,0.868643,0.568579,NS
STIM1,-0.1145,0.5333,0.86883,0.526851,NS
RPL7,-0.1648,0.3699,0.869043,0.640353,NS
PRELP,-0.1666,0.3623,0.870247,0.647471,NS
DCTN1,0.1065,0.5658,0.870454,0.508813,NS
KRT1,-0.2144,0.2791,0.871319,0.717451,NS
RMDN1,0.1243,0.4803,0.871577,0.563987,NS
EIF2B4,0.1582,0.3737,0.872746,0.638486,NS
CNBP,0.1259,0.4658,0.873694,0.572397,NS
SELENOW,-0.1724,0.3386,0.874216,0.66435,NS
DDAH1,-0.1245,0.4677,0.874527,0.572111,NS
MPC1,0.1314,0.4431,0.874528,0.585661,NS
COQ6,0.118,0.4915,0.875003,0.55506,NS
CTNNA1,-0.1886,0.3066,0.875352,0.692417,NS
TSNAX,-0.148,0.3898,0.875588,0.627081,NS
EHD4,0.1769,0.3259,0.875643,0.674298,NS
AP1G1,0.19,0.3035,0.875648,0.694054,NS
GSPT1,-0.1044,0.5509,0.875934,0.516866,NS
SGCG,-0.1028,0.5593,0.876005,0.511866,NS
CUTA,0.1435,0.398,0.876793,0.624875,NS
USP15,-0.1095,0.5208,0.876978,0.538111,NS
SAMM50,0.0983,0.58,0.877007,0.496583,NS
LYRM7,0.1365,0.4157,0.877559,0.607442,NS
HEBP2,0.1137,0.4988,0.877599,0.550348,NS
RALA,0.1119,0.5045,0.878079,0.546382,NS
IL18,-0.2132,0.2635,0.878647,0.7349,NS
MTIF2,0.1324,0.4242,0.878719,0.60039,NS
MPI,-0.1006,0.5572,0.878881,0.512988,NS
SETD7,-0.1105,0.5073,0.878914,0.545448,NS
PRKAR1A,0.0951,0.587,0.879412,0.49307,NS
AGK,-0.1552,0.3595,0.879446,0.649529,NS
PSMD1,-0.0989,0.5632,0.8796,0.509058,NS
FN1,-0.2628,0.2117,0.879786,0.780724,NS
KYAT3,-0.1691,0.328,0.880105,0.672826,NS
SLC25A24,-0.1079,0.5122,0.880566,0.541671,NS
SRSF1,0.1671,0.3286,0.881237,0.672826,NS
TRIM28,0.1205,0.4548,0.881397,0.579289,NS
TMED2,-0.1227,0.4465,0.881476,0.585477,NS
NTPCR,0.1485,0.3685,0.881592,0.64143,NS
COL6A3,-0.2037,0.2687,0.881597,0.729153,NS
COL4A5,-0.2558,0.2115,0.882905,0.780724,NS
RRAS,0.1153,0.4649,0.883841,0.572397,NS
ARMT1,-0.1371,0.391,0.883891,0.626534,NS
DENR,-0.0959,0.5556,0.884579,0.513537,NS
GCSH,0.1466,0.3599,0.885621,0.649529,NS
KTN1,-0.1403,0.3713,0.886984,0.639124,NS
MOB4,-0.1321,0.392,0.887615,0.626346,NS
DCN,-0.1592,0.3238,0.888068,0.676709,NS
BCAP31,-0.0845,0.6093,0.888214,0.479077,NS
EIF3F,0.0996,0.515,0.888562,0.540098,NS
ARAF,0.1934,0.2653,0.888597,0.73305,NS
ATP2B4,-0.1076,0.4742,0.88915,0.567701,NS
ANXA1,0.16,0.3164,0.889992,0.682877,NS
TMED10,-0.1219,0.4139,0.890284,0.60868,NS
GDI2,0.081,0.6199,0.890783,0.473665,NS
SBDS,-0.0967,0.5181,0.891055,0.538831,NS
PCYOX1,-0.1186,0.4218,0.891216,0.601762,NS
UFL1,0.1129,0.4427,0.891302,0.585707,NS
COL6A1,-0.1988,0.2514,0.891315,0.74457,NS
SLC25A42,-0.2843,0.1748,0.891886,0.816417,NS
CSNK2A1,-0.1266,0.3916,0.892127,0.626346,NS
MRPL38,-0.1378,0.3585,0.89249,0.649529,NS
RNF7,-0.1015,0.4861,0.892647,0.558941,NS
TXNRD2,0.1358,0.3623,0.892922,0.647471,NS
SPTAN1,-0.1181,0.4157,0.893087,0.607442,NS
GSN,-0.1435,0.3414,0.893347,0.661314,NS
CHMP2B,-0.1139,0.4283,0.893706,0.596567,NS
RPL15,0.1417,0.3442,0.893802,0.660115,NS
PITPNA,-0.1229,0.3954,0.894122,0.62576,NS
NDUFB3,-0.1282,0.3766,0.894808,0.63809,NS
BCL2L13,0.0905,0.5308,0.895292,0.528514,NS
TWF2,-0.1332,0.3598,0.89549,0.649529,NS
DMD,-0.0963,0.4975,0.895522,0.551158,NS
UBE2V1,-0.10780000000000001,0.4438,0.895714,0.585661,NS
SNF8,0.127,0.3757,0.895986,0.63809,NS
UBE3A,0.1208,0.3945,0.896034,0.62576,NS
SYNCRIP,-0.1047,0.4554,0.896045,0.579289,NS
COL18A1,0.1818,0.2613,0.896385,0.735853,NS
SLC25A13,0.1044,0.4541,0.896627,0.57942,NS
UNC45B,-0.1033,0.4585,0.896732,0.577424,NS
TNMD,0.1344,0.3518,0.89684,0.655359,NS
BDH1,0.1505,0.3132,0.897149,0.68568,NS
VDAC2,0.1003,0.469,0.897322,0.571825,NS
DNAJA3,-0.1563,0.3003,0.897568,0.695153,NS
PDLIM3,-0.1252,0.3737,0.897858,0.638486,NS
PSMA7,-0.0773,0.6049,0.897951,0.4818,NS
PRKAA2,0.0922,0.5063,0.898039,0.545448,NS
PHYKPL,0.1475,0.3167,0.898053,0.682831,NS
PPP6R1,-0.1218,0.3832,0.898118,0.632789,NS
NDUFB1,-0.1283,0.3638,0.89813,0.646666,NS
VAPA,-0.0948,0.4916,0.898244,0.55506,NS
IGLC3,0.1532,0.3038,0.898381,0.694054,NS
U2AF2,-0.1198,0.3874,0.898648,0.629728,NS
PCMT1,0.095,0.4861,0.899099,0.558941,NS
CCT6A,0.0965,0.4765,0.899567,0.566034,NS
SNTB1,-0.1165,0.3916,0.900241,0.626346,NS
RAB14,-0.1101,0.4118,0.900871,0.610753,NS
EHD1,0.092,0.4918,0.901034,0.55506,NS
RPL8,-0.1606,0.2817,0.901044,0.716333,NS
NDUFAF2,0.1424,0.3168,0.901348,0.682831,NS
GPD2,0.1143,0.3943,0.901456,0.62576,NS
ENDOG,-0.1452,0.3097,0.901667,0.68892,NS
PRDX1,0.1029,0.4316,0.902789,0.594538,NS
EIF2S1,-0.0715,0.6183,0.903195,0.474518,NS
PSMB7,0.096,0.4605,0.90324,0.575795,NS
COX7C,-0.1323,0.3333,0.903463,0.668397,NS
DSTN,0.1413,0.3119,0.903475,0.686662,NS
