pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,module,Description
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER,0.042643260508528576,0.465795614785466,2.8895726495726497,4,15,,GO:BP,3.6306520704426464,yellow,Formation Of Primary Germ Layer
GOBP_NEURON_PROJECTION_GUIDANCE,0.042643260508528576,0.465795614785466,2.8895726495726497,4,15,,GO:BP,3.6306520704426464,yellow,Neuron Projection Guidance
GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY,0.042643260508528576,0.465795614785466,2.8895726495726497,4,15,,GO:BP,3.6306520704426464,yellow,Regulation Of Cation Channel Activity
GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.042643260508528576,0.465795614785466,2.8895726495726497,4,15,,GO:BP,3.6306520704426464,yellow,Retina Development In Camera Type Eye
GOSLIM_WOUND_HEALING,0.05711778656164206,0.4759815546803506,1.6788010111953775,11,71,,GO Slim,1.851268115942029,yellow,Wound Healing
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION,0.052882031611778645,0.5652122518506233,2.708974358974359,4,16,,GO:BP,3.3263525305410124,yellow,Protein DNA Complex Organization
GOBP_GLIAL_CELL_DEVELOPMENT,0.06345895805000065,0.657064628142715,2.2574786324786325,5,24,,GO:BP,2.6301939058171744,yellow,Glial Cell Development
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT,0.06345895805000065,0.657064628142715,2.2574786324786325,5,24,,GO:BP,2.6301939058171744,yellow,Respiratory System Development
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,0.06802455036962235,0.6970763202825218,2.0317307692307693,6,32,,GO:BP,2.31013431013431,yellow,Negative Regulation Of Translation
REACTOME_MITOTIC_PROPHASE,0.05413615373788203,0.7015143255200547,2.3556298773690076,5,23,,Reactome,2.7777777777777777,yellow,Mitotic Prophase
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,0.076976583727993,0.7807624920982147,2.407977207977208,4,18,,GO:BP,2.8481675392670156,yellow,Positive Regulation Of Actin Filament Bundle Assembly
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.08463407482241266,0.8329333700344375,2.083826429980276,5,26,,GO:BP,2.3771929824561404,yellow,Positive Regulation Of Monoatomic Ion Transmembrane Transport
GOBP_RENAL_SYSTEM_DEVELOPMENT,0.08463407482241266,0.8329333700344375,2.083826429980276,5,26,,GO:BP,2.3771929824561404,yellow,Renal System Development
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.09076256488169292,0.8674806681961804,2.2812415654520914,4,19,,GO:BP,2.656893542757417,yellow,Smooth Muscle Cell Proliferation
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,0.07362880317515913,0.9159423114989795,2.167179487179487,5,25,,Reactome,2.4973684210526317,yellow,Signaling By Braf And Raf1 Fusions
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,8.197858639791108e-60,8.148671487952361e-57,10.321935077213992,62,76,,GO:BP,81.48571428571428,green,ATP Synthesis Coupled Electron Transport
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,2.1965916337714753e-51,6.831399981029288e-49,7.953122326775022,66,105,,Reactome,31.952779893373954,green,Respiratory Electron Transport
GOBP_CELLULAR_RESPIRATION,9.717272595955748e-41,1.9317937920760028e-38,5.928185586868222,67,143,,GO:BP,16.485526315789475,green,Cellular Respiration
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,4.027729370918738e-39,6.672604991155376e-37,7.6203728905824715,53,88,,GO:BP,25.38421052631579,green,Proton Transmembrane Transport
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,2.6307574325444157e-36,2.7622953041716363e-35,11.109683072878633,36,41,,KEGG,106.68091603053435,green,Reference Electron Transfer In Complex I
REACTOME_COMPLEX_I_BIOGENESIS,1.315904883172614e-32,1.3641547288889433e-30,9.554075522424538,37,49,,Reactome,45.87051282051282,green,Complex I Biogenesis
GOSLIM_MITOCHONDRION_ORGANIZATION,1.2046373456472637e-30,3.011593364118159e-29,4.783335767489411,62,164,,GO Slim,10.674883286647992,green,Mitochondrion Organization
KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS,6.544746354331829e-29,2.29066122401614e-28,8.856886227544909,35,50,,KEGG,34.13383838383838,green,Reference Mitochondrial Complex Ucp1 In Thermogenesis
HALLMARK_OXIDATIVE_PHOSPHORYLATION,5.013974965255742e-29,1.805030987492067e-27,4.785313987409796,59,156,,Hallmark,10.413421153111875,green,OXPHOS
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,3.312652594651599e-29,3.658640754537433e-27,3.9895883907859955,70,222,,GO:BP,8.517362995116658,green,Generation Of Precursor Metabolites And Energy
GOSLIM_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,3.828904040116604e-28,4.786130050145755e-27,3.914959319030101,69,223,,GO Slim,8.192949907235622,green,Generation Of Precursor Metabolites And Energy
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,1.660948541833353e-27,1.6509828505823528e-25,7.80249500998004,37,60,,GO:BP,23.796321070234114,green,Proton Motive Force Driven ATP Synthesis
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,1.6116875986071122e-19,1.2323211330888228e-17,5.114919097974265,38,94,,GO:BP,9.94186046511628,green,Ribose Phosphate Biosynthetic Process
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV,1.612728819739842e-17,4.233413151817085e-17,12.652694610778443,15,15,,KEGG,Inf,green,Reference Electron Transfer In Complex Iv
GOBP_MITOCHONDRION_ORGANIZATION,2.579720560002846e-18,1.7094948244285525e-16,3.9593466128966557,46,147,,GO:BP,6.944603551264217,green,Mitochondrion Organization
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN,1.8516997507663005e-17,1.082699736624531e-15,11.90841845720324,16,17,,GO:BP,206.09271523178808,green,Mitochondrial Electron Transport Cytochrome C To Oxygen
GOBP_ATP_METABOLIC_PROCESS,7.651690744951374e-16,4.0030424213061404e-14,4.044713850986551,39,122,,GO:BP,6.838949548192771,green,ATP Metabolic Process
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,2.509469142190226e-15,1.1878153939700404e-13,6.767720373207075,23,43,,GO:BP,15.38125,green,Mitochondrial Respiratory Chain Complex Assembly
REACTOME_COMPLEX_IV_ASSEMBLY,1.7755226774289304e-15,1.3804688817009935e-13,9.109940119760479,18,25,,Reactome,33.46308724832215,green,Complex Iv Assembly
REACTOME_CYTOPROTECTION_BY_HMOX1,5.720784243337287e-14,3.5583277993557925e-12,9.201959716929778,16,22,,Reactome,34.260485651214125,green,Cytoprotection By Hmox1
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,1.1191773706372892e-11,4.635259610056106e-10,7.9079341317365275,15,24,,GO:BP,21.239035087719298,green,NADH Dehydrogenase Complex Assembly
GOBP_NUCLEOTIDE_METABOLIC_PROCESS,1.1892875826187325e-10,4.72860742849208e-9,2.7067953644948903,43,201,,GO:BP,3.924254797876684,green,Nucleotide Metabolic Process
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,1.0554427848732748e-10,5.470711768259808e-9,5.4636635819270545,19,44,,Reactome,9.864594594594594,green,Mitochondrial Protein Import
REACTOME_TP53_REGULATES_METABOLIC_GENES,2.367906596581543e-9,1.0520270736240855e-7,5.246239228859355,17,41,,Reactome,9.07611111111111,green,Tp53 Regulates Metabolic Genes
REACTOME_PROTEIN_LOCALIZATION,1.351501246858168e-7,5.253961097161128e-6,3.4961393003466745,21,76,,Reactome,4.9453300124533,green,Protein Localization
GOBP_MITOCHONDRIAL_TRANSPORT,1.6069683542080023e-7,6.143563631087517e-6,3.75626871257485,19,64,,GO:BP,5.423273273273273,green,Mitochondrial Transport
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE,1.8414723397388101e-7,6.779346317408805e-6,7.029274783765802,10,18,,GO:BP,15.429936305732484,green,Establishment Of Protein Localization To Mitochondrial Membrane
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,3.8349303508921957e-7,1.3614002745667294e-5,4.131492117805206,16,49,,GO:BP,6.142484447120209,green,Mitochondrial Membrane Organization
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,5.092154484916154e-7,1.7596222720099158e-5,3.673362951516322,18,62,,Reactome,5.22208663819402,green,Transcriptional Regulation By Tp53
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,3.0296411743742753e-6,9.422184052303997e-5,3.1631736526946104,19,76,,Reactome,4.254504504504505,green,Mitochondrial Protein Degradation
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,5.369969716275812e-6,1.8406034130959162e-4,4.799297955812513,11,29,,GO:BP,7.552706552706553,green,Inner Mitochondrial Membrane Organization
REACTOME_COMPLEX_III_ASSEMBLY,9.614092971637321e-6,2.718166285617461e-4,6.3263473053892225,8,16,,Reactome,12.18867924528302,green,Complex Iii Assembly
GOBP_IMPORT_INTO_THE_MITOCHONDRION,7.136554140715483e-5,0.002364578271957063,5.061077844311377,8,20,,GO:BP,8.10901467505241,green,Import Into The Mitochondrion
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,1.0570430871815066e-4,0.002739503334278738,5.535553892215568,7,16,,Reactome,9.415972222222223,green,Pink1 Prkn Mediated Mitophagy
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,2.746297846225023e-4,0.008530687684836478,2.9372326775021387,13,56,,GO:BP,3.7358803986710964,green,Protein Localization To Mitochondrion
HALLMARK_ADIPOGENESIS,0.0014880175694462104,0.026784316250031786,2.1087824351297404,18,108,,Hallmark,2.491275167785235,green,Adipogenesis
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.0021876221958437277,0.048596464493385665,2.15365014651548,16,94,,Reactome,2.5376124978773986,green,Cellular Response To Chemical Stress
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.0019505165082631954,0.05702392380040048,2.5305389221556887,12,60,,GO:BP,3.0612903225806454,green,Establishment Of Protein Localization To Membrane
REACTOME_CRISTAE_FORMATION,0.016281448092468544,0.33756869045051446,2.8117099135063204,6,27,,Reactome,3.4161490683229814,green,Cristae Formation
GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE,0.025759248569073568,0.7315626593616893,3.374051896207585,4,15,,GO:BP,4.316787506971556,green,Protein Transmembrane Import Into Intracellular Organelle
REACTOME_SELECTIVE_AUTOPHAGY,0.03849852669866205,0.7483151127052436,2.160216153059734,7,41,,Reactome,2.460294117647059,green,Selective Autophagy
REACTOME_MITOCHONDRIAL_BIOGENESIS,0.04323353430434998,0.790919362861932,2.1087824351297404,7,42,,Reactome,2.38875,green,Mitochondrial Biogenesis
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,4.689480189038229e-42,1.4584283387908893e-39,11.954738330975953,44,77,,Reactome,46.292397660818715,red,Response Of Eif2ak4 Gcn2 To Amino Acid Deficiency
REACTOME_RRNA_PROCESSING,4.493366182248747e-40,6.987184413396802e-38,11.533257171871034,43,78,,Reactome,41.87733990147783,red,Rrna Processing
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,6.240314364364627e-38,1.3104660165165717e-36,11.954738330975957,40,70,,KEGG,43.322404371584696,red,Reference Translation Initiation
GOSLIM_CYTOPLASMIC_TRANSLATION,1.7411502700343613e-34,4.352875675085903e-33,8.225268680714224,46,117,,GO Slim,22.864532650448144,red,Cytoplasmic Translation
GOBP_CYTOPLASMIC_TRANSLATION,2.776726895739819e-34,2.76006653436538e-31,8.155563013928512,46,118,,GO:BP,22.535353535353536,red,Cytoplasmic Translation
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,1.0519407269132437e-27,3.271535660700188e-26,6.973597359735973,42,126,,Reactome,16.338983050847457,red,Signaling By Robo Receptors
REACTOME_TRANSLATION,4.4785413238454716e-24,1.2662057742872198e-22,5.288964289687396,45,178,,Reactome,11.352712137486574,red,Translation
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,8.568264234802098e-21,2.220608480852877e-19,4.881518151815182,42,180,,Reactome,9.666912306558585,red,Metabolism Of Amino Acids And Derivatives
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,3.326691368502365e-10,1.6533656101456753e-7,4.602574257425743,22,100,,GO:BP,6.904901006166829,red,Ribonucleoprotein Complex Biogenesis
GOSLIM_RIBOSOME_BIOGENESIS,2.3053329158518822e-8,2.8816661448148526e-7,5.505471599791558,15,57,,GO Slim,8.181063122923588,red,Ribosome Biogenesis
GOBP_RRNA_METABOLIC_PROCESS,7.120790147488592e-8,1.7695163516509153e-5,6.606565919749869,12,38,,GO:BP,10.2990492653414,red,Rrna Metabolic Process
GOBP_RNA_SPLICING,4.4998261919310994e-7,8.945654469559026e-5,4.483026874115983,15,70,,GO:BP,6.206131078224101,red,RNA Splicing
GOBP_REGULATION_OF_TRANSLATION,4.154519944886787e-6,5.899418321739237e-4,3.419744859101295,17,104,,GO:BP,4.477969348659004,red,Regulation Of Translation
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,1.4553490688231349e-5,0.0016697338295490868,7.707660239708182,7,19,,GO:BP,12.411347517730496,red,Negative Regulation Of Mrna Metabolic Process
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,1.5118314352054107e-5,0.0016697338295490868,3.119767239881883,17,114,,GO:BP,3.9954590083456063,red,Membraneless Organelle Assembly
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS,2.1565339469807985e-5,0.0021435947432989137,6.198753208654199,8,27,,GO:BP,9.023203169213357,red,Regulation Of Mrna Catabolic Process
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS,8.291603166330684e-5,0.005544656137624085,7.383808969132207,6,17,,GO:BP,11.488995215311006,red,Nuclear Transcribed Mrna Catabolic Process
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,8.367187330418639e-5,0.005544656137624085,5.23019801980198,8,32,,GO:BP,7.125448028673835,red,Negative Regulation Of Translation
GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,2.3087969963375867e-4,0.013499671849173889,6.276237623762376,6,20,,GO:BP,9.013533834586466,red,Regulation Of Signal Transduction By p53 Class Mediator
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS,3.9933408914734944e-4,0.020891478137498178,3.241249477060382,11,71,,GO:BP,3.9762962962962964,red,Negative Regulation Of Catabolic Process
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION,5.3412971585934e-4,0.02528213988400876,3.3743213030980517,10,62,,GO:BP,4.1420118343195265,red,Protein RNA Complex Organization
HALLMARK_MYC_TARGETS_V1,8.088021148049258e-4,0.02911687613297733,2.4516553217821784,15,128,,Hallmark,2.9311586746244083,red,MYC Targets V1
REACTOME_MRNA_SPLICING,0.0012296889309064858,0.029417942885532084,4.067931793179318,7,36,,Reactome,5.0920763022743945,red,Mrna Splicing
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION,8.836739299947001e-4,0.03992599483703327,6.153174140943506,5,17,,GO:BP,8.680555555555555,red,Regulation Of Cytoplasmic Translation
GOBP_POSITIVE_REGULATION_OF_TRANSLATION,0.0012296889309064858,0.04889243189284188,4.067931793179318,7,36,,GO:BP,5.0920763022743945,red,Positive Regulation Of Translation
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.0015380803035747773,0.056624141546419586,5.505471599791558,5,19,,GO:BP,7.433035714285714,red,Negative Regulation Of Ubiquitin Dependent Protein Catabolic Process
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION,0.0016417723754484632,0.058282919328420446,4.483026874115983,6,28,,GO:BP,5.712918660287081,red,Establishment Of RNA Localization
GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,0.0019909595214236617,0.06669177182413061,4.328439740525776,6,29,,GO:BP,5.461784897025171,red,Negative Regulation Of Transferase Activity
HALLMARK_G2M_CHECKPOINT,0.003973257376274646,0.07151863277294362,3.8037803780378034,6,33,,Hallmark,4.643274853801169,red,G2M Checkpoint
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.002375868858483125,0.07618108533329762,3.28169287516987,8,51,,GO:BP,3.938984746186547,red,Negative Regulation Of Protein Modification Process
GOBP_REGULATION_OF_RNA_SPLICING,0.0028548611332937968,0.08867912395293856,4.0491855637176615,6,31,,GO:BP,5.01978947368421,red,Regulation Of RNA Splicing
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY,0.003054400909248603,0.09080489995371281,3.1578554081823276,8,53,,GO:BP,3.760095579450418,red,Regulation Of Transferase Activity
GOBP_NEURON_PROJECTION_GUIDANCE,0.004466810583913917,0.12685742058315524,5.578877887788779,4,15,,GO:BP,7.501405810684161,red,Neuron Projection Guidance
REACTOME_SENSORY_PROCESSING_OF_SOUND,0.007233855518665559,0.14998193775366594,4.922539312754805,4,17,,Reactome,6.340999206978588,red,Sensory Processing Of Sound
REACTOME_PKR_MEDIATED_SIGNALING,0.007871411358052825,0.15300055827215178,3.8742207554088743,5,27,,Reactome,4.711174242424242,red,Pkr Mediated Signaling
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.012856018114510865,0.2351895078595811,2.711954528786212,7,54,,Reactome,3.113399728383884,red,Activation Of The Mrna Upon Binding Of The Cap Binding Complex And Eifs And Subsequent Binding To 43s
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION,0.009225680702097254,0.24784666534823432,3.735855728429986,5,28,,GO:BP,4.5040760869565215,red,Regulation Of Translational Initiation
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,0.01624704412089295,0.2659384590314583,3.268873762376238,5,32,,Reactome,3.8290895061728394,red,Sars Cov 2 Modulates Host Translation Machinery
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS,0.014236515923825046,0.3628486366226178,3.3743213030980517,5,31,,GO:BP,3.9783653846153846,red,Negative Regulation Of Proteolysis
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT,0.01654484611364803,0.40111163504795466,2.8528352835283526,6,44,,GO:BP,3.2808864265927977,red,In Utero Embryonic Development
GOBP_CELL_RECOGNITION,0.01850280040878321,0.41799508196205704,3.803780378037804,4,22,,GO:BP,4.56815578465063,red,Cell Recognition
GOBP_RIBOSOME_ASSEMBLY,0.01850280040878321,0.41799508196205704,3.803780378037804,4,22,,GO:BP,4.56815578465063,red,Ribosome Assembly
REACTOME_INTERFERON_SIGNALING,0.0329060050805415,0.5116883790024204,2.253008377760853,7,65,,Reactome,2.508804108584006,red,Interferon Signaling
REACTOME_SARS_COV_1_HOST_INTERACTIONS,0.03509255176065203,0.5197039808363229,2.4139375476009137,6,52,,Reactome,2.699313501144165,red,Sars Cov 1 Host Interactions
GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.02498360682941939,0.5518601152987305,3.486798679867987,4,24,,GO:BP,4.1072164948453604,red,Negative Regulation Of Post Translational Protein Modification
GOSLIM_DNA_RECOMBINATION,0.08271591596438445,0.6892992997032038,2.390947666195191,4,35,,GO Slim,2.635184569338211,red,DNA Recombination
GOBP_CELLULAR_SENESCENCE,0.03771167783740033,0.7497081554075185,3.922648514851485,3,16,,GO:BP,4.707221350078493,red,Cellular Senescence
GOBP_MALE_SEX_DIFFERENTIATION,0.03771167783740033,0.7497081554075185,3.922648514851485,3,16,,GO:BP,4.707221350078493,red,Male Sex Differentiation
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.03771167783740033,0.7497081554075185,3.922648514851485,3,16,,GO:BP,4.707221350078493,red,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION,0.03771167783740033,0.7497081554075185,3.922648514851485,3,16,,GO:BP,4.707221350078493,red,Protein DNA Complex Organization
HALLMARK_E2F_TARGETS,0.06326793921579474,0.7592152705895369,2.61509900990099,4,32,,Hallmark,2.921944035346097,red,E2F Targets
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.039294520107130124,0.7658579016958302,2.61509900990099,5,40,,GO:BP,2.9419642857142856,red,Regulation Of Ubiquitin Dependent Protein Catabolic Process
GOBP_POSTSYNAPSE_ORGANIZATION,0.04656591647282986,0.884089987444659,2.885626493683851,4,29,,GO:BP,3.2775257731958765,red,Postsynapse Organization
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION,0.05129832210252554,0.8871694865137221,3.4867986798679866,3,18,,GO:BP,4.075510204081633,red,Negative Regulation Of Actin Filament Depolymerization
GOBP_RESPONSE_TO_UV,0.05129832210252554,0.8871694865137221,3.4867986798679866,3,18,,GO:BP,4.075510204081633,red,Response To Uv
GOBP_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,0.05182209359924081,0.8871694865137221,2.7894389438943894,4,30,,GO:BP,3.149881046788263,red,Regulation Of Actin Filament Polymerization
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,0.05182209359924081,0.8871694865137221,2.7894389438943894,4,30,,GO:BP,3.149881046788263,red,Ribosomal Small Subunit Biogenesis
GOBP_REGULATION_OF_PROTEIN_STABILITY,0.052658953424858754,0.8871694865137221,1.9237509957892343,8,87,,GO:BP,2.104804682183204,red,Regulation Of Protein Stability
GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM,0.05886465734662482,0.9287534825800805,3.3032829598749345,3,19,,GO:BP,3.818877551020408,red,Modulation Of Process Of Another Organism
GOBP_SYNAPSE_ASSEMBLY,0.05886465734662482,0.9287534825800805,3.3032829598749345,3,19,,GO:BP,3.818877551020408,red,Synapse Assembly
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY,0.06054110005213131,0.9402789601846644,2.3245324532453244,5,45,,GO:BP,2.5677083333333335,red,Regulation Of Organelle Assembly
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,0.06326793921579474,0.9579316023091768,2.61509900990099,4,32,,GO:BP,2.921944035346097,red,Negative Regulation Of Cytoskeleton Organization
REACTOME_SARS_COV_2_HOST_INTERACTIONS,0.06791537893391164,0.9600764931112055,2.057782827463074,6,61,,Reactome,2.247272727272727,red,Sars Cov 2 Host Interactions
GOBP_RECOMBINATIONAL_REPAIR,0.06692538260639291,0.9641134827645588,3.138118811881188,3,20,,GO:BP,3.592436974789916,red,Recombinational Repair
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE,0.07239312020035163,0.9693141805212319,2.0245927818588307,6,62,,GO:BP,2.206015037593985,red,Regulation Of Cellular Component Size
GOBP_CELLULAR_RESPONSE_TO_RADIATION,0.07546238260280276,0.9693141805212319,2.9886845827439883,3,21,,GO:BP,3.391156462585034,red,Cellular Response To Radiation
GOBP_MITOTIC_CYTOKINESIS,0.07546238260280276,0.9693141805212319,2.9886845827439883,3,21,,GO:BP,3.391156462585034,red,Mitotic Cytokinesis
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,0.07703804855249227,0.9693141805212319,1.9924563884959925,6,63,,GO:BP,2.1662049861495847,red,Negative Regulation Of Molecular Function
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,0.07703804855249227,0.9693141805212319,1.9924563884959925,6,63,,GO:BP,2.1662049861495847,red,Protein Containing Complex Disassembly
GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON,0.08445600084396376,0.9993960099869046,2.8528352835283526,3,22,,GO:BP,3.211063372717508,red,Cellular Response To Type Ii Interferon
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.08445600084396376,0.9993960099869046,2.8528352835283526,3,22,,GO:BP,3.211063372717508,red,Positive Regulation Of Apoptotic Signaling Pathway
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,0.08445600084396376,0.9993960099869046,2.8528352835283526,3,22,,GO:BP,3.211063372717508,red,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.011963937903503566,0.07092279614124854,3.5310828877005345,5,34,,KEGG,4.146240132945575,black,Reference 26s Proteasome Mediated Protein Degradation
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,2.4144266025809442e-4,0.07508866734026737,8.003787878787879,5,15,,Reactome,12.13855421686747,black,Translation Of Sars Cov 2 Structural Proteins
REACTOME_CIRCADIAN_CLOCK,0.0016211599289211423,0.0977053802876115,3.9088266384778017,7,43,,Reactome,4.7746913580246915,black,Circadian Clock
REACTOME_NEDDYLATION,0.0022163394499135508,0.0977053802876115,3.0436939820742643,9,71,,Reactome,3.6069824418129848,black,Neddylation
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.0041420419553300945,0.0977053802876115,3.7912679425837315,6,38,,Reactome,4.557164634146342,black,Abc Family Proteins Mediated Transport
REACTOME_UCH_PROTEINASES,0.0041420419553300945,0.0977053802876115,3.7912679425837315,6,38,,Reactome,4.557164634146342,black,Uch Proteinases
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,0.004959856585804273,0.0977053802876115,3.2322989510489513,7,52,,Reactome,3.802469135802469,black,Ub Specific Processing Proteases
REACTOME_PCP_CE_PATHWAY,0.005386079933509187,0.0977053802876115,3.6017045454545453,6,40,,Reactome,4.284791965566715,black,Pcp Ce Pathway
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.006884833700029085,0.0977053802876115,3.430194805194805,6,42,,Reactome,4.0426829268292686,black,Transcriptional Regulation By Runx1
REACTOME_INTERLEUKIN_1_SIGNALING,0.008666020884321545,0.0977053802876115,3.2742768595041323,6,44,,Reactome,3.8260590500641847,black,Interleukin 1 Signaling
REACTOME_DEGRADATION_OF_AXIN,0.009244049534282452,0.0977053802876115,3.7517755681818183,5,32,,Reactome,4.457831325301205,black,Degradation Of Axin
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.009244049534282452,0.0977053802876115,3.7517755681818183,5,32,,Reactome,4.457831325301205,black,Transcriptional Regulation By Runx3
REACTOME_HEDGEHOG_ON_STATE,0.010543862294690134,0.0977053802876115,3.6380853994490354,5,33,,Reactome,4.296471600688468,black,Hedgehog On State
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.013509104026904483,0.0977053802876115,3.4301948051948052,5,35,,Reactome,4.006024096385542,black,Cyclin A Cdk2 Associated Events At S Phase Entry
REACTOME_SIGNALING_BY_NOTCH4,0.013509104026904483,0.0977053802876115,3.4301948051948052,5,35,,Reactome,4.006024096385542,black,Signaling By Notch4
