uniprot_id,protein,gene,description,OP_S06_Pre,OP_S11_Pre,OP_S12_Pre,OP_S17_Pre,O_S05_Pre,O_S06_Pre,O_S07_Pre,O_S10_Pre,O_S16_Pre,O_S17_Pre,O_S24_Pre,O_S28_Pre,O_S29_Pre,O_S32_Pre,O_S35_Pre,OP_S06_Post,OP_S11_Post,OP_S12_Post,OP_S17_Post,O_S05_Post,O_S06_Post,O_S07_Post,O_S10_Post,O_S16_Post,O_S17_Post,O_S24_Post,O_S28_Post,O_S29_Post,O_S32_Post,O_S35_Post,YP_S14_Pre,YP_S45_Pre,YP_S56_Pre,Y_S01_Pre,Y_S07_Pre,Y_S10_Pre,Y_S11_Pre,Y_S16_Pre,Y_S28_Pre,Y_S30_Pre,Y_S31_Pre,Y_S32_Pre,Y_S34_Pre,Y_S35_Pre,Y_S36_Pre,Y_S40_Pre,YP_S14_Post,YP_S45_Post,YP_S56_Post,Y_S01_Post,Y_S05_Post,Y_S10_Post,Y_S11_Post,Y_S16_Post,Y_S28_Post,Y_S30_Post,Y_S31_Post,Y_S32_Post,Y_S34_Post,Y_S35_Post,Y_S36_Post,Y_S40_Post,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,pi_score,sig_pi
O00299,CLIC1_HUMAN,CLIC1,Chloride intracellular channel protein 1,19.58412159711324,19.25682973659715,19.290112911339968,19.121942937747743,18.971946652881016,19.113564330070002,18.64975613710608,19.03795435066043,19.347284288306582,19.080518612993444,19.37092777014554,19.43663664886849,19.202532845683304,19.7758356587426,18.98337200876379,19.78093398461618,19.705332606434485,19.353718170627506,19.164497026182712,19.000383749829485,20.580515342716517,19.620589758052812,18.85895691921076,19.41568795532663,19.336558166613035,18.82926953855034,19.41334624112333,19.463156549916977,19.263796050445013,19.734885409424912,18.951160777084016,19.220645151992876,19.360993549445844,19.475938172899873,19.903146186326808,19.895883050242404,18.764527049377925,19.41644398908531,19.034355526030804,18.927969193887755,19.207138706384843,19.1947492626974,19.539702873897436,19.163162354811735,19.04048335265001,19.104331153715236,19.522946886876625,19.1008753592746,19.56087092487984,19.67756590049372,19.602078856564724,20.63364381617097,NA,19.478360296009782,19.084057612108385,19.659205743645305,19.93754878732949,19.51728639533711,19.121620050520654,19.4158450061805,19.57136622509703,19.248194537456616,-0.048653776995251974,-0.30831422673457953,0.21100667274407559,19.361919027943706,-0.37467600704643633,-6.273511891190874,0.7092004250927381,0.8417277772565326,0.9834207047089266,0
O00303,EIF3F_HUMAN,EIF3F,Eukaryotic translation initiation factor 3 subunit F,19.04051508820535,19.873032475179667,19.59920807943477,19.38221114063244,19.79862176692834,19.728374021021448,19.572401784724345,19.946372318038975,20.017078419646367,19.63407903184448,19.18875038669615,19.700376517631945,20.099112414242764,19.682998949022316,19.917265520507097,19.42727646089111,19.792346898556175,19.42887845040006,19.18742585857364,19.939554530934988,19.834469316897767,19.663441555779904,19.518872726757575,19.878959810535186,19.762412034782663,19.59308214378069,19.535451387927843,19.793632373133068,19.66325546961334,19.970307563233167,19.2180297356804,19.203574454258657,19.708494461871545,19.822961703501917,19.310775691295262,19.40336943481075,19.370926605533647,19.83757975452272,19.703238663697284,19.68827643674022,19.984665091416623,19.74025594753017,19.629881068161357,19.482889560719,19.658633298080833,19.469503662643653,19.803512501437435,19.52682825405648,19.918834156389444,19.40858140041217,19.86094702257805,20.011217741200287,19.35935277829204,19.25689052006197,19.87093529333671,19.83295688120773,19.820296180766057,19.368686985012783,19.265052144678215,19.77329507021988,19.57784770124524,20.19180874554819,0.09834297546499826,-0.09431939132309694,0.2910053422530935,19.649191345846134,1.020352040611421,-5.834098050831257,0.31152519757599423,0.5476939259129076,0.8916380886767739,0
O00330,ODPX_HUMAN,PDHX,"Pyruvate dehydrogenase protein X component, mitochondrial",23.07024076458116,23.523100879632217,23.48693764228287,23.616111672570668,23.178595041299697,23.61387375874135,23.24934480990862,23.073576738985608,23.317163098358495,23.367215106087674,23.68497246219654,23.366650306981953,23.642771925305816,23.55651704474121,23.74430139560519,22.760387343935253,23.386456630062117,23.529284980979178,23.64180230071352,23.47739615376197,22.70601978141199,23.52074150884078,23.334358318839534,23.432244660761185,23.485044885037365,23.547869269150816,23.5398175982656,23.078358979247,23.347755814630233,23.23693049064273,23.4455815675546,23.420387589691273,23.603175931659365,23.334999769947466,23.60111996264743,23.6330420342408,23.694232378154748,23.408662253446508,23.48010495401336,23.33880318846216,23.622269904946492,23.41936500279338,23.72692628637742,23.41170185227179,22.990411999358617,23.270900700518183,23.483404978768895,23.2847422550692,23.37626206322069,23.4366377091947,24.054835646900383,23.68589184826721,23.592806248827213,23.49229642739242,23.4610974344275,23.34956636638036,23.67282304511774,23.328851512814744,23.557212528455985,23.33896614864661,23.166859414489895,22.87814944650741,-0.04043299858607341,-0.21638258443572844,0.13551658726358162,23.42061177119553,-0.45935800183663045,-6.238840028463072,0.6475831332448769,0.8066185670276294,0.9825849601958453,0
O00399,DCTN6_HUMAN,DCTN6,Dynactin subunit 6,NA,15.71098349578187,16.00518401607788,NA,NA,15.330572590580967,NA,NA,14.98183464041026,NA,NA,15.909889659882673,15.642668319047209,15.841796839464786,15.872818189599784,15.722059995300093,15.34987389970052,16.07741217142877,15.792020383866546,15.078625966798874,15.99971505264146,NA,NA,15.826863264497092,NA,15.816246606983356,NA,15.550950249401522,15.79674170874842,16.161915887964607,NA,NA,15.871696636735264,16.028471679951988,NA,NA,NA,16.206856408946507,16.227996869927914,NA,NA,NA,NA,15.55037163047409,NA,NA,15.86721332784774,NA,16.512861754130448,NA,NA,NA,NA,NA,NA,16.393154301335073,NA,16.803156142213272,NA,NA,15.770543098297386,NA,-0.3200191468875584,-0.7194190560506347,0.07938076227551794,15.851741199587456,-1.6386868898230673,-4.682252846323372,0.11207622309672938,0.29890165010051245,0.49639353541254966,0
O00410,IPO5_HUMAN,IPO5,Importin-5,21.64534682486199,21.63180275939634,21.675074686712268,21.43587078796877,21.956518222595783,21.323761032067413,21.780961837258115,21.24339301964062,21.57528234283925,21.55152561399012,21.76218483213733,21.469424180389172,21.47249625743309,21.729100643987657,21.63785201655177,21.51514912050154,21.49568034872551,21.572156180059807,21.58058791367466,21.524915652759077,21.695396741476426,21.513843203238185,21.370215151503807,21.467009936358647,21.735428421886283,21.615316061608045,21.47532660734317,21.85760808784222,21.64380448223715,21.70956972531308,21.442522368886152,21.493126293465583,21.581549245014216,22.0544232544918,21.664468506948545,21.75968347469832,21.607646080727704,22.00343923400569,21.653197955962252,21.748809631165212,21.657898763323804,21.794626001231592,21.76694322629658,21.466346271614036,21.83352226542157,21.67689226772057,21.794269123989174,21.52434263965535,21.89282401031209,21.62623974123772,21.463483705252596,21.78250224890683,21.475592849145563,21.7728718310973,21.831041600704193,21.943678995236805,21.98590599838349,22.105337237813178,21.86584773345889,21.80088842356086,21.756486918362334,21.660584780281543,-0.10230054766080343,-0.23769062953725462,0.03308953421564775,21.663703151140783,-1.5104094430047899,-5.2395159184084115,0.13601729337051888,0.33607076574608347,0.8153915469121398,0
O00418,EF2K_HUMAN,EEF2K,Eukaryotic elongation factor 2 kinase,16.20738385769186,16.377137685285167,16.36586429834736,15.66082197919286,16.888318156992785,16.15484961392543,17.30025909522909,17.283639018796972,16.682047419109846,16.03402591839995,16.265710986824278,16.969968550146266,16.811448778101788,15.625837216737224,16.16040189498761,16.579819451721665,15.821600969531188,16.11112767789275,16.201446399354136,16.56018187672906,15.858292051086124,16.779533434919465,17.074277130383404,NA,15.871827665676316,16.486709342316953,16.68052081099207,16.162794827225937,16.377938809018712,16.194115773570434,NA,16.81135938782248,16.170098210647456,16.262115998116105,NA,NA,NA,16.174307065280566,16.72078312448968,16.505896656444378,NA,16.417342235281538,NA,16.26705191538159,16.89864457162963,16.22831326506232,15.941047913913737,NA,16.022255336555627,15.455351088218212,NA,NA,NA,16.692326830323026,16.74583050141168,16.328229774203752,NA,14.710248476455526,16.756817440175393,16.701671457664713,16.355596874246956,16.039083853629553,-0.0032063192158453546,-0.37715632894285,0.3707436905111593,16.35504545334281,-0.017221586604264375,-6.222053308174834,0.9863283497643548,0.9954400972334891,0.999955862886719,0
O00423,EMAL1_HUMAN,EML1,Echinoderm microtubule-associated protein-like 1,20.639160371181394,20.20804727459489,20.74509403486775,20.382864824734607,19.956636331704026,20.08669857847125,21.13748847616445,20.504497066819606,20.5105721196085,20.576122708277406,20.77070423739119,20.815907239052013,20.160515314400527,20.149056274073715,20.533610785917045,20.745386613532094,19.72336839296049,20.681604010910533,20.373102981834453,20.40033887639093,19.6752950844069,20.38571590307792,20.646861167360935,20.414290560076008,20.43839453640761,20.695697181024148,20.62512809014271,20.469225680697367,20.412797369799105,20.389283184997055,20.714943763308412,20.653147610629247,20.540016973921077,20.871727054503665,20.12293324296548,20.35852655555678,20.238048031789337,20.7742203659601,20.557944874095547,20.701740468541885,20.89481748372224,20.684412295636573,20.251348802297255,20.480222343708984,20.56655594373385,20.642070964824647,20.40172698958292,20.732525662187705,20.012553970293233,20.358295623107335,20.46118534718529,20.383259109587296,20.25879780068775,20.70868359396651,20.91810841528317,20.637336270893513,20.804189709017106,20.507929868590125,20.780545647679233,20.431427005128217,20.785006866613827,19.640428758159903,-0.08697826407724207,-0.3030378011689143,0.12908127301443015,20.485937785226366,-0.804712743249125,-6.025297915361355,0.424059516437992,0.6401755012607803,0.9280988424763142,0
O00429,DNM1L_HUMAN,DNM1L,Dynamin-1-like protein,19.98451580305996,20.287978479235996,20.305322698680293,20.633303866660256,20.702207233767876,20.48411225978892,20.280427561097987,19.85328487747517,20.171153067366117,20.19379470824286,20.46609159705532,19.906085594660617,20.35611079233975,20.44173815082965,20.57105817087053,20.19243993995359,20.429674482843467,20.32019002466631,20.51504252537875,20.41552604688874,20.067133817599395,20.154753561945984,20.06861366019385,20.36653281457949,20.5552155469468,20.244088487069337,19.768046803808765,20.081526359611704,20.21901266817064,20.50948282932434,20.0627834328748,19.6931472766712,20.104163687672127,19.95988101249151,20.32216770979016,20.16685905465898,20.337938705418075,20.14477253178006,20.23607945875327,20.472344061003433,20.693935193497556,20.3303344663981,20.054851746409636,20.191865860172253,19.875623603224103,20.379593412956307,20.535940453811236,19.67225980386555,20.336455674676554,20.32441885475552,19.70115880835915,19.768182792444488,20.06623969162629,20.41844630620424,20.153576864466665,20.55565681150722,20.097652692035435,20.626777835882265,20.33373727256758,20.09129937719331,20.294209896385,20.09153699125691,0.12862516815274816,-0.05605486787739755,0.31330520418289387,20.23610251243421,1.392225516735558,-5.402786410760724,0.16882611704090725,0.3839432661736762,0.7954800507044466,0
O00442,RTCA_HUMAN,RTCA,RNA 3'-terminal phosphate cyclase,20.570383174131702,21.008891819066935,21.184144271499697,20.86628918187405,20.86730918999565,21.12479949372958,21.04957032382469,20.890714900755093,21.31718630396285,20.939647367217255,21.656395287566667,21.04963761547609,21.069096714627467,20.69970712642136,21.112651925485316,20.796253009814095,20.641303786697932,20.929242448395755,20.935217223150033,20.85027868172445,20.678251312364367,20.620406788854588,21.01142713199108,20.99426248020781,20.963309536138123,21.0311999456696,20.804350294872194,20.62346610700391,20.97422346356139,20.25381775673236,20.861526770251817,20.956823451195387,20.763974384694777,20.1523825408616,20.351922915834315,21.06677514121426,21.30902593068793,20.7459043441645,20.675097118058957,20.8201376024115,20.250658455501743,21.12696160382725,20.885198842150135,20.802190552588367,21.178069599239755,20.72769039480179,20.36707113911312,20.763783669869557,20.51759974877022,20.730964271722943,19.671701936815563,20.6014108857664,20.936558732284645,20.954565400207382,20.743112523547623,20.88154149478419,20.4122177813187,21.12943169856905,20.5723468897859,20.838936079866297,21.18205491453567,20.243587009918667,0.25209535068535516,0.03595036235950744,0.4682403390112029,20.818300943341477,2.331434669658236,-3.7790765218349254,0.022994494516525917,0.11231721917425477,0.38634295228256355,0
O00483,NDUA4_HUMAN,NDUFA4,Cytochrome c oxidase subunit NDUFA4,25.883921169680097,26.35968761716904,25.769752334999847,26.801080907934654,26.20439009407133,26.89871135613428,25.9839346458653,25.92050336607282,26.028650750084164,25.862231252015377,25.9102978744176,25.740875270219966,26.227598240984037,25.8556067520578,26.500963276164978,25.609826644247818,26.52474525507227,26.063980419133475,26.58181135084801,26.410100760594737,26.19610525422062,26.37692950120923,26.314205719330836,26.237371374066687,26.22975396003576,26.152125253464835,26.208744600210863,25.36847713340233,25.853956516169116,25.902745433191377,26.216571941295552,25.912504296699023,26.13380987681022,25.920230270327306,26.363531513178376,26.04151724570997,26.746693374555225,26.33343212734566,26.194188075107125,25.881819377507128,25.843520031835908,25.774929838422292,26.566205547950283,25.77078950194556,25.75643829857396,25.85543487380352,26.032821797492005,25.91788263016636,25.920108296720414,26.037816715332713,26.700831052507564,26.729607422503474,26.04072893545468,26.49660030244577,26.045211364296957,26.21765586516949,26.123518381762334,25.860759306137982,26.148353071625472,25.636449940127587,25.744881986803986,26.002070653081365,0.03753614823313001,-0.19734686589229739,0.2724191623585574,26.112032225738126,0.3194491070544166,-6.2923801271820565,0.7504595076952645,0.8678085613862682,0.989282361163013,0
O00487,PSDE_HUMAN,PSMD14,26S proteasome non-ATPase regulatory subunit 14,20.52256195575155,20.326434634875,20.74969526833585,20.27694328560559,20.587513693565956,20.148127208513618,20.75360353946073,20.566382881236898,20.47590090900408,20.44384016733147,20.428502379108327,20.534804732905172,20.25113788838412,20.421358921869977,20.387593981699744,20.48510192687727,20.25796429725602,20.55457710496577,20.362481090086007,20.53611261325488,20.57069855308938,20.533622727779157,20.54844482949543,20.687234769871175,20.24387996776702,20.74305161816407,20.69742900315234,20.28006267324145,20.7370891434403,20.38329649417903,20.905428196913174,21.077742977270777,20.76489277834024,21.00588706738893,21.191669611199764,20.94190943169349,20.828288700572184,20.57345003289929,20.69146683057893,21.00430129596577,20.296188092460287,20.760721612610332,20.926766736422444,20.37236907035844,20.748385479971272,20.750586958376555,20.80623151758099,21.06958258801518,20.864498422036604,20.69222929466695,20.69143623645667,21.03179092250505,20.26937047387637,20.693678819043257,21.041816080621015,20.93838395757869,21.153540091283592,20.96795100695791,20.740141957333613,20.91876551915304,20.948620514078485,20.982120263821937,-0.341086031900943,-0.49944972246789715,-0.18272234133398885,20.66363969029514,-4.3053841216015645,1.6127425720723592,6.0373379814319176e-5,0.002409239590703492,0.0363835716417931,-1
O00499,BIN1_HUMAN,BIN1,Myc box-dependent-interacting protein 1,26.489186593176044,26.48652041494944,26.287888837574137,26.004012418261837,26.346285750855554,26.04276460719491,26.443783505366884,26.150757765939726,26.489976340078343,26.47339971940576,26.18324184644925,26.09976144187158,26.183718373970308,26.327848918622568,26.09667130117702,26.51600208422772,26.20230988104023,26.18577897313604,26.00295164395841,26.312762984889925,26.609127407835437,26.036983803096145,26.22832646972031,26.331779537365804,26.196714514947843,26.23573958835774,25.74379574686492,26.65515504497097,26.31063690421125,26.376974978649052,26.05139327466257,26.35786495088705,26.44131908896584,26.37310210647427,26.190327209106997,26.38952334804523,26.381129180883903,26.23976315109786,26.27426821156531,26.56927005118674,26.18267251627487,26.29715996581398,26.35176793281671,26.347876206594705,26.239419501036817,26.2564031344002,26.293642413705985,26.53385639506318,26.65022126959161,26.249981460385182,26.35186176823965,26.76522704540408,26.303737444279538,26.29129664924381,26.277963251073675,26.69193918891654,26.623570980600594,26.680621067487166,26.541790360203105,26.569685847112,26.365552669112528,26.780322493191015,-0.03270779874785745,-0.17613925667763114,0.11072365918191623,26.33815141179981,-0.4558379599958199,-6.240421587404709,0.6500985627978962,0.8070129968371745,0.9860137279067702,0
O00505,IMA4_HUMAN,KPNA3,Importin subunit alpha-4,21.44805868584128,21.205704584085275,20.971889311442464,20.181538501920397,20.948620385554804,20.363401040941024,21.36590947924509,20.7166815901865,21.14791742629815,20.654992677117285,20.804724648493988,20.94189592038396,20.9171774184032,21.097785397716248,21.006386796813462,21.116199759059167,21.112747251254497,20.75430928053065,NA,20.918325726932913,21.10721639723529,20.769712495922885,20.647560784911832,20.84149391254638,21.068968761674228,20.872685545934,20.825645959236017,20.50905707223477,21.107295241625817,21.4109421819504,20.601243234758375,20.74717354329027,20.463302392278766,21.07003208471708,22.20418980220145,21.13826855396179,21.42980649558855,20.687698782612436,21.452114742055805,21.432872183014712,20.99121962965874,20.832108123669123,20.72970121422947,20.808282973742745,21.19395173744832,21.024594401266196,20.700733657337302,20.900368710059027,21.192287248218843,20.2829893369423,21.64280318741224,21.607100962211717,20.97853031040413,20.97146835310831,21.003432520425637,21.226421878702578,21.34141082025568,20.76844208418422,21.57610709760026,21.374938088185207,21.023529535556307,21.587904703562593,-0.14074443048352592,-0.40280514505356635,0.12131628408651451,21.013440534822163,-1.0739261688558006,-5.779754674483801,0.2870841654944231,0.5243376597760837,0.8389147281579281,0
