gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
RPS16,-0.195,0.8061,0.69637,0.364845,NS
TNNI1,-0.3257,0.4823,0.696513,0.563179,NS
XPO1,0.153,1.0231,0.69733,0.272786,NS
AGO2,0.1961,0.7975,0.697584,0.369679,NS
PDE4DIP,-0.2915,0.5347,0.698501,0.52643,NS
PTGR1,-0.2842,0.5482,0.698576,0.520913,NS
TBCB,0.1741,0.8934,0.698928,0.323098,NS
IMPDH2,-0.1575,0.9872,0.699058,0.287095,NS
COQ9,0.168,0.92490000000000006,0.699253,0.309379,NS
RPL4,-0.258,0.6013,0.699605,0.487681,NS
TUBB4B,-0.1584,0.9775,0.700087,0.290769,NS
C1QBP,-0.1825,0.8426,0.701762,0.348088,NS
DEK,-0.2068,0.7404,0.702952,0.3985,NS
MYL9,-0.4452,0.3431,0.703437,0.666572,NS
C11orf54,0.1686,0.9013,0.704709,0.319052,NS
PPP1R2,0.1757,0.8642,0.704927,0.338206,NS
GSTP1,0.1612,0.9408,0.70524,0.303754,NS
NDUFS4,-0.2163,0.7009,0.705344,0.422368,NS
HSPA8,-0.13,1.1645,0.705712,0.22067,NS
CAV2,-0.3232,0.4678,0.706014,0.57297,NS
ANXA7,0.1312,1.1486,0.706823,0.226231,NS
AP1B1,-0.2031,0.7412,0.707045,0.398256,NS
ACOT2,0.1786,0.8426,0.707217,0.348088,NS
PREB,0.1874,0.7986,0.708548,0.369128,NS
TPPP3,0.2861,0.5207,0.709669,0.538605,NS
REEP5,-0.1757,0.8475,0.709692,0.34637,NS
SSPN,-0.1617,0.917,0.710817,0.312993,NS
COPS7A,0.156,0.9393,0.713624,0.304338,NS
NDUFS5,0.2177,0.6728,0.713735,0.439124,NS
SND1,-0.203,0.7202,0.714152,0.409075,NS
FKBP3,0.1407,1.0336,0.715492,0.268523,NS
COQ10B,-0.23,0.631,0.715946,0.467891,NS
PFDN6,0.157,0.9222,0.716444,0.310056,NS
RPL10A,-0.2444,0.5917,0.716777,0.494029,NS
GRB2,0.1735,0.8306,0.71756,0.354021,NS
AFG3L2,0.1549,0.9243,0.719198,0.309379,NS
LANCL1,-0.1695,0.8442,0.719366,0.348088,NS
TPP2,0.1526,0.9331,0.720384,0.306863,NS
LYPLAL1,-0.3282,0.4324,0.72122,0.595587,NS
RTCB,-0.1427,0.992,0.721869,0.28512,NS
ME1,-0.1594,0.8821,0.723344,0.327441,NS
AARS1,0.1444,0.9691,0.724559,0.293768,NS
GNB1,0.1512,0.9242,0.72491,0.309379,NS
VPS4A,0.1752,0.7967,0.725112,0.369988,NS
ATP5F1D,0.1809,0.7709,0.725369,0.385008,NS
THNSL1,0.3562,0.391,0.725654,0.62775,NS
VBP1,0.1504,0.9246,0.726014,0.309379,NS
IGHV3-7,0.2632,0.5261,0.72701,0.533427,NS
GLUD1,0.1697,0.8158,0.727086,0.360712,NS
BLVRB,0.1627,0.8492,0.727569,0.346033,NS
IDH3G,0.1868,0.7387,0.727765,0.399226,NS
PELO,-0.2245,0.6145,0.727837,0.47846,NS
RRAD,-0.3083,0.4467,0.728245,0.58476,NS
CASQ2,0.2218,0.6191,0.728913,0.4743,NS
TIMM9,0.1856,0.7356,0.730187,0.400173,NS
VPS13C,-0.2113,0.6461,0.730281,0.458495,NS
HSPB1,-0.2145,0.6364,0.730308,0.465738,NS
PICALM,0.2642,0.5163,0.730491,0.540278,NS
ABRAXAS2,0.1468,0.9262,0.73125,0.309379,NS
IGHG3,0.2986,0.4553,0.73126,0.583127,NS
PSMD4,-0.1292,1.0459,0.732654,0.263166,NS
FLG2,-0.3614,0.3733,0.73295,0.640966,NS
PSMB1,-0.1196,1.1257,0.733541,0.234607,NS
SHMT1,0.2448,0.5463,0.734966,0.521365,NS
KDM5B,-0.1857,0.7196,0.735098,0.409075,NS
CLASP2,0.223,0.5965,0.736137,0.490408,NS
OCIAD1,0.1494,0.8873,0.736963,0.325583,NS
VPS4B,0.2266,0.584,0.737322,0.499311,NS
ADSS2,-0.2023,0.6507,0.738544,0.454994,NS
SLC35A4,-0.1884,0.6971,0.739049,0.424449,NS
JCHAIN,0.3727,0.35,0.74057,0.661833,NS
SARNP,-0.238,0.5473,0.740835,0.521365,NS
EEA1,-0.1814,0.7153,0.74178,0.41135,NS
SEC23IP,-0.157,0.8251,0.742116,0.356271,NS
NME1,0.1463,0.8836,0.74253,0.326811,NS
PALMD,0.191,0.6767,0.742617,0.436256,NS
CACNB3,-0.1502,0.8557,0.743893,0.343023,NS
AKR1A1,0.1564,0.8198,0.744407,0.35889,NS
PTGES3,0.1662,0.769,0.745012,0.386263,NS
PPP2CA,0.1224,1.0384,0.746266,0.266683,NS
CD36,0.2182,0.5766,0.748447,0.503704,NS
EIF3B,-0.1533,0.819,0.748973,0.35889,NS
ISOC2,0.1474,0.8504,0.749327,0.345471,NS
GNAI2,0.1349,0.9231,0.750702,0.309785,NS
EIF3J,-0.1233,1.009,0.750932,0.277017,NS
PANK4,0.1704,0.7269,0.751908,0.406397,NS
RYR1,-0.1428,0.8665,0.752063,0.337187,NS
TGFBI,0.2777,0.4435,0.753074,0.586169,NS
G3BP2,-0.2562,0.4788,0.753905,0.565752,NS
PIN1,-0.1668,0.7354,0.754007,0.400173,NS
TOR1AIP1,-0.2379,0.5132,0.754946,0.540516,NS
TSG101,-0.1618,0.7543,0.755066,0.392041,NS
TLN1,0.119,1.0234,0.755511,0.272786,NS
TMEM109,-0.1741,0.6992,0.755558,0.423577,NS
SLC16A3,-0.239,0.5092,0.755643,0.544318,NS
NAPA,0.1116,1.0873,0.756222,0.248918,NS
MTX1,-0.1567,0.7724,0.756775,0.384925,NS
CPA3,0.2549,0.4694,0.759162,0.571844,NS
H2BC4,-0.2897,0.4129,0.759291,0.609099,NS
RPL3L,-0.2608,0.4572,0.759904,0.581628,NS
GNAS,-0.1642,0.7234,0.760745,0.408188,NS
GPD1,-0.1557,0.7628,0.760754,0.38841,NS
AARSD1,-0.2075,0.5689,0.762019,0.507469,NS
NES,-0.379,0.311,0.762283,0.693104,NS
RAB12,0.1726,0.6831,0.762317,0.432352,NS
TXNDC5,0.1538,0.7592,0.764228,0.389669,NS
MYO18A,-0.2219,0.526,0.764363,0.533427,NS
PPM1B,0.1757,0.6615,0.765177,0.448403,NS
GPHN,0.1928,0.5961,0.767436,0.490408,NS
ATP2A1,-0.1755,0.654,0.767763,0.45388,NS
MYL12B,0.1919,0.598,0.76784,0.489213,NS
EIF3H,-0.2218,0.5161,0.768308,0.540278,NS
UBL4A,-0.2067,0.5536,0.768315,0.516712,NS
SERPINB1,0.1839,0.6218,0.768483,0.473044,NS
FDXR,0.3115,0.3662,0.769014,0.645545,NS
ARPP19,-0.1945,0.5853,0.769423,0.499095,NS
LRRC40,0.3001,0.3782,0.770007,0.638007,NS
UBE2B,-0.2237,0.504,0.771312,0.547488,NS
PNPT1,0.1634,0.6898,0.771396,0.42857,NS
VPS35,0.1562,0.7201,0.771782,0.409075,NS
ATP5PD,0.1404,0.7986,0.772399,0.369128,NS
CLTC,-0.1498,0.7476,0.772755,0.395593,NS
UCHL5,-0.147,0.7591,0.773358,0.389669,NS
MYLK2,-0.2271,0.4911,0.773533,0.557729,NS
MRPS15,0.2583,0.429,0.774763,0.597371,NS
CUL3,0.1439,0.7655,0.775967,0.387036,NS
IPO7,-0.1685,0.6538,0.775982,0.45388,NS
CCT7,-0.1208,0.9104,0.776363,0.315463,NS
RPN1,-0.1199,0.9144,0.77696,0.31335,NS
FARSA,0.1768,0.6192,0.777209,0.4743,NS
FNTA,-0.1509,0.7215,0.778329,0.408678,NS
GCN1,-0.196,0.5547,0.778526,0.516712,NS
PPP1R7,0.1561,0.6958,0.778761,0.425236,NS
CRYAB,-0.1863,0.5822,0.779039,0.499609,NS
ATP5PO,0.1397,0.7752,0.779255,0.38327,NS
TPI1,-0.1285,0.842,0.779519,0.348206,NS
DECR1,0.1587,0.6814,0.779568,0.433553,NS
SUMO2,-0.1806,0.5984,0.779709,0.489213,NS
PLPBP,0.13,0.8298,0.780003,0.35403,NS
CACYBP,0.1846,0.5812,0.781124,0.499609,NS
DPT,-0.258,0.4154,0.781291,0.608188,NS
DYNC1I2,-0.1356,0.7903,0.781342,0.372562,NS
ATP6V1G1,0.1374,0.7797,0.781349,0.380103,NS
COPB2,-0.1836,0.5827,0.781689,0.499609,NS
STT3A,-0.1532,0.6908,0.783721,0.428452,NS
FAHD1,0.1592,0.6641,0.783941,0.446725,NS
DNPEP,-0.1244,0.8414,0.785814,0.348284,NS
ARPC5,0.2242,0.463,0.787411,0.575729,NS
DYNC1LI1,0.1829,0.5671,0.787495,0.507997,NS
COASY,-0.1699,0.6096,0.787855,0.480272,NS
KIF5B,0.1416,0.7308,0.788032,0.403578,NS
TMA7,0.1577,0.6525,0.789032,0.454085,NS
IPO5,-0.1074,0.955,0.789598,0.29996,NS
ANXA3,0.1996,0.5138,0.789635,0.540516,NS
IDH3B,0.1594,0.6384,0.791107,0.464485,NS
SEC61B,0.3583,0.284,0.791164,0.717966,NS
SEPTIN11,0.1831,0.5555,0.791234,0.516712,NS
DNAJA4,-0.1997,0.5076,0.791855,0.544951,NS
MGST3,-0.1643,0.6145,0.792574,0.47846,NS
CACNG1,0.2024,0.4952,0.793889,0.55531,NS
RTN4IP1,0.2114,0.4741,0.793947,0.568419,NS
ANKRD2,-0.223,0.449,0.794081,0.584342,NS
PSME1,0.1341,0.7437,0.794767,0.397263,NS
HSPB3,-0.1843,0.541,0.79482,0.524886,NS
CHDH,-0.2334,0.4273,0.794838,0.598586,NS
IGHM,0.2464,0.404,0.795172,0.616565,NS
ARCN1,0.1759,0.5647,0.795575,0.508662,NS
YBX1,-0.1512,0.6543,0.796352,0.45388,NS
ERGIC1,-0.2093,0.4721,0.796499,0.57059,NS
RNF123,-0.1399,0.7036,0.797156,0.420221,NS
PDCD6IP,0.114,0.8567,0.798589,0.343023,NS
HDLBP,-0.2037,0.4795,0.798642,0.565481,NS
NFU1,0.1993,0.4899,0.798677,0.558317,NS
SNRPD2,0.1676,0.5813,0.799051,0.499609,NS
LDHD,0.2425,0.3994,0.800102,0.620825,NS
ERAP1,-0.1803,0.5352,0.800712,0.52643,NS
HSD17B12,0.1747,0.5518,0.80089,0.517988,NS
TKT,0.195,0.4942,0.800962,0.55531,NS
ABHD10,0.1682,0.5705,0.801767,0.506482,NS
ITIH4,0.2121,0.4519,0.801979,0.583575,NS
EIF2B3,-0.2803,0.3418,0.802036,0.667129,NS
ENDOD1,-0.1256,0.7624,0.802062,0.38841,NS
TXN2,-0.1509,0.6277,0.804019,0.469138,NS
GOT1,0.1226,0.7709,0.804387,0.385008,NS
HLA-B,0.2322,0.4062,0.804808,0.614917,NS
AK1,-0.1457,0.6471,0.804897,0.458197,NS
NDUFA8,-0.1641,0.5743,0.804943,0.504196,NS
MT-ND1,-0.1742,0.5401,0.805216,0.524886,NS
ZYX,-0.1305,0.7156,0.80658,0.41135,NS
TCEA3,0.2008,0.4646,0.806701,0.574928,NS
AK2,0.1367,0.6802,0.807207,0.434309,NS
AP1M1,-0.1679,0.5535,0.807373,0.516712,NS
C6orf136,-0.28,0.3318,0.807425,0.676655,NS
PLGRKT,0.2005,0.4621,0.807915,0.576447,NS
NDUFB6,-0.1885,0.4913,0.807967,0.557729,NS
TBC1D24,0.2209,0.4191,0.808027,0.605803,NS
ANK1,0.239,0.3866,0.808323,0.629671,NS
RCSD1,0.1463,0.6306,0.808611,0.467891,NS
ADI1,-0.2383,0.387,0.808726,0.629664,NS
MAP2K2,0.1334,0.689,0.809226,0.428983,NS
MFN2,0.1456,0.6312,0.809283,0.467891,NS
HNRNPA1,-0.1853,0.4948,0.809677,0.55531,NS
RPS8,-0.1442,0.6357,0.809744,0.466031,NS
CDH13,0.1501,0.6098,0.809946,0.480272,NS
CSDE1,-0.1318,0.6941,0.810062,0.425637,NS
YWHAE,0.1072,0.8473,0.811239,0.34637,NS
KRT8,-0.2823,0.3219,0.81124,0.685687,NS
NDUFA2,-0.1569,0.5778,0.811609,0.502816,NS
NAA10,-0.1784,0.5072,0.811969,0.544999,NS
C11orf68,-0.1682,0.5374,0.812074,0.525597,NS
CLPTM1,0.2662,0.339,0.812394,0.669641,NS
FN3KRP,0.2627,0.3425,0.81284,0.666572,NS
SDHD,0.1643,0.5459,0.81337,0.521434,NS
CHMP5,-0.21560000000000001,0.4156,0.813567,0.608188,NS
ANP32A,-0.1296,0.6864,0.814775,0.430671,NS
SERBP1,-0.1548,0.5744,0.814842,0.504196,NS
DDAH1,-0.1423,0.6239,0.815107,0.471667,NS
PDIA3,-0.1172,0.7573,0.81515,0.389717,NS
HSPA14,-0.1849,0.4758,0.816608,0.566666,NS
CD99,-0.1817,0.483,0.816993,0.562708,NS
DNM1L,0.1203,0.7282,0.8173,0.405647,NS
NIF3L1,-0.1336,0.6534,0.817923,0.453888,NS
ALDOC,-0.321,0.2716,0.818163,0.732056,NS
DNAJB4,-0.2416,0.3607,0.81819,0.649572,NS
XPO7,0.1897,0.4587,0.818442,0.580071,NS
ITGA7,0.1372,0.6305,0.819367,0.467891,NS
GSS,0.1356,0.6376,0.819522,0.464846,NS
ESYT1,-0.1742,0.4941,0.820254,0.55531,NS
IDE,-0.1362,0.6307,0.82049,0.467891,NS
PRDX2,0.1109,0.7719,0.821066,0.384983,NS
PLS3,0.1754,0.4871,0.821456,0.56062,NS
MAPRE2,-0.1255,0.6771,0.822287,0.436256,NS
PAICS,-0.115,0.7378,0.822508,0.39964,NS
HGS,-0.1563,0.5381,0.823932,0.525597,NS
MLX,-0.1919,0.4382,0.823973,0.591318,NS
CAMK2B,-0.1446,0.5814,0.823988,0.499609,NS
SPRYD4,0.1749,0.4802,0.824142,0.564924,NS
UGGT1,-0.154,0.5432,0.824744,0.523727,NS
CUL5,0.1129,0.7388,0.825315,0.399226,NS
RPS4X,-0.1324,0.6262,0.826192,0.470127,NS
SAMHD1,0.2396,0.3458,0.826349,0.663836,NS
COL6A2,-0.2601,0.3182,0.826476,0.688693,NS
RPN2,-0.1566,0.5266,0.827089,0.533427,NS
EEF1D,-0.10780000000000001,0.7631,0.827394,0.38841,NS
CHMP6,0.1515,0.5407,0.828127,0.524886,NS
MRPS18A,-0.2111,0.3877,0.828209,0.629664,NS
THEM6,-0.162,0.5038,0.828696,0.547488,NS
ADPRHL1,-0.1411,0.5762,0.82922,0.503749,NS
RBP4,0.3169,0.2562,0.829479,0.747715,NS
AKR1C3,0.192,0.4221,0.829764,0.603988,NS
MTDH,-0.1434,0.5648,0.829835,0.508662,NS
SH3BGRL,-0.1974,0.4093,0.83019,0.611784,NS
TMEM143,0.1689,0.4776,0.830442,0.565752,NS
TKFC,0.21,0.384,0.830566,0.633056,NS
THBS4,-0.2184,0.3689,0.83070600000000006,0.644272,NS
PGP,0.1151,0.6978,0.831144,0.424449,NS
DHRS7,-0.1311,0.6117,0.831446,0.478823,NS
TOMM70,0.1411,0.566,0.832022,0.507997,NS
SQOR,-0.223,0.3578,0.832154,0.652539,NS
TBC1D4,-0.1406,0.5668,0.832331,0.507997,NS
UBA1,0.0993,0.8012,0.832628,0.367757,NS
PA2G4,-0.1252,0.6347,0.832784,0.466626,NS
PGM3,0.1503,0.5263,0.833424,0.533427,NS
LMAN1,-0.137,0.5749,0.834078,0.504196,NS
CNIH4,-0.1734,0.453,0.834558,0.583575,NS
MT-CO3,-0.1759,0.4461,0.834712,0.58476,NS
GGCT,-0.1249,0.6275,0.834875,0.469138,NS
SMTNL1,-0.1896,0.4129,0.835052,0.609099,NS
COX6B1,0.1513,0.5118,0.836689,0.541481,NS
PM20D2,0.2132,0.3617,0.837295,0.649572,NS
ATP5F1A,0.1179,0.6521,0.837747,0.454085,NS
SIRT3,0.1649,0.4648,0.838216,0.574928,NS
CHMP1B,-0.163,0.4702,0.838238,0.571719,NS
TNMD,0.1606,0.4761,0.838571,0.566647,NS
NDUFS2,-0.1578,0.484,0.83879,0.562208,NS
LCP1,-0.1403,0.54,0.839864,0.524886,NS
SAR1B,-0.1287,0.5875,0.840159,0.497046,NS
CDV3,-0.1316,0.5723,0.840804,0.50557,NS
NOL3,0.1402,0.5372,0.840809,0.525597,NS
KYAT1,-0.1612,0.4665,0.841001,0.573431,NS
CAPG,-0.2506,0.2994,0.841306,0.703095,NS
AGMAT,0.2373,0.3157,0.841565,0.689417,NS
ACSS1,0.1738,0.4295,0.842073,0.597371,NS
MTAP,0.1658,0.4501,0.842117,0.583693,NS
CLIP1,-0.1264,0.589,0.842477,0.495793,NS
ILK,0.1054,0.7041,0.842894,0.420096,NS
PAFAH1B2,-0.196,0.3756,0.844124,0.639057,NS
PACSIN2,0.1595,0.4611,0.844228,0.577354,NS
PSMD11,-0.0925,0.7944,0.844341,0.371133,NS
PTMS,0.1702,0.4313,0.844437,0.595745,NS
RPSA,-0.1237,0.5922,0.844832,0.494013,NS
NDUFA10,-0.1484,0.4914,0.845454,0.557729,NS
MOGS,-0.2247,0.3208,0.847078,0.685712,NS
PCYOX1,-0.1363,0.5283,0.847242,0.532843,NS
ATP2B1,0.2549,0.2825,0.847247,0.719501,NS
ACO1,0.1184,0.6029,0.848466,0.4865,NS
CRELD1,-0.204,0.3495,0.848605,0.661833,NS
MRPS18B,-0.1377,0.5164,0.84894,0.540278,NS
KRT1,-0.2312,0.307,0.849205,0.697396,NS
PDHA1,-0.0999,0.7092,0.849531,0.415623,NS
PSMD1,-0.1084,0.652,0.849859,0.454085,NS
DDX17,0.1191,0.5908,0.850452,0.494637,NS
LAMP1,0.1287,0.5466,0.850465,0.521365,NS
ME2,-0.1474,0.4772,0.850521,0.565752,NS
NDUFA13,-0.1407,0.4994,0.850618,0.552123,NS
PSME4,-0.1845,0.3788,0.851342,0.637834,NS
STOML2,0.1106,0.6283,0.85219,0.469133,NS
UBE2N,-0.115,0.6028,0.852515,0.4865,NS
CNBP,0.1343,0.5156,0.852611,0.540357,NS
B2M,0.1333,0.5187,0.852828,0.54018,NS
MPC1,0.1406,0.4908,0.853133,0.557729,NS
PLCD4,0.1182,0.581,0.853753,0.499609,NS
CLPB,0.1823,0.3762,0.853906,0.639057,NS
COMT,-0.1222,0.5612,0.853942,0.512326,NS
BAIAP3,-0.1603,0.426,0.854477,0.599419,NS
MTCH2,0.1115,0.6121,0.854524,0.478823,NS
TSC22D1,0.3024,0.2241,0.855503,0.7725,NS
KRT10,-0.2229,0.3022,0.856368,0.701342,NS
NDUFAF4,-0.1804,0.3733,0.856394,0.640966,NS
LGALS3,0.1507,0.4433,0.857407,0.586169,NS
CD38,-0.1637,0.4079,0.857528,0.613387,NS
UBXN4,0.1542,0.4315,0.857961,0.595745,NS
TOM1,0.12,0.5534,0.858191,0.516712,NS
BST2,0.1313,0.5044,0.858509,0.547488,NS
SGCA,0.1097,0.603,0.858691,0.4865,NS
HSPA1A,-0.1153,0.5731,0.85884,0.505122,NS
FUBP1,0.1192,0.5533,0.859063,0.516712,NS
KPNA3,-0.1318,0.4958,0.86031,0.55531,NS
SLC1A4,-0.173,0.3767,0.86065,0.639057,NS
STIM1,-0.1171,0.5561,0.860739,0.516712,NS
MOB4,-0.1443,0.4499,0.861158,0.583693,NS
SGCG,-0.1083,0.5994,0.861177,0.488561,NS
COL4A2,-0.2268,0.2857,0.86142,0.717461,NS
PPIL3,0.1671,0.3875,0.861522,0.629664,NS
RAB35,-0.1636,0.3921,0.862725,0.626798,NS
SLC25A24,-0.1145,0.5595,0.862903,0.513395,NS
GSTK1,0.1256,0.5087,0.863166,0.544467,NS
ELOC,-0.0999,0.6393,0.863178,0.46393,NS
CUTA,0.1524,0.4181,0.86354,0.606282,NS
USP24,0.1583,0.4007,0.864116,0.619426,NS
ADRM1,-0.1301,0.4859,0.864492,0.560927,NS
PGD,0.1163,0.542,0.864954,0.524374,NS
PTCD3,0.1388,0.4536,0.865014,0.583575,NS
AKR1B1,0.1075,0.5844,0.865325,0.499311,NS
ARL6IP5,0.1097,0.5714,0.865544,0.50618,NS
MRPL19,0.1798,0.3487,0.865589,0.662225,NS
USO1,0.113,0.5547,0.865649,0.516712,NS
MAPK3,-0.1386,0.4469,0.867061,0.58476,NS
IGLC3,0.1762,0.35,0.867621,0.661833,NS
MVP,-0.2344,0.2629,0.867736,0.739821,NS
BCL2L13,0.0989,0.6205,0.86817,0.473593,NS
COX7A2,-0.1419,0.4306,0.868759,0.596325,NS
EIF2B4,0.1604,0.3802,0.869,0.637046,NS
USP15,-0.1132,0.5379,0.869134,0.525597,NS
GSPT1,-0.106,0.566,0.870996,0.507997,NS
RALA,0.1156,0.5153,0.871809,0.540357,NS
METTL7A,0.1384,0.4285,0.872348,0.597375,NS
PDIA6,0.1105,0.5365,0.872438,0.525597,NS
LAMB2,-0.2088,0.282,0.873229,0.719837,NS
EHD4,0.1783,0.3294,0.87348,0.677878,NS
MPI,-0.1031,0.5668,0.874119,0.507997,NS
EPM2A,-0.1551,0.3755,0.874503,0.639057,NS
MAPK12,0.133,0.4356,0.875126,0.593954,NS
CTNNA1,-0.1885,0.3069,0.875272,0.697396,NS
LAP3,0.0942,0.6137,0.8753,0.478684,NS
TSNAX,-0.148,0.3901,0.875539,0.62775,NS
AP1G1,0.1899,0.3033,0.875774,0.701252,NS
SETD7,-0.1117,0.513,0.876368,0.540516,NS
UQCRC1,0.1071,0.5347,0.876461,0.52643,NS
CYC1,0.1111,0.5139,0.876782,0.540516,NS
AGK,-0.1556,0.361,0.878646,0.649572,NS
KYAT3,-0.1699,0.3307,0.878648,0.677292,NS
RMDN1,0.121,0.4641,0.878665,0.574928,NS
PRELP,-0.1611,0.3487,0.87867,0.662225,NS
NDUFA12,-0.1406,0.3966,0.879504,0.622171,NS
TMED2,-0.1235,0.4512,0.879555,0.583575,NS
PSMA7,-0.0823,0.6754,0.879827,0.436957,NS
HEBP2,0.1143,0.4859,0.879942,0.560927,NS
SRSF1,0.1678,0.3305,0.880114,0.677292,NS
VDAC2,0.1069,0.5182,0.880207,0.54018,NS
CAVIN1,0.1024,0.5391,0.880614,0.525591,NS
MTIF2,0.1313,0.4198,0.880812,0.605736,NS
FN1,-0.2612,0.2102,0.881253,0.780991,NS
LYRM7,0.1351,0.4058,0.881406,0.614917,NS
ARMT1,-0.1384,0.3955,0.881622,0.623328,NS
TIMM13,0.114,0.4779,0.882065,0.565752,NS
TMED10,-0.127,0.4288,0.882116,0.597371,NS
TRIM28,0.1201,0.4527,0.882347,0.583575,NS
AUH,0.1354,0.4012,0.882402,0.61927,NS
EHD1,0.0985,0.55,0.882745,0.51928,NS
RPL7,-0.1577,0.3429,0.882927,0.666572,NS
CHMP2B,-0.1193,0.4533,0.882949,0.583575,NS
SPTAN1,-0.1222,0.4411,0.883299,0.588629,NS
GDI2,0.0835,0.6397,0.884244,0.46393,NS
COQ6,0.114,0.4669,0.884706,0.573364,NS
EIF3F,0.1018,0.5208,0.885103,0.538605,NS
KTN1,-0.1401,0.3711,0.88715,0.642338,NS
ARAF,0.1944,0.267,0.887363,0.736393,NS
ATP2B4,-0.1083,0.4779,0.887677,0.565752,NS
DENR,-0.0946,0.5442,0.888197,0.522989,NS
SBDS,-0.0978,0.5265,0.888237,0.533427,NS
PCBP1,-0.0918,0.5606,0.888256,0.512523,NS
DCTN1,0.0993,0.5171,0.888453,0.540278,NS
SRSF3,0.162,0.3153,0.889031,0.689436,NS
EIF2S2,-0.105,0.4858,0.88922,0.560927,NS
UBN2,-0.2278,0.2236,0.889315,0.7725,NS
MRPL38,-0.1397,0.3641,0.889439,0.648088,NS
SAMM50,0.0946,0.5365,0.889712,0.525597,NS
NTPCR,0.1439,0.351,0.890209,0.661378,NS
CSNK2A1,-0.128,0.3942,0.890307,0.62463,NS
U2AF2,-0.1245,0.4029,0.890916,0.61733,NS
ETFRF1,-0.1593,0.3143,0.891141,0.689436,NS
RNF7,-0.1025,0.4837,0.892079,0.562208,NS
SLC25A42,-0.2831,0.1741,0.892678,0.818216,NS
PITPNA,-0.1235,0.3979,0.892988,0.621425,NS
TXNRD2,0.1356,0.3619,0.893147,0.649572,NS
SELENOW,-0.1591,0.3065,0.893812,0.697571,NS
TMEM198,-0.1492,0.3267,0.893839,0.680932,NS
UNC45B,-0.1046,0.4639,0.8943,0.574928,NS
PDLIM3,-0.1278,0.3795,0.894364,0.637318,NS
BDH1,0.1522,0.3168,0.894942,0.689417,NS
PSMC1,-0.0887,0.5424,0.895196,0.524351,NS
COL18A1,0.1824,0.2625,0.895613,0.739852,NS
GCSH,0.1401,0.34,0.896116,0.668655,NS
PPP1R14B,0.1277,0.3707,0.896722,0.642338,NS
NDUFB1,-0.128,0.3669,0.897475,0.645449,NS
TIMM21,0.1292,0.3632,0.897559,0.648661,NS
UBE3A,0.1199,0.3907,0.897733,0.62775,NS
SNTB1,-0.1179,0.3973,0.897786,0.621573,NS
SNF8,0.1259,0.3716,0.897864,0.642096,NS
HPRT1,-0.1323,0.3525,0.898158,0.659593,NS
PHYKPL,0.1474,0.3161,0.898277,0.689417,NS
PPP6R1,-0.121,0.3804,0.899433,0.637046,NS
SYNCRIP,-0.1028,0.4452,0.899984,0.585483,NS
ANXA1,0.152,0.2985,0.900786,0.703095,NS
MRPL37,-0.1525,0.2969,0.900954,0.704621,NS
RPL15,0.1375,0.3289,0.901102,0.677878,NS
IMMT,0.0915,0.4941,0.901117,0.55531,NS
PCNP,0.1528,0.2944,0.90162,0.707429,NS
RAB14,-0.1091,0.4119,0.901665,0.609521,NS
ACYP2,-0.0954,0.4712,0.901669,0.571348,NS
NDUFAF2,0.1419,0.3159,0.901938,0.689417,NS
NDUFB3,-0.1243,0.3607,0.901949,0.649572,NS
DSTN,0.1422,0.3145,0.902143,0.689436,NS
PRKAR1A,0.0813,0.5467,0.90276,0.521365,NS
UFL1,0.1066,0.4166,0.902823,0.607961,NS
GSN,-0.141,0.3149,0.90283,0.689436,NS
LUM,0.1235,0.3595,0.902846,0.650842,NS
DNM2,0.102,0.4338,0.903171,0.595524,NS
SNX2,-0.0991,0.4406,0.904363,0.588629,NS
PSMA4,-0.0842,0.5134,0.905207,0.540516,NS
EIF2S1,-0.0725,0.5948,0.905529,0.491471,NS
MBNL1,-0.0951,0.4521,0.905795,0.583575,NS
DLD,0.0851,0.5027,0.906201,0.548453,NS
VAPA,-0.0913,0.4683,0.906228,0.572774,NS
IMPA1,-0.0799,0.5335,0.906565,0.527397,NS
FBP2,-0.134,0.3179,0.906585,0.688718,NS
DCAF8,-0.1144,0.3723,0.906602,0.641548,NS
NFIC,0.123,0.3449,0.9069,0.664681,NS
GLIPR2,-0.1646,0.2574,0.907053,0.746808,NS
FSCN1,0.1399,0.3022,0.907251,0.701342,NS
CAP2,0.1071,0.3935,0.907531,0.625161,NS
IL18,-0.1875,0.2235,0.908044,0.7725,NS
SLMAP,0.1081,0.3874,0.908077,0.629664,NS
TMED9,0.1195,0.3498,0.908245,0.661833,NS
RAP1B,-0.0926,0.451,0.908278,0.583575,NS
CPNE3,0.0916,0.4556,0.908381,0.583127,NS
GPD2,0.1104,0.3781,0.908385,0.638007,NS
NT5C3A,0.0872,0.4775,0.908544,0.565752,NS
RAB18,0.0951,0.4357,0.908968,0.593954,NS
SNRPA,0.1123,0.3684,0.909119,0.644546,NS
PRDX1,0.1,0.4137,0.909178,0.609099,NS
COL6A3,-0.1784,0.2307,0.909581,0.768822,NS
CALD1,-0.1715,0.2395,0.909765,0.761991,NS
COL6A1,-0.1809,0.2267,0.909915,0.771802,NS
DCN,-0.142,0.288,0.910106,0.714542,NS
RRAS,0.0942,0.4339,0.9102,0.595524,NS
COL7A1,0.1355,0.3007,0.910432,0.702263,NS
BCAP31,-0.0801,0.5082,0.91052,0.544632,NS
