pathway,pval,padj,NES,size,leadingEdge,database,ES,log2err,contrast
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS,0.8110458795390302,0.9584340052914747,-0.8080560883713727,46,ECI1;SLC16A3;ECHDC2;HADH;CPT1B;CPT1A;CRAT;SORD;HADHB;CPT2;NUDT19;ACADVL;ACAT1;DCXR,GO:BP,-0.21023831806582668,0.018707113212831986,Training_Young
GOBP_CARDIOCYTE_DIFFERENTIATION,0.8149754809505847,0.9592736576289208,0.7669229737100222,28,TOMM70;CSRP3;CALR;PLEC;PAK1;CACYBP;NRAP,GO:BP,0.22977039581358852,0.01654134590147207,Training_Young
GOBP_PLASMA_MEMBRANE_ORGANIZATION,0.8159549100368524,0.9592736576289208,-0.7979645597938428,42,CAV1;SYPL2;EHD2;COL6A1;VDAC2;CAV2;CAVIN2;CHMP2B,GO:BP,-0.21113852913057113,0.018571868150473313,Training_Young
GOBP_RESPONSE_TO_CORTICOSTEROID,0.8160984848484848,0.9592736576289208,0.7614737645181534,23,AKR1C3;ANXA1;RAN;ATP5F1A;ADIPOQ;MAP2K1,GO:BP,0.23906576328757653,0.01658185363370947,Training_Young
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS,0.8182397959183674,0.9606670501144383,-0.7907687101776035,37,ACSS2;HAGH;ENOPH1,GO:BP,-0.2150244140612027,0.01824005308481713,Training_Young
GOBP_CARDIAC_CELL_DEVELOPMENT,0.8263510682865521,0.9636314328417774,-0.7554141380332602,21,MYL2;SGCD;LMNA;ACTN2;SGCB,GO:BP,-0.2374549025724649,0.017875600212551655,Training_Young
GOBP_CELL_GROWTH,0.8261887608069164,0.9636314328417774,0.8143687071497289,70,USP9X;TOMM70;MAPT;LAMTOR1;CAMK2D;VCL;CRYAB;IQGAP1;TSG101;FHL1;PLAA;PAK1;CSNK2A1;PAFAH1B1;IMPACT,GO:BP,0.20086646102652256,0.01567408173818754,Training_Young
GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS,0.8265177065767285,0.9636314328417774,-0.7453365805556627,19,IMPA2;PIP4K2B;PCYT1A;FABP5;IMPA1;LPCAT3;MTM1,GO:BP,-0.24030728046082933,0.017965724706361787,Training_Young
GOBP_LYTIC_VACUOLE_ORGANIZATION,0.8255990871053632,0.9636314328417774,0.7476249308311455,19,LAMTOR1;SCARB2;TMEM63A;CHMP4B;ATP6V1A;ARL8B;LAMP1;CHMP2A;VPS35;CHMP6,GO:BP,0.24613624244581156,0.016474112052841768,Training_Young
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.8217448652722819,0.9636314328417774,0.7612362207892316,27,MAPT;DNAJA1;BAG3;LMAN1;PSMD9;ADIPOQ;UFM1;YWHAB;PFKL,GO:BP,0.2302757111466342,0.01640722322723563,Training_Young
GOBP_REGULATION_OF_T_CELL_ACTIVATION,0.8240270727580372,0.9636314328417774,0.769510207138396,34,LGALS3;ANXA1;IL18;YWHAG;PRKAA1;PRDX2;CLPTM1;OPA1;PRKAR1A;RPS3;HSPD1,GO:BP,0.22032021809847532,0.0163340388939505,Training_Young
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,0.8286584040008698,0.9650077590044892,-0.7960536736862358,46,BST2;HMGB1;COL3A1;HMOX1;IFITM1;SYNJ2BP;DCN;DAG1,GO:BP,-0.20711555528680034,0.01838730252261478,Training_Young
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION,0.8315729913240286,0.9667882723837654,0.7540683757439101,28,KPNB1;YBX1,GO:BP,0.22591915368895904,0.01624807215931965,Training_Young
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION,0.8321112991163753,0.9667882723837654,0.7645950422091919,34,FLNA;ANXA1;PRKDC;IL18;YWHAG;PRKAA1;RPL13A;OPA1;RPS3;HSPD1,GO:BP,0.21891294604523087,0.016192165856635066,Training_Young
GOBP_DEFENSE_RESPONSE_TO_VIRUS,0.8349313780785862,0.9689446131281514,0.7626596510726439,34,TOMM70;DDX1;AIMP1;MAVS;SAMHD1,GO:BP,0.2183588198057677,0.016143033163088058,Training_Young
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,0.8367217280813215,0.9699023491600094,-0.7502199817733135,23,VDAC1;CAV1;PPP3CB;ACTN2;PPP3R1;OXSR1;PPP3CA,GO:BP,-0.23061443815256322,0.01785316974998367,Training_Young
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT,0.838936170212766,0.9703594249700555,-0.7614901176261586,28,FBN1;RPL38;GRB2;EFEMP1;MAPK3;PPIL1;KRT19;KRT8;COBL;TCAP;CDC42,GO:BP,-0.22219211009357093,0.017883085937243234,Training_Young
GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,0.8436903499469778,0.9703594249700555,-0.7625821099638889,29,IMPA2;PIP4K2B;PCYT1A;FABP5;PRDX6;DBI;IMPA1;LPCAT3;MTM1;SLC44A2;MECP2;PHB2,GO:BP,-0.22041575778330166,0.017752724667202308,Training_Young
GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT,0.8403890160183066,0.9703594249700555,0.7263727817647507,16,PRMT5;PRKCSH;CUL3;RAP1A;PNPT1;ACADM,GO:BP,0.25035530497827985,0.016254665029317685,Training_Young
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH,0.8438747636057995,0.9703594249700555,-0.7320695527361106,18,BST2;MYL2,GO:BP,-0.23912297736476706,0.017612700186914708,Training_Young
GOBP_NEUROMUSCULAR_PROCESS,0.8411075612353568,0.9703594249700555,-0.777540877240252,36,MYH3;TNNC1;TNNI1;TNNT1;MYH7;ACTN3,GO:BP,-0.21310201272748197,0.01786064212485884,Training_Young
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE,0.8419595314164005,0.9703594249700555,-0.776841256534885,36,FLT1;CD81;HMGB1;CRKL,GO:BP,-0.21291026643500574,0.01784570181319017,Training_Young
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.841170136396267,0.9703594249700555,0.8051951912399781,73,TOMM70;HSP90B1;PRKDC;APPL1;HSPA8;MAVS;SAMHD1;YWHAZ;NAGK;PAK2;A2M;ERAP1,GO:BP,0.1968695261965636,0.015362084329746803,Training_Young
GOBP_PROTEIN_DEPHOSPHORYLATION,0.8465921080396708,0.9715669540607175,-0.7279062538008734,17,EPM2A;PPP3CB;PPP1CC;PPM1B;PPP3CA;MTM1,GO:BP,-0.24216242772183108,0.017627366667513196,Training_Young
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.8468583599574014,0.9715669540607175,-0.7494371775802757,27,COL3A1;PREX1;CRKL,GO:BP,-0.22066014714145313,0.01776013762356004,Training_Young
GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.85116455216815,0.9753938140581423,0.75364382936749,38,UCHL1;PRKAG1;PRKAA2;PHKA1;PRKAA1;PPP1CA;PRKACA;VCP;PNPT1,GO:BP,0.21131311579181328,0.015967653195889334,Training_Young
GOBP_FAT_CELL_DIFFERENTIATION,0.8522012578616353,0.9754695491468603,-0.7345575768916917,22,AAMDC;GPX1;MB;ALDH6A1;CTBP1,GO:BP,-0.22773692477443525,0.017434402267651385,Training_Young
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION,0.8553940321346595,0.9780102415191498,0.722978369782743,21,S100A4,GO:BP,0.2328164728917824,0.01604206818024065,Training_Young
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE,0.8565706656494373,0.9782426352019142,0.7207803426623345,18,ATP1A1;ATP1A2;SEPTIN2;ATP1B1,GO:BP,0.24117413673058385,0.01598056498240397,Training_Young
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,0.8591071764927481,0.9789146398811926,0.7349613480966284,26,HPRT1;GART;ATIC,GO:BP,0.2243042668490964,0.015756396471220093,Training_Young
GOBP_PROTEIN_NEDDYLATION,0.8584089470352395,0.9789146398811926,-0.7175050890530451,17,RNF7;NAE1,GO:BP,-0.23870213143598842,0.017423567151980957,Training_Young
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,0.8614354066985646,0.9804559272163731,0.7169479837636229,20,HSPB1;ANXA1;CSNK2B;ATP5F1A;TMSB4X,GO:BP,0.23373352102392128,0.015948309020113346,Training_Young
GOBP_REGULATION_OF_PHOSPHORYLATION,0.8640072529465095,0.9822706891529887,0.783942519963346,65,HSPB1;PRDX3;PRKDC;DNAJA1;TSG101;PAK2;IL18;YWHAG;TARDBP;PFN2;PPIA;ADIPOQ;MAP2K1;C3;RAP1A;EEF1A2;SYNPO2,GO:BP,0.1962566428887192,0.015123587864004761,Training_Young
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,0.8657284138455686,0.9831153174178492,0.7123422383584829,19,RAP1B;GLIPR2;NAMPT;AKAP12;MAP2K1;RAP1A,GO:BP,0.2345203251717076,0.015785008163471705,Training_Young
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT,0.8691707111204896,0.9837531745158714,-0.7075699941659299,17,PLEKHF1,GO:BP,-0.2353968889202829,0.01724076987709103,Training_Young
GOBP_NADP_METABOLIC_PROCESS,0.8674825912639798,0.9837531745158714,-0.7086719749035547,17,IDH1;TALDO1;MDH1;RBKS;H6PD;ME1;DCXR,GO:BP,-0.23576349977069458,0.01726927086170245,Training_Young
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,0.8692266855423819,0.9837531745158714,0.8038838267500501,100,RPS11;DDX1;EIF2S3;PRKDC;RPS6;RPS27;HSP90AB1;MCTS1;EIF3J;RUVBL2;PRMT5;RPL13A;RPS14;EIF3C;RAN;RPS8;EIF3I;RPS28;EIF1AX;RPS15A;RPL14;EIF3F;RPL7;HSP90AA1;DHX9;STRAP;RPS24,GO:BP,0.18601136427423332,0.014684962161133738,Training_Young
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.8731456827691138,0.9859678777336621,0.705108628283982,19,BIN1;CAMK2D;ATP1A2;CALM1,GO:BP,0.23213884546225427,0.015661462578635207,Training_Young
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS,0.872234935163997,0.9859678777336621,0.6987217754454496,16,ANXA2;ACSL3;ADIPOQ;PRKACA,GO:BP,0.24082496973745995,0.015715176010793173,Training_Young
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE,0.8792626728110599,0.9872872488839287,0.7551164399737759,52,TOMM70;HSP90B1;PRKDC;APPL1;HSPA8;MAVS;NAGK;PAK2,GO:BP,0.19765864559172402,0.015108439643475484,Training_Young
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.8787272727272727,0.9872872488839287,0.7652624490821238,60,NACA;TOMM70;ACSL3;SCARB2;HSPA5;SPTBN1;ATP1B1;MYO1C;PAK1;SEC61A1;MMGT1;UBL4A,GO:BP,0.19430510544171095,0.014918975531770212,Training_Young
GOBP_FOCAL_ADHESION_ASSEMBLY,0.8756041185122925,0.9872872488839287,-0.706254106107321,18,SORBS1;ACTN3;ACTN1;ACTN2;LIMS1,GO:BP,-0.23069062768322987,0.017071087937863414,Training_Young
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT,0.8802083333333334,0.9872872488839287,-0.75797837014212055,44,UBE2B;MT-ND4;COL3A1;NDUFA2;GRB2;PPP1CC,GO:BP,-0.19856574927305812,0.017466963259676817,Training_Young
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION,0.8792188092529389,0.9872872488839287,0.7135841847890351,24,GLUD1;AIMP1;TARDBP;PSMD9;PRKAR1A;PRKACA;PFKM,GO:BP,0.22179334359135885,0.015517184822947151,Training_Young
GOBP_REGULATION_OF_TUBE_SIZE,0.8794222315260624,0.9872872488839287,-0.7089453667950768,20,CAV1;GPX1,GO:BP,-0.22502403732876403,0.0169522435228145,Training_Young
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,0.8841527748470142,0.989492356055538,-0.6950913718602286,17,DGLUCY;GOT1;ALDH5A1;DDAH1;ADSS1;MECP2;GOT2;ASS1;GCLM;ADHFE1;GLUL,GO:BP,-0.23124545670439886,0.01699057280614406,Training_Young
GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS,0.8841081081081081,0.989492356055538,-0.7539811339272136,47,RIDA;NUDT16;CAPRIN1;SERBP1;FUS;CELF1;HNRNPD;AGO2;YBX3;KHSRP;SRSF1;C1QBP;SND1;PABPC4;PAIP1;ELAVL1;DCPS;SSB;SUPV3L1;PABPC1;RNH1,GO:BP,-0.19476120626259968,0.017347979161807126,Training_Young
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION,0.8851279881531627,0.989492356055538,-0.7320274877328999,31,PPP3CB;MYOM1;MCU;SIRT3;OSBP;HLA-DRB1;GNA11,GO:BP,-0.20780116451909042,0.017011528044392852,Training_Young
GOBP_ANATOMICAL_STRUCTURE_MATURATION,0.8882938026013772,0.9898088876462523,0.6773430612036583,15,PPP2R1A;ARCN1;C3;PRKACA,GO:BP,0.23804731136863835,0.015495363858592359,Training_Young
GOBP_AUTOPHAGOSOME_ORGANIZATION,0.9044896230410843,0.9898088876462523,-0.6930486826845106,23,GABARAPL2;EPM2A;PIP4K2B;MAP1LC3B2,GO:BP,-0.21304022347135484,0.016710968791631076,Training_Young
GOBP_CALCIUM_ION_HOMEOSTASIS,0.9107534747622531,0.9898088876462523,0.735158636375313,59,HRC;FLNA;CAMK2D;HSP90B1;CSRP3;ATP1A2;CALM1;ERO1A;CALR;ATP1B1;STOML2;PRKACA;PLN;LETM1;CASQ2;YWHAE;ANXA6;STIM1,GO:BP,0.1873218071484824,0.014486581795884163,Training_Young
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,0.9037053472376304,0.9898088876462523,-0.7539054799764877,61,JPH2;VDAC1;MICU2;CAV1;PPP3CB;CACNB3;MCU;CACNG1;NIPSNAP2,GO:BP,-0.18439227677661052,0.01740552915894709,Training_Young
GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,0.906732786572573,0.9898088876462523,0.6719183383808519,18,ATP1A1;TSPO;SLC2A4;USP15,GO:BP,0.2248248399975662,0.015156972528839241,Training_Young
GOBP_DNA_REPLICATION,0.9034920634920635,0.9898088876462523,-0.6953040879721386,25,RPA2;NFIC;PARP1;NUCKS1;RPA3;SET,GO:BP,-0.20882491735966152,0.01671780011231102,Training_Young
GOBP_ENDOTHELIAL_CELL_MIGRATION,0.9074564723694171,0.9898088876462523,0.7080110716805827,39,HSPB1;ANXA1;DNAJA4;CALR;PXN;CSNK2B;ATP5F1A;TMSB4X,GO:BP,0.19714435483433124,0.015032946120879666,Training_Young
GOBP_ERBB_SIGNALING_PATHWAY,0.9069373942470389,0.9898088876462523,-0.6890755931927268,24,RALA;GRB2;SNX6;EFEMP1,GO:BP,-0.2092649562473795,0.016653047690840878,Training_Young
GOBP_GLAND_DEVELOPMENT,0.8931085587254539,0.9898088876462523,0.7305700445847029,45,MSN;EZR;NME1;TSPO;PRMT5;PRKCSH;PRDX2;CUL3;MAP2K1;RAP1A;FKBP4;PNPT1;ACADM,GO:BP,0.19641868823738873,0.014954865684054503,Training_Young
GOBP_LYSOSOMAL_TRANSPORT,0.9022046353872244,0.9898088876462523,0.6977984510134053,27,BIN1;HSPA8;SCARB2;TSG101;CLU;VCP;CHMP4B;ARL8B;LAMP1;CHMP2A;VPS35,GO:BP,0.21108563958968773,0.015054042905814932,Training_Young
GOBP_MYELOID_CELL_DIFFERENTIATION,0.8962181178540017,0.9898088876462523,-0.7624290436095632,58,FBN1;CD81;HMGB1;SELENOW;GLO1;PARP1;ACTN1;BPGM;HLA-DRB1;MB;STAT3;PPP3CA;UFL1;BLVRB;PRXL2A;TMEM14C;PABPC4;JAGN1;CHMP5;EIF6;VPS13A,GO:BP,-0.18814732912723783,0.017394718653521834,Training_Young
GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.9077834179357022,0.9898088876462523,-0.6885713844634866,24,UBE2B;CAV1;DNAJB2;CHP1;UFL1;U2AF2;RPL23,GO:BP,-0.2091118333988759,0.01663945675547829,Training_Young
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,0.9120030148859997,0.9898088876462523,0.6995468574823264,36,KPNB1;YBX1,GO:BP,0.1981397864988641,0.014898082090735796,Training_Young
GOBP_ORGAN_GROWTH,0.9104820198928845,0.9898088876462523,0.65443705366598,15,TOMM70;PAK1;PRKAR1A,GO:BP,0.2299971609783111,0.015138752706378628,Training_Young
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,0.9072340425531915,0.9898088876462523,-0.701987071729833,28,GDI1;CAPRIN1;PPP1CC;EEF2K;DAG1;IST1;UFL1;TGM2;SERPINF1;XRCC5;RAB21;TWF2;MECP2;ITGB1,GO:BP,-0.20482995788874103,0.01673489421942348,Training_Young
GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS,0.9072340425531915,0.9898088876462523,-0.701987071729833,28,GDI1;CAPRIN1;PPP1CC;EEF2K;DAG1;IST1;UFL1;TGM2;SERPINF1;XRCC5;RAB21;TWF2;MECP2;ITGB1,GO:BP,-0.20482995788874103,0.01673489421942348,Training_Young
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION,0.8966628744785742,0.9898088876462523,0.6963469404276319,24,GLUD1;AIMP1;TARDBP;PSMD9;PRKAR1A;PRKACA;PFKM,GO:BP,0.2164357331752211,0.01523314880806813,Training_Young
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION,0.8930143540669856,0.9898088876462523,0.6849376662294979,20,VCL;TLN1;SLK;S100A10;CFL1,GO:BP,0.2232977789676167,0.01542701122280553,Training_Young
GOBP_REGULATION_OF_HEMOPOIESIS,0.8868208309832676,0.9898088876462523,0.7226876056622757,34,LGALS3;ANXA1;PRKDC;IL18;PRDX2;PRMT1;ADIPOQ;CLPTM1;OPA1,GO:BP,0.20691433254496314,0.015269863877310243,Training_Young
GOBP_REGULATION_OF_KETONE_METABOLIC_PROCESS,0.9070309191020753,0.9898088876462523,-0.6907240330041572,23,CAV1;ERLIN2;FABP5;CPT1A,GO:BP,-0.21232563602639098,0.016670056430021327,Training_Young
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION,0.8888413852073536,0.9898088876462523,-0.7324811238091004,35,GPX1;LMNA;RALA;MCU;PSMD10;DCN,GO:BP,-0.20227436336457516,0.01710273215881165,Training_Young
GOBP_RESPONSE_TO_OSMOTIC_STRESS,0.8974162679425838,0.9898088876462523,0.6804508618622995,20,ATP1A1;TSPO;SLC2A4;USP15;LETM1;HSP90AA1,GO:BP,0.22183502768490085,0.015355916909057236,Training_Young
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.9115633320654242,0.9898088876462523,0.6655361217993495,19,PRKDC;IL18;PAK1;ADIPOQ,GO:BP,0.21911061747170077,0.015038970503066814,Training_Young
GOBP_THIOESTER_BIOSYNTHETIC_PROCESS,0.911697247706422,0.9898088876462523,0.672600699223489,22,ACSL3;ACACA,GO:BP,0.213769689762694,0.015108439643475484,Training_Young
GOBP_TISSUE_HOMEOSTASIS,0.8946031746031746,0.9898088876462523,-0.7028310273001437,25,LAMC1;COL3A1;ALDH1A1;LAMA2;ACTB,GO:BP,-0.21108552895440424,0.016862098944688694,Training_Young
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM,0.9014852415867645,0.9898088876462523,0.7099166172208913,34,SLC16A1;STUB1;ATP1A2;PLEC;SLC2A4;AKAP12;MAP2K1,GO:BP,0.20325784178936632,0.015032946120879666,Training_Young
GOBP_VIRION_ASSEMBLY,0.9078947368421053,0.9898088876462523,0.6653160146438923,16,TSG101;RAB1B;CHMP4B;SPCS1;PDCD6IP;CHMP2A;CHMP6,GO:BP,0.22931117180413657,0.015135718405746198,Training_Young
GOBP_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.9134676564156946,0.990329012618957,-0.6962318456053612,29,HMGB1;CAV1;PARP1;BANF1;HCFC2;NEK7;LYPLAL1,GO:BP,-0.20123796222971885,0.01658861721762331,Training_Young
GOBP_ENDOCYTIC_RECYCLING,0.9164600419607095,0.9925025238906391,0.661675146662246,18,ARHGAP1;SCARB2,GO:BP,0.22139745335300845,0.015002863323945346,Training_Young
GOBP_REGULATION_OF_CHEMOTAXIS,0.9193181818181818,0.9940645986128962,0.6640083493326626,23,HSPB1;PADI2,GO:BP,0.20846635860525747,0.014856388494778038,Training_Young
GOBP_RESPONSE_TO_ACTIVITY,0.9198806733432772,0.9940645986128962,-0.6846626124269859,26,COL4A2;COL6A1;HADH;DAG1;ADSL;FIS1;UQCRC1;ADSS1;OXCT1;ITGB1;CAB39;GCLM,GO:BP,-0.20390234804824348,0.016554834456688924,Training_Young
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS,0.9219076572297169,0.995184957589544,0.6465148461576034,17,YBX1;ETF1;DHX9;SYNCRIP;GSPT1;HBS1L,GO:BP,0.21942152155715555,0.014862337136554698,Training_Young
GOBP_OSTEOBLAST_DIFFERENTIATION,0.9247815896015342,0.9972161990874914,-0.6951612681351981,33,COL1A1;COL6A1;H3-3A;IFITM1;RRAS2;CCDC47,GO:BP,-0.19438647574311824,0.016477465514980742,Training_Young
GOBP_MESENCHYME_DEVELOPMENT,0.9266211604095563,0.9973573927787639,0.6603594311590001,24,S100A4,GO:BP,0.20525024143036885,0.014758597572171652,Training_Young
GOBP_REGULATION_OF_KINASE_ACTIVITY,0.9277238403451996,0.9973573927787639,-0.7062390224556059,43,FLT1;FBN1;PSMD10;XRCC6;SNX6;HLA-DRB1;MACROH2A1;CHP1;STK38,GO:BP,-0.18547246800591796,0.01661231754777445,Training_Young
GOBP_RESPONSE_TO_NUTRIENT,0.9278897136797455,0.9973573927787639,-0.6802275089177504,29,COL1A1;GPX1;COX4I1;CPT1A;ADSL;MAT2A;PDK2;TRIM25;OXCT1;ENSA;MLYCD;ASS1;GCLM,GO:BP,-0.19661208922178022,0.01636060403431623,Training_Young
GOBP_NEUTROPHIL_MIGRATION,0.930955559794011,0.9979831037369663,0.6407604098165348,18,LGALS3;CD99;PPIA;PPIB,GO:BP,0.21439935239886693,0.014776327306703772,Training_Young
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY,0.9305647110525159,0.9979831037369663,-0.726231381801997,54,FLT1;FBN1;PSMD10;XRCC6;SNX6;DBI;HLA-DRB1;MACROH2A1;BANF1;CHP1;STK38,GO:BP,-0.18191547178843986,0.01683448870830455,Training_Young
GOBP_RESPONSE_TO_OXIDATIVE_STRESS,0.9314508968211686,0.9979831037369663,0.7515928617913457,94,CAPN2;MAPT;PRKAA2;PRDX3;KPNA4;CRYAB;PRDX5;GSR;PPP5C;ERO1A;CA3;PRKAA1;PRDX2;PXN;EIF2S1;PPIA;CUL3;ADIPOQ;PSMB5;MAP2K1;SLC25A24;RPS3,GO:BP,0.17563472743306752,0.013738286177713825,Training_Young
GOBP_AMIDE_BIOSYNTHETIC_PROCESS,0.9369795609386828,0.9994264598742504,0.6741247378753524,39,CARNS1;ACSL3;ACACA;FH;PRKAA1,GO:BP,0.1877087687496735,0.01457084831761174,Training_Young
GOBP_AMIDE_METABOLIC_PROCESS,0.948072928686822,0.9994264598742504,-0.7497997500754358,102,ACSS2;HAGH;ACOT1;GLO1;GPX1;CPA3;CTSG;IDH1;ACSF2;SIRT3;ETHE1;OSBP;GNPDA1;NT5C;PREP;OPLAH;MCCC2,GO:BP,-0.16702308924035533,0.017279975192632177,Training_Young
GOBP_AUTOPHAGOSOME_MATURATION,0.9516926588056295,0.9994264598742504,0.6050894352787017,19,SNAP29;TSG101;CALM1;FYCO1;VCP;CHMP4B,GO:BP,0.19921010362453426,0.014417215937483865,Training_Young
GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS,0.9500846023688664,0.9994264598742504,-0.6355645724220411,24,IMPA2;PIP4K2B;PCYT1A;FABP5,GO:BP,-0.19301422623901276,0.01597733585840073,Training_Young
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS,0.9464173145618827,0.9994264598742504,-0.6263636748311523,18,DIABLO;GPX1;PARP1,GO:BP,-0.20459524136602422,0.01593864748081226,Training_Young
GOBP_MITOCHONDRIAL_GENE_EXPRESSION,0.9507160126464571,0.9994264598742504,0.6719439533492106,47,TUFM;HARS1;MRPS15;PRKAA1;MTIF2;MRPS35;PTCD3;MRPS18A;MRPL36;LRPPRC;PNPT1;SARS2;GARS1;MRPS21;MRPS25;TFAM;MRPS18B;MRPL19;HSD17B10;TRMT10C,GO:BP,0.17960308240751816,0.014109106663511567,Training_Young
GOBP_MITOPHAGY,0.9371671991480298,0.9994264598742504,-0.6618591751745323,27,VDAC1;GABARAPL2;NIPSNAP2;MAP1LC3B2,GO:BP,-0.1948741633721386,0.01627776617376998,Training_Young
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT,0.9466192170818505,0.9994264598742504,-0.629515459553197,20,VDAC2;OSBP;DBI,GO:BP,-0.1998124494556135,0.015880825109464227,Training_Young
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.9403445149592021,0.9994264598742504,0.7101890477466332,65,TOMM70;HSP90B1;PRKDC;APPL1;HSPA8;MAVS;NAGK;PAK2;YWHAG;PRKAA1;USP15;PAK1;IPO5;HSPD1;HSP90AA1;YWHAE;NPLOC4;DHX9;MIF;PPP2CA;FLOT1;LAMP1;MARCHF5,GO:BP,0.1777927778858166,0.013901655024119941,Training_Young
GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS,0.9485027655922182,0.9994264598742504,0.6108816869385119,18,DDB1;TSG101;P4HB;PPIA,GO:BP,0.20440188885802876,0.014506876679349696,Training_Young
GOBP_PROTEIN_K48_LINKED_UBIQUITINATION,0.9510961214165261,0.9994264598742504,-0.6154006793241235,19,UBE2B;ARIH2;UBE2D3;UBE2K;UBE2D1;TRIM25,GO:BP,-0.19841406889203766,0.015912917636801152,Training_Young
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION,0.9494725152692949,0.9994264598742504,0.6684371495212322,46,TOMM70;BCAP31;HSPA4;HUWE1;BAG3;TSPO;PRKAA1;LMAN1;CHCHD4;HSPD1;SH3GLB1;HSP90AA1;TIMM50,GO:BP,0.17886593965278802,0.014058378387041893,Training_Young
GOBP_REGULATION_OF_CELL_GROWTH,0.933993399339934,0.9994264598742504,0.7138884669591923,58,TOMM70;MAPT;LAMTOR1;CAMK2D;CRYAB;TSG101;FHL1;PLAA;PAK1;CSNK2A1;PAFAH1B1,GO:BP,0.18263198084148963,0.014160009814644152,Training_Young
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.9510929974064468,0.9994264598742504,0.6675018136942035,45,YWHAH;MAPT;SCARB2;AP2A1;PAK2;PAK1;PAFAH1B1;MAP2K1;RAP1A;RTN4IP1;FKBP4;CFL1,GO:BP,0.17946236861713033,0.014047128995454423,Training_Young
