gene,fcm_cluster,fcm_membership,wgcna_module,concordance_quadrant,reversal_quadrant
CLTC,C3,0.9999980131667856,Brown,Conc. Up,Reversed (Aging Down / Training Up)
FKBP3,C1,0.9187977412160376,Yellow,Disc. YDn/OUp,Exacerbated Up
REEP5,C3,0.9999880404218658,Brown,Disc. YUp/ODn,Exacerbated Down
SORD,C4,0.8338699508676215,Turquoise,Conc. Down,Exacerbated Down
MYBPC1,C4,0.999997228701592,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PLIN5,C2,0.9923979969287144,Blue,Conc. Down,Reversed (Aging Up / Training Down)
SPTBN1,C3,0.8632882182447632,Black,Conc. Up,Reversed (Aging Down / Training Up)
TIAL1,C3,0.9617208241343792,Blue,Conc. Up,Exacerbated Up
SET,C4,0.9430803944314248,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
FABP5,C1,0.9910224800803944,Pink,Conc. Down,Reversed (Aging Up / Training Down)
ANK2,C2,0.962007641606286,Magenta,Conc. Down,Exacerbated Down
CAP1,C4,0.4903637505318085,Blue,Conc. Up,Exacerbated Up
EWSR1,C3,0.9553253546257872,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
OGDH,C2,0.999969699571633,Magenta,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
COX6A2,C2,0.9999579346641037,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ALDH6A1,C2,0.6655096508464627,Blue,Conc. Down,Reversed (Aging Up / Training Down)
BDH1,C2,0.999995039402188,Blue,Conc. Down,Reversed (Aging Up / Training Down)
COL7A1,C3,0.7210313611785294,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RPL18A,C4,0.9995533336477777,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CACNB1,C1,0.9871092303765598,Green,Conc. Down,Exacerbated Down
MAP2K1,C3,0.4272699101761224,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
FKBP4,C1,0.629044856003757,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RPL6,C4,0.998410508797239,Black,Conc. Up,Reversed (Aging Down / Training Up)
AKAP12,C3,0.9793083941349788,Yellow,Conc. Up,Exacerbated Up
CAV1,C4,0.6299174191776267,Red,Conc. Down,Exacerbated Down
ACY1,C2,0.9999137400742848,Magenta,Conc. Up,Exacerbated Up
LMNB2,C4,0.9296128666905802,Green,Conc. Down,Exacerbated Down
GBE1,C3,0.9990327712708774,Brown,Conc. Up,Reversed (Aging Down / Training Up)
EIF4G1,C3,0.7954013876007392,Turquoise,Conc. Down,Exacerbated Down
PRKCQ,C4,0.5725933373599549,Turquoise,Disc. YUp/ODn,Exacerbated Down
GLO1,C1,0.99994752947316,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
AKR1C1,C3,0.9654376755448828,Brown,Conc. Up,Reversed (Aging Down / Training Up)
YWHAH,C4,0.8179915709124824,Yellow,Conc. Up,Exacerbated Up
PLP2,C3,0.9923990461769806,Turquoise,Conc. Up,Exacerbated Up
SRSF11,C1,0.9597549188145942,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EEF1A2,C3,0.9996543691321016,Brown,Conc. Up,Reversed (Aging Down / Training Up)
COL14A1,C1,0.9823402805005024,Pink,Conc. Up,Exacerbated Up
PSME1,C3,0.99997595242417,Brown,Conc. Up,Exacerbated Up
ZNF33A,C3,0.7232545620788078,Turquoise,Conc. Down,Exacerbated Down
RPL18,C4,0.9948856997817996,Black,Conc. Up,Reversed (Aging Down / Training Up)
C1QBP,C2,0.992937995104456,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CKAP4,C3,0.9986273462195738,Black,Conc. Up,Reversed (Aging Down / Training Up)
DPT,C4,0.9999749864160608,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
KLC1,C3,0.9917482404792076,Brown,Conc. Up,Exacerbated Up
SRSF1,C4,0.9976450762037564,Black,Disc. YDn/OUp,Exacerbated Up
ARHGAP1,C3,0.9705198578357728,Brown,Conc. Up,Reversed (Aging Down / Training Up)
ACTN3,C4,0.9999773961497996,Green,Conc. Down,Exacerbated Down
PPP3CA,C4,0.6730209977726561,Green,Conc. Down,Exacerbated Down
SLC20A2,C4,0.9998383637539798,Green,Conc. Down,Exacerbated Down
CD47,C1,0.9812982858814512,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PPID,C3,0.9000586192639919,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
AHNAK,C3,0.9999478758289864,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
LMOD3,C4,0.999697821315439,Green,Conc. Up,Reversed (Aging Down / Training Up)
HSPA14,C3,0.53730235913076,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SCRN3,C1,0.9904523573252184,Turquoise,Conc. Down,Exacerbated Down
NEXN,C4,0.9999928126253904,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
AP1B1,C3,0.9851129916202596,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
BST2,C4,0.4980789915122044,Red,Conc. Down,Reversed (Aging Up / Training Down)
PMPCA,C2,0.9963101878884028,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EFEMP1,C1,0.8296920445468858,Pink,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
STX4,C1,0.9888774175150388,Turquoise,Conc. Down,Exacerbated Down
AIMP1,C2,0.7413438387148762,Yellow,Conc. Up,Exacerbated Up
ILF3,C1,0.8856945816225893,Turquoise,Conc. Up,Exacerbated Up
TRAP1,C2,0.9994851275661844,Blue,Conc. Down,Reversed (Aging Up / Training Down)
ANK3,C3,0.9648904970374736,Black,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
HSPB3,C3,0.9999921774792012,Brown,Conc. Up,Reversed (Aging Down / Training Up)
ECH1,C2,0.9999988248455106,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
STRN3,C3,0.8961443079278633,Yellow,Disc. YUp/ODn,Exacerbated Down
COASY,C1,0.9917880373821882,Turquoise,Conc. Down,Exacerbated Down
TRDN,C4,0.9999944068169077,Black,Conc. Up,Reversed (Aging Down / Training Up)
ACACA,C3,0.9998723150933704,Brown,Conc. Up,Reversed (Aging Down / Training Up)
GPS1,C3,0.7508850871475803,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PRKAA1,C3,0.6112016486662736,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
TARDBP,C2,0.5444048095873387,Blue,Conc. Up,Exacerbated Up
PAK1,C1,0.9978318194574652,Turquoise,Conc. Up,Exacerbated Up
AIMP2,C3,0.9628699850022484,Brown,Disc. YUp/ODn,Exacerbated Down
PRDX4,C4,0.6300813856907838,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
CBX3,C1,0.8205385366345331,Blue,Conc. Up,Exacerbated Up
PSMD2,C1,0.914839826183788,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
MYBPH,C4,0.9991177312766985,Brown,Conc. Up,Reversed (Aging Down / Training Up)
SELENBP1,C1,0.9989681329668348,Blue,Conc. Down,Reversed (Aging Up / Training Down)
G3BP1,C4,0.9998519372321673,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PABPC4,C2,0.9831189313636752,Turquoise,Disc. YDn/OUp,Exacerbated Up
SGCG,C1,0.9858605874085742,Turquoise,Conc. Down,Exacerbated Down
EIF3I,C4,0.989219471704702,Black,Conc. Up,Reversed (Aging Down / Training Up)
CTBP1,C1,0.5502685262037341,Yellow,Disc. YDn/OUp,Exacerbated Up
UBE2V1,C3,0.6125024599627694,Turquoise,Conc. Down,Exacerbated Down
DYNC1I2,C3,0.9936781037859898,Brown,Conc. Up,Reversed (Aging Down / Training Up)
NNT,C2,0.9999992825280544,Magenta,Conc. Up,Exacerbated Up
SNTA1,C1,0.9920808556934704,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SF3B2,C4,0.5006626522557126,Blue,Conc. Up,Exacerbated Up
PDAP1,C3,0.971682614115574,Black,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
TMED1,C3,0.6889371767336686,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
PICALM,C3,0.7122578827552549,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SQSTM1,C1,0.8157695303720542,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MTX1,C2,0.720769194142805,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ART3,C1,0.9743132175130882,Green,Conc. Down,Reversed (Aging Up / Training Down)
ASAH1,C2,0.6694221661159783,Blue,Conc. Down,Reversed (Aging Up / Training Down)
PIN1,C1,0.998827107930706,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
CAMK2G,C4,0.948546260611176,Black,Conc. Down,Exacerbated Down
CAMK2D,C3,0.9168111995124828,Brown,Conc. Up,Reversed (Aging Down / Training Up)
DCTN2,C3,0.9983088645688868,Brown,Conc. Up,Exacerbated Up
NAE1,C1,0.8917368927787551,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
STIM1,C1,0.7259014913734867,Black,Conc. Up,Reversed (Aging Down / Training Up)
CUL1,C1,0.7652738941529281,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CUL2,C3,0.9869571582267648,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
CUL3,C4,0.4923859955829351,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CUL4A,C3,0.8707188555154651,Blue,Conc. Down,Reversed (Aging Up / Training Down)
FHL1,C3,0.8027734012335049,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
ITGA7,C4,0.803823779680283,Green,Conc. Down,Reversed (Aging Up / Training Down)
AAMP,C1,0.8892554582816513,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
CACNA1S,C1,0.6749265027753932,Green,Conc. Down,Exacerbated Down
MOGS,C4,0.9263909216038828,Turquoise,Conc. Down,Exacerbated Down
SPTAN1,C3,0.9931669785490064,Black,Conc. Up,Reversed (Aging Down / Training Up)
AUH,C2,0.9999076401050812,Blue,Disc. YDn/OUp,Exacerbated Up
BLMH,C1,0.8924573639555792,Turquoise,Conc. Down,Exacerbated Down
TUBB2A,C4,0.7653748033470508,Brown,Conc. Up,Exacerbated Up
IDI1,C2,0.9946329826579196,Blue,Conc. Down,Reversed (Aging Up / Training Down)
PRKG1,C1,0.9678270829992331,Turquoise,Conc. Down,Exacerbated Down
COX17,C2,0.932122569134236,Turquoise,Conc. Down,Exacerbated Down
NID2,C4,0.9994763113024846,Green,Conc. Down,Reversed (Aging Up / Training Down)
IL18,C3,0.9890287467422048,Brown,Conc. Up,Reversed (Aging Down / Training Up)
DAG1,C1,0.9387778797229102,Yellow,Conc. Down,Exacerbated Down
EIF3A,C3,0.8465347380521471,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
UBAP2L,C4,0.983892247858962,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
DPYSL3,C4,0.4574653256705714,Blue,Conc. Down,Reversed (Aging Up / Training Down)
DCTN1,C3,0.9877146314158136,Black,Conc. Up,Exacerbated Up
DYNC1H1,C3,0.9999980178443396,Brown,Conc. Up,Reversed (Aging Down / Training Up)
EIF2B1,C3,0.9991062339435242,Brown,Conc. Up,Reversed (Aging Down / Training Up)
EIF4A2,C1,0.9694099776128589,Yellow,Disc. YDn/OUp,Exacerbated Up
ENDOG,C2,0.9998827542451068,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
TRIM25,C2,0.8410176588638829,Turquoise,Conc. Down,Exacerbated Down
FLNC,C3,0.999855067194624,Brown,Conc. Up,Reversed (Aging Down / Training Up)
MYBPC2,C4,0.9999907060984085,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CAPRIN1,C4,0.9999975546069528,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PRPSAP1,C1,0.9946367421397628,Yellow,Disc. YUp/ODn,Exacerbated Down
ITIH4,C1,0.9955520960667292,Pink,Disc. YDn/OUp,Exacerbated Up
CLINT1,C4,0.5776205504835321,Brown,Conc. Down,Exacerbated Down
GANAB,C3,0.8915589898325913,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SSPN,C3,0.8256963858150093,Turquoise,Conc. Down,Exacerbated Down
MVP,C4,0.9992723852657284,Black,Conc. Up,Reversed (Aging Down / Training Up)
LTBP3,C3,0.47882729918903905,Pink,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
LASP1,C4,0.993022152554722,Black,Disc. YDn/OUp,Exacerbated Up
KPNB1,C3,0.9997552219996324,Brown,Conc. Up,Reversed (Aging Down / Training Up)
PSME4,C3,0.9998088044089752,Brown,Conc. Up,Reversed (Aging Down / Training Up)
SLMAP,C3,0.9999963566188352,Brown,Conc. Up,Exacerbated Up
EMC2,C2,0.6809122637828008,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
PSMD6,C3,0.9956199596248274,Yellow,Disc. YUp/ODn,Exacerbated Down
KARS1,C1,0.7958402888868586,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
EIF4H,C1,0.8617743304602805,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
EEA1,C3,0.9999523777864024,Brown,Conc. Up,Reversed (Aging Down / Training Up)
PLCL1,C1,0.9415724222038404,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PDK1,C2,0.999978668963088,Red,Conc. Down,Reversed (Aging Up / Training Down)
PDK2,C2,0.9999932004329054,Magenta,Conc. Down,Exacerbated Down
PEA15,C3,0.6385070534247663,Turquoise,Conc. Down,Exacerbated Down
PGM5,C4,0.9976359618912228,Red,Conc. Down,Reversed (Aging Up / Training Down)
PLEC,C3,0.5781708738486407,Green,Disc. YUp/ODn,Exacerbated Down
PPP2R5A,C1,0.7405381620525707,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PPA1,C3,0.5014818242454776,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PTGES3,C1,0.9260070673950428,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
STK38,C2,0.49378161798008263,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
NONO,C4,0.9892426838658224,Black,Disc. YDn/OUp,Exacerbated Up
RAB35,C4,0.9676975381402196,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
TMED2,C1,0.9981731453868432,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PCBP1,C3,0.9979174609370556,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PCBP2,C4,0.817690418208652,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ELOC,C4,0.7378172333840901,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ELOB,C1,0.5557999664911885,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
UBE3C,C1,0.7162415167678043,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DHCR24,C4,0.9736562832716924,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PPP1R7,C3,0.921174724560742,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
MAPRE2,C1,0.9681801969859762,Turquoise,Conc. Down,Exacerbated Down
SF1,C1,0.38373908034865095,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
TRIP10,C1,0.748274238692739,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MAPRE1,C3,0.9724708260687348,Brown,Conc. Up,Reversed (Aging Down / Training Up)
ELAVL1,C4,0.9356663547792778,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MYLK,C1,0.9547733138331383,Turquoise,Conc. Down,Exacerbated Down
SPEG,C4,0.8669106461104936,Brown,Disc. YUp/ODn,Exacerbated Down
UBE2V2,C1,0.9999580669297672,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
NEDD8,C4,0.882456328850401,Yellow,Disc. YDn/OUp,Exacerbated Up
ADIPOQ,C2,0.6345933123041154,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ZYX,C3,0.8045771660890233,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
HSPB2,C3,0.998766395608674,Brown,Conc. Up,Reversed (Aging Down / Training Up)
ETFDH,C2,0.9997198999339444,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ADRM1,C1,0.9942812838793538,Yellow,Conc. Down,Exacerbated Down
DDB1,C3,0.9999320522685624,Brown,Conc. Up,Reversed (Aging Down / Training Up)
CDC37,C1,0.914350527733358,Blue,Conc. Down,Reversed (Aging Up / Training Down)
DPYSL2,C3,0.6991023329466282,Blue,Conc. Up,Exacerbated Up
RBBP7,C4,0.9957227088327684,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SGCB,C1,0.9517450570350448,Yellow,Conc. Down,Exacerbated Down
FXN,C2,0.99999913299081,Blue,Conc. Down,Reversed (Aging Up / Training Down)
DECR1,C2,0.9999996352141636,Blue,Conc. Up,Exacerbated Up
NDUFA5,C2,0.998144036234553,Red,Conc. Down,Reversed (Aging Up / Training Down)
TST,C2,0.9999999164563016,Blue,Conc. Down,Reversed (Aging Up / Training Down)
GUK1,C1,0.9934218358871676,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
NDUFA9,C2,0.9939079862642816,Red,Conc. Down,Reversed (Aging Up / Training Down)
PPP1R3A,C2,0.6409600850678278,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
HADH,C2,0.9994788751411708,Blue,Conc. Down,Reversed (Aging Up / Training Down)
UGP2,C3,0.9885728245221777,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
IMMT,C2,0.9962009821008682,Red,Conc. Down,Reversed (Aging Up / Training Down)
KLHL40,C3,0.9828055275255402,Brown,Conc. Up,Reversed (Aging Down / Training Up)
TKFC,C3,0.7511945271113579,Blue,Conc. Down,Reversed (Aging Up / Training Down)
TIMM50,C2,0.9999267423668357,Blue,Conc. Up,Exacerbated Up
NADK2,C2,0.999931895499136,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
FAM98B,C3,0.9348983294867276,Turquoise,Conc. Down,Exacerbated Down
HIKESHI,C1,0.8847884913846317,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
PDLIM3,C3,0.9783734959153804,Brown,Conc. Up,Reversed (Aging Down / Training Up)
HSD17B12,C2,0.7389738104934167,Blue,Conc. Up,Exacerbated Up
AGK,C2,0.999998343123128,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
LACTB2,C2,0.9419007247435512,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CAVIN4,C3,0.986942939333756,Brown,Conc. Up,Reversed (Aging Down / Training Up)
FLG2,C2,0.36375512484298106,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RABL3,C3,0.9826845653998318,Black,Disc. YUp/ODn,Exacerbated Down
COQ5,C2,0.999984549375692,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
NOMO2,C4,0.9889320155651388,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PITRM1,C2,0.9840195745153186,Blue,Disc. YDn/OUp,Exacerbated Up
COA6,C2,0.9999997333503226,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
GNAS,C1,0.7647910654697688,Green,Conc. Down,Exacerbated Down
TTC38,C2,0.7903123440669806,Turquoise,Conc. Up,Exacerbated Up
C6orf136,C2,0.9999686151343464,Turquoise,Conc. Down,Exacerbated Down
IBA57,C2,0.9999199385619064,Blue,Conc. Down,Reversed (Aging Up / Training Down)
UBR4,C1,0.5135763158992059,Yellow,Disc. YUp/ODn,Exacerbated Down
DCAF8,C3,0.7171507157638696,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
DDI2,C4,0.999998785521524,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MICOS10,C1,0.9564240537921016,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
OBSCN,C4,0.9567393072258448,Green,Conc. Up,Reversed (Aging Down / Training Up)
MYOM3,C4,0.9999893718913074,Green,Conc. Down,Exacerbated Down
PDE4DIP,C1,0.9791183714134362,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
BROX,C4,0.7111215292683246,Yellow,Disc. YDn/OUp,Exacerbated Up
SYPL2,C1,0.9903261777534436,Turquoise,Conc. Down,Exacerbated Down
ECPAS,C3,0.9997376466400948,Brown,Disc. YUp/ODn,Exacerbated Down
TMEM198,C3,0.913117360649628,Pink,Disc. YUp/ODn,Exacerbated Down
CRYBG3,C4,0.9999642854076116,Green,Disc. YUp/ODn,Exacerbated Down
NXN,C3,0.8418266690920186,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PTRHD1,C3,0.5059145183347081,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
ABLIM2,C4,0.9999043869986572,Green,Conc. Down,Exacerbated Down
DHRS7B,C3,0.8604763220591166,Green,Disc. YUp/ODn,Exacerbated Down
TWF2,C4,0.998390072032508,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RAB12,C1,0.799569472929737,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
DENND5A,C1,0.983321475253874,Green,Conc. Down,Reversed (Aging Up / Training Down)
RCSD1,C1,0.8862300143517988,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
HIBCH,C2,0.9998588332437232,Blue,Conc. Up,Exacerbated Up
CAVIN1,C1,0.9564075822635728,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MRPL54,C2,0.9895614744856208,Magenta,Disc. YDn/OUp,Exacerbated Up
LPCAT3,C4,0.8939473572341631,Yellow,Conc. Down,Exacerbated Down
SFXN4,C4,0.7539156787659786,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
FAHD1,C2,0.9999995677452022,Blue,Conc. Down,Reversed (Aging Up / Training Down)
LMOD2,C4,0.9988253460091976,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SLC27A1,C2,0.9977969219034412,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CCDC137,C4,0.999824475014179,Green,Conc. Down,Exacerbated Down
CORO6,C4,0.998697204070358,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
TMEM205,C1,0.892459915983708,Turquoise,Conc. Down,Exacerbated Down
DHRS11,C1,0.8863607428390923,Blue,Disc. YDn/OUp,Exacerbated Up
APOOL,C2,0.9946702204243064,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
HSDL2,C2,0.99998255135841,Blue,Conc. Down,Reversed (Aging Up / Training Down)
KYAT3,C1,0.9963411918165236,Turquoise,Conc. Down,Exacerbated Down
TRIM72,C3,0.9369954009777396,Brown,Conc. Up,Reversed (Aging Down / Training Up)
UBN2,C4,0.9999943439883908,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
TOM1L2,C1,0.9025847508081064,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
VPS13C,C2,0.4863504559924144,Green,Conc. Up,Reversed (Aging Down / Training Up)
SND1,C4,0.9917916255329856,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
TRMT10C,C2,0.9993109877613244,Blue,Conc. Up,Exacerbated Up
BZW1,C1,0.6929475459365033,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
EIF3M,C4,0.6909297574772962,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
COPS6,C3,0.9723408337475272,Turquoise,Disc. YUp/ODn,Exacerbated Down
CHMP1B,C4,0.4911244683490715,Turquoise,Conc. Down,Exacerbated Down
ERMP1,C2,0.9935978140668006,Blue,Conc. Down,Exacerbated Down
MRPL21,C2,0.9978656946889392,Magenta,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DGLUCY,C2,0.7280893188031557,Blue,Conc. Down,Reversed (Aging Up / Training Down)
MAVS,C2,0.9715500253139776,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
COMMD6,C3,0.9982456033298536,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DCXR,C2,0.9975944239224088,Blue,Conc. Down,Reversed (Aging Up / Training Down)
SPRED2,C1,0.9962368625091396,Pink,Disc. YDn/OUp,Exacerbated Up
HUWE1,C1,0.9873925197073726,Pink,Conc. Up,Exacerbated Up
GLRX5,C2,0.9998378634111172,Blue,Conc. Down,Reversed (Aging Up / Training Down)
MYPN,C4,0.9998511001137308,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SRL,C4,0.9113842477192888,Black,Conc. Down,Exacerbated Down
PRUNE1,C3,0.7750952599267423,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ACOT1,C4,0.995640983854916,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ISCA2,C2,0.9997843246251008,Blue,Conc. Down,Reversed (Aging Up / Training Down)
MTDH,C3,0.6781313837744195,Brown,Conc. Up,Reversed (Aging Down / Training Up)
KTN1,C3,0.9949369183406686,Brown,Disc. YUp/ODn,Exacerbated Down
NLRX1,C2,0.9999990672531196,Blue,Conc. Down,Reversed (Aging Up / Training Down)
MDP1,C2,0.8899289304814035,Red,Conc. Down,Reversed (Aging Up / Training Down)
SLC25A42,C2,0.9993513595962356,Turquoise,Conc. Down,Exacerbated Down
NRAP,C3,0.9908975031029208,Brown,Conc. Up,Reversed (Aging Down / Training Up)
VPS36,C1,0.9792338639021247,Yellow,Conc. Down,Exacerbated Down
CAND1,C3,0.9933794617537308,Brown,Conc. Up,Reversed (Aging Down / Training Up)
COMMD7,C4,0.94109974884506,Yellow,Conc. Up,Exacerbated Up
CARM1,C1,0.943828631240145,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
ECHDC2,C2,0.966590243108544,Blue,Conc. Down,Reversed (Aging Up / Training Down)
PHYKPL,C3,0.9652002099427632,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MUSTN1,C3,0.5180519484224019,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
NAXD,C2,0.5237761691599528,Blue,Conc. Down,Reversed (Aging Up / Training Down)
MFN1,C2,0.8845069178333095,Red,Conc. Down,Reversed (Aging Up / Training Down)
SLC44A2,C1,0.981772545384892,Yellow,Conc. Down,Exacerbated Down
HSCB,C2,0.9782228667117244,Turquoise,Disc. YDn/OUp,Exacerbated Up
ADHFE1,C2,0.999985228187108,Blue,Conc. Down,Reversed (Aging Up / Training Down)
UNC45B,C3,0.9964195083896464,Black,Conc. Up,Reversed (Aging Down / Training Up)
MSRB3,C1,0.9786115715189172,Turquoise,Conc. Down,Exacerbated Down
KLHDC8B,C3,0.906852568729666,Pink,Conc. Up,Reversed (Aging Down / Training Up)
SUPV3L1,C2,0.9836913806975944,Turquoise,Disc. YDn/OUp,Exacerbated Up
THNSL1,C2,0.9972975044922044,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MICU2,C2,0.9990601039597644,Red,Conc. Down,Reversed (Aging Up / Training Down)
ELMOD2,C1,0.973307860734582,Turquoise,Conc. Down,Exacerbated Down
FAM185A,C2,0.9999996926257156,Blue,Conc. Down,Exacerbated Down
ADSS1,C1,0.9424831310048292,Yellow,Disc. YDn/OUp,Exacerbated Up
NDUFAF2,C2,0.9999754183888904,Blue,Conc. Down,Reversed (Aging Up / Training Down)
LRRC47,C3,0.990660489707882,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
GPD1L,C2,0.9522238308821108,Blue,Conc. Down,Reversed (Aging Up / Training Down)
