gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
ATAD1,0.1335,0.4462,0.871793,0.843142,NS
SPTAN1,-0.1388,0.4292,0.871823,0.845638,NS
SERPINB6,0.1257,0.4734,0.871951,0.824072,NS
NIT2,-0.1048,0.5672,0.872055,0.798282,NS
CHMP2B,0.1362,0.4358,0.872248,0.844785,NS
TIMM8B,0.1613,0.3674,0.872468,0.886476,NS
DPM3,-0.2053,0.2875,0.872918,0.91722,NS
RPLP2,0.1636,0.3608,0.87292,0.890451,NS
SYNM,-0.2029,0.2865,0.874687,0.91722,NS
SMTNL1,-0.1837,0.3158,0.87494,0.914869,NS
PAK2,-0.1266,0.4571,0.875209,0.8334,NS
SYNPO,0.1675,0.3455,0.875224,0.899638,NS
FLNB,-0.1741,0.3325,0.875243,0.902454,NS
MRI1,0.2265,0.2522,0.876714,0.925057,NS
PSMC2,-0.0904,0.6312,0.876861,0.773195,NS
EIF3E,0.1401,0.4074,0.876888,0.856721,NS
SAMM50,0.1103,0.517,0.87696,0.819156,NS
ERAP1,-0.1602,0.3554,0.87713699999999994,0.892985,NS
GOT2,0.1165,0.4882,0.877232,0.822144,NS
TATDN1,-0.1571,0.3615,0.877411,0.889858,NS
ANXA2,-0.1305,0.4334,0.877923,0.845324,NS
HHATL,0.1599,0.3524,0.878293,0.896556,NS
RPS13,0.1604,0.3511,0.87838,0.897412,NS
CHCHD3,0.1182,0.476,0.878465,0.822144,NS
ATP5F1C,-0.1195,0.4671,0.879375,0.831437,NS
RPS7,0.1712,0.323,0.880442,0.908883,NS
RNF7,0.119,0.4636,0.880727,0.831983,NS
ADSS1,0.112,0.4915,0.880925,0.822144,NS
PGAM1,0.1139,0.4834,0.880969,0.822144,NS
KPNA6,0.1261,0.4361,0.881052,0.844785,NS
MVP,0.2315,0.2371,0.881282,0.933325,NS
HNRNPH3,0.1619,0.3386,0.881437,0.900423,NS
BPGM,0.1604,0.3414,0.881563,0.899818,NS
SEPTIN2,-0.1143,0.4787,0.881658,0.822144,NS
P4HB,-0.1013,0.5369,0.88223,0.81669,NS
IMMT,0.1097,0.4942,0.882602,0.822144,NS
GSR,-0.1009,0.5338,0.883388,0.81669,NS
PPIL3,-0.1693,0.3168,0.883807,0.914267,NS
VPS28,-0.1148,0.4665,0.883963,0.831561,NS
STAT5B,-0.1114,0.479,0.884416,0.822144,NS
TOMM5,0.1593,0.3331,0.884994,0.902454,NS
RPS20,0.1299,0.4085,0.885032,0.856721,NS
TIPRL,-0.1046,0.5057,0.885298,0.819156,NS
PAIP1,0.1273,0.4127,0.88611,0.856721,NS
PDLIM3,-0.1464,0.3583,0.886243,0.891226,NS
TF,-0.1552,0.3378,0.886266,0.900423,NS
XPO7,-0.1635,0.3207,0.886293,0.908883,NS
HSPA9,0.1013,0.5143,0.886937,0.819156,NS
ERLIN2,0.1383,0.3762,0.887073,0.883371,NS
PHB2,0.108,0.4813,0.887162,0.822144,NS
PDAP1,-0.1232,0.4215,0.887284,0.850692,NS
TMEM43,-0.1448,0.3585,0.887306,0.891226,NS
ATP2B1,-0.2182,0.2379,0.887346,0.933325,NS
PAICS,-0.1036,0.5008,0.887436,0.822144,NS
TMPO,0.2031,0.2545,0.887811,0.925057,NS
ARHGDIA,-0.102,0.5061,0.88789,0.819156,NS
FAM136A,0.1701,0.3023,0.888353,0.916738,NS
EIF6,0.1123,0.4566,0.888654,0.8334,NS
CP,-0.1523,0.3362,0.888786,0.90174,NS
RTCB,-0.1032,0.4947,0.889052,0.822144,NS
RPN2,-0.1397,0.3628,0.889828,0.889692,NS
RPL14,-0.1841,0.2747,0.890056,0.920319,NS
IPO5,-0.0887,0.5697,0.890094,0.796378,NS
DYNLL2,0.173,0.2916,0.890339,0.916738,NS
MAP2K6,0.1207,0.4162,0.890786,0.855702,NS
LANCL2,0.1255,0.4,0.890854,0.863606,NS
PIP4K2B,0.1144,0.4385,0.890941,0.844785,NS
SLC2A4,-0.227,0.2209,0.890946,0.933325,NS
SNTB1,0.1347,0.3704,0.891472,0.886476,NS
ARL6IP5,-0.1102,0.4524,0.891503,0.835844,NS
VCL,-0.0869,0.5725,0.891764,0.796378,NS
PPTC7,0.1787,0.2781,0.891899,0.920319,NS
VPS4B,0.1634,0.302,0.892578,0.916738,NS
RPL5,0.1647,0.2996,0.8926,0.916738,NS
SEPTIN7,-0.1142,0.431,0.892827,0.845324,NS
KPNA1,-0.1194,0.4118,0.892932,0.856721,NS
TMEM245,-0.1661,0.2951,0.893261,0.916738,NS
PEA15,0.2262,0.2162,0.893507,0.933325,NS
PMM2,0.1651,0.2958,0.893665,0.916738,NS
DENND5A,0.1511,0.3213,0.894266,0.908883,NS
PTPA,0.1565,0.31,0.894296,0.915866,NS
NUDCD2,-0.1188,0.4085,0.894309,0.856721,NS
CDH13,-0.1261,0.3824,0.894912,0.875082,NS
EIF5,0.1184,0.4073,0.894918,0.856721,NS
SCFD1,-0.1409,0.3415,0.895087,0.899818,NS
COL18A1,0.2104,0.2288,0.895099,0.933325,NS
GSK3A,-0.1386,0.3459,0.895487,0.899638,NS
LMAN1,-0.1222,0.3908,0.895862,0.866942,NS
TMED10,-0.1317,0.362,0.896064,0.889698,NS
RPL8,0.1815,0.2626,0.896077,0.920396,NS
ACY1,-0.1272,0.3726,0.896583,0.884469,NS
APEX1,0.1124,0.4205,0.896917,0.851106,NS
FABP4,-0.1191,0.3948,0.897403,0.86512,NS
LNPK,-0.116,0.4051,0.897442,0.856997,NS
ITIH4,0.167,0.2802,0.897834,0.920319,NS
QARS1,-0.0917,0.5077,0.898376,0.819156,NS
HNRNPK,0.1007,0.4591,0.898964,0.8334,NS
GSK3B,0.1043,0.442,0.89925600000000006,0.844785,NS
HSP90B1,-0.1005,0.459,0.899264,0.8334,NS
AMPD3,0.1892,0.2431,0.899516,0.927916,NS
RPS26,0.1362,0.3358,0.900069,0.90174,NS
TFG,-0.1177,0.3876,0.900258,0.870105,NS
VCP,-0.0926,0.4926,0.900264,0.822144,NS
STK38,0.1725,0.2644,0.900295,0.920396,NS
PUDP,0.1351,0.3355,0.90091,0.90174,NS
PPA1,-0.1103,0.4097,0.901161,0.856721,NS
CD59,-0.1042,0.4317,0.901625,0.845324,NS
ELOB,0.1036,0.4337,0.901683,0.845324,NS
COX8A,0.1741,0.2581,0.901725,0.924514,NS
MPC2,-0.1224,0.3663,0.901899,0.886476,NS
CLPP,-0.165,0.2713,0.902077,0.920319,NS
DDX39B,0.1311,0.3408,0.902243,0.9001,NS
MACROD1,0.1077,0.4145,0.902311,0.856329,NS
SERPINF1,0.1435,0.3102,0.902609,0.915866,NS
SLC25A24,0.1083,0.4104,0.902701,0.856721,NS
RPL12,0.1777,0.2498,0.902819,0.925057,NS
AP1G1,0.1809,0.2447,0.903127,0.927916,NS
CUTA,-0.1432,0.3077,0.903482,0.916738,NS
BABAM2,0.1492,0.2954,0.903501,0.916738,NS
PA2G4,0.1077,0.4091,0.903568,0.856721,NS
PDIA3,-0.0964,0.456,0.903706,0.8334,NS
ME1,-0.10780000000000001,0.4071,0.903908,0.856721,NS
PEBP4,0.1661,0.2629,0.90436,0.920396,NS
DNAJA2,-0.0982,0.4426,0.904739,0.844785,NS
PPP1R3A,0.1152,0.3762,0.904992,0.883371,NS
VPS13C,-0.1349,0.3201,0.905349,0.909313,NS
AKR1A1,-0.1089,0.3956,0.905598,0.86512,NS
HNRNPA3,0.1516,0.2837,0.905721,0.920319,NS
ECH1,-0.1235,0.3479,0.905826,0.899026,NS
SMIM20,0.1448,0.2956,0.906155,0.916738,NS
UBQLN1,-0.1757,0.2434,0.90624,0.927916,NS
ATP5PO,-0.1039,0.409,0.906771,0.856721,NS
PSMB3,-0.1039,0.4081,0.906969,0.856721,NS
ROMO1,-0.1455,0.2894,0.907566,0.91722,NS
UGP2,-0.0998,0.4195,0.908108,0.851106,NS
PPP3CA,0.106,0.3949,0.908116,0.86512,NS
ATP5F1A,-0.1005,0.4152,0.908354,0.855915,NS
OSGEP,0.1231,0.3378,0.90867,0.900423,NS
CFB,-0.1476,0.2809,0.908963,0.920319,NS
CPNE3,-0.1016,0.4081,0.908967,0.856721,NS
DNAJC11,0.1415,0.2922,0.909171,0.916738,NS
MXRA7,-0.184,0.2237,0.909549,0.933325,NS
HSPB1,-0.1406,0.2919,0.909808,0.916738,NS
EIF3M,0.1114,0.3679,0.909952,0.886476,NS
PGRMC1,-0.1983,0.2062,0.910155,0.936405,NS
CCDC124,-0.1238,0.33,0.910219,0.905133,NS
KARS1,-0.0887,0.4594,0.910494,0.8334,NS
FBP2,-0.1451,0.2806,0.910516,0.920319,NS
RPS6KA3,0.1077,0.3762,0.910968,0.883371,NS
L2HGDH,0.1221,0.3309,0.911147,0.904563,NS
CRYBG3,-0.2402,0.1679,0.911348,0.951639,NS
VIM,0.1477,0.2726,0.911437,0.920319,NS
CUL2,-0.122,0.3278,0.912035,0.906074,NS
GMPPB,-0.1165,0.3424,0.912201,0.899818,NS
CRAT,0.1034,0.3844,0.912511,0.872523,NS
AZGP1,-0.1233,0.3223,0.912556,0.908883,NS
GALM,0.1111,0.3564,0.912855,0.892985,NS
PCBP2,0.0919,0.4308,0.912865,0.845324,NS
PPP2R2A,-0.0895,0.4421,0.912956,0.844785,NS
FBP1,-0.1785,0.221,0.913173,0.933325,NS
PANK4,-0.1152,0.3421,0.913229,0.899818,NS
CYB5R1,-0.1011,0.3881,0.913601,0.870105,NS
TSNAX,-0.1445,0.2714,0.913631,0.920319,NS
THOP1,-0.0909,0.4287,0.914198,0.845696,NS
MT-ATP8,-0.1314,0.2962,0.914254,0.916738,NS
PSMC4,-0.0896,0.4342,0.914282,0.845324,NS
ARMT1,-0.1324,0.2939,0.914305,0.916738,NS
TARDBP,-0.0963,0.404,0.914325,0.857555,NS
CRKL,0.0922,0.4218,0.914379,0.850692,NS
PSMD9,-0.1005,0.3859,0.914537,0.871517,NS
VPS4A,-0.111,0.3494,0.914595,0.899026,NS
HCFC2,0.1737,0.2231,0.914632,0.933325,NS
PCNP,0.151,0.255,0.915152,0.925057,NS
COPS2,-0.0863,0.4455,0.915243,0.843481,NS
MOGS,0.1799,0.2136,0.915335,0.933325,NS
ANXA11,0.083,0.4618,0.915498,0.831983,NS
HSCB,0.1508,0.2538,0.915611,0.925057,NS
VPS13A,0.2087,0.1828,0.915874,0.945639,NS
ACAA2,-0.106,0.3581,0.916313,0.891226,NS
PCBP1,0.0892,0.4255,0.916316,0.848509,NS
PPP1CB,0.1247,0.3038,0.916469,0.916738,NS
ANK2,0.1198,0.3155,0.916637,0.914869,NS
PDK2,0.17,0.2223,0.916648,0.933325,NS
PARK7,-0.0872,0.4293,0.917386,0.845638,NS
SLC1A4,0.1466,0.2554,0.917428,0.925057,NS
IARS1,0.1233,0.3032,0.917544,0.916738,NS
SSB,0.1377,0.2695,0.918101,0.920319,NS
LYPLA1,0.0991,0.3734,0.918346,0.884469,NS
GGCT,0.1,0.3695,0.918461,0.886476,NS
LGALS3,-0.1274,0.2895,0.918565,0.91722,NS
PYGB,-0.1023,0.3595,0.918773,0.891226,NS
KRT5,0.1998,0.1835,0.919056,0.945639,NS
ISCA2,0.1205,0.3041,0.919072,0.916738,NS
MLYCD,0.1692,0.2157,0.919403,0.933325,NS
GLIPR2,0.1585,0.2301,0.919478,0.933325,NS
VPS25,-0.1205,0.3023,0.919535,0.916738,NS
IGHG1,-0.1424,0.2558,0.919547,0.925057,NS
TXNRD1,-0.088,0.4127,0.919787,0.856721,NS
GPC1,-0.1213,0.297,0.920371,0.916738,NS
MTAP,0.1335,0.2696,0.920485,0.920319,NS
PSMA5,-0.0791,0.4551,0.920493,0.8334,NS
EEF1G,-0.0818,0.4381,0.92079,0.844785,NS
PURA,-0.1138,0.3142,0.920934,0.915866,NS
MYO18A,-0.1439,0.2485,0.920956,0.925057,NS
EIF1AX,-0.1048,0.3396,0.92128,0.900423,NS
SARS2,-0.118,0.3013,0.921389,0.916738,NS
TST,-0.1139,0.3118,0.921512,0.915866,NS
EEF2,0.0742,0.4779,0.921608,0.822144,NS
HDHD2,0.097,0.3653,0.921644,0.886476,NS
STOM,0.1333,0.2655,0.921724,0.920319,NS
CORO6,-0.159,0.22,0.922591,0.933325,NS
S100A9,0.19,0.183,0.923044,0.945639,NS
TTN,0.1771,0.1964,0.923045,0.942984,NS
ELOC,0.085,0.4061,0.923599,0.856857,NS
ESYT1,-0.1286,0.268,0.923704,0.920319,NS
SDHA,-0.0934,0.3688,0.923749,0.886476,NS
NME2,-0.0936,0.3664,0.924052,0.886476,NS
SETD7,-0.0989,0.3469,0.924063,0.899638,NS
PTMS,-0.1287,0.2648,0.92454,0.920396,NS
MARS1,-0.1406,0.2408,0.925006,0.931464,NS
HSPA1A,-0.0955,0.3542,0.925107,0.894104,NS
ACTR2,-0.0921,0.3667,0.925179,0.886476,NS
TNMD,-0.124,0.271,0.925518,0.920319,NS
ATP2B4,-0.0981,0.3419,0.925693,0.899818,NS
COPS5,-0.102,0.3283,0.925778,0.906074,NS
METTL7A,-0.1188,0.2818,0.92578,0.920319,NS
PSMA7,-0.0735,0.4553,0.925872,0.8334,NS
HLA-DRB1,0.1511,0.2213,0.925875,0.933325,NS
NXN,-0.1019,0.3258,0.92641,0.907265,NS
TIMM10,-0.1096,0.3022,0.926542,0.916738,NS
VWF,0.1974,0.1675,0.92669,0.951639,NS
DCTN4,-0.117,0.2827,0.926693,0.920319,NS
WDR44,0.1563,0.2112,0.926795,0.933325,NS
PFKL,-0.1231,0.2674,0.926992,0.920319,NS
SEC24C,-0.0944,0.3482,0.927099,0.899026,NS
HSPA5,-0.0832,0.3943,0.927226,0.865149,NS
RDH11,-0.1554,0.2111,0.92724,0.933325,NS
CHP1,0.1052,0.3114,0.927311,0.915866,NS
PVALB,0.2455,0.1332,0.927463,0.964001,NS
ATP1A1,-0.0834,0.3914,0.927571,0.866918,NS
PITRM1,0.144,0.2246,0.928214,0.933325,NS
IGHM,-0.164,0.1968,0.928396,0.942984,NS
ENSA,0.1121,0.2867,0.928685,0.91722,NS
STX7,-0.1034,0.3105,0.928719,0.915866,NS
HSD17B4,-0.1456,0.2205,0.928749,0.933325,NS
PFDN5,0.093,0.3435,0.929105,0.899818,NS
KYAT1,0.1249,0.2554,0.929189,0.925057,NS
HUWE1,-0.1206,0.2643,0.929217,0.920396,NS
MYO6,0.1255,0.2539,0.929234,0.925057,NS
ARAF,-0.1634,0.1948,0.929318,0.942984,NS
NGLY1,0.1083,0.2915,0.929898,0.916738,NS
SUOX,-0.1047,0.3014,0.929915,0.916738,NS
UQCR10,0.1079,0.291,0.930214,0.916956,NS
BPNT1,-0.1074,0.2918,0.930369,0.916738,NS
EPDR1,0.1165,0.2686,0.930518,0.920319,NS
NEK7,0.0998,0.3125,0.930709,0.915866,NS
ITGB1,-0.0785,0.3975,0.930715,0.864244,NS
TPT1,0.10780000000000001,0.2867,0.931272,0.91722,NS
LRPAP1,0.1221,0.2528,0.931387,0.925057,NS
KPNA3,-0.1053,0.2928,0.9315,0.916738,NS
NAMPT,0.133,0.2299,0.932027,0.933325,NS
ADH1B,0.1619,0.1884,0.932195,0.945639,NS
DCAF6,-0.088,0.3456,0.932372,0.899638,NS
CLIP2,-0.1381,0.2201,0.932389,0.933325,NS
XPNPEP1,-0.0906,0.335,0.932523,0.90174,NS
NLRX1,-0.1089,0.2763,0.933042,0.920319,NS
CACNG1,-0.1304,0.2301,0.933259,0.933325,NS
ALPK3,0.1187,0.2521,0.933428,0.925057,NS
STT3A,-0.0968,0.3075,0.933726,0.916738,NS
AHNAK,-0.1066,0.279,0.933836,0.920319,NS
KDM5B,0.1069,0.278,0.933844,0.920319,NS
PHKB,0.0956,0.3101,0.933992,0.915866,NS
NDUFA11,-0.1412,0.21,0.934021,0.933325,NS
HSDL2,0.0943,0.3134,0.934184,0.915866,NS
FSD2,0.1093,0.2701,0.934275,0.920319,NS
LAT,0.1291,0.228,0.934456,0.933325,NS
CAND1,-0.0999,0.2944,0.934541,0.916738,NS
IARS2,0.0892,0.3282,0.934816,0.906074,NS
GPD1L,-0.072,0.4063,0.934896,0.856857,NS
RPL13A,-0.1383,0.2101,0.935279,0.933325,NS
PPP1R14B,-0.1136,0.254,0.93575,0.925057,NS
RDH13,0.1321,0.2174,0.936018,0.933325,NS
SERPINB1,-0.111,0.2586,0.936019,0.924514,NS
CAB39,0.0778,0.368,0.936179,0.886476,NS
RAC1,-0.0716,0.3991,0.936348,0.864097,NS
UBE2K,-0.0871,0.3278,0.93636,0.906074,NS
SOD1,-0.0902,0.3166,0.936401,0.914267,NS
CTSB,0.0995,0.2867,0.93644,0.91722,NS
UCHL3,0.0851,0.3348,0.936484,0.90174,NS
ETFA,-0.0964,0.2955,0.936515,0.916738,NS
GNA11,0.1335,0.2134,0.936533,0.933325,NS
SIRT5,-0.0958,0.2971,0.936576,0.916738,NS
ACSF2,0.1068,0.2662,0.936637,0.920319,NS
OTUB1,-0.0768,0.3695,0.936705,0.886476,NS
CHMP5,0.1343,0.2096,0.937229,0.933325,NS
NSF,0.1082,0.2596,0.937368,0.924514,NS
HADHA,-0.0835,0.3339,0.937805,0.902454,NS
ALDH5A1,0.0963,0.289,0.937901,0.91722,NS
CFH,0.1227,0.2261,0.93814,0.933325,NS
DEPTOR,0.1132,0.2434,0.938501,0.927916,NS
HMGB2,-0.0996,0.2755,0.938766,0.920319,NS
CSTB,0.1028,0.2668,0.938787,0.920319,NS
PBXIP1,-0.0848,0.3231,0.938845,0.908883,NS
TBCA,-0.0815,0.3358,0.938933,0.90174,NS
SCCPDH,0.0795,0.3419,0.939317,0.899818,NS
CAMK2D,0.1139,0.238,0.939485,0.933325,NS
NIPSNAP1,0.1478,0.1828,0.939663,0.945639,NS
KPNA4,-0.0744,0.3626,0.939736,0.889692,NS
MYLK2,-0.1332,0.2024,0.93984,0.939766,NS
SRPRB,-0.101,0.2658,0.940038,0.920319,NS
LARS1,-0.0971,0.2757,0.940213,0.920319,NS
BZW2,-0.0748,0.354,0.940871,0.894104,NS
FAH,-0.0895,0.2955,0.94091,0.916738,NS
PTMA,0.1258,0.2101,0.940928,0.933325,NS
EEF1A2,-0.1036,0.2552,0.940975,0.925057,NS
GPHN,-0.1107,0.2383,0.941063,0.933325,NS
PALMD,-0.1053,0.2502,0.941124,0.925057,NS
MTX1,0.0893,0.2944,0.941287,0.916738,NS
SNX12,0.1005,0.2613,0.941356,0.922539,NS
CAPN3,0.1052,0.2485,0.941571,0.925057,NS
NAA15,-0.15,0.1739,0.941718,0.951344,NS
PGP,-0.0784,0.3324,0.941763,0.902454,NS
CA2,-0.1057,0.2461,0.941854,0.927916,NS
PKM,0.0803,0.3239,0.94187,0.908883,NS
UBXN6,0.1016,0.2558,0.941908,0.925057,NS
PSMB7,-0.0851,0.3048,0.942014,0.916738,NS
RPS4X,0.0882,0.2932,0.942188,0.916738,NS
TMX1,-0.0959,0.2684,0.942459,0.920319,NS
NUTF2,-0.0805,0.3192,0.942532,0.910282,NS
HP1BP3,0.119,0.2149,0.942826,0.933325,NS
COQ3,0.089,0.2872,0.942856,0.91722,NS
ETF1,-0.1047,0.2441,0.942874,0.927916,NS
ARHGAP1,0.1045,0.2439,0.943003,0.927916,NS
TUBB,-0.0793,0.3209,0.94309,0.908883,NS
COBL,0.1423,0.1786,0.943149,0.948855,NS
APOC2,-0.1482,0.1713,0.943195,0.951344,NS
RARS1,-0.0856,0.2931,0.9439,0.916738,NS
GLRX5,0.1204,0.207,0.94423,0.935789,NS
RMDN1,0.0933,0.2662,0.944447,0.920319,NS
TMEM120A,0.1758,0.1411,0.944489,0.961203,NS
PIN4,-0.0974,0.2527,0.944917,0.925057,NS
METTL26,0.1012,0.2428,0.944976,0.927916,NS
TMOD1,0.1466,0.1665,0.94533,0.951715,NS
TYMP,0.0974,0.2486,0.945789,0.925057,NS
SYNPO2,-0.1116,0.2169,0.945789,0.933325,NS
RAB5C,0.1035,0.2317,0.946307,0.933325,NS
SCP2,0.1017,0.235,0.946456,0.933325,NS
ANXA7,-0.0667,0.3579,0.94649,0.891226,NS
CACNA1S,-0.0898,0.2657,0.94653,0.920319,NS
HSP90AA1,-0.0751,0.3143,0.947123,0.915866,NS
GBP2,-0.1138,0.2072,0.947155,0.935789,NS
ATP5ME,-0.0866,0.2717,0.947253,0.920319,NS
CHMP2A,-0.0721,0.3261,0.947321,0.907265,NS
RASA4,0.1184,0.1983,0.94737,0.942984,NS
LPCAT3,0.125,0.1875,0.947456,0.945639,NS
NSFL1C,-0.067,0.3484,0.947679,0.899026,NS
PRKRA,-0.1268,0.1839,0.947713,0.945639,NS
CLIC1,-0.093,0.2498,0.947927,0.925057,NS
MDP1,-0.1066,0.2171,0.94808,0.933325,NS
PRDX5,-0.0759,0.301,0.948753,0.916738,NS
COA3,-0.1203,0.1899,0.948775,0.945072,NS
LACTB,0.0844,0.2695,0.948957,0.920319,NS
PSMC6,-0.0662,0.3416,0.949301,0.899818,NS
IFIT2,-0.0969,0.2331,0.949351,0.933325,NS
GPT,0.0998,0.2257,0.949435,0.933325,NS
COPS3,0.062,0.3624,0.949566,0.889692,NS
CMYA5,-0.0833,0.2682,0.949874,0.920319,NS
MTIF2,-0.0939,0.2371,0.950043,0.933325,NS
GLUL,-0.1361,0.1632,0.95014,0.951715,NS
NPLOC4,-0.0723,0.3056,0.95040500000000006,0.916738,NS
NT5C3A,-0.073,0.3024,0.950438,0.916738,NS
RAB12,-0.0913,0.2398,0.950828,0.932828,NS
DEK,0.1028,0.2125,0.950941,0.933325,NS
DUSP3,0.0745,0.2928,0.951015,0.916738,NS
TXNDC17,0.0751,0.2897,0.951132,0.91722,NS
SDHB,-0.0767,0.2834,0.951156,0.920319,NS
TSFM,0.1014,0.2144,0.951192,0.933325,NS
PAFAH2,-0.0965,0.2249,0.951248,0.933325,NS
COPS6,-0.0701,0.3089,0.951357,0.916554,NS
CALU,-0.0859,0.252,0.951394,0.925057,NS
PSMA2,-0.0769,0.2806,0.95152,0.920319,NS
VTA1,-0.0811,0.2655,0.951603,0.920319,NS
NAXE,-0.067,0.3215,0.951633,0.908883,NS
MLEC,0.0805,0.267,0.95169,0.920319,NS
SCRN2,0.1144,0.1871,0.951897,0.945639,NS
ADRM1,-0.0898,0.2384,0.951914,0.933325,NS
SELENBP1,-0.0879,0.2433,0.951923,0.927916,NS
PSMA6,-0.0712,0.3004,0.951929,0.916738,NS
CD38,0.1083,0.1972,0.952024,0.942984,NS
COQ9,0.0791,0.27,0.952029,0.920319,NS
NMT1,0.1068,0.1996,0.952109,0.942984,NS
EIF5A,-0.0724,0.2943,0.952136,0.916738,NS
RPS24,-0.1049,0.2013,0.952523,0.941319,NS
RGS12,0.1125,0.1873,0.952624,0.945639,NS
USP15,-0.0777,0.27,0.952827,0.920319,NS
HBS1L,0.0803,0.2608,0.952918,0.922812,NS
PIAS2,0.0883,0.2369,0.952957,0.933325,NS
STRN3,-0.0774,0.2698,0.953022,0.920319,NS
DNM1L,-0.0715,0.2915,0.953162,0.916738,NS
PGD,-0.0789,0.2632,0.953298,0.920396,NS
HDGF,-0.0759,0.2734,0.953331,0.920319,NS
MRPL19,-0.1137,0.182,0.953457,0.945639,NS
COASY,0.0898,0.23,0.953578,0.933325,NS
FDX1,-0.1442,0.1432,0.953579,0.960137,NS
QDPR,0.0795,0.2579,0.953884,0.924514,NS
FABP5,0.0939,0.2182,0.953907,0.933325,NS
MYL6B,0.164,0.1245,0.954056,0.966871,NS
APOL2,-0.1068,0.1909,0.95413,0.944444,NS
RHOG,0.1528,0.1324,0.954496,0.964001,NS
RPS9,0.0925,0.2152,0.955229,0.933325,NS
SPR,-0.0945,0.2094,0.955458,0.933325,NS
ATP5MF,-0.0862,0.2288,0.955622,0.933325,NS
CD151,-0.10780000000000001,0.1828,0.955644,0.945639,NS
METAP2,-0.0613,0.3212,0.95565,0.908883,NS
COL14A1,-0.1763,0.1115,0.955737,0.975879,NS
ECHDC2,0.0935,0.2103,0.955737,0.933325,NS
ATP6V1B2,-0.0734,0.2671,0.955861,0.920319,NS
ATP6V1E1,0.0993,0.1972,0.955897,0.942984,NS
EMC2,0.1,0.1955,0.955972,0.942984,NS
PCYT1A,0.0778,0.2504,0.956134,0.925057,NS
ECHDC3,-0.1167,0.1669,0.95615000000000006,0.951639,NS
IMPA2,0.0876,0.2221,0.956192,0.933325,NS
FAHD1,0.0838,0.2318,0.956237,0.933325,NS
ARPC5,-0.1122,0.1724,0.956445,0.951344,NS
ZBTB9,0.1135,0.1698,0.95661,0.951639,NS
ARPC1B,0.1002,0.1922,0.956637,0.944156,NS
TSPAN8,-0.1017,0.1888,0.956739,0.945639,NS
PNPO,-0.0999,0.1921,0.956769,0.944156,NS
TMEM70,0.1218,0.1571,0.956907,0.953137,NS
FNTA,0.0765,0.2496,0.956978,0.925057,NS
HIKESHI,0.0738,0.2588,0.956986,0.924514,NS
H6PD,-0.0822,0.2321,0.957031,0.933325,NS
TPD52L2,0.0615,0.3102,0.95703800000000006,0.915866,NS
LTBP3,-0.1094,0.174,0.957127,0.951344,NS
RYR1,-0.0704,0.27,0.957208,0.920319,NS
SERPINH1,-0.157,0.1209,0.957251,0.968071,NS
MTCH2,0.0704,0.269,0.957334,0.920319,NS
GFM1,0.0887,0.2134,0.957351,0.933325,NS
LDHD,-0.1245,0.1518,0.957402,0.958281,NS
DNAJA4,-0.1027,0.1838,0.957443,0.945639,NS
TIAL1,-0.0886,0.2131,0.957469,0.933325,NS
RPL36AL,0.1015,0.1859,0.957479,0.945639,NS
NAA10,-0.0926,0.2033,0.957569,0.939099,NS
MIF,-0.0855,0.2198,0.957644,0.933325,NS
TUBA4A,0.0795,0.2363,0.957649,0.933325,NS
OPLAH,0.0766,0.2451,0.9577,0.927916,NS
NFU1,0.1018,0.1838,0.957811,0.945639,NS
DMD,-0.07,0.267,0.957883,0.920319,NS
IAH1,-0.0749,0.2488,0.957989,0.925057,NS
GSTZ1,-0.1073,0.1732,0.958102,0.951344,NS
STIM1,-0.0742,0.2501,0.958183,0.925057,NS
ATP6V1H,0.0886,0.2089,0.958285,0.933696,NS
TPP2,-0.07,0.2636,0.958417,0.920396,NS
TIMM13,0.0777,0.2358,0.958696,0.933325,NS
ST13,-0.0592,0.3053,0.959271,0.916738,NS
GCDH,-0.0875,0.2044,0.959671,0.938076,NS
UBE3A,-0.0841,0.2118,0.959802,0.933325,NS
RCSD1,-0.0784,0.2269,0.959854,0.933325,NS
CARS1,-0.0812,0.2169,0.960286,0.933325,NS
ALDOC,-0.1673,0.1051,0.960326,0.975879,NS
PELO,0.0967,0.1802,0.960641,0.947192,NS
UBE2G1,0.1063,0.1631,0.960866,0.951715,NS
EIF4H,0.0707,0.245,0.960912,0.927916,NS
UBE2R2,-0.0959,0.1805,0.960928,0.947192,NS
COQ5,-0.0878,0.197,0.960939,0.942984,NS
SRP14,-0.0808,0.2139,0.960981,0.933325,NS
EPHA2,-0.1211,0.1423,0.961104,0.960137,NS
JPH1,0.0762,0.2259,0.961142,0.933325,NS
AKR7A2,0.067,0.2562,0.961222,0.925057,NS
RPL27A,-0.1026,0.1669,0.961332,0.951639,NS
NUMA1,0.0784,0.2165,0.961673,0.933325,NS
TTC38,-0.1403,0.1206,0.961785,0.968071,NS
SNX6,0.0629,0.269,0.961813,0.920319,NS
LRMDA,-0.0873,0.1936,0.961818,0.943581,NS
ACTR1A,-0.0636,0.2654,0.961889,0.920319,NS
TRIM25,0.096,0.175,0.962081,0.951344,NS
TPI1,0.0634,0.2638,0.962253,0.920396,NS
GSS,-0.0728,0.2295,0.962285,0.933325,NS
SYNJ2,0.1185,0.1397,0.962586,0.961203,NS
