pathway,contrast,NES,padj,size,database,sig,pathway_label,pattern,sort_key,leading_edge
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,Training_Young,-0.907,0.8527,79,GO:BP,FALSE,Sulfur Compound Metabolic Process,Age-resistant,-1.897671345828455,ACSS2;HAGH;BLMH;ACOT1;ENOPH1;GLO1;GPX1;IDH1;ACSF2;ETHE1;OPLAH;MCCC2;COASY;ABHD14B;SUCLG2;MAT2A;GPC1;PDK2;MCCC1;NUDT19;ACAT1;GSTM1;SQOR;SULT1A1;GSTZ1;SUOX
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,Interaction,-1.281,0.3145,43,GO:BP,FALSE,Glycerolipid Metabolic Process,Age-resistant,-1.9009687965812367,PCYT2;ACSL3;ABHD16A;SLC27A1;SH3GLB1;CDS2;PAFAH1B1;MECP2;CAPN2;C3;BPNT1;FABP3;PLIN5;PGP;HADHA;DPM3;TMX1
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,Training_Old,-1.901,0.0204,43,GO:BP,TRUE,Glycerolipid Metabolic Process,Age-resistant,-1.9009687965812367,PCYT2;MECP2;SLC27A1;ABHD16A;GPX1;PRDX6;DBI;PLIN5;PCYT1A;IMPA2;CPT1A;SH3GLB1;FABP5;FABP3;IMPA1;PIP4K2B;HADHA
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,Training_Young,-1.053,0.6549,43,GO:BP,FALSE,Glycerolipid Metabolic Process,Age-resistant,-1.9009687965812367,CAV1;GPX1;IMPA2;PIP4K2B;PCYT1A;FABP5;CPT1A;PRDX6;DBI
GOBP_PROTEIN_POLYUBIQUITINATION,Interaction,-1.304,0.308,34,GO:BP,FALSE,Protein Polyubiquitination,Age-resistant,-1.9196115511579195,UBE3C;PLAA;STUB1;RNF123;RNF114;UBE2D1;CUL3;WDR77;UBE2L3;CUL1;UBR4;THOP1;UBE2R2;UBE2K;PPIA;HUWE1;TPP2
GOBP_PROTEIN_POLYUBIQUITINATION,Training_Old,-1.92,0.03019,35,GO:BP,TRUE,Protein Polyubiquitination,Age-resistant,-1.9196115511579195,UBE2D1;RNF123;UBE2V2;UBE2K;RNF114;RNF7;UBE2L3;WDR77;UBE2N;PLAA;NPEPPS;UBE2D3;CUL5;UBE2V1;THOP1;STUB1;BLMH
GOBP_PROTEIN_POLYUBIQUITINATION,Training_Young,-1.171,0.4869,34,GO:BP,FALSE,Protein Polyubiquitination,Age-resistant,-1.9196115511579195,UBE2B;UBE2V2;RNF7;BLMH;ARIH2;UBE2N
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,Interaction,-1.056,0.6202,20,GO:BP,FALSE,Regulation Of Cellular Response To Insulin Stimulus,Age-resistant,-1.9240185386364335,MYO1C;PRKCQ;CUL3;PAK1;PRKAA1
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,Training_Old,-1.924,0.04328,20,GO:BP,TRUE,Regulation Of Cellular Response To Insulin Stimulus,Age-resistant,-1.9240185386364335,ECHDC3;CTSD;GSK3A;SORBS1;PRKCQ;NUCKS1;USO1;MYO1C;PIP4K2B;SNX5;ATP2B1
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,Training_Young,-0.78,0.9208,20,GO:BP,FALSE,Regulation Of Cellular Response To Insulin Stimulus,Age-resistant,-1.9240185386364335,SORBS1;PIP4K2B;NUCKS1;NCL;ECHDC3;USO1;BLVRB;CTSD
GOBP_LIPID_OXIDATION,Interaction,-1.108,0.5248,37,GO:BP,FALSE,Lipid Oxidation,Age-resistant,-1.9304967364300396,ADIPOQ;ECH1;PRKAA1;ACAA2;ACAA1;ACADS;ILVBL;ETFA;FABP3;PLIN5;ETFDH;HADHA;ECHS1;HSD17B4;GCDH;HSD17B10
GOBP_LIPID_OXIDATION,Training_Old,-1.93,0.01247,37,GO:BP,TRUE,Lipid Oxidation,Age-resistant,-1.9304967364300396,ACADS;CPT1B;ECHDC2;PLIN5;ACAA2;HADHB;CPT2;HADH;APOD;ACAT1;CPT1A;ADIPOQ;FABP3;ECI1;ACADVL;ADH5;ETFA;HADHA
GOBP_LIPID_OXIDATION,Training_Young,-1.001,0.729,37,GO:BP,FALSE,Lipid Oxidation,Age-resistant,-1.9304967364300396,ECI1;ECHDC2;HADH;CPT1B;CPT1A;CRAT;HADHB;CPT2;APOD;ADH5;ACADVL;ACAT1
GOBP_ORGAN_GROWTH,Interaction,-1.778,0.04092,15,GO:BP,TRUE,Organ Growth,Age-resistant,-1.9747817387459832,TOMM70;PRKG1;PAK1;PDLIM5;SOD1;ADPRHL1;PRKAR1A;GSK3A
GOBP_ORGAN_GROWTH,Training_Old,-1.975,0.02225,15,GO:BP,TRUE,Organ Growth,Age-resistant,-1.9747817387459832,PRKG1;PDLIM5;SOD1;GSK3A;PSAP;FXN;RBP4
GOBP_ORGAN_GROWTH,Training_Young,0.657,0.979,15,GO:BP,FALSE,Organ Growth,Age-resistant,-1.9747817387459832,TOMM70;PAK1;PRKAR1A
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,Interaction,-1.122,0.4705,86,GO:BP,FALSE,Organic Acid Catabolic Process,Age-resistant,-1.9871913781650323,GPT2;MPST;ADIPOQ;ALDH1L1;ALDH6A1;GLUD1;PCCB;PCCA;ECH1;CARNS1;SLC16A1;ACAA2;ACAA1;AKR1A1;ACADS;ILVBL;TST;ALDH4A1;ETFA;MCEE;ATP2B4;FAH;PLIN5;ETFDH;HADHA;LDHD;ACADSB;DLD;ECHS1;HSD17B4
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,Training_Old,-1.987,0.001036,86,GO:BP,TRUE,Organic Acid Catabolic Process,Age-resistant,-1.9871913781650323,ALDH6A1;GPT2;MPST;KYAT1;RIDA;ACADS;CPT1B;ECHDC2;PLIN5;GPT;QDPR;GLUL;TST;ALDH1L1;ACAA2;GSTZ1;HADHB;CPT2;SORD;HADH;ACAT1;CPT1A;SHMT1;ADIPOQ;GOT1;GNPDA1;ECI1;DCXR;ACADVL;AASDHPPT;MCCC1;ETFA;HADHA;BCKDHA;GCSH;BLMH;ACAA1;KYAT3;ILVBL;ACADSB;ALDH5A1
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,Training_Young,-1.045,0.6574,86,GO:BP,FALSE,Organic Acid Catabolic Process,Age-resistant,-1.9871913781650323,ECI1;BLMH;RIDA;SLC16A3;QDPR;GPT;ECHDC2;KYAT1;HADH;CPT1B;CPT1A;GNPDA1;ACAD8;GOT1;CRAT;ALDH5A1;MCCC2;SORD;HADHB;ALDH6A1;DDAH1;CPT2
GOBP_SYNAPSE_ASSEMBLY,Interaction,-1.517,0.1657,18,GO:BP,FALSE,Synapse Assembly,Age-resistant,-1.9920307678075744,SLC25A46;MAPT;RTN4;DBNL;EIF4G1;MECP2;PDLIM5
GOBP_SYNAPSE_ASSEMBLY,Training_Old,-1.992,0.02225,18,GO:BP,TRUE,Synapse Assembly,Age-resistant,-1.9920307678075744,MECP2;NAE1;RTN4;PDLIM5;EIF4G1;UBE2M;CRKL;GPHN
GOBP_SYNAPSE_ASSEMBLY,Training_Young,0.906,0.8285,18,GO:BP,FALSE,Synapse Assembly,Age-resistant,-1.9920307678075744,SLC25A46;MAPT
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,Interaction,1.515,0.1762,18,Reactome,FALSE,Formation Of The Dystrophin Glycoprotein Complex Dgc,Age-resistant,-2.038116422837882,LAMC1;ACTA1;ACTB;LAMA2;HSPG2;LAMB2;SNTA1;UTRN;SNTB1
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,Training_Old,-2.038,0.01602,18,Reactome,TRUE,Formation Of The Dystrophin Glycoprotein Complex Dgc,Age-resistant,-2.038116422837882,SSPN;DTNA;SGCD;SGCG;SGCB;DMD;SGCA;DAG1
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,Training_Young,-2.12,1,18,Reactome,FALSE,Formation Of The Dystrophin Glycoprotein Complex Dgc,Age-resistant,-2.038116422837882,LAMC1;HSPG2;SGCD;SGCG;LAMB2;LAMA2;DAG1;ACTA1;ACTB;UTRN;SGCB;SGCA;SNTB1;DTNA;SSPN
REACTOME_STRIATED_MUSCLE_CONTRACTION,Interaction,2.353,1.255e-5,28,Reactome,TRUE,Striated Muscle Contraction,Interaction only,2.3526798234900177,MYL2;ACTA1;MYL3;ACTN2;MYL1;TNNC1;TPM3;TNNT1;TNNI1;MYBPC1;TPM1;TPM2;TNNT3;TNNC2;TMOD4;TNNI2;MYH3;ACTN3
REACTOME_STRIATED_MUSCLE_CONTRACTION,Training_Old,1.401,0.319,28,Reactome,FALSE,Striated Muscle Contraction,Interaction only,2.3526798234900177,TPM4;MYL1;ACTA1;ACTN2;TNNC2;TNNT3;VIM;TPM1;TNNI2;TPM2;TMOD4;DES;MYL2
REACTOME_STRIATED_MUSCLE_CONTRACTION,Training_Young,-1.905,1,28,Reactome,FALSE,Striated Muscle Contraction,Interaction only,2.3526798234900177,MYL2;MYH3;MYL3;TNNC1;TNNI1;TNNT1;TPM3;ACTN3;MYBPC1;ACTN2;ACTA1;TPM2;MYL1;TPM1;TMOD4;TNNT3;DMD;TNNC2;TNNI2;MYBPC2
REACTOME_RRNA_PROCESSING,Interaction,2.167,3.003e-5,77,Reactome,TRUE,Rrna Processing,Interaction only,2.1672920998179293,RPL24;RPS15;RPL38;UTP15;RPS12;RPS21;TRMT112;RPL22;RPL23;RPL31;SNU13;RPS5;RPS3A;RPL23A;RPL32;RPS18;RPSA;RPS10;RPS25;RPL35;RPL18;RPS19;RPL37A;RPS20;NCL;RPL19;RPS17;RPL10;RPS7;RPS16;RPS23;RPS13;RPLP2;RPL18A;RPS4X;RPL12;RPS9;RPL5;RPL11;RPL36AL
REACTOME_RRNA_PROCESSING,Training_Old,2.758,1,77,Reactome,FALSE,Rrna Processing,Interaction only,2.1672920998179293,RPS15;RPS6;RPL22;RPL24;RPS12;RPS3A;RPL37A;RPS21;RPL18;RPS2;RPL10;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS18;RPL32;RPS25;RPS11;RPL23A;RPL23;RPS4X;RPS20;RPS10;RPS7;RPS15A;RPL36AL;RPLP2;RPL11;RPL12;RPL35;RPL6;RPS3;RPL19;RPS8;RPS5;RPL7;RPS28;RPL8;RPL17;RPLP0;RPL38;RPS9;RPL4;RPL13A
REACTOME_RRNA_PROCESSING,Training_Young,0.99,0.7543,77,Reactome,FALSE,Rrna Processing,Interaction only,2.1672920998179293,RPS11;RPS6;RPL3;RPS27;RPS2;RPL13A;RPS14;RPL15;RPS8;RPS28;RPS15A;RPL13;RPS3;RPL14;RPL7;RPL34;RPL6;RPL28;RPS24;RPS27A;RPL29;RPL10;RPL36;RPL37A;RPS13;RPL26;RPS16;RPL36AL;RPS4X;RPL30;RPL18;RPL17;RPL10A;HSD17B10;RPL11;TRMT10C;RPS19;RPS17;RPL3L
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,Interaction,2.106,0.001259,15,Reactome,TRUE,Collagen Biosynthesis And Modifying Enzymes,Interaction only,2.105527824935094,COL3A1;COL4A1;COL4A2;COL6A1;COL1A1;COL6A3;COL1A2;COL6A2;COL15A1
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,Training_Old,1.457,0.3127,15,Reactome,FALSE,Collagen Biosynthesis And Modifying Enzymes,Interaction only,2.105527824935094,PPIB;SERPINH1;COL15A1;COL6A3;COL3A1;COL6A2
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,Training_Young,-1.6,0.1084,15,Reactome,FALSE,Collagen Biosynthesis And Modifying Enzymes,Interaction only,2.105527824935094,COL4A1;COL4A2;COL3A1;COL1A1;COL1A2;COL6A1;COL6A3;COL6A2
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,Interaction,2.077,0.001799,15,Reactome,TRUE,Ncam Signaling For Neurite Out Growth,Interaction only,2.076586233465905,COL3A1;COL4A1;COL4A2;GRB2;COL6A1;COL6A3;COL6A2;MAPK1;CACNB3
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,Training_Old,1.079,0.6834,15,Reactome,FALSE,Ncam Signaling For Neurite Out Growth,Interaction only,2.076586233465905,MAPK1;SPTBN1;SPTAN1;GRB2;COL6A3;COL3A1;COL6A2
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,Training_Young,-1.646,0.08768,15,Reactome,FALSE,Ncam Signaling For Neurite Out Growth,Interaction only,2.076586233465905,COL4A1;COL4A2;COL3A1;COL6A1;CACNB3;GRB2;COL6A3;COL6A2
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,Interaction,2,0.003625,15,Reactome,TRUE,Assembly Of Collagen Fibrils And Other Multimeric St...,Interaction only,2.0001164108641567,COL3A1;COL4A1;COL4A2;COL6A1;COL1A1;COL6A3;COL1A2;COL6A2;COL15A1
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,Training_Old,0.933,0.7882,15,Reactome,FALSE,Assembly Of Collagen Fibrils And Other Multimeric St...,Interaction only,2.0001164108641567,COL15A1;CTSB;COL6A3;COL3A1;COL6A2
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,Training_Young,-1.831,1,15,Reactome,FALSE,Assembly Of Collagen Fibrils And Other Multimeric St...,Interaction only,2.0001164108641567,COL4A1;COL4A2;COL3A1;COL1A1;COL1A2;COL6A1;COL6A3;COL6A2
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Interaction,1.928,0.003451,48,Hallmark,TRUE,Epithelial Mesenchymal Transition,Interaction only,1.9277887249402699,COL3A1;COL4A1;LAMC1;TGM2;CAP2;COL4A2;COL1A1;COL6A3;COL1A2;TAGLN;COL6A2;LAMA2;FBLN2;TPM1;TPM2;FBN1;NID2;LUM;BGN;ENO2;DCN;MYL9;CALD1;TGFBI;SNTB1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Training_Old,-1.13,0.5853,48,Hallmark,FALSE,Epithelial Mesenchymal Transition,Interaction only,1.9277887249402699,MYLK;VCAN;SGCD;GPC1;SGCG;SGCB;TGFBI;ITGB1;FBN1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Training_Young,-1.775,1,48,Hallmark,FALSE,Epithelial Mesenchymal Transition,Interaction only,1.9277887249402699,COL4A1;MYLK;FBN1;LAMC1;COL4A2;COL3A1;COL1A1;CAP2;COL1A2;TGFBI;SGCD;SGCG;NID2;BGN;DCN;LAMA2;COL6A3;COL6A2;SGCB;SNTB1;FBLN2;TPM2;TGM2;TPM1
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION,Interaction,1.853,0.02249,15,GO:BP,TRUE,Protein DNA Complex Organization,Interaction only,1.8534484031305087,SET;RPL23;H1-0;H2BC4;HAT1;H3-3A;HMGB1
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION,Training_Old,0.939,0.7839,15,GO:BP,FALSE,Protein DNA Complex Organization,Interaction only,1.8534484031305087,SET;RPL23;HAT1
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION,Training_Young,-1.304,0.3837,15,GO:BP,FALSE,Protein DNA Complex Organization,Interaction only,1.8534484031305087,H1-0;HMGB1;H3-3A;H2BC4
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,Interaction,1.778,0.01395,43,Reactome,TRUE,Mitochondrial Protein Import,Interaction only,1.7778892111002336,TOMM22;TOMM40;NDUFB8;PMPCB;CYC1;TIMM8A;PMPCA;VDAC1;MTX2;CHCHD2;SLC25A13;TIMM9;CHCHD7;COA6;SLC25A12;SAMM50;TIMM21;HSPA9;TIMM8B;TOMM5;CHCHD3
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,Training_Old,1.346,0.3373,43,Reactome,FALSE,Mitochondrial Protein Import,Interaction only,1.7778892111002336,HSPA9;PMPCA;IDH3G;TIMM9;PMPCB;CHCHD2;TIMM8B;ATP5F1B;TIMM13;CHCHD4;SLC25A13;HSCB;TOMM22;CYC1;SLC25A12;TIMM21
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,Training_Young,-1.233,0.3948,43,Reactome,FALSE,Mitochondrial Protein Import,Interaction only,1.7778892111002336,TOMM22;VDAC1;TOMM40;NDUFB8;MTX2;CHCHD7;TIMM8A;CHCHD3;COA6;CYC1;SAMM50;FXN
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,Interaction,1.661,0.04853,23,Reactome,TRUE,Binding And Uptake Of Ligands By Scavenger Receptors,Interaction only,1.6613419691584999,COL3A1;COL4A1;FTH1;COL4A2;COL1A1;COL1A2;FTL
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,Training_Old,1.319,0.4124,23,Reactome,FALSE,Binding And Uptake Of Ligands By Scavenger Receptors,Interaction only,1.6613419691584999,IGHV3-7;HYOU1;HSP90B1;IGLC3;IGLC2;FTL;COL3A1;CD36;HBB;HSP90AA1;FTH1;HBA1;IGKV3-20;IGHA1
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,Training_Young,-1.323,0.323,23,Reactome,FALSE,Binding And Uptake Of Ligands By Scavenger Receptors,Interaction only,1.6613419691584999,COL4A1;COL4A2;COL3A1;COL1A1;FTH1;COL1A2
REACTOME_MRNA_SPLICING,Interaction,1.641,0.04437,35,Reactome,TRUE,Mrna Splicing,Interaction only,1.6408755508702846,HNRNPH1;LSM8;HNRNPL;SNRPA;SNU13;U2AF2;UBL5;HNRNPM;SNRPD3;FUS;SRSF11;PCBP2;PCBP1;HNRNPA2B1;SF1;PUF60;SRSF1;SRSF3;HNRNPH2
REACTOME_MRNA_SPLICING,Training_Old,0.863,0.8716,36,Reactome,FALSE,Mrna Splicing,Interaction only,1.6408755508702846,HNRNPH1;SNRPD3;HNRNPM;U2AF2;HNRNPL;SRSF3;HNRNPR;PCBP2;HNRNPA3
REACTOME_MRNA_SPLICING,Training_Young,-1.584,0.08768,35,Reactome,FALSE,Mrna Splicing,Interaction only,1.6408755508702846,SNU13;LSM8;HNRNPH1;UBL5;SNRPA;HNRNPK;HNRNPL;PUF60;FUS;HNRNPA2B1;HNRNPD;SRSF11;HNRNPH2;SF1;PPIL1;SRSF1;U2AF2;PCBP1
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,Interaction,-1.639,0.04358,43,GO:BP,TRUE,Vesicle Mediated Transport In Synapse,Interaction only,-1.6387410798715383,CLTB;SNAP29;ATP6V1G1;BIN1;PLAA;TBC1D24;CANX;ATP2A2;RAP1B;AP2M1;RAP1A;CAPN2;ARHGDIA;PARK7;ATP6V1B2;DNM2;PFN2
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,Training_Old,-1.114,0.6065,43,GO:BP,FALSE,Vesicle Mediated Transport In Synapse,Interaction only,-1.6387410798715383,TBC1D24;MYLK;ATP6V1G1;ATP2A2;PPP3CB;PLAA;ARHGDIA;PARK7;PPP3R1;VAMP2;SNAP29;RAC1;ATP6V1B2;NAPA
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,Training_Young,1.371,0.2211,43,GO:BP,FALSE,Vesicle Mediated Transport In Synapse,Interaction only,-1.6387410798715383,CAPN2;CLTB;BIN1;CANX;AP2M1;SNAP29;RAP1B;AP2A1;CALM1;PLAA;SLC2A4;PFN2;AP2B1
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS,Interaction,-1.643,0.03803,40,GO:BP,TRUE,Cellular Response To Steroid Hormone Stimulus,Interaction only,-1.642834227498147,AKR1C3;CALR;GSTP1;HNRNPU;YWHAH;HSPA8;PPP5C;PGRMC2;UFM1;FKBP4;PADI2;PAK1;RAN;ANXA1;UBE2L3;PARK7;ATP1A2;ASS1;ATP5F1A
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS,Training_Old,-1.332,0.3386,40,GO:BP,FALSE,Cellular Response To Steroid Hormone Stimulus,Interaction only,-1.642834227498147,ASS1;GSTP1;HNRNPU;UBE2L3;GSK3A;PARK7;RHOA;HSPA1A;UFL1;PGRMC2;CALR;MT-ND3;UFM1;EIF4E;FKBP4;DDX17
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS,Training_Young,1.502,0.1139,40,GO:BP,FALSE,Cellular Response To Steroid Hormone Stimulus,Interaction only,-1.642834227498147,AKR1C3;YWHAH;PADI2;ANXA1;ATP1A1;HSPA8;ATP1A2;PPP5C;CALR;RAN;PAK1;ATP5F1A;UFM1;PGRMC2;FKBP4
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY,Interaction,-1.694,0.01881,45,GO:BP,TRUE,Regulation Of Organelle Assembly,Interaction only,-1.6938257426965937,TSG101;DYNC1H1;SEC22B;TBC1D24;MSN;PRKAA2;SH3GLB1;HNRNPU;EZR;SEPTIN9;UBQLN2;RAB1B;GDI2
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY,Training_Old,0.955,0.7816,45,GO:BP,FALSE,Regulation Of Organelle Assembly,Interaction only,-1.6938257426965937,FSCN1;LCP1;GSN;MSN;CAPG;UBAP2L;DYNC1H1;GSK3B;CAPRIN1
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY,Training_Young,1.498,0.1079,45,GO:BP,FALSE,Regulation Of Organelle Assembly,Interaction only,-1.6938257426965937,MSN;DYNC1H1;FSCN1;EZR;PRKAA2;GSN;SEC22B;TSG101;MAP4;SEPTIN7;PRKAA1
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS,Interaction,-1.697,0.02827,41,GO:BP,TRUE,Cellular Response To Nutrient Levels,Interaction only,-1.6972447063733025,LAMTOR1;AKR1C3;YWHAZ;PRMT1;YWHAG;PRKAA2;PLIN2;SH3GLB1;PLIN3;HSPA8;EIF4G1;IMPACT;PRKAG1;PAK1;SAR1A;ALB;PRKAA1
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS,Training_Old,-0.818,0.922,41,GO:BP,FALSE,Cellular Response To Nutrient Levels,Interaction only,-1.6972447063733025,PLIN2;SAR1A;EIF4G1;MAT2A;GLUL;MAPK3;SH3GLB1;PRMT1;LAMP2;GABARAPL2;YWHAG;SESN1;MCU;SAR1B;YWHAZ;IMPACT;MICU1;CAV1;PDK2;HNRNPA1
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS,Training_Young,1.563,0.08176,41,GO:BP,FALSE,Cellular Response To Nutrient Levels,Interaction only,-1.6972447063733025,PRKAG1;AKR1C3;PLIN3;LAMTOR1;PRKAA2;HSPA8;HSPA5;YWHAZ;PAK2;YWHAG;GCN1;PRKAA1;ALB;PRMT1;PAK1;EIF2S1;MYH13;IMPACT;LARS1;PRKAB2;SH3GLB1
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS,Interaction,-1.721,0.02637,29,GO:BP,TRUE,Positive Regulation Of Endocytosis,Interaction only,-1.7210790267969636,TSG101;BIN1;CALR;APPL1;AP2M1;CLU;CD47;RAP1A;SOD1;C3;VPS28;ANXA2;TF;RAB21
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS,Training_Old,-0.909,0.819,29,GO:BP,FALSE,Positive Regulation Of Endocytosis,Interaction only,-1.7210790267969636,TSG101;RAB21;SOD1;CD47;VPS28
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS,Training_Young,1.781,1,29,GO:BP,FALSE,Positive Regulation Of Endocytosis,Interaction only,-1.7210790267969636,BIN1;AP2M1;ANXA2;APPL1;AP2A1;TSG101;CALR;CLU;AP2B1;TF;RAP1A;MYO18A;C3;PRKACA
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,Interaction,-1.736,0.01223,84,GO:BP,TRUE,Establishment Of Organelle Localization,Interaction only,-1.7357303887209659,TSG101;DYNC1H1;SNAP29;KPNB1;UCHL1;TACC2;RAB6A;MYO1C;DCTN1;MAPT;YWHAZ;PREB;HNRNPU;EZR;NUDC;DYNLT1;TRAPPC3;DCTN2;CUL3;PAFAH1B1;S100A13;YKT6;RAN;SAR1A;XPO1;MAP4
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,Training_Old,0.772,0.9761,84,GO:BP,FALSE,Establishment Of Organelle Localization,Interaction only,-1.7357303887209659,RPS15;DYNLT1;S100A13;SLC2A4;KIF5B;MYH9;DCTN2;DYNC1H1;STXBP3;LRPPRC;MAPRE1;AP1G1;OPA1;EZR;DCTN1;COPG1;ACTN4;VPS4B;RMDN1;TFG;CHMP4B;MAPT;RAB6A;SNF8;LAMP1;MAP2K1
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,Training_Young,1.704,1,84,GO:BP,FALSE,Establishment Of Organelle Localization,Interaction only,-1.7357303887209659,DYNC1H1;DYNLT1;S100A13;UCHL1;DCTN2;KPNB1;DCTN1;EZR;RAB6A;MAPT;KIF5B;SNAP29;PREB;YWHAZ;TSG101;MAP4;TFG;YKT6;TRAPPC3;SLC2A4;MYO1C;RAN;TMED9;PAFAH1B1;CUL3;FYCO1;MAP2K1;OPA1;TACC2;LRPPRC
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,Interaction,-1.769,0.02497,26,GO:BP,TRUE,Negative Regulation Of Phosphorylation,Interaction only,-1.7689901038394755,TSG101;ADIPOQ;YWHAG;HNRNPU;PRKDC;DNAJA1;DYNLL1;WARS1;AGT;TARDBP;PKIA;PAK2;FBLN1
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,Training_Old,-1.243,0.4912,26,GO:BP,FALSE,Negative Regulation Of Phosphorylation,Interaction only,-1.7689901038394755,TSG101;HNRNPU;DYNLL1;PKIA;WARS1;ADIPOQ;AGT;SNX6;FBLN1;NIBAN1;VPS25;YWHAG;STK38
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,Training_Young,1.317,0.3302,26,GO:BP,FALSE,Negative Regulation Of Phosphorylation,Interaction only,-1.7689901038394755,PRDX3;PRKDC;DNAJA1;TSG101;PAK2;YWHAG;TARDBP;PPIA;ADIPOQ
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,Interaction,-1.79,0.002436,98,GO:BP,TRUE,Proteasome Mediated Ubiquitin Dependent Protein Cata...,Interaction only,-1.789948765735186,USP9X;UCHL1;PLAA;STUB1;USP5;DDB1;PSMD4;PSMB5;RAD23A;PSMD3;UBE2D1;CLU;CUL3;PSMD6;PSMA3;PSMD1;XPO1;PSMB6;PSMF1;HSPBP1;RAD23B;PSMD13;KLHL41;PARK7;PSMC1;CUL1;BAG2;PSMC2;UBR4;HSP90AB1;BAG6;PSMB3;EIF3H;PSMD12;PSMB7;PSMA6;VCP;PSMA5;TF;GSK3A;NPLOC4;PSMA1;PSMD8;UBE2K;NSFL1C;PSMB2;HSPA1A;PSMA7;PSMD11;HUWE1;CSNK2A1;PSMC6;ADRM1
