gene,n_miss,pct_miss,mean_intensity,classification,group_miss_pval
DIABLO,3,4.838709677419355,20.19242767379955,MAR,NA
SAR1A,0,0,24.079892941396572,Complete,NA
SH3GLB2,25,40.32258064516129,17.379746665702992,MNAR,9.995002498750624e-4
EIF2B3,39,62.903225806451616,17.60279150701698,MNAR,9.995002498750624e-4
MBNL1,7,11.29032258064516,20.244250798917175,MAR,NA
SDR39U1,11,17.741935483870968,21.50255325484309,MAR,NA
AASDHPPT,34,54.83870967741935,16.770582679200118,MNAR,0.031984007996002
OSTC,22,35.483870967741936,18.091705804762363,MNAR,0.0024987506246876563
CMC2,7,11.29032258064516,18.118316747344235,MAR,NA
HEBP1,2,3.225806451612903,19.978743443208977,MAR,NA
PHPT1,0,0,25.48866918414342,Complete,NA
TOMM22,0,0,19.389199006492287,Complete,NA
LANCL2,6,9.67741935483871,18.295637255564685,MAR,NA
FARSB,0,0,23.215475227987717,Complete,NA
IARS2,0,0,21.478400711750098,Complete,NA
SIRT3,7,11.29032258064516,18.84468070349019,MAR,NA
MAN2C1,2,3.225806451612903,23.074374903015368,MAR,NA
OLA1,0,0,23.41709773022793,Complete,NA
CUTC,0,0,22.51681718939242,Complete,NA
ACSS1,26,41.935483870967744,17.748358171400277,MNAR,4.997501249375312e-4
ABHD10,13,20.967741935483872,18.37649254421998,MAR,NA
DDX19A,0,0,20.67363322626158,Complete,NA
SEPTIN11,12,19.35483870967742,17.748745407073223,MAR,NA
PARVA,20,32.25806451612903,17.216832243443815,MNAR,0.03648175912043978
PANK4,0,0,19.246818473660227,Complete,NA
DNAJC11,14,22.58064516129032,18.645254243906393,MAR,NA
TMLHE,19,30.64516129032258,20.23873365357897,MAR,NA
ATAD3A,7,11.29032258064516,17.598015753844585,MAR,NA
ARL8B,0,0,21.720124421037767,Complete,NA
MRPS18A,19,30.64516129032258,16.036276491082024,MNAR,0.24187906046976512
PNPO,3,4.838709677419355,21.52050577750865,MAR,NA
OXSM,23,37.096774193548384,17.40194713815669,MNAR,4.997501249375312e-4
MRPL22,16,25.806451612903224,16.37201477468941,MNAR,0.0034982508745627187
CZIB,0,0,22.949206548018015,Complete,NA
BABAM1,11,17.741935483870968,17.128831317289468,MNAR,0.0014992503748125937
NDUFB11,0,0,23.284918438583887,Complete,NA
OCIAD1,1,1.6129032258064515,20.030678662873644,MAR,NA
MARCHF5,8,12.903225806451612,16.726170255762245,MAR,NA
CHCHD3,0,0,23.73598071575132,Complete,NA
SIRT5,0,0,20.369056599662837,Complete,NA
BABAM2,10,16.129032258064516,21.327722784623354,MAR,NA
DPP3,0,0,20.399156422931977,Complete,NA
TUBA8,0,0,22.018699821934774,Complete,NA
MAP3K20,1,1.6129032258064515,21.9177364778751,MAR,NA
UGGT1,14,22.58064516129032,17.91271520380356,MAR,NA
TECR,1,1.6129032258064515,20.111706113884413,MAR,NA
ERAP1,6,9.67741935483871,20.386132397857608,MAR,NA
CISD1,0,0,25.996290978775455,Complete,NA
CLIC5,0,0,22.02821040579744,Complete,NA
FAM120A,27,43.54838709677419,15.707886026027174,MNAR,0.06346826586706647
GLTP,25,40.32258064516129,14.123248100509322,MNAR,4.997501249375312e-4
COQ3,0,0,22.30242743868802,Complete,NA
HSPBP1,11,17.741935483870968,17.385012416504626,MAR,NA
MAT2B,7,11.29032258064516,23.400018723225678,MAR,NA
MYOF,0,0,20.486184479859826,Complete,NA
EHD2,0,0,22.897644089221103,Complete,NA
TMOD4,3,4.838709677419355,21.489286159934373,MAR,NA
LMCD1,0,0,25.53949091142822,Complete,NA
CHMP5,24,38.70967741935484,16.937663510532115,MNAR,4.997501249375312e-4
CNIH4,17,27.419354838709676,20.195951296944585,MAR,NA
NDUFAF4,11,17.741935483870968,18.46370605513603,MAR,NA
EMC3,9,14.516129032258066,17.174004620929065,MAR,NA
NDUFA13,0,0,25.216286448598783,Complete,NA
PDP1,5,8.064516129032258,20.791188557422206,MAR,NA
MRPL36,1,1.6129032258064515,23.38035147144463,MAR,NA
VAPA,0,0,22.441133691568208,Complete,NA
RNF181,30,48.38709677419355,16.57469580541531,MNAR,0.04397801099450275
LARS1,5,8.064516129032258,17.737677213058724,MAR,NA
SUCLA2,0,0,24.638084474116216,Complete,NA
GMPR2,0,0,19.9503424328786,Complete,NA
DPM3,29,46.774193548387096,18.981443791996206,MNAR,9.995002498750624e-4
IMPACT,20,32.25806451612903,18.73898009152341,MNAR,0.06196901549225387
ATXN10,12,19.35483870967742,16.873119879273787,MNAR,0.11444277861069466
EPS15L1,20,32.25806451612903,15.855594759102178,MNAR,0.37681159420289856
SAE1,43,69.35483870967742,16.687633542550902,MNAR,4.997501249375312e-4
RNF7,0,0,20.76353834196604,Complete,NA
MYOT,0,0,24.640137975816213,Complete,NA
GNG12,0,0,19.05711932353473,Complete,NA
VPS29,44,70.96774193548387,16.0634106741281,MNAR,9.995002498750624e-4
EIF3K,0,0,22.686507102693238,Complete,NA
GRHPR,0,0,23.55454798425608,Complete,NA
CTSZ,12,19.35483870967742,17.32893888210795,MNAR,0.012993503248375811
UBA2,25,40.32258064516129,16.28648113383381,MNAR,0.16691654172913542
COPS7A,2,3.225806451612903,20.239120759393348,MAR,NA
HSPB7,0,0,26.702405982757558,Complete,NA
CLIP2,25,40.32258064516129,19.529126815646656,MNAR,0.025987006496751622
UQCR10,0,0,25.78629667609029,Complete,NA
DNAJB4,6,9.67741935483871,17.994295451148467,MAR,NA
NIPSNAP3A,13,20.967741935483872,21.350913556231355,MAR,NA
TES,40,64.51612903225806,16.13816378502695,MNAR,0.004997501249375313
KDM5B,4,6.451612903225806,19.84331566293459,MAR,NA
WARS2,40,64.51612903225806,15.14877151155979,MNAR,4.997501249375312e-4
MLX,22,35.483870967741936,19.942651742389245,MAR,NA
SEPTIN9,21,33.87096774193548,17.595053421560184,MNAR,0.001999000499750125
UBQLN2,8,12.903225806451612,16.124439050379223,MNAR,0.01249375312343828
PCYOX1,0,0,23.398736868706486,Complete,NA
DPP7,31,50,14.174013415834363,MNAR,9.995002498750624e-4
SMPX,0,0,24.37199131114651,Complete,NA
BCAP29,11,17.741935483870968,19.370057940530675,MAR,NA
CYB5R1,0,0,26.118190597832974,Complete,NA
PFDN2,1,1.6129032258064515,20.820145070227976,MAR,NA
PUF60,30,48.38709677419355,16.52260503634229,MNAR,0.001999000499750125
ENOPH1,1,1.6129032258064515,19.74207735169848,MAR,NA
NDUFA12,0,0,23.183569884600463,Complete,NA
EIF2B4,27,43.54838709677419,15.024177824660898,MNAR,0.31284357821089454
ATP6V1H,22,35.483870967741936,17.062290032928452,MNAR,0.2288855572213893
TRMT112,32,51.61290322580645,17.30043807494962,MNAR,0.034482758620689655
XPO7,23,37.096774193548384,16.421797382269126,MNAR,4.997501249375312e-4
LCMT1,5,8.064516129032258,18.692326708454793,MAR,NA
ATP5IF1,0,0,24.12174502931845,Complete,NA
AK3,0,0,23.820738056274823,Complete,NA
NAGK,2,3.225806451612903,17.56553748681204,MAR,NA
SLC25A13,0,0,24.837755579699998,Complete,NA
DBNL,27,43.54838709677419,16.595939804496965,MNAR,4.997501249375312e-4
DCTN4,6,9.67741935483871,18.281579544911022,MAR,NA
HSPB8,2,3.225806451612903,20.47060049119904,MAR,NA
STOML2,0,0,19.800453870637664,Complete,NA
VPS28,6,9.67741935483871,17.004469030563573,MAR,NA
JPT1,7,11.29032258064516,17.874906344354915,MAR,NA
APPL1,5,8.064516129032258,20.10576389893246,MAR,NA
PACSIN3,0,0,23.582050869836017,Complete,NA
ACAD8,9,14.516129032258066,20.764552801447504,MAR,NA
AGO2,5,8.064516129032258,17.566965663085014,MAR,NA
MYH2,0,0,29.87576841447911,Complete,NA
MYH13,19,30.64516129032258,22.497398395433912,MAR,NA
CDV3,3,4.838709677419355,19.490165478765952,MAR,NA
RAB21,3,4.838709677419355,19.622666135646224,MAR,NA
PSME2,7,11.29032258064516,20.072483301556836,MAR,NA
DNPEP,0,0,21.51895852631978,Complete,NA
MCTS1,0,0,21.86422404176357,Complete,NA
TBC1D24,21,33.87096774193548,15.721319819838142,MNAR,4.997501249375312e-4
TMCO1,0,0,20.35633102252933,Complete,NA
EPDR1,3,4.838709677419355,21.24973622133798,MAR,NA
MYO6,0,0,25.27709867204631,Complete,NA
NFU1,34,54.83870967741935,16.55361076452007,MNAR,0.0024987506246876563
SYNPO2,0,0,23.35197998748787,Complete,NA
UBQLN1,26,41.935483870967744,16.862827010154138,MNAR,0.05247376311844078
SNX12,17,27.419354838709676,19.952066373707837,MAR,NA
NDRG2,0,0,24.84109517207586,Complete,NA
VPS4A,4,6.451612903225806,20.677879832901883,MAR,NA
G3BP2,20,32.25806451612903,18.749899011505352,MNAR,0.09745127436281859
STUB1,0,0,18.250565022931877,Complete,NA
PACSIN2,21,33.87096774193548,17.06082451556191,MNAR,0.0014992503748125937
SNX6,7,11.29032258064516,17.49803953339159,MAR,NA
PSMD13,0,0,21.6643175394072,Complete,NA
COPS3,0,0,21.253697113916015,Complete,NA
NSFL1C,0,0,23.278973907855033,Complete,NA
PPP6R1,26,41.935483870967744,17.5274046058673,MNAR,0.0069965017491254375
LIMCH1,16,25.806451612903224,19.142598405297253,MAR,NA
USP24,21,33.87096774193548,16.778138919066155,MNAR,4.997501249375312e-4
MAPRE3,17,27.419354838709676,18.871234349283455,MAR,NA
PA2G4,0,0,21.616251117930073,Complete,NA
CAMK2A,3,4.838709677419355,21.53197133038586,MAR,NA
CHMP2B,12,19.35483870967742,17.479543804091815,MAR,NA
RTRAF,31,50,17.15272149061648,MNAR,0.013993003498250875
RUVBL2,5,8.064516129032258,18.689402410158515,MAR,NA
APOBEC2,0,0,25.782695207742712,Complete,NA
PIN4,7,11.29032258064516,18.706212781093846,MAR,NA
EIF3L,1,1.6129032258064515,19.27456307517643,MAR,NA
PLAA,0,0,18.61196603010255,Complete,NA
NUDC,0,0,19.62925822533655,Complete,NA
BCS1L,34,54.83870967741935,16.84909595039192,MNAR,0.020989505247376312
VDAC3,0,0,26.138426408538628,Complete,NA
CFL2,0,0,26.859100390566915,Complete,NA
FARSA,1,1.6129032258064515,19.179107995576402,MAR,NA
CNPY2,20,32.25806451612903,16.641188165113746,MNAR,0.004997501249375313
FNDC3A,32,51.61290322580645,21.185320730535047,MNAR,0.054972513743128434
PADI2,0,0,25.374810296648647,Complete,NA
GSTK1,0,0,22.18431386314874,Complete,NA
LAMTOR2,37,59.67741935483871,16.33794494461245,MNAR,9.995002498750624e-4
MRPS35,33,53.2258064516129,15.308673969494023,MNAR,0.035982008995502246
COA3,4,6.451612903225806,21.563966784409207,MAR,NA
TMA7,0,0,22.59785896540633,Complete,NA
SUGT1,15,24.193548387096776,20.091885932886687,MAR,NA
COQ6,0,0,21.38618792539276,Complete,NA
ACOT9,0,0,21.541522118263494,Complete,NA
MEMO1,0,0,18.11598797103029,Complete,NA
TMX2,10,16.129032258064516,16.58534305606003,MNAR,0.6771614192903548
SH3GLB1,2,3.225806451612903,20.160430315119356,MAR,NA
CAB39,0,0,22.666082087119065,Complete,NA
LUC7L2,7,11.29032258064516,17.156498312302446,MAR,NA
DHRS7,0,0,23.928869529091404,Complete,NA
MOB4,16,25.806451612903224,17.62897199844622,MNAR,0.00399800099950025
SBDS,0,0,22.238148461684112,Complete,NA
MRPL11,28,45.16129032258064,19.017499424459714,MNAR,0.014992503748125937
PPIL1,3,4.838709677419355,19.963986034426373,MAR,NA
MSRB2,20,32.25806451612903,17.510265166895305,MNAR,4.997501249375312e-4
FIS1,0,0,23.0424235241732,Complete,NA
STRAP,0,0,21.470873615022537,Complete,NA
RTCB,0,0,20.839473790219127,Complete,NA
RPL36,0,0,18.237456481011726,Complete,NA
SAMHD1,37,59.67741935483871,15.666927973414552,MNAR,4.997501249375312e-4
HBS1L,4,6.451612903225806,17.513933435836154,MAR,NA
TLN1,0,0,20.540991608019795,Complete,NA
USP15,2,3.225806451612903,17.75565977665569,MAR,NA
TLN2,1,1.6129032258064515,18.03540788880913,MAR,NA
DTNA,0,0,21.019606166951384,Complete,NA
HYOU1,3,4.838709677419355,16.810895517279288,MAR,NA
AFG3L2,0,0,22.307606081858236,Complete,NA
ARIH1,29,46.774193548387096,17.20631814888946,MNAR,0.03548225887056472
RNF114,2,3.225806451612903,17.60782781671928,MAR,NA
SAMM50,0,0,24.26893087319187,Complete,NA
PPME1,33,53.2258064516129,16.93785080840132,MNAR,0.1359320339830085
TIMM9,8,12.903225806451612,19.72742104347076,MAR,NA
TIMM8B,8,12.903225806451612,16.369918723818326,MNAR,0.00399800099950025
UCHL5,4,6.451612903225806,18.071941328986334,MAR,NA
TIMM13,0,0,21.15727691421383,Complete,NA
SRPRB,4,6.451612903225806,18.205820974795643,MAR,NA
GMPPB,4,6.451612903225806,17.392860716954434,MAR,NA
MPC1,2,3.225806451612903,22.184775640405125,MAR,NA
SNX5,32,51.61290322580645,18.595146435959645,MNAR,0.0024987506246876563
HEBP2,0,0,24.09189075529347,Complete,NA
HCFC2,0,0,22.229747972465255,Complete,NA
FHOD1,0,0,21.556109821726768,Complete,NA
MYH4,3,4.838709677419355,23.395414118139687,MAR,NA
MRPS18B,3,4.838709677419355,18.638024686075745,MAR,NA
COPG1,9,14.516129032258066,17.976818552784593,MAR,NA
CLIC4,1,1.6129032258064515,19.75289107298608,MAR,NA
NFS1,35,56.451612903225815,17.331804698446923,MNAR,4.997501249375312e-4
SPCS1,23,37.096774193548384,17.695321441003664,MNAR,0.9155422288855573
SAR1B,0,0,23.581153766257177,Complete,NA
MTCH2,0,0,23.316741300413046,Complete,NA
BZW2,0,0,22.096972387582614,Complete,NA
DYNC1LI1,7,11.29032258064516,16.888916103351214,MAR,NA
CHCHD2,0,0,21.637544156730414,Complete,NA
NDUFB9,0,0,23.648072835444697,Complete,NA
COX11,10,16.129032258064516,18.54282696894469,MAR,NA
SQOR,23,37.096774193548384,17.703591191649114,MNAR,4.997501249375312e-4
SESN1,15,24.193548387096776,19.209847181079684,MAR,NA
SEC23IP,11,17.741935483870968,17.026861811198074,MNAR,0.14142928535732133
