gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
DTD1,-0.2975,0.5505,0.685857,0.582725,NS
SLC20A2,0.5281,0.3098,0.686118,0.747249,NS
AHNAK,0.2747,0.5921,0.68768,0.557201,NS
YBX1,0.245,0.6631,0.687916,0.516521,NS
BTF3,0.2731,0.5935,0.688528,0.556644,NS
DYNC1I2,0.2143,0.7559,0.688637,0.471275,NS
PHYKPL,-0.3179,0.5096,0.688672,0.60719,NS
DIABLO,-0.2509,0.6454,0.688718,0.527295,NS
PPM1A,-0.1875,0.8552,0.691291,0.431749,NS
PFDN6,-0.2181,0.7333,0.691927,0.4824,NS
AKR1B1,-0.2072,0.7699,0.692593,0.464056,NS
UBE2V2,-0.1795,0.8871,0.693034,0.416247,NS
NOL3,-0.2517,0.6307,0.693828,0.532676,NS
STXBP3,0.237,0.6683,0.694344,0.516521,NS
HIBADH,-0.1832,0.8626,0.69501,0.428819,NS
TNNI1,0.4374,0.3609,0.695221,0.71572,NS
LIMCH1,-0.2541,0.6211,0.695296,0.537565,NS
ACO1,-0.213,0.7389,0.695984,0.480173,NS
TUBA1B,0.2175,0.7235,0.696097,0.4824,NS
SEPTIN11,-0.2757,0.5675,0.69748,0.573863,NS
ACTR1A,0.1977,0.7887,0.6983,0.456382,NS
PEX11B,-0.3461,0.4453,0.701282,0.654601,NS
ANXA2,0.235,0.6552,0.701481,0.522323,NS
QKI,0.3292,0.4672,0.701735,0.641636,NS
VPS36,-0.2708,0.5671,0.702152,0.573863,NS
JPH1,0.2285,0.6704,0.702756,0.516521,NS
ACOT2,-0.2285,0.6689,0.703285,0.516521,NS
MSRB3,0.42,0.3631,0.703888,0.71557,NS
SPTBN1,0.2274,0.665,0.705986,0.516521,NS
HLA-A,-0.2878,0.5233,0.706923,0.598475,NS
MYH11,0.4242,0.355,0.707002,0.720028,NS
MYLK2,-0.3321,0.4533,0.707068,0.648192,NS
CUL5,-0.1877,0.8013,0.707312,0.451028,NS
NDUFS2,0.2703,0.5559,0.70749,0.579426,NS
COPS8,-0.2074,0.7222,0.708296,0.482579,NS
DEPTOR,0.2809,0.5288,0.710279,0.595512,NS
HEBP2,-0.2222,0.6648,0.711708,0.516521,NS
XPNPEP1,0.2099,0.7025,0.712086,0.493876,NS
NT5C,0.275,0.5354,0.712443,0.591479,NS
TF,-0.2838,0.5141,0.71464,0.603775,NS
ACOT9,-0.2228,0.653,0.715382,0.522559,NS
SIRT5,-0.2295,0.6327,0.715808,0.532676,NS
H2BC4,0.4036,0.3591,0.716233,0.715961,NS
RPS11,0.2233,0.649,0.716277,0.524708,NS
UFL1,-0.2286,0.632,0.717044,0.532676,NS
ADSS1,-0.1923,0.7504,0.717276,0.472961,NS
DDX39B,0.2538,0.5679,0.717558,0.573863,NS
NT5C3A,-0.1906,0.7549,0.717962,0.471275,NS
BGN,-0.2853,0.501,0.719537,0.612596,NS
DPP7,-0.3333,0.4273,0.720446,0.667991,NS
PCYT1A,-0.2112,0.6699,0.721933,0.516521,NS
HSPA2,-0.3334,0.4224,0.723043,0.671011,NS
ATP2B1,-0.3686,0.3812,0.723573,0.698225,NS
VCAN,-0.2202,0.6366,0.724126,0.530748,NS
CUTC,-0.2513,0.5557,0.725058,0.579426,NS
PPP2R5A,0.3019,0.4603,0.72617,0.644805,NS
GALM,0.2238,0.6208,0.726269,0.537565,NS
S100A4,0.3471,0.3981,0.72747,0.686803,NS
XPO7,-0.2725,0.5068,0.727597,0.608676,NS
TMCO1,0.2273,0.6075,0.727669,0.547866,NS
SEC23IP,0.206,0.6659,0.729223,0.516521,NS
BLVRB,-0.2193,0.6245,0.729504,0.536907,NS
UTRN,0.2449,0.5574,0.730238,0.579173,NS
SHMT2,0.2803,0.4859,0.730852,0.62703,NS
PSMA3,0.1691,0.8035,0.731366,0.451028,NS
GYG1,0.1984,0.6833,0.731863,0.507248,NS
ORM1,-0.3452,0.39,0.733495,0.694674,NS
GSS,-0.2116,0.635,0.733916,0.531356,NS
JPT2,-0.3218,0.4174,0.733928,0.673161,NS
RPS9,0.2485,0.5385,0.734792,0.589921,NS
COBL,0.3274,0.4088,0.734818,0.68048,NS
KARS1,-0.1647,0.8123,0.73489,0.44981,NS
LDHD,-0.3475,0.3844,0.735235,0.696425,NS
HSP90B1,0.1895,0.7047,0.73532,0.493031,NS
TTR,-0.2818,0.4695,0.737336,0.640674,NS
NDUFA10,0.2479,0.5336,0.737413,0.591485,NS
APMAP,0.2277,0.5795,0.737989,0.570046,NS
MMAB,-0.2485,0.5302,0.738338,0.594432,NS
ALDOC,0.4973,0.263,0.739922,0.783572,NS
THNSL1,-0.3682,0.3543,0.740526,0.720161,NS
TKFC,-0.2973,0.4384,0.740726,0.659907,NS
PKM,0.1908,0.6811,0.74136,0.507996,NS
SLC29A1,-0.2456,0.5254,0.742973,0.597702,NS
SQOR,0.3231,0.3972,0.744115,0.687017,NS
PSMA1,0.1522,0.8434,0.744147,0.437831,NS
CKMT2,-0.2452,0.5203,0.745456,0.599598,NS
CBX3,-0.2673,0.4752,0.746436,0.636259,NS
ISOC2,-0.1929,0.6572,0.746781,0.520631,NS
MRPL12,-0.3374,0.3757,0.746843,0.706501,NS
LETM1,-0.2307,0.5489,0.747105,0.583654,NS
CUL3,-0.1998,0.63,0.748335,0.532676,NS
DHRS7,0.2074,0.6011,0.750516,0.552224,NS
SLC25A42,-0.4731,0.2632,0.75075,0.783572,NS
ALDH1L1,-0.2351,0.5286,0.751135,0.595512,NS
WARS1,-0.1901,0.6505,0.752225,0.523767,NS
COL7A1,-0.2813,0.4381,0.752926,0.659907,NS
PRXL2A,-0.2862,0.4279,0.754288,0.667811,NS
ALYREF,0.274,0.4468,0.75435,0.653479,NS
PSMA2,0.1982,0.6157,0.755072,0.540399,NS
GNAI2,-0.1757,0.6941,0.755126,0.499634,NS
GCSH,-0.2619,0.4648,0.755602,0.642955,NS
PSMC5,0.1683,0.7226,0.755782,0.482579,NS
CPNE3,-0.1865,0.6503,0.756383,0.523767,NS
PPP3CB,-0.2078,0.5833,0.75646,0.566781,NS
TMX1,-0.2202,0.5483,0.757293,0.583654,NS
MRPL40,-0.263,0.4586,0.757505,0.644805,NS
SUCLA2,-0.1869,0.644,0.757986,0.527295,NS
PIN1,0.2122,0.5667,0.758125,0.573863,NS
LRRC20,-0.1984,0.606,0.758224,0.548994,NS
BTF3L4,0.1731,0.6938,0.758448,0.499634,NS
EIF1,-0.2316,0.5179,0.758648,0.60017,NS
SLC25A20,-0.2479,0.4838,0.758676,0.628254,NS
SPTAN1,0.22,0.5446,0.758946,0.585635,NS
VDAC3,-0.2272,0.5231,0.760547,0.598475,NS
AIMP1,-0.173,0.6823,0.762052,0.507248,NS
EEA1,0.219,0.5362,0.763121,0.591479,NS
NME2,0.1841,0.6372,0.76326,0.530748,NS
HSPBP1,-0.2446,0.4794,0.763326,0.632781,NS
MRPL38,0.2602,0.4502,0.763591,0.651234,NS
MTDH,0.2112,0.5546,0.763605,0.579426,NS
HNRNPM,0.2458,0.4758,0.763911,0.636259,NS
PTMA,-0.2712,0.43120000000000003,0.763984,0.664839,NS
SDHD,-0.2397,0.4874,0.764126,0.625728,NS
DDX17,-0.1844,0.6291,0.765563,0.532882,NS
PEA15,0.3567,0.3195,0.769203,0.742366,NS
DNM1L,-0.1777,0.6406,0.76946,0.529171,NS
MTX1,0.2,0.5687,0.769558,0.573863,NS
STOM,-0.2563,0.4409,0.770929,0.658483,NS
RHOA,-0.1756,0.6428,0.771148,0.527635,NS
MRPL21,-0.3438,0.3271,0.771921,0.739251,NS
AKR1C2,0.3113,0.3594,0.772909,0.715961,NS
LMNB2,0.2911,0.384,0.773051,0.696425,NS
LRRC40,-0.3166,0.3525,0.773364,0.720835,NS
TARS1,0.2199,0.5073,0.773509,0.608676,NS
PSMD6,0.2149,0.5176,0.774029,0.60017,NS
AASDHPPT,-0.2506,0.4424,0.774688,0.657716,NS
ANP32A,0.1811,0.6118,0.774834,0.543607,NS
PSMA6,0.1679,0.6579,0.775442,0.520631,NS
FAM98B,0.1991,0.5548,0.775458,0.579426,NS
MARS1,0.2654,0.4157,0.77564,0.673432,NS
KDM5B,0.22,0.5011,0.775839,0.612596,NS
PICALM,-0.2666,0.4133,0.775929,0.675111,NS
CAPNS1,0.1369,0.8033,0.776362,0.451028,NS
BCAP31,0.1515,0.7254,0.776476,0.4824,NS
CDV3,0.1961,0.5575,0.777486,0.579173,NS
NUDT16,-0.2185,0.4993,0.777833,0.61389,NS
H1-0,-0.2594,0.4189,0.778595,0.673068,NS
MYO18A,0.2816,0.3859,0.778609,0.696425,NS
PREB,-0.1982,0.5481,0.77869,0.583654,NS
ENDOD1,0.1711,0.6308,0.779976,0.532676,NS
YWHAH,-0.1611,0.669,0.780203,0.516521,NS
TBC1D4,0.1971,0.5446,0.781066,0.585635,NS
ARIH1,-0.2333,0.4585,0.781658,0.644805,NS
UBA1,-0.1497,0.712,0.782434,0.489466,NS
PAIP1,-0.2022,0.5257,0.782925,0.597702,NS
KRT10,0.3515,0.302,0.783138,0.751789,NS
PYGB,-0.1864,0.5683,0.783518,0.573863,NS
S100A9,0.3633,0.2894,0.784966,0.75993,NS
QARS1,0.1442,0.7283,0.785193,0.4824,NS
ATP5PD,-0.1761,0.5929,0.786259,0.556735,NS
CLUH,-0.3096,0.3362,0.78689,0.732218,NS
ABRAXAS2,-0.1674,0.6211,0.787062,0.537565,NS
NIPSNAP2,-0.1906,0.5454,0.787085,0.585635,NS
SLC16A1,-0.2604,0.399,0.787269,0.686803,NS
CASQ2,-0.2545,0.4077,0.787449,0.681633,NS
HSPA8,0.1455,0.7131,0.787517,0.489294,NS
AARS1,-0.1662,0.6238,0.787585,0.537168,NS
HDLBP,0.2398,0.4322,0.787692,0.664839,NS
MYH14,-0.2246,0.4604,0.788137,0.644805,NS
OCIAD1,-0.1769,0.5843,0.788248,0.566106,NS
COMT,0.1876,0.5454,0.790108,0.585635,NS
ATP5F1C,-0.1809,0.5651,0.790246,0.574626,NS
CNBP,-0.2073,0.4925,0.790502,0.62243,NS
FAHD1,-0.2044,0.4975,0.791276,0.615896,NS
SBDS,0.1697,0.5973,0.791793,0.555084,NS
ZRANB2,-0.3414,0.2956,0.79266,0.757722,NS
MSRB2,-0.2791,0.3612,0.792848,0.71572,NS
DNAJC11,-0.2404,0.4185,0.793215,0.673104,NS
PSMB5,-0.1914,0.5254,0.793295,0.597702,NS
TTC3,-0.298,0.3372,0.793396,0.731599,NS
GDI2,-0.141,0.7086,0.79447,0.490795,NS
GLO1,-0.1751,0.5684,0.795183,0.573863,NS
MBNL1,0.1742,0.5714,0.795222,0.573863,NS
HNRNPK,-0.1612,0.6164,0.795466,0.540399,NS
CCT3,0.1495,0.6648,0.795475,0.516521,NS
UBE2B,0.2568,0.3837,0.797002,0.696425,NS
ADSL,0.179,0.54990000000000006,0.797159,0.583009,NS
SARS2,-0.2127,0.4603,0.798152,0.644805,NS
SARS1,0.2051,0.4772,0.798252,0.634977,NS
MRPS5,0.2641,0.3702,0.798395,0.710474,NS
HNRNPDL,0.215,0.4534,0.798952,0.648192,NS
ELMOD2,0.3254,0.2986,0.799563,0.755106,NS
PSMD4,0.1472,0.6598,0.799609,0.519288,NS
ADI1,0.3013,0.3222,0.799683,0.742366,NS
VPS28,-0.171,0.5673,0.799812,0.573863,NS
PSME4,0.2688,0.3606,0.799929,0.71572,NS
JPH2,0.1847,0.5248,0.799959,0.597954,NS
NAA50,-0.1782,0.541,0.800912,0.588799,NS
ARL6IP5,-0.169,0.5687,0.801436,0.573863,NS
YWHAE,-0.1472,0.6527,0.801524,0.522559,NS
ATP5IF1,-0.2146,0.4477,0.801533,0.652676,NS
TUBB4B,0.1694,0.5666,0.801739,0.573863,NS
FHL1,0.1791,0.5353,0.801935,0.591479,NS
EIF3J,0.1444,0.6633,0.802041,0.516521,NS
ACSS1,-0.2268,0.4216,0.802342,0.671078,NS
COPS7A,-0.1699,0.5621,0.802625,0.576878,NS
FDXR,-0.3076,0.3099,0.802889,0.747249,NS
VPS13C,0.2248,0.4235,0.803126,0.670436,NS
ELOC,0.1559,0.6097,0.803388,0.545633,NS
DDOST,0.1701,0.5588,0.803482,0.579162,NS
CES2,-0.2769,0.3427,0.80373000000000006,0.726829,NS
CCDC124,0.2065,0.4588,0.803979,0.644805,NS
CZIB,-0.1871,0.501,0.805893,0.612596,NS
CHCHD2,-0.2621,0.3552,0.807072,0.720028,NS
EIF2B4,-0.237,0.3912,0.807757,0.693326,NS
PARK7,-0.1494,0.6201,0.807841,0.537565,NS
CMBL,-0.2135,0.4339,0.807889,0.664203,NS
NFIC,-0.2263,0.409,0.808078,0.68048,NS
IDH1,-0.1555,0.5934,0.808606,0.556644,NS
EIF2S1,0.127,0.7266,0.808619,0.4824,NS
CAMK2G,0.1726,0.5319,0.809496,0.592736,NS
PLAA,-0.1599,0.5732,0.809705,0.573863,NS
PPID,-0.3112,0.2946,0.809722,0.757731,NS
GAPDHS,-0.3476,0.2634,0.809876,0.783572,NS
PFKM,0.1963,0.4652,0.810358,0.642955,NS
SUCLG1,-0.1751,0.5175,0.811686,0.60017,NS
EEF1D,0.1462,0.6198,0.811701,0.537565,NS
PIAS2,0.1961,0.4599,0.812536,0.644805,NS
PARVA,-0.2144,0.4196,0.812921,0.672626,NS
MMUT,-0.2323,0.3867,0.813109,0.695971,NS
ALAD,-0.2167,0.4144,0.813201,0.673926,NS
NUTF2,-0.1618,0.5542,0.81339,0.579426,NS
TXNRD2,-0.2239,0.3984,0.81434,0.686803,NS
SNX5,-0.3347,0.2662,0.814554,0.782583,NS
GNPDA1,-0.1752,0.5066,0.81522,0.608676,NS
EFEMP1,0.2749,0.3226,0.815317,0.742366,NS
PCBD1,-0.1627,0.5435,0.815778,0.586573,NS
PSMD11,0.1429,0.6189,0.815782,0.538077,NS
PPP2R1A,-0.1252,0.7048,0.816166,0.493031,NS
RAB18,-0.1692,0.5208,0.816341,0.599487,NS
EIF3B,0.1749,0.5022,0.8169,0.612596,NS
HLA-DRB1,-0.266,0.3277,0.818152,0.739251,NS
SARNP,0.2382,0.3648,0.818641,0.713775,NS
UBA2,-0.1993,0.4359,0.818688,0.662031,NS
CSNK2A1,0.2091,0.4154,0.818766,0.673432,NS
DPT,0.292,0.2946,0.820295,0.757731,NS
PRDX1,-0.1775,0.4845,0.820389,0.628254,NS
CYCS,0.2358,0.3645,0.820453,0.713775,NS
MCM5,-0.3184,0.2699,0.820476,0.77894,NS
EIF2S2,0.1676,0.5111,0.821017,0.605735,NS
DDAH1,0.1903,0.4487,0.821477,0.652257,NS
ARAF,-0.2904,0.294,0.821502,0.757731,NS
PRPSAP1,0.2663,0.3204,0.821616,0.742366,NS
UFM1,-0.2091,0.4065,0.822201,0.682892,NS
DEK,0.1969,0.4313,0.822393,0.664839,NS
DCAF8,0.1991,0.4248,0.823018,0.670254,NS
RTN4IP1,-0.2401,0.3518,0.823249,0.720835,NS
MRPL4,0.3066,0.2754,0.823308,0.774622,NS
SLC2A4,0.2618,0.3223,0.823409,0.742366,NS
DNAJB4,0.3052,0.2759,0.823756,0.774245,NS
SLC37A4,0.2169,0.3878,0.823911,0.695527,NS
NPEPL1,-0.2328,0.3612,0.823947,0.71572,NS
LYPLAL1,0.2796,0.3008,0.823985,0.752943,NS
VWF,0.2966,0.2824,0.824579,0.76537,NS
APOOL,-0.1717,0.4874,0.824697,0.625728,NS
DNPEP,0.1479,0.5651,0.824964,0.574626,NS
ATP1A1,0.1464,0.5679,0.825766,0.573863,NS
TGM2,-0.2453,0.3386,0.825911,0.729914,NS
MRPL36,0.1916,0.432,0.826471,0.664839,NS
PPP1CB,0.2148,0.384,0.827059,0.696425,NS
SOD1,-0.1684,0.4884,0.827523,0.62552,NS
NDUFB11,-0.2026,0.4057,0.82757,0.683605,NS
COL6A1,0.3186,0.2561,0.828702,0.790267,NS
TOLLIP,0.1704,0.4727,0.830756,0.638673,NS
NSF,0.202,0.3985,0.830838,0.686803,NS
CAPN2,0.1634,0.4918,0.831098,0.622894,NS
GFM1,-0.1803,0.4424,0.832209,0.657716,NS
TOMM70,-0.1776,0.4399,0.835395,0.659386,NS
DCPS,-0.2295,0.3392,0.835904,0.729426,NS
ABCE1,0.193,0.4029,0.836018,0.684677,NS
PCBP1,0.1395,0.5574,0.836086,0.579173,NS
PALMD,-0.1947,0.3977,0.836694,0.686906,NS
HYOU1,0.181,0.4278,0.836709,0.667811,NS
FKBP1A,-0.1926,0.4005,0.837283,0.686217,NS
PMM2,0.2324,0.3295,0.838339,0.739251,NS
EIF3E,0.1995,0.3819,0.839113,0.697684,NS
SELENOF,-0.3143,0.241,0.839938,0.803386,NS
PSMB1,0.1228,0.6153,0.840272,0.540399,NS
PSMA4,0.1455,0.5187,0.840472,0.60017,NS
SYNPO,0.23,0.3271,0.840929,0.739251,NS
ACTR3,-0.1555,0.4829,0.841254,0.628916,NS
ATP2A1,0.1944,0.3855,0.841517,0.696425,NS
HNRNPH1,0.1621,0.4602,0.842161,0.644805,NS
SYNGR2,-0.2068,0.3606,0.842201,0.71572,NS
TCP1,0.1414,0.5269,0.842333,0.597263,NS
BLMH,0.1962,0.3741,0.844491,0.708038,NS
EPS15L1,0.1909,0.3841,0.844603,0.696425,NS
PLGRKT,-0.232,0.3158,0.844753,0.742366,NS
CFL2,-0.1373,0.5332,0.844894,0.591485,NS
MACROD1,0.1572,0.4654,0.844927,0.642955,NS
DNAJA1,-0.2172,0.3352,0.845646,0.732541,NS
TMEM126A,-0.1728,0.4213,0.845677,0.671078,NS
NDUFB6,0.2214,0.3273,0.846297,0.739251,NS
SNU13,-0.1791,0.4047,0.846319,0.684148,NS
USP5,0.1377,0.5241,0.846888,0.59831,NS
OXSR1,-0.1303,0.5527,0.847187,0.580849,NS
MYL2,0.3035,0.2368,0.847485,0.80733,NS
PSMA7,0.1206,0.5955,0.847638,0.555702,NS
DNM2,-0.1624,0.442,0.847678,0.657716,NS
TPP2,-0.1499,0.4783,0.847777,0.633811,NS
EEF1B2,0.1595,0.4481,0.848226,0.652587,NS
ACYP2,0.1518,0.4694,0.848718,0.640674,NS
LMAN1,0.1705,0.4169,0.849019,0.673415,NS
HSPA5,0.136,0.5223,0.8491,0.598567,NS
PHB2,-0.1455,0.4837,0.850417,0.628254,NS
SERPING1,-0.2247,0.3117,0.851053,0.746175,NS
NTPCR,-0.2084,0.3347,0.851598,0.732541,NS
C11orf68,0.1884,0.3702,0.851646,0.710474,NS
RPN1,0.1282,0.5413,0.852355,0.588799,NS
IFIT2,-0.1892,0.3666,0.852377,0.713775,NS
ATP6V1B2,-0.1497,0.4603,0.853233,0.644805,NS
CMPK1,0.2129,0.3222,0.853878,0.742366,NS
HSPD1,-0.1365,0.5021,0.854008,0.612596,NS
CD81,0.2364,0.2896,0.854173,0.75993,NS
IL18,0.2863,0.2385,0.85447,0.80575,NS
MT-ND1,0.1954,0.3491,0.854681,0.72276,NS
MARCKS,-0.1884,0.3617,0.854769,0.71572,NS
EIF4E,0.1429,0.4741,0.855601,0.637217,NS
FAM185A,-0.269,0.2502,0.856432,0.794786,NS
REEP5,0.1602,0.4178,0.857169,0.673161,NS
CTTN,0.2772,0.2409,0.857506,0.803386,NS
NDUFV3,0.2208,0.3012,0.857992,0.752675,NS
SORBS1,-0.2626,0.2528,0.85825,0.792075,NS
ETHE1,0.1955,0.3395,0.858254,0.729426,NS
CD47,-0.1812,0.3663,0.858289,0.713775,NS
TPI1,0.1353,0.4898,0.858512,0.624641,NS
AK2,-0.156,0.424,0.858718,0.670254,NS
EHD1,-0.1404,0.4704,0.858929,0.640674,NS
DHRS4,0.2077,0.317,0.859298,0.742366,NS
HP1BP3,0.2082,0.3135,0.860469,0.744311,NS
S100A8,0.309,0.2108,0.860699,0.825199,NS
BOLA2,0.1783,0.3649,0.860887,0.713775,NS
UQCRFS1,0.1415,0.4597,0.860922,0.644805,NS
ARL3,-0.1745,0.3715,0.861299,0.710474,NS
MTPN,-0.1387,0.4672,0.861415,0.641636,NS
VAPA,0.1415,0.4571,0.861605,0.645415,NS
ACOT1,0.232,0.2779,0.862029,0.771734,NS
USP15,0.1493,0.4317,0.862059,0.664839,NS
CAVIN1,-0.1416,0.4544,0.862284,0.648192,NS
AP2A1,0.1751,0.367,0.862434,0.713775,NS
ARCN1,-0.1826,0.352,0.862447,0.720835,NS
PPM1B,-0.1731,0.3703,0.86278,0.710474,NS
MXRA7,-0.2608,0.2457,0.862824,0.800843,NS
IGLC2,-0.2664,0.2403,0.862969,0.803504,NS
PSMC1,0.1334,0.4795,0.863078,0.632781,NS
AP1M1,0.1782,0.3582,0.863286,0.716342,NS
GLRX5,-0.2104,0.3024,0.863734,0.751721,NS
COL18A1,-0.2459,0.2587,0.863745,0.7875,NS
PCMT1,-0.1413,0.4498,0.863865,0.651234,NS
ATXN10,0.1636,0.3877,0.864114,0.695527,NS
PTMS,-0.2035,0.3115,0.864197,0.746175,NS
MRPL37,0.2209,0.287,0.864199,0.76156,NS
TBCB,-0.1542,0.41,0.864509,0.679662,NS
MRPL53,0.2237,0.2826,0.864536,0.76537,NS
FKBP3,-0.1284,0.4909,0.864955,0.623613,NS
TMEM11,-0.1468,0.4241,0.866485,0.670254,NS
SLC1A4,0.2086,0.2969,0.867089,0.756707,NS
COQ6,-0.157,0.394,0.867197,0.689299,NS
SGCB,-0.1325,0.4666,0.867281,0.642017,NS
GOT2,-0.1407,0.4381,0.867649,0.659907,NS
SGCD,-0.1433,0.4294,0.867908,0.666998,NS
IMMT,-0.1343,0.4578,0.867952,0.644805,NS
LGALS3,0.1834,0.3351,0.868045,0.732541,NS
MRPS15,-0.2546,0.2407,0.868364,0.803386,NS
NDUFS5,-0.1908,0.32,0.868862,0.742366,NS
TBCE,-0.186,0.327,0.869325,0.739251,NS
AGO2,-0.1682,0.3615,0.869363,0.71572,NS
AKR1A1,-0.1505,0.4032,0.869604,0.684677,NS
ARPP19,0.1893,0.3204,0.869701,0.742366,NS
GSTM2,0.1703,0.3543,0.870275,0.720161,NS
NDUFAB1,0.184,0.321,0.872842,0.742366,NS
SETD7,0.1457,0.4015,0.873973,0.685751,NS
NDUFA13,0.1687,0.3461,0.874207,0.724822,NS
VAMP2,-0.2609,0.2206,0.875903,0.818824,NS
FUNDC2,-0.1429,0.3993,0.876882,0.686803,NS
SORD,0.1963,0.2897,0.877267,0.75993,NS
APEX1,-0.1413,0.4019,0.877455,0.685746,NS
IGKV3-20,-0.2674,0.2113,0.878034,0.825146,NS
NDUFS4,0.1848,0.3048,0.878348,0.751332,NS
ABHD14B,-0.1423,0.3946,0.878704,0.689299,NS
UQCRB,0.1351,0.4152,0.878867,0.673432,NS
PIN4,-0.1628,0.3439,0.879068,0.726477,NS
SYPL1,0.1604,0.3466,0.879854,0.724822,NS
TUBB6,0.18,0.3078,0.880217,0.748745,NS
SERPINF2,0.194,0.2831,0.88121,0.76537,NS
ATP5PB,-0.1318,0.4151,0.881598,0.673432,NS
NNT,-0.1465,0.373,0.881771,0.708684,NS
TIPRL,0.125,0.432,0.883103,0.664839,NS
PDAP1,-0.146,0.3695,0.883157,0.711151,NS
DTNA,-0.1268,0.4249,0.883349,0.670254,NS
GNAS,-0.1508,0.357,0.883377,0.717802,NS
COMMD7,0.1975,0.2714,0.883884,0.778494,NS
APRT,0.1355,0.3946,0.884122,0.689299,NS
IDH3A,0.1381,0.3871,0.884159,0.695971,NS
RUVBL2,-0.1686,0.3171,0.884197,0.742366,NS
DLD,-0.1229,0.4338,0.884442,0.664203,NS
AKAP12,0.1777,0.3,0.884465,0.753777,NS
UBXN6,0.1536,0.3462,0.88479,0.724822,NS
PPP2CA,-0.1061,0.5005,0.884905,0.612746,NS
PDLIM3,0.1707,0.311,0.884924,0.746428,NS
CFL1,-0.1509,0.3515,0.884992,0.720835,NS
PPIL3,-0.1955,0.2699,0.885561,0.77894,NS
PGP,-0.1248,0.4221,0.885817,0.671011,NS
TIMM8B,0.1751,0.2996,0.886196,0.753929,NS
PAICS,0.1184,0.4417,0.886581,0.657716,NS
SFPQ,0.1831,0.2853,0.886641,0.762941,NS
NDUFB7,-0.1794,0.2911,0.886697,0.75993,NS
SPRYD4,-0.1817,0.2867,0.886979,0.76156,NS
SERBP1,0.1622,0.3189,0.887681,0.742366,NS
PRPS1,0.1634,0.3162,0.887868,0.742366,NS
RHOG,0.2498,0.2067,0.887914,0.829973,NS
NDUFA8,0.1664,0.3096,0.888156,0.747249,NS
ATP5PO,-0.1324,0.3877,0.888497,0.695527,NS
NDUFA7,0.1784,0.2877,0.888517,0.761303,NS
THAP4,-0.1587,0.323,0.888665,0.742366,NS
PDCD6IP,-0.1132,0.4526,0.888718,0.648725,NS
GNB2,-0.1468,0.3459,0.889692,0.724822,NS
HNRNPL,0.1454,0.3466,0.890401,0.724822,NS
RPS28,0.1701,0.2943,0.891092,0.757731,NS
KYAT1,-0.1691,0.2956,0.891287,0.757722,NS
NDUFA12,0.1741,0.2869,0.891351,0.76156,NS
PMPCB,-0.1412,0.352,0.891844,0.720835,NS
RRAS,-0.144,0.3443,0.892138,0.726477,NS
MRPS25,0.1469,0.3363,0.892461,0.732218,NS
UBE3A,-0.1535,0.3214,0.892625,0.742366,NS
DCTN4,-0.1604,0.3057,0.893239,0.750757,NS
TPPP3,-0.2142,0.2284,0.893465,0.814472,NS
ENO1,0.1558,0.3131,0.893744,0.74445,NS
STIM1,0.1336,0.3649,0.893821,0.713775,NS
SESN1,-0.1566,0.3092,0.89448,0.747384,NS
HSPA9,0.1129,0.4284,0.89458,0.667811,NS
SSPN,-0.1342,0.3593,0.89488,0.715961,NS
CTNNA1,0.2065,0.2335,0.894935,0.810413,NS
AHCY,-0.1156,0.4164,0.895061,0.673432,NS
AARSD1,0.1837,0.2618,0.89516,0.78495,NS
KRT8,0.27,0.1774,0.895549,0.857146,NS
RAB5C,-0.1554,0.3071,0.895907,0.748863,NS
COX6C,0.1754,0.2719,0.896015,0.778213,NS
KRT1,0.2463,0.1911,0.897321,0.841393,NS
RDH13,0.1864,0.2522,0.897434,0.79239,NS
ERLIN2,0.1546,0.3024,0.89792400000000006,0.751721,NS
NTMT1,-0.1785,0.2603,0.898538,0.785556,NS
RBKS,-0.1635,0.2813,0.899521,0.766819,NS
HBA1,-0.2101,0.2187,0.899613,0.819419,NS
HNRNPU,-0.1449,0.3166,0.899713,0.742366,NS
PSMD1,0.1174,0.3882,0.900347,0.695527,NS
PADI2,-0.1314,0.3461,0.900549,0.724822,NS
PPP6R1,0.1404,0.3234,0.90075,0.742366,NS
HBB,-0.2079,0.2177,0.901058,0.819419,NS
ST13,-0.1034,0.4363,0.901374,0.662031,NS
CLCC1,0.1325,0.3394,0.901648,0.729426,NS
SLC25A3,0.1302,0.3432,0.902235,0.726489,NS
TECR,0.1745,0.2554,0.902471,0.791053,NS
RPS6KA3,0.1324,0.3335,0.903304,0.733511,NS
ERH,-0.1818,0.2416,0.903841,0.803386,NS
GSK3B,0.1176,0.3732,0.903875,0.708684,NS
HHATL,0.1651,0.2611,0.90552,0.785536,NS
MRPL47,-0.1421,0.3026,0.905753,0.751721,NS
BCL2L13,-0.1115,0.3848,0.905914,0.696425,NS
KPNA3,0.1416,0.3029,0.905988,0.751721,NS
TMED2,0.1388,0.3088,0.906018,0.747643,NS
LRPPRC,0.1223,0.3492,0.90634,0.72276,NS
RAB21,-0.1251,0.3406,0.906554,0.728631,NS
ASPH,0.1877,0.2252,0.907232,0.815773,NS
IGHG3,-0.2285,0.1848,0.907351,0.848899,NS
NUBP1,0.1628,0.2581,0.907746,0.787713,NS
COPS3,0.0957,0.4384,0.907879,0.659907,NS
