set,setSize,pMANOVA,s.Aging,s.Training_Old,p.Aging,p.Training_Old,s.dist,SD,p.adjustMANOVA,padj_A,padj_TO,sig_A,sig_TO,reversal_quadrant,sig_joint,sig_cat,pathway_clean,database
GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT,165,0.09162086244816768,-0.08921833721833722,-0.017442113442113442,0.05669246196461282,0.7095921753887351,0.09090731003243079,0.05075345456013094,0.2819850572167988,0.2254754994117706,0.8983779264840182,FALSE,FALSE,FALSE,FALSE,NS,Monoatomic Cation Transmembrane Transport,GO:BP
GOBP_MONOATOMIC_ANION_TRANSPORT,14,0.819803899199403,-0.09084109607669819,-0.003399741619636903,0.5575779020854763,0.982490374859513,0.09090469173533455,0.06183037469272457,0.9087993771077723,0.7799303606137743,0.9939048156593571,FALSE,FALSE,FALSE,FALSE,NS,Monoatomic Anion Transport,GO:BP
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION,33,0.6438187211333456,0.09079265275230693,-0.0036386923994993167,0.3703299534698501,0.9713622960525055,0.0908655373405075,0.06677304451340961,0.8038174428612785,0.6333550703371181,0.9928811080929157,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Cell Activation,GO:BP
GOBP_STEM_CELL_DIFFERENTIATION,24,0.6446228287469611,0.0697034911525586,0.058265582655826556,0.5566901562033355,0.6232070457843658,0.09084852668633527,0.008087822660630456,0.8038174428612785,0.7799303606137743,0.8679590241022694,FALSE,FALSE,FALSE,FALSE,NS,Stem Cell Differentiation,GO:BP
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,11,0.8816894023961013,-0.08736605599723471,0.02264085724161769,0.6168695543777831,0.8968459200217294,0.09025207009895819,0.07778663432859273,0.9321761824290631,0.8149482978783037,0.9661753819900138,FALSE,FALSE,TRUE,FALSE,NS,Alternative Mrna Splicing Via Spliceosome,GO:BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,50,0.5301818607991524,-0.08982082324455205,0.006818401937046004,0.2772559916436329,0.9342758948938003,0.09007924785045762,0.06833425145452175,0.7365046264052021,0.5469761465948001,0.9810178474412297,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Protein Catabolic P...,GO:BP
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION,94,0.3798834885031827,-0.03041468832577089,0.08476949477296894,0.6177863655367029,0.1642179851303259,0.09006064906505057,0.08144751695455185,0.6240397435922808,0.8149482978783037,0.509924652579372,FALSE,FALSE,TRUE,FALSE,NS,Microtubule Cytoskeleton Organization,GO:BP
GOBP_LYMPHOCYTE_ACTIVATION,69,0.34804456773274506,0.08739569609134827,0.02163287857537508,0.2163780122290918,0.7596455610012144,0.09003326680037901,0.04650133421547811,0.5901362355451181,0.4703412170338354,0.9157803233661699,FALSE,FALSE,FALSE,FALSE,NS,Lymphocyte Activation,GO:BP
GOBP_REGULATION_OF_CELL_CYCLE,106,0.2900693270408776,0.08889243686429935,-0.013420738751091786,0.12247494651879677,0.815671871469251,0.08989984182577021,0.07234634028237319,0.5358618259362833,0.3491838900748674,0.9430405036843007,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Cell Cycle,GO:BP
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT,52,0.42241087806102323,-0.08163988217308625,-0.03711920653268205,0.31412984921791315,0.6472221362000494,0.08968224938554625,0.03148087164833655,0.6533116506660573,0.5846305527111162,0.8726478028331935,FALSE,FALSE,FALSE,FALSE,NS,Regulation Of Calcium Ion Transport,GO:BP
GOBP_MONONUCLEAR_CELL_MIGRATION,26,0.6552132444886849,-0.08395625437272158,-0.031078543285340796,0.46141331629696314,0.7851398714073544,0.08952389904956069,0.037390188083510044,0.8100649197298007,0.7094280644212796,0.9329188483892698,FALSE,FALSE,FALSE,FALSE,NS,Mononuclear Cell Migration,GO:BP
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS,21,0.7897296496017652,-0.08673306954109246,0.02192204484468094,0.4935778922241574,0.8626253889097899,0.08946061369223991,0.07683076819278037,0.8895161152667496,0.7366216745216241,0.9564481666091943,FALSE,FALSE,TRUE,FALSE,NS,Sensory Perception Of Mechanical Stimulus,GO:BP
GOBP_MRNA_CATABOLIC_PROCESS,38,0.6539933203513104,-0.08668879710108203,0.02052555558371132,0.3592582008997892,0.8281708326905058,0.08908561036919818,0.0758119958239435,0.8095952506844457,0.6241666918373073,0.9458513399302209,FALSE,FALSE,TRUE,FALSE,NS,Mrna Catabolic Process,GO:BP
GOBP_MEMORY,10,0.8647926567908846,-0.012541567695961995,-0.08807600950118766,0.945395627836221,0.6305171569961343,0.08896445565463601,0.053410916013615715,0.9268830878411854,0.9760510328489115,0.8679590241022694,FALSE,FALSE,FALSE,FALSE,NS,Memory,GO:BP
GOBP_REGULATION_OF_BODY_FLUID_LEVELS,55,0.49327935700723186,-3.5304501323918727e-4,0.08854368932038834,0.9964311169238214,0.26187004200587505,0.08854439315533663,0.062859483672647,0.7054947782484383,0.9991165387787421,0.6428093520641959,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Body Fluid Levels,GO:BP
GOBP_CELL_ACTIVATION,108,0.28947071512003175,-0.010029710826920592,0.08749008101275166,0.8604811638995977,0.12512650131150102,0.08806309882629328,0.06895690610973279,0.5358618259362833,0.9442179481834774,0.44393149752471445,FALSE,FALSE,TRUE,FALSE,NS,Cell Activation,GO:BP
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION,19,0.8481593133712915,-0.0700582563278425,0.052179590196866216,0.59871236475994,0.6950958250206691,0.0873548448159035,0.08643521019526199,0.9213738157150888,0.8055843029583137,0.8963607979269481,FALSE,FALSE,TRUE,FALSE,NS,Cardiac Muscle Cell Contraction,GO:BP
GOBP_GENERATION_OF_NEURONS,142,0.22892187846803824,0.017982196269354597,-0.08543506349806901,0.7201441858559174,0.088621735182364,0.08730698401381572,0.07312704567327595,0.4697077883290019,0.8696656722176159,0.37930973633336146,FALSE,FALSE,TRUE,FALSE,NS,Generation Of Neurons,GO:BP
GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS,10,0.8467794734045747,-0.07277909738717339,-0.04779097387173396,0.6910309258774017,0.7941001107894069,0.0870676415214081,0.01766927158689425,0.9213738157150888,0.8570471683997867,0.9374085149734069,FALSE,FALSE,FALSE,FALSE,NS,Regulation Of Cholesterol Metabolic Process,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS,15,0.7870601129287882,-0.07853968253968255,-0.0373968253968254,0.5997949718352084,0.8027200186050603,0.08698852960703934,0.029092393283103674,0.8885668935333435,0.8055843029583137,0.9395685650096901,FALSE,FALSE,FALSE,FALSE,NS,Negative Regulation Of Mrna Catabolic Process,GO:BP
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,60,0.41036133304060624,-0.08266017842660178,-0.027007299270072994,0.2745399444730518,0.7211227598717346,0.08696033182653415,0.03935252824413697,0.6418613271162128,0.5462766933485043,0.9017825008527239,FALSE,FALSE,FALSE,FALSE,NS,Proton Motive Force Driven Atp Synthesis,GO:BP
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,71,0.31344612424643326,-0.0679418979631212,-0.05421570519004438,0.32989418364845413,0.43689121319897617,0.08692205812154344,0.009705883989716398,0.558305877747737,0.6004970406641663,0.781655005563094,FALSE,FALSE,FALSE,FALSE,NS,Response To Endoplasmic Reticulum Stress,GO:BP
GOBP_NITROGEN_COMPOUND_TRANSPORT,324,0.05559200546856209,0.08363490980278622,-0.023064568383756916,0.0164096247946466,0.5083825894414026,0.0867569735090453,0.07544792457477076,0.21996574702138005,0.11571915290146544,0.8214354203277202,FALSE,FALSE,TRUE,FALSE,NS,Nitrogen Compound Transport,GO:BP
GOBP_PYRUVATE_METABOLIC_PROCESS,53,0.6251852853371005,-0.04170708050436469,0.07594751386270886,0.6037713994522815,0.3445937798484805,0.08664586214080804,0.08319436151471028,0.7909025178338627,0.8096765033455537,0.6923324885227086,FALSE,FALSE,TRUE,FALSE,NS,Pyruvate Metabolic Process,GO:BP
GOBP_RESPONSE_TO_OXYGEN_LEVELS,67,0.4407359137001655,2.3320895522388124e-4,-0.08659340018656717,0.997405608178285,0.22721434257608658,0.08659371421926516,0.06139568411159432,0.6676190971005985,0.9991165387787421,0.6034777423066479,FALSE,FALSE,TRUE,FALSE,NS,Response To Oxygen Levels,GO:BP
GOBP_CELL_CYCLE_PHASE_TRANSITION,55,0.5431826214218998,0.08559576345984111,-0.01293909973521624,0.2780913799752556,0.8697830921461032,0.086568210240428,0.06967466994851382,0.7444721687780876,0.548003601715945,0.9602493359434126,FALSE,FALSE,TRUE,FALSE,NS,Cell Cycle Phase Transition,GO:BP
GOBP_CELL_JUNCTION_ASSEMBLY,60,0.5347424111944588,0.019918896999188973,-0.08420113544201135,0.7923435636865299,0.26569008939287747,0.08652510426106541,0.07362398099653607,0.7393026034132913,0.9062787182809817,0.6440418890580528,FALSE,FALSE,TRUE,FALSE,NS,Cell Junction Assembly,GO:BP
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,17,0.8412918758386719,0.02478551000953289,-0.0826557505747771,0.8601465662285598,0.5568145241891662,0.08629191508775558,0.07597244393839653,0.9208794679487273,0.9442179481834774,0.847136158198714,FALSE,FALSE,TRUE,FALSE,NS,Negative Regulation Of Neuron Apoptotic Pr...,GO:BP
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,61,0.535376859653931,-0.021246029338994686,0.08359538365763726,0.7771222503489188,0.26530704463907784,0.08625301114477679,0.07413407407909788,0.7395927751920284,0.8994996412676521,0.6440418890580528,FALSE,FALSE,TRUE,FALSE,NS,Carbohydrate Derivative Catabolic Process,GO:BP
GOBP_MACROMOLECULE_CATABOLIC_PROCESS,264,0.038352458939516804,-0.08451615015634464,-0.01658399227280913,0.026075063272054146,0.6625698832392752,0.08612786097979207,0.04803528950008314,0.18254093844983132,0.1519917888836522,0.8817392945781646,FALSE,FALSE,FALSE,FALSE,NS,Macromolecule Catabolic Process,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,19,0.7933230919485479,-0.08607874648453194,0.0021595018079550053,0.5178881290537085,0.9870581693976392,0.08610583049019899,0.06239386372763982,0.8898704611554221,0.754167392628387,0.9939048156593571,FALSE,FALSE,TRUE,FALSE,NS,Negative Regulation Of Mrna Metabolic Process,GO:BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,48,0.674368107740991,-0.06831559425899049,0.05172552814062247,0.41793151422581853,0.5396865574244022,0.08568868466947863,0.08488189167001069,0.8214522320110355,0.6722407181730156,0.838656541510534,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Protein Containing ...,GO:BP
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY,12,0.8555462834124552,0.08527500396259313,0.007449675067364087,0.6101140951584603,0.9644701954971695,0.08559978948239055,0.05503081780988982,0.9233962984538394,0.8129948276349341,0.9917987488524612,FALSE,FALSE,FALSE,FALSE,NS,Negative Regulation Of Hydrolase Activity,GO:BP
GOBP_NEUROTRANSMITTER_SECRETION,16,0.8760009137583994,-0.05246545974273463,0.06753215817055741,0.7174227051186763,0.6413301192919939,0.08551734825864102,0.08485112935272113,0.9320991764406151,0.8696656722176159,0.8685802579925734,FALSE,FALSE,TRUE,FALSE,NS,Neurotransmitter Secretion,GO:BP
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,42,0.5266241862588841,0.07644775227987964,0.03801713642524062,0.3958083504437212,0.672848317016089,0.0853789288444239,0.027174549075990498,0.7344910588174348,0.65729089272923,0.8884203223467596,FALSE,FALSE,FALSE,FALSE,NS,Actin Filament Bundle Organization,GO:BP
GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,41,0.7166341885915739,-0.06733777077404332,0.05228496836559494,0.4598167374714289,0.5660332134612703,0.08525311307986862,0.08458605002974764,0.8406510920312957,0.7088502271462205,0.8504287487161643,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Supramolecular Fibe...,GO:BP
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,88,0.4297637341667981,-0.02425214154370543,0.08168139211553123,0.6998339766669748,0.19402856857033343,0.08520572860663236,0.07490632000549963,0.6580759009258372,0.8601150302249132,0.5504849616441707,FALSE,FALSE,TRUE,FALSE,NS,Proton Transmembrane Transport,GO:BP
GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION,92,0.47474081732105977,0.045079412839304514,-0.07176169700616819,0.4641323157730862,0.24382669385523076,0.08474605960834723,0.08261914109309602,0.6897402033138333,0.7129792716725892,0.6283226341654023,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Cell Differentiation,GO:BP
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,104,0.40631814206612826,0.07774547680067323,-0.03145201392342118,0.18071320434066473,0.5882176051130805,0.08386649117975009,0.07721428617956227,0.6418613271162128,0.42888610621449313,0.861237620412244,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Phosphorus Metabolic Process,GO:BP
GOBP_CHROMATIN_REMODELING,54,0.4351222234051457,0.057020144841590736,0.06145883875141516,0.47396468635120115,0.44023843352731595,0.08383606490305015,0.003138630563248281,0.6648972922559332,0.7198312847635505,0.781655005563094,FALSE,FALSE,FALSE,FALSE,NS,Chromatin Remodeling,GO:BP
GOBP_FOCAL_ADHESION_ASSEMBLY,18,0.7971172337232659,0.009537434430138292,0.08313463678270544,0.9443962568418178,0.5432045960760432,0.08367992882705834,0.05204108085985876,0.8915206027611907,0.9757641040441557,0.839351770237438,FALSE,FALSE,FALSE,FALSE,NS,Focal Adhesion Assembly,GO:BP
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT,44,0.6863394290555571,-0.07565515122250999,0.03507308722180764,0.3899603079925431,0.6902488845346615,0.08338958780189155,0.07829668827281795,0.8291284919658671,0.6513047521793002,0.8953261742510815,FALSE,FALSE,TRUE,FALSE,NS,In Utero Embryonic Development,GO:BP
GOBP_REGULATION_OF_HEART_RATE,19,0.7946379143364742,-0.0831659300924066,-0.00527320208919245,0.5321537047426461,0.9684047265470825,0.08333293819618101,0.05507847617619201,0.890664196533483,0.7623451921559947,0.9928811080929157,FALSE,FALSE,FALSE,FALSE,NS,Regulation Of Heart Rate,GO:BP
GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,11,0.899903348271767,0.08010715520221223,-0.022900103698582783,0.6464334836613242,0.8956714780335758,0.08331609126691653,0.07283713128019051,0.9437878583319796,0.8366174803402875,0.9661050865229034,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Regulated Secretory Pathway,GO:BP
GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION,10,0.9203410921659088,0.04057007125890736,-0.07258907363420428,0.824659737901718,0.6917962287841307,0.08315710608856439,0.08001559870719031,0.9548596803761472,0.9262135805446762,0.8953261742510815,FALSE,FALSE,TRUE,FALSE,NS,Cellular Response To Ionizing Radiation,GO:BP
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,30,0.7564643409351623,0.02330935251798561,-0.07929656274980015,0.8263154933124581,0.455349322451166,0.08265150197510457,0.07255333847570362,0.8655677492601532,0.92747525087004,0.7900582865636765,FALSE,FALSE,TRUE,FALSE,NS,Developmental Growth Involved In Morphogen...,GO:BP
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,20,0.7405951849322343,0.06568019093078759,0.04983293556085919,0.6128135164807718,0.7010121928102215,0.0824451875327933,0.0112057017352713,0.8565545203451599,0.8136594098395612,0.8983779264840182,FALSE,FALSE,FALSE,FALSE,NS,Blood Vessel Endothelial Cell Migration,GO:BP
GOBP_CELL_CELL_SIGNALING,136,0.3034345647568002,0.022805635644859257,-0.07898374104568558,0.6560728125077855,0.12288671348167479,0.0822102692292027,0.07197595851063614,0.5495042051192618,0.840970448409538,0.43956602645806464,FALSE,FALSE,TRUE,FALSE,NS,Cell Cell Signaling,GO:BP
GOBP_HEAD_DEVELOPMENT,85,0.4075999135776593,0.004114749348015067,-0.08202839756592291,0.948703196990422,0.19956629532974837,0.08213153577907878,0.060912403335594556,0.6418613271162128,0.976161233997233,0.5625315314958279,FALSE,FALSE,TRUE,FALSE,NS,Head Development,GO:BP
GOBP_BLOOD_VESSEL_MORPHOGENESIS,81,0.5542819645995111,0.05459048035252558,-0.06119426538961118,0.40422333085685813,0.34977642596095637,0.0820052355748927,0.08187217887222514,0.751083410038606,0.6626736964340403,0.6971516407597094,FALSE,FALSE,TRUE,FALSE,NS,Blood Vessel Morphogenesis,GO:BP
GOBP_ELECTRON_TRANSPORT_CHAIN,84,0.48075937178100236,-0.07784108227239689,0.025544535884270008,0.2261270230502358,0.6912603368579029,0.08192531600720757,0.07310467167574221,0.696741119502917,0.4839229412205292,0.8953261742510815,FALSE,FALSE,TRUE,FALSE,NS,Electron Transport Chain,GO:BP
GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT,20,0.8064746236402339,-0.005011933174224345,0.08176610978520288,0.9691969892102813,0.5286861684538164,0.08191957143167157,0.06136134263470853,0.8980458403774773,0.9873340088914093,0.8303086879573865,FALSE,FALSE,TRUE,FALSE,NS,Post Golgi Vesicle Mediated Transport,GO:BP
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,327,0.08379557136815073,0.07732487736797815,-0.027044038065526896,0.025960937461672134,0.4363267357985825,0.08191774322369072,0.07379996784811674,0.2668590225289188,0.1519917888836522,0.781655005563094,FALSE,FALSE,TRUE,FALSE,NS,Establishment Of Protein Localization,GO:BP
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,34,0.6090471228512259,-0.04847782457528903,-0.06563586511009978,0.6274087809534499,0.5110620304317769,0.08159758736815513,0.01213256681403834,0.7824189439578433,0.8199145509534207,0.8214354203277202,FALSE,FALSE,FALSE,FALSE,NS,Regulation Of Proteasomal Ubiquitin Depend...,GO:BP
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY,38,0.6419203741096737,-0.007120593974102323,-0.08126599599624965,0.9399787454683488,0.3901087483496787,0.08157735570491659,0.05242871656366312,0.8027460816217169,0.9746684372653951,0.7378604121879916,FALSE,FALSE,FALSE,FALSE,NS,Positive Regulation Of Autophagy,GO:BP
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,102,0.40735123137535434,-0.07837292890330498,0.020961787596310254,0.18122546876358409,0.7206993605684229,0.08112775433916142,0.07024025164412116,0.6418613271162128,0.4295166892328755,0.9017825008527239,FALSE,FALSE,TRUE,FALSE,NS,Nucleotide Biosynthetic Process,GO:BP
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,27,0.6747980160779516,0.058819355754221654,0.05566198382290336,0.5991031505483908,0.6188574086066847,0.0809813129953006,0.0022325991033632308,0.8214522320110355,0.8055843029583137,0.8672965452878879,FALSE,FALSE,FALSE,FALSE,NS,Negative Regulation Of Immune Response,GO:BP
GOBP_POSITIVE_REGULATION_OF_TRANSPORT,146,0.31618212577825566,0.07502591538713066,-0.029672248620744836,0.129892122296896,0.5492740269103289,0.08068042090797607,0.07403278174775008,0.5608851966453374,0.3603058551611351,0.8422846433783387,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Transport,GO:BP
GOBP_CYTOSOLIC_TRANSPORT,31,0.6963232721523289,0.07996408891090336,0.009937465172435144,0.44422747288994424,0.9242573203362952,0.08057920779831618,0.04951630050906974,0.8319582579488045,0.6934088331310778,0.9772246503826683,FALSE,FALSE,FALSE,FALSE,NS,Cytosolic Transport,GO:BP
GOBP_CELLULAR_RESPIRATION,142,0.2331903966620911,0.07980268840615921,0.0025699049849018055,0.11174670891227902,0.9591658113582813,0.0798440573147555,0.054611824887083084,0.474553353954863,0.3310527463315551,0.9898154788279829,FALSE,FALSE,FALSE,FALSE,NS,Cellular Respiration,GO:BP
GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,64,0.5751481660680124,-0.07697464651389566,0.02119392979034617,0.2937886568823557,0.7725612984601907,0.07983908106871791,0.06941566600415842,0.7642319643710737,0.566128141912681,0.9211511169867572,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Proteolysis Involved In Prot...,GO:BP
GOBP_REGULATION_OF_CELL_SIZE,27,0.812116774929752,0.03629203916560239,-0.07095217823187172,0.7456738190174511,0.5259922700498509,0.07969519246883659,0.07583311336479825,0.9022253731695503,0.8850463475367676,0.8284616043642318,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Cell Size,GO:BP
GOBP_ENDOSOMAL_TRANSPORT,66,0.4487141707450241,-0.02116331691734327,-0.07677063460372392,0.7695674543273278,0.28788014925965427,0.07963426599399533,0.0393203114196344,0.6721505448325793,0.8945862420391743,0.6615926385360392,FALSE,FALSE,FALSE,FALSE,NS,Endosomal Transport,GO:BP
GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS,180,0.29554097896988946,0.06679873672121735,-0.04291702555268447,0.13774277508587748,0.34035786958742,0.07939736966575331,0.07758075950692715,0.5405731376452897,0.36971943636301785,0.687822980071097,FALSE,FALSE,TRUE,FALSE,NS,Cellular Response To Endogenous Stimulus,GO:BP
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS,26,0.7110020077783132,0.07209927458850389,0.03295651213315167,0.5270644994027658,0.7725038296012824,0.07927444158220892,0.02767811276655375,0.8385683801962233,0.7587986429418331,0.9211511169867572,FALSE,FALSE,FALSE,FALSE,NS,Multi Multicellular Organism Process,GO:BP
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,19,0.8735824559517764,-0.06418240257131377,0.0459019686621133,0.6297255309361274,0.730249941668234,0.07890736041006452,0.07784140540181358,0.9318926137587229,0.8223252435462772,0.9066866626730067,FALSE,FALSE,TRUE,FALSE,NS,Cardiac Muscle Cell Action Potential,GO:BP
GOBP_VASCULATURE_DEVELOPMENT,94,0.5117322168876333,0.03925800372682578,-0.06837777801172791,0.5195182957256397,0.2618815805301194,0.07884612471413295,0.07610999116564647,0.7200626185930995,0.754167392628387,0.6428093520641959,FALSE,FALSE,TRUE,FALSE,NS,Vasculature Development,GO:BP
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,12,0.919950184579928,0.049849421461404336,-0.0607069266127754,0.7656469355916394,0.7166065561018806,0.07855123015462977,0.0781751434264728,0.9548596803761472,0.8943234029102908,0.9017825008527239,FALSE,FALSE,TRUE,FALSE,NS,Central Nervous System Neuron Differentiation,GO:BP
GOBP_RESPONSE_TO_PEPTIDE,133,0.3070709693222083,0.0776461840777524,-0.009870792015356249,0.13337208292266003,0.8487160814623764,0.07827108301822985,0.06188384726437808,0.5524868066624845,0.36490979476827273,0.9526181790640849,FALSE,FALSE,TRUE,FALSE,NS,Response To Peptide,GO:BP
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,40,0.6576524262230664,0.07771084337349397,0.0051084337349397565,0.39936059093001164,0.9558232639000046,0.07787856748197146,0.051337656185905245,0.8119280839692287,0.6611016255174593,0.9893421112272336,FALSE,FALSE,FALSE,FALSE,NS,Nuclear Chromosome Segregation,GO:BP
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,90,0.5466391669357302,-0.04463100137174211,0.06376954732510287,0.4732453752184409,0.3054457238716301,0.07783624765809938,0.07665076306788166,0.7464326597951737,0.7194135979844688,0.6687904968975239,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Protein Containing Complex A...,GO:BP
GOBP_ATP_BIOSYNTHETIC_PROCESS,71,0.5465943465286538,-0.075948843747416,0.015641795981367654,0.2760736665338323,0.8225326289441796,0.07754284395153521,0.06476436244543694,0.7464326597951737,0.5462766933485043,0.9449216367812747,FALSE,FALSE,TRUE,FALSE,NS,Atp Biosynthetic Process,GO:BP
GOBP_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR,13,0.8397346591956809,0.052770255434384836,0.05679572568250018,0.7426502338049528,0.723793326570054,0.07752711986403231,0.002846437309907054,0.9205901676015583,0.8824670581775086,0.9038336737527127,FALSE,FALSE,FALSE,FALSE,NS,Response To Epidermal Growth Factor,GO:BP
GOBP_LIMBIC_SYSTEM_DEVELOPMENT,12,0.9227382639513828,0.05143445870977968,-0.05777460770328103,0.7584235682031142,0.7297460062436205,0.07735249729670045,0.07722247142772726,0.9548596803761472,0.8902788785780491,0.9066866626730067,FALSE,FALSE,TRUE,FALSE,NS,Limbic System Development,GO:BP
GOBP_REGULATION_OF_AUTOPHAGY,78,0.5826962404050758,0.036227232103520766,-0.06775927394484095,0.586749173043877,0.30927328755284195,0.07683574396994128,0.0735295635786925,0.7679878075717946,0.7960413235532973,0.6700401474759342,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Autophagy,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,123,0.38289370799686206,0.0741257713781957,-0.019198746204329514,0.16716212828661825,0.7205638905019194,0.07657167778121879,0.06599039923356677,0.6259559314229615,0.4160934596256998,0.9017825008527239,FALSE,FALSE,TRUE,FALSE,NS,Negative Regulation Of Cellular Component ...,GO:BP
GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,29,0.6991743682875473,-0.035011736701160444,-0.06784143882037888,0.7458369909207663,0.5299466252931933,0.07634318913990033,0.023214104992833728,0.8332838744994628,0.8850463475367676,0.8309334124759159,FALSE,FALSE,FALSE,FALSE,NS,Regulation Of Transmembrane Receptor Prote...,GO:BP
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS,17,0.894144153147818,0.0607861829193069,-0.0458700162619862,0.6656643420523665,0.74437174241146975,0.0761512864354524,0.07541732169667545,0.9400115357776097,0.8457967059483752,0.9097417201312206,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Postsynaptic Membrane Neurot...,GO:BP
GOBP_REGULATION_OF_CHEMOTAXIS,23,0.8229860292959539,-0.013425887438689835,0.07461135588993266,0.911735019470111,0.5378597380261376,0.07580968857112234,0.062251731754639106,0.9108269777849756,0.9654969020771632,0.8365639853942248,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Chemotaxis,GO:BP
GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,17,0.8885652458370288,0.03454270173274267,-0.06717882577244434,0.8060326405470408,0.6329696234758,0.07553934653650146,0.07192798189157165,0.9364069317895367,0.9165201434940896,0.8679590241022694,FALSE,FALSE,TRUE,FALSE,NS,Non Canonical Nf Kappab Signal Transduction,GO:BP
GOBP_BONE_DEVELOPMENT,21,0.8672901453393411,-0.037112839405103015,0.06567517169236367,0.7695697817566014,0.6041819696953156,0.07543600616105291,0.0726820996716968,0.9268830878411854,0.8945862420391743,0.8648192203855708,FALSE,FALSE,TRUE,FALSE,NS,Bone Development,GO:BP
GOBP_PHOSPHORYLATION,105,0.5280932895263142,0.056915422885572144,-0.04929637526652452,0.32497513431354397,0.39393740219973705,0.07529606879951649,0.07510308271536437,0.7359508082838714,0.5952751671652929,0.7423528662662994,FALSE,FALSE,TRUE,FALSE,NS,Phosphorylation,GO:BP
