uniprot_id,gene,logFC_Aging,logFC_Training_Old,sig_pi_Aging,sig_pi_Training_Old,sig_cat,quadrant,pct_observed,evidence_ok,anti_diag_dist
P61247,RPS3A,-0.424146317932021,0.268246166764648,-1,0,Sig Aging only,Rejuvenation,1,TRUE,0.11023805407845728
P61254,RPL26,-0.40652555178286,0.0599047192764566,0,0,NS,Rejuvenation,1,TRUE,0.24509794116580433
P61313,RPL15,0.137501204030791,0.056377094562059,0,0,NS,Non-restored (+/+),0.9354838709677419,TRUE,0.1370926596599145
P61457,PCBD1,0.0873945709888808,-0.0773595438395525,0,0,NS,Reversal,1,TRUE,0.007095835746681151
P61513,RPL37A,-0.542309371863762,0.440285244670868,0,0,NS,Rejuvenation,0.8225806451612904,TRUE,0.07214195218273423
P61586,RHOA,0.0553413419124666,-0.10695193755933,0,0,NS,Reversal,1,TRUE,0.03649420216297402
P61604,HSPE1,-0.0320523224273579,0.214796252612718,0,0,NS,Rejuvenation,1,TRUE,0.12921947225474914
P61619,SEC61A1,-0.333644257549935,-0.144279857278853,0,0,NS,Non-restored (-/-),0.41935483870967744,FALSE,0.3379433824880142
P61758,VBP1,0.150395496929285,-0.0970403284288857,0,0,NS,Reversal,1,TRUE,0.03772780145798322
P61769,B2M,0.133290942222253,0.0302527141242201,0,0,NS,Non-restored (+/+),0.8870967741935484,TRUE,0.11564282842263346
P61803,DAD1,0.538895561945372,-0.172956147408925,0,0,NS,Reversal,0.4032258064516129,FALSE,0.2587582415221567
P61916,NPC2,0.888335904250329,-0.0483432016015044,0,0,NS,Reversal,0.5161290322580645,FALSE,0.5939645361901991
P61925,PKIA,-0.0292865008333081,-0.134962105082657,0,0,NS,Non-restored (-/-),1,TRUE,0.1161413030436158
P61956,SUMO2,-0.180604849224729,0.115466269175005,0,0,NS,Rejuvenation,0.9516129032258065,TRUE,0.04605993167002259
P61960,UFM1,0.102768342360285,-0.110277771476941,0,0,NS,Reversal,0.6774193548387096,FALSE,0.005309968251227164
P61970,NUTF2,0.0536586579131004,-0.108749116494039,0,0,NS,Reversal,1,TRUE,0.038954836841258306
P61978,HNRNPK,0.0824811202541156,-0.0814048845718283,0,0,NS,Reversal,1,TRUE,7.610135491002741e-4
P61981,YWHAG,0.162946270266207,-0.046893938524228,0,0,NS,Reversal,1,TRUE,0.08206139074726418
P62070,RRAS2,-0.0995241106641025,-0.140970463747188,0,0,NS,Non-restored (-/-),0.967741935483871,TRUE,0.17005534440479625
P62072,TIMM10,0.422877274151045,-0.15283269219405,0,0,NS,Reversal,1,TRUE,0.19095035512447756
P62081,RPS7,-1.20077216183579,0.279524940220156,-1,0,Sig Aging only,Rejuvenation,0.9838709677419355,TRUE,0.6514201575536809
P62136,PPP1CA,-0.2657503620587,0.122580892500533,0,0,NS,Rejuvenation,1,TRUE,0.10123610278346087
P62140,PPP1CB,-0.0571467023718242,0.192113216505788,0,0,NS,Rejuvenation,1,TRUE,0.0954357373772358
P62191,PSMC1,-0.0886539780531379,0.0542672912492002,0,0,NS,Rejuvenation,1,TRUE,0.02431505942160232
P62195,PSMC5,-0.185787892193908,-0.013521420177355,0,0,NS,Non-restored (-/-),1,TRUE,0.14093296633134791
P62241,RPS8,-0.144173630128869,0.137565555106207,0,0,NS,Rejuvenation,1,TRUE,0.00467261465911375
P62244,RPS15A,-0.086957698651826107,0.158152068109757,0,0,NS,Rejuvenation,0.9838709677419355,TRUE,0.05034202142600335
P62249,RPS16,-0.194969341903168,0.251975192785313,0,0,NS,Rejuvenation,1,TRUE,0.04030922372607385
P62253,UBE2G1,0.377010952047128,-0.0274770369849389,0,0,NS,Reversal,0.4838709677419355,FALSE,0.2471578015951566
P62258,YWHAE,0.10723035368374,-0.0505423752868559,0,0,NS,Reversal,1,TRUE,0.040084453936193254
P62263,RPS14,-0.218287092129316,0.18163305890743,0,0,NS,Rejuvenation,1,TRUE,0.025918315449032576
P62266,RPS23,-0.620887349967241,0.0822353273245824,-1,0,Sig Aging only,Rejuvenation,0.9838709677419355,TRUE,0.38088449791047363
P62269,RPS18,-0.223743425799409,0.214613504514578,0,0,NS,Rejuvenation,1,TRUE,0.0064558292522034
P62277,RPS13,-0.305495145822913,0.307364130945484,0,0,NS,Rejuvenation,1,TRUE,0.0013215720541067237
P62280,RPS11,-0.030838640387735,0.19164599092645,0,0,NS,Rejuvenation,0.9838709677419355,TRUE,0.11370796803056757
P62316,SNRPD2,0.167610016577225,0.0336819035074427,0,0,NS,Non-restored (+/+),0.7903225806451613,TRUE,0.1423348816899291
P62318,SNRPD3,-0.38566018276315,0.173245391742071,0,0,NS,Rejuvenation,0.9838709677419355,TRUE,0.15019993915532834
P62328,TMSB4X,-0.44062645278327,0.290795592837966,0,0,NS,Rejuvenation,0.9838709677419355,TRUE,0.1059464170983363
P62333,PSMC6,-0.285075765431994,0.0628826087282555,0,0,NS,Rejuvenation,1,TRUE,0.15711428783845865
P62424,RPL7A,-0.373881241933475,0.0388071565530197,0,0,NS,Rejuvenation,0.9354838709677419,TRUE,0.23693315797240014
P62495,ETF1,0.0173003252218251,0.15126267012559,0,0,NS,Non-restored (+/+),0.9516129032258065,TRUE,0.11919203706727366
P62633,CNBP,0.134308965347547,-0.0819923797222266,0,0,NS,Reversal,1,TRUE,0.0369934124641907
P62701,RPS4X,-0.132426039363825,0.185194661503111,0,0,NS,Rejuvenation,1,TRUE,0.03731305054855972
P62750,RPL23A,-0.591456057516531,0.254075807216289,-1,0,Sig Aging only,Rejuvenation,1,TRUE,0.23856386282571584
P62753,RPS6,-0.0910234493212698,0.300297600511975,0,0,NS,Rejuvenation,0.967741935483871,TRUE,0.14797917143400646
P62807,H2BC4,-0.289658705712856,0.109824803121626,0,0,NS,Rejuvenation,1,TRUE,0.12716177200949977
P62820,RAB1A,0.0745136477929584,-0.0332840127448968,0,0,NS,Reversal,0.9516129032258065,TRUE,0.0291537545283309
P62826,RAN,0.0802899171289795,-0.0235077316602812,0,0,NS,Reversal,1,TRUE,0.0401510683955088
P62829,RPL23,-0.391734277595997,0.206476481012544,0,0,NS,Rejuvenation,0.9838709677419355,TRUE,0.1309970442318376
P62834,RAP1A,0.385732992230691,-0.0527840162952486,0,0,NS,Reversal,0.45161290322580644,FALSE,0.23543047867306796
P62841,RPS15,-0.342231257411456,0.373808950106227,0,0,NS,Rejuvenation,1,TRUE,0.022328800638697483
P62847,RPS24,-0.536587688670608,0.0364826375076106,0,0,NS,Rejuvenation,0.9193548387096774,TRUE,0.35362767298300074
P62851,RPS25,-0.34620125064631,0.211175268079035,0,0,NS,Rejuvenation,1,TRUE,0.09547778790969672
P62854,RPS26,-0.224784722322799,0.0851445011608227,0,0,NS,Rejuvenation,1,TRUE,0.09874054731002267
P62857,RPS28,-0.0131214978511593,0.163685414016619,0,0,NS,Rejuvenation,1,TRUE,0.1064647661225994
P62873,GNB1,0.151175740551128,-0.152196958185925,0,0,NS,Reversal,1,TRUE,7.221099146322343e-4
P62879,GNB2,-0.0384120627285789,-0.156304013954315,0,0,NS,Non-restored (-/-),1,TRUE,0.13768505822851407
P62888,RPL30,-0.541420736592688,0.120253600735687,0,0,NS,Rejuvenation,1,TRUE,0.2978101377774013
P62899,RPL31,-0.416054003177191,0.116705168067433,0,0,NS,Rejuvenation,1,TRUE,0.2116715912464035
P62906,RPL10A,-0.244388352077586,0.0986710367454187,0,0,NS,Rejuvenation,1,TRUE,0.10303770180767396
P62910,RPL32,-0.643360184598023,0.51061977851343,0,0,NS,Rejuvenation,0.7258064516129032,TRUE,0.09386164127987177
P62913,RPL11,-0.308629955687284,0.278764634349855,0,0,NS,Rejuvenation,0.8870967741935484,TRUE,0.021117971240011357
P62917,RPL8,-0.151086104403674,0.233359344384368,0,0,NS,Rejuvenation,0.967741935483871,TRUE,0.0581759659005369
P62937,PPIA,0.473546267940993,0.0434845880429577,1,0,Sig Aging only,Non-restored (+/+),1,TRUE,0.3655960243489368
P62942,FKBP1A,0.0753201591078501,-0.0870929623948591,0,0,NS,Reversal,1,TRUE,0.008324629037819338
P62979,RPS27A,-0.896550154927276,-0.208030678841435,-1,0,Sig Aging only,Non-restored (-/-),1,TRUE,0.781056597926546
P62993,GRB2,0.173533410548089,0.0934694469895767,0,0,NS,Non-restored (+/+),1,TRUE,0.18879953116106907
P63000,RAC1,0.0263761511407452,-0.056657225731815,0,0,NS,Reversal,1,TRUE,0.021411953184961117
P63010,AP2B1,0.0585703023538073,0.173580195311974,0,0,NS,Non-restored (+/+),0.9193548387096774,TRUE,0.16415519115530572
P63027,VAMP2,0.00579364632785229,-0.246130665878237,0,0,NS,Reversal,0.3870967741935484,FALSE,0.16994393629424087
P63098,PPP3R1,-0.060846099202994,-0.12974121335294,0,0,NS,Non-restored (-/-),0.9838709677419355,TRUE,0.13476558111642095
P63104,YWHAZ,0.385062426658244,-0.0364377578417354,1,0,Sig Aging only,Reversal,1,TRUE,0.2465148674090675
P63146,UBE2B,-0.223735416439347,0.0347332132981677,0,0,NS,Rejuvenation,0.7258064516129032,TRUE,0.13364473950032527
P63151,PPP2R2A,0.18433977985665,-0.00607594329109062,0,0,NS,Reversal,1,TRUE,0.12605156767583747
P63167,DYNLL1,0.399103941101785,-0.137823633060506,0,0,NS,Reversal,0.9838709677419355,TRUE,0.1847530776064984
P63172,DYNLT1,-0.372881205448429,0.253528642598738,0,0,NS,Rejuvenation,0.9193548387096774,TRUE,0.08439500654301013
P63173,RPL38,-0.483435579560343,0.12406288495923,-1,0,Sig Aging only,Rejuvenation,0.8064516129032258,TRUE,0.25411486932572913
P63208,SKP1,-0.0350886824029075,5.7370454481287e-5,0,0,NS,Rejuvenation,1,TRUE,0.024770878232593503
P63220,RPS21,-0.297572857291595,0.290864247501709,0,0,NS,Rejuvenation,1,TRUE,0.0047437034747628655
P63241,EIF5A,0.0647476701950502,0.00853254230567657,0,0,NS,Non-restored (+/+),1,TRUE,0.05181693518605511
P63244,RACK1,-0.182783711466325,0.185054680717798,0,0,NS,Rejuvenation,1,TRUE,0.001605817757582691
P63279,UBE2I,0.325443658234679,-0.224514780233228,0,0,NS,Reversal,0.9838709677419355,TRUE,0.07136749405237579
P63302,SELENOW,-0.159066536462834,-0.216946267080122,0,0,NS,Non-restored (-/-),0.8870967741935484,TRUE,0.26588120319818925
P63316,TNNC1,-0.356619247927526,0.091122547602712,0,0,NS,Rejuvenation,1,TRUE,0.18773451718232861
P67775,PPP2CA,0.122408517494158,0.0128332099337953,0,0,NS,Non-restored (+/+),1,TRUE,0.09563034256368846
P67809,YBX1,-0.151157063650494,0.0829183413826549,0,0,NS,Rejuvenation,1,TRUE,0.048252063255094485
P67870,CSNK2B,-0.244540995652159,0.118634960900287,0,0,NS,Rejuvenation,0.9838709677419355,TRUE,0.0890290109653578
P67936,TPM4,0.673763828838943,0.201555833085489,1,0,Sig Aging only,Non-restored (+/+),0.9032258064516129,TRUE,0.618944468652682
P68036,UBE2L3,-0.0118971149477041,-0.109647909287304,0,0,NS,Non-restored (-/-),1,TRUE,0.08594531085605749
P68104,EEF1A1,-0.263717822867882,0.0542469605797322,0,0,NS,Rejuvenation,1,TRUE,0.14811826718494414
P68133,ACTA1,-0.60095598789287,0.342563451347953,0,0,NS,Rejuvenation,1,TRUE,0.18271111479890356
P68363,TUBA1B,-0.0611996211348256,0.154930744620728,0,0,NS,Rejuvenation,1,TRUE,0.06627791302511525
P68366,TUBA4A,-0.370769256341156,0.164914721317682,0,0,NS,Rejuvenation,1,TRUE,0.14556113765310208
P68371,TUBB4B,-0.158406611175128,0.013286486801146,0,0,NS,Rejuvenation,1,TRUE,0.10261542403147784
P68400,CSNK2A1,-0.127995060395126,0.0826268512752222,0,0,NS,Rejuvenation,1,TRUE,0.032080168318973354
P68402,PAFAH1B2,-0.195951753768885,0.187556784044443,0,0,NS,Rejuvenation,0.6451612903225806,FALSE,0.005936140020008686
P68871,HBB,0.353427087393936,0.120635161956272,0,0,NS,Non-restored (+/+),1,TRUE,0.33521263122008005
P69905,HBA1,0.333799391147366,0.103684233987877,0,0,NS,Non-restored (+/+),1,TRUE,0.30934763799120385
P78344,EIF4G2,-5.8007147269023e-4,-0.120350882758853,0,0,NS,Non-restored (-/-),0.8709677419354839,TRUE,0.08551109779248423
P78356,PIP4K2B,-0.194109895385012,-0.0801630903747821,0,0,NS,Non-restored (-/-),0.9032258064516129,TRUE,0.19394028812703176
P78371,CCT2,0.0437935721712535,0.120097941782365,0,0,NS,Non-restored (+/+),1,TRUE,0.11588880089553331
P78417,GSTO1,0.367409256597117,-0.264424357492292,0,0,NS,Reversal,1,TRUE,0.07282132051683417
P78527,PRKDC,0.398681548770892,0.0521769395082394,0,0,NS,Non-restored (+/+),0.8548387096774194,TRUE,0.3188050944176894
P81605,DCD,-0.534261994519607,0.0340037840250567,0,0,NS,Rejuvenation,1,TRUE,0.3537359729849438
P82663,MRPS25,-0.0550360568461592,0.0927654784053296,0,0,NS,Rejuvenation,0.8709677419354839,TRUE,0.026678729834735314
P82675,MRPS5,-0.0805014348746482,0.183699537915896,0,0,NS,Rejuvenation,0.7096774193548387,TRUE,0.07297207846605439
P82909,MRPS36,0.538627929021239,-0.218616902105339,0,0,NS,Reversal,0.9354838709677419,TRUE,0.22628196718670365
P82914,MRPS15,0.258334946339804,0.00637054360155531,0,0,NS,Non-restored (+/+),0.6129032258064516,FALSE,0.18717504695484258
P82921,MRPS21,-0.449198244112436,0.142566478768673,0,0,NS,Rejuvenation,0.7419354838709677,TRUE,0.21682140060177696
P82979,SARNP,-0.238025626476139,5.5642633118147e-4,0,0,NS,Rejuvenation,0.6612903225806451,FALSE,0.16791608174544495
P83111,LACTB,0.0270622609875382,-0.0427049226395368,0,0,NS,Reversal,1,TRUE,0.01106103212993497
P83731,RPL24,-0.661055051284588,0.375683870092114,-1,0,Sig Aging only,Rejuvenation,0.967741935483871,TRUE,0.20178789737641328
P84077,ARF1,0.0137141453053751,0.036546066624396203,0,0,NS,Non-restored (+/+),0.9838709677419355,TRUE,0.0355393366794143
P84085,ARF5,0.058962570025578,0.0573327345704051,0,0,NS,Non-restored (+/+),0.8870967741935484,TRUE,0.08223319849997471
P84090,ERH,0.288396065465005,0.10715624006723,0,0,NS,Non-restored (+/+),0.6451612903225806,FALSE,0.27969771755581646
P84095,RHOG,-0.170497132295747,0.0748429423425936,0,0,NS,Rejuvenation,0.532258064516129,FALSE,0.0676377263647809
P84098,RPL19,-0.45281261371867,0.216264900832073,0,0,NS,Rejuvenation,1,TRUE,0.1672644918562812
P84103,SRSF3,0.161987987019518,0.22801343873099,0,0,NS,Non-restored (+/+),0.5483870967741935,FALSE,0.275772652820606
P84157,MXRA7,0.154300484417291,-0.105577628992004,0,0,NS,Reversal,0.46774193548387094,FALSE,0.034452261469992196
P84243,H3-3A,-0.52369365048726,-0.0447518731898846,0,0,NS,Non-restored (-/-),1,TRUE,0.4019516845272471
P98095,FBLN2,0.0391845061686062,0.153646306412433,0,0,NS,Non-restored (+/+),0.5645161290322581,FALSE,0.136351975197765
P98160,HSPG2,-0.123534431948279,-0.0611553883316844,0,0,NS,Non-restored (-/-),1,TRUE,0.13059542433608684
P98179,RBM3,-0.680611013275847,0.0331177363398432,-1,0,Sig Aging only,Rejuvenation,0.9354838709677419,TRUE,0.4578468868941475
P99999,CYCS,-0.245445011181484,0.00134600929778728,0,0,NS,Rejuvenation,1,TRUE,0.17260405951282978
Q00013,MPP1,-0.275625266883798,0.0907784786193613,0,0,NS,Rejuvenation,0.5161290322580645,FALSE,0.13070641746233713
Q00059,TFAM,0.459096763837866,-0.137941431747812,0,0,NS,Reversal,0.967741935483871,TRUE,0.22709111313509478
Q00169,PITPNA,-0.123525070082039,-0.00710874209918799,0,0,NS,Non-restored (-/-),0.6290322580645161,FALSE,0.09237205444559542
Q00325,SLC25A3,-0.030294193423746,0.0876130871375658,0,0,NS,Rejuvenation,1,TRUE,0.040530578435152946
Q00341,HDLBP,-0.203658030729343,0.035017774960231,0,0,NS,Rejuvenation,0.5,FALSE,0.11924666843537286
Q00577,PURA,-0.230146089486233,-0.12247401263566,0,0,NS,Non-restored (-/-),0.9838709677419355,TRUE,0.2493400653930834
Q00610,CLTC,-0.149755740705437,0.0799214598440159,0,0,NS,Rejuvenation,1,TRUE,0.0493802935563968
Q00688,FKBP3,0.140668784039715,0.0138455101211967,0,0,NS,Non-restored (+/+),1,TRUE,0.10925810519143361
Q00765,REEP5,-0.175736590288789,-0.015487031032503,0,0,NS,Non-restored (-/-),1,TRUE,0.13521551935933404
Q00796,SORD,-0.411723928178041,-0.217937593443235,0,0,NS,Non-restored (-/-),0.7419354838709677,TRUE,0.44523793179064414
Q00839,HNRNPU,-0.0734305229970289,-0.22465344016754701,0,0,NS,Non-restored (-/-),1,TRUE,0.21077719171663267
Q00872,MYBPC1,-0.43873393097924,0.158545043243116,0,0,NS,Rejuvenation,1,TRUE,0.1981234625313296
Q00G26,PLIN5,0.601069151136276,-0.390556600007642,0,0,NS,Reversal,0.7903225806451613,TRUE,0.14885485242793692
Q01082,SPTBN1,-0.0775252221663898,0.157534612834496,0,0,NS,Rejuvenation,1,TRUE,0.05657518270002156
Q01085,TIAL1,0.417854100147729,0.1149702344023,0,0,NS,Non-restored (+/+),0.7419354838709677,TRUE,0.3767637001415351
Q01105,SET,-0.29452908538541,0.30006643692704,0,0,NS,Rejuvenation,0.8709677419354839,TRUE,0.003915498824900347
Q01432,AMPD3,-0.0250599937979992,0.00614267265252977,0,0,NS,Rejuvenation,0.9838709677419355,TRUE,0.013376566063845099
Q01469,FABP5,0.239897840379985,-0.15874869380465,0,0,NS,Reversal,1,TRUE,0.05738111183092046
Q01484,ANK2,-0.0818134586572832,-0.0290899552863095,0,0,NS,Non-restored (-/-),0.8064516129032258,TRUE,0.07842055605625312
Q01518,CAP1,0.612144955172891,0.285389961535191,1,0,Sig Aging only,Non-restored (+/+),0.9838709677419355,TRUE,0.6346530259559878
Q01844,EWSR1,0.38860364381263,-0.16806058141934,0,0,NS,Reversal,0.6612903225806451,FALSE,0.1559474949619432
Q01995,TAGLN,-0.101040956489147,0.587896974570235,0,0,NS,Rejuvenation,0.967741935483871,TRUE,0.34425919184661774
Q02218,OGDH,0.0254583580282635,-0.00266688376087032,0,0,NS,Reversal,1,TRUE,0.016116006007712416
Q02221,COX6A2,-0.665966664435988,0.17381268632445,0,0,NS,Rejuvenation,0.7741935483870968,TRUE,0.34800541531060414
Q02252,ALDH6A1,0.77686006251318,-0.521686052607595,1,-1,Sig Both,Reversal,0.9838709677419355,TRUE,0.18043527278680233
Q02338,BDH1,0.152183712967648,-0.320238104925366,0,0,NS,Reversal,0.967741935483871,TRUE,0.11883240016148437
Q02388,COL7A1,0.135527425346165,-0.145339620866633,0,0,NS,Reversal,0.8870967741935484,TRUE,0.006938269990851186
Q02543,RPL18A,-0.345436228706632,0.0820670900072926,0,0,NS,Rejuvenation,0.6935483870967742,FALSE,0.18623010392956324
Q02641,CACNB1,-0.0154647701073216,-0.0352738283369618,0,0,NS,Non-restored (-/-),1,TRUE,0.035877607027853996
Q02750,MAP2K1,-0.159925698252653,0.0468123462397934,0,0,NS,Rejuvenation,1,TRUE,0.07998321825103402
Q02790,FKBP4,0.376960758100111,-0.088059290195627,0,0,NS,Reversal,1,TRUE,0.20428418705000834
Q02878,RPL6,-0.428029180791469,0.268562211980569,0,0,NS,Rejuvenation,1,TRUE,0.11276017502145105
Q02952,AKAP12,0.096094106593064,0.273605715083043,0,0,NS,Non-restored (+/+),0.8225806451612904,TRUE,0.2614172509106326
Q02978,SLC25A11,-0.633816990943842,0.044674663867827,-1,0,Sig Aging only,Rejuvenation,1,TRUE,0.41658653455947314
Q03135,CAV1,-0.0136478578105894,-0.0399059524597583,0,0,NS,Non-restored (-/-),1,TRUE,0.037868262400540635
Q03154,ACY1,0.0596483148137139,0.110907629311704,0,0,NS,Non-restored (+/+),1,TRUE,0.1206012646627569
Q03252,LMNB2,-0.291004948331,-8.68701794587423e-5,0,0,NS,Non-restored (-/-),0.9354838709677419,TRUE,0.20583299881666914
Q04323,UBXN1,0.0391809567471206,-0.0449727856867135,0,0,NS,Reversal,0.9838709677419355,TRUE,0.004095441518658632
Q04446,GBE1,-0.055687289898799,0.246457322735981,0,0,NS,Rejuvenation,1,TRUE,0.13489478386635173
Q04637,EIF4G1,-0.0329308076258599,-0.104780374827222,0,0,NS,Non-restored (-/-),1,TRUE,0.0973765109577921
Q04759,PRKCQ,-0.280342469689042,-0.165374207904904,0,0,NS,Non-restored (-/-),0.6935483870967742,FALSE,0.3151692852146173
Q04760,GLO1,0.00749224922777358,-0.171311936150953,0,0,NS,Reversal,1,TRUE,0.11583801151523734
Q04828,AKR1C1,-0.234432853337683,0.0888691194547633,0,0,NS,Rejuvenation,0.967741935483871,TRUE,0.10292910332344651
Q04837,SSBP1,0.0718381036288633,0.103494892217153,0,0,NS,Non-restored (+/+),1,TRUE,0.12397915032847089
Q04917,YWHAH,0.240889980665006,0.0832219208107539,0,0,NS,Non-restored (+/+),1,TRUE,0.229181723396776
Q04941,PLP2,0.0731236536159141,0.0809762466741422,0,0,NS,Non-restored (+/+),0.532258064516129,FALSE,0.10896508447526962
Q05086,UBE3A,0.119933474696037,-0.031901298261797,0,0,NS,Reversal,0.9032258064516129,TRUE,0.062248148919261684
Q05519,SRSF11,-0.32137213463874,0.00426241773024572,0,0,NS,Rejuvenation,0.5,FALSE,0.22423043120614267
Q05639,EEF1A2,-0.381131531256241,0.0664751056434021,0,0,NS,Rejuvenation,1,TRUE,0.22249569229475882
Q05682,CALD1,-0.171476769279337,0.225590392518342,0,0,NS,Rejuvenation,0.5483870967741935,FALSE,0.03826410994687439
Q05707,COL14A1,0.135068958906231,0.0743956325918411,0,0,NS,Non-restored (+/+),0.9032258064516129,TRUE,0.14811383306675682
Q06124,PTPN11,0.317112400909132,0.0337085681987652,0,0,NS,Non-restored (+/+),0.8870967741935484,TRUE,0.2480678862386304
Q06323,PSME1,0.134138060710065,0.115827321701904,0,0,NS,Non-restored (+/+),1,TRUE,0.17675221696539184
Q06432,CACNG1,0.202407412214871,-0.417074012082296,0,0,NS,Reversal,0.9516129032258065,TRUE,0.15179220846051544
Q06730,ZNF33A,-0.786922044614194,-0.238626976553782,0,0,NS,Non-restored (-/-),1,TRUE,0.7251726673071021
Q06830,PRDX1,0.0999618657998269,-0.0749785023067666,0,0,NS,Reversal,1,TRUE,0.017665905742791366
Q07020,RPL18,-0.0144537545340668,0.453533851439609,0,0,NS,Rejuvenation,0.8548387096774194,TRUE,0.31047651400595533
Q07021,C1QBP,-0.18253511141123,0.100700393514785,0,0,NS,Rejuvenation,1,TRUE,0.05786588396106437
Q07065,CKAP4,-0.166728381531012,0.285654181602979,0,0,NS,Rejuvenation,0.5483870967741935,FALSE,0.08409323968892347
Q07507,DPT,-0.258017002657994,0.035127023341026103,0,0,NS,Rejuvenation,0.5806451612903226,FALSE,0.1576070158335573
Q07866,KLC1,0.0320449951045347,0.139899223072891,0,0,NS,Non-restored (+/+),0.7258064516129032,TRUE,0.12158292265907693
Q07955,SRSF1,0.167820689824957,0.0253773119478637,0,0,NS,Non-restored (+/+),0.6290322580645161,FALSE,0.1366116171652521
Q07960,ARHGAP1,-0.60044399055937,0.472791470820841,-1,1,Sig Both,Rejuvenation,0.9193548387096774,TRUE,0.09026396234266348
Q08043,ACTN3,-2.12537225051161,-0.0166483326796119,-1,0,Sig Aging only,Non-restored (-/-),0.8870967741935484,TRUE,1.5146372798156762
Q08209,PPP3CA,-0.0857838337998729,-0.00440934680692706,0,0,NS,Non-restored (-/-),1,TRUE,0.06377620962385125
Q08211,DHX9,0.0236633487779727,0.0074463395805644,0,0,NS,Non-restored (+/+),0.9032258064516129,TRUE,0.021997871598921775
Q08257,CRYZ,-0.0102709975580808,0.0544201823177559,0,0,NS,Rejuvenation,1,TRUE,0.03121818792742404
Q08357,SLC20A2,-0.542213239717533,-0.0392377057107076,0,0,NS,Non-restored (-/-),0.8709677419354839,TRUE,0.4111479064396381
Q08623,PUDP,0.0208516695495824,-0.0371163211135475,0,0,NS,Reversal,0.9193548387096774,TRUE,0.011500845414516106
Q08722,CD47,0.00452577476812976,-0.188657714256042,0,0,NS,Reversal,0.9838709677419355,TRUE,0.13020094304493376
Q08752,PPID,0.0999256750163724,-0.209290673662284,0,0,NS,Reversal,0.5161290322580645,FALSE,0.07733273216698167
Q09666,AHNAK,-0.234364364378596,0.0124126601090921,0,0,NS,Rejuvenation,1,TRUE,0.1569435551848774
Q0VAK6,LMOD3,-0.567411533932516,0.163915774471429,0,0,NS,Rejuvenation,0.6129032258064516,FALSE,0.2853145876949506
Q0VDF9,HSPA14,-0.184935467155178,0.195423230211899,0,0,NS,Rejuvenation,0.532258064516129,FALSE,0.007415968376885173
Q0VDG4,SCRN3,-0.600151048100177,-0.168540067271472,-1,0,Sig Aging only,Non-restored (-/-),0.6774193548387096,TRUE,0.5435467003171437
Q0ZGT2,NEXN,-0.603830093857784,0.279020166166141,0,0,NS,Rejuvenation,0.9516129032258065,TRUE,0.2296753024674729
Q10567,AP1B1,-0.203131952361549,0.249599397955738,0,0,NS,Rejuvenation,0.6451612903225806,FALSE,0.032857445884068
Q10589,BST2,0.131342109309006,-0.130117728064228,0,0,NS,Reversal,0.8548387096774194,TRUE,8.657682809401499e-4
Q10713,PMPCA,-0.315171102291334,0.312340159654916,0,0,NS,Rejuvenation,0.5967741935483871,FALSE,0.002001778735361274
Q12797,ASPH,-0.0934310120122497,0.0955442603605192,0,0,NS,Rejuvenation,0.8870967741935484,TRUE,0.0014942922373926402
Q12805,EFEMP1,-0.150061672348283,0.124866472799944,0,0,NS,Rejuvenation,0.41935483870967744,FALSE,0.017815696453978735
Q12846,STX4,-0.143822953219134,-0.0821086658300239,0,0,NS,Non-restored (-/-),0.4838709677419355,FALSE,0.15975777991411527
Q12849,GRSF1,0.0423759561328119,0.128533299671165,0,0,NS,Non-restored (+/+),0.7903225806451613,TRUE,0.12085109374653837
Q12904,AIMP1,0.198582564276993,0.0336782580059669,0,0,NS,Non-restored (+/+),1,TRUE,0.16423320244024453
Q12906,ILF3,0.100273673834575,0.0357588280813843,0,0,NS,Non-restored (+/+),0.8064516129032258,TRUE,0.09618950456654683
Q12931,TRAP1,0.220089468787414,-0.0467502453873436,0,0,NS,Reversal,1,TRUE,0.12256934031179965
Q12955,ANK3,0.0265650347942668,-0.00414806894930209,0,0,NS,Reversal,0.9193548387096774,TRUE,0.01585118856260177
Q12988,HSPB3,-0.184347099387118,0.130629580966016,0,0,NS,Rejuvenation,1,TRUE,0.03798402154407449
Q13011,ECH1,0.453018856807724,-0.0251265707938941,0,0,NS,Reversal,1,TRUE,0.3025655370577928
Q13033,STRN3,-0.0746005683107747,-0.0380509497987838,0,0,NS,Non-restored (-/-),0.9032258064516129,TRUE,0.07965665236622797
Q13057,COASY,-0.16987304940734,-0.0562732298497437,0,0,NS,Non-restored (-/-),0.7903225806451613,TRUE,0.15990956760279054
Q13061,TRDN,-0.460036533248022,0.117072212443549,0,0,NS,Rejuvenation,0.9838709677419355,TRUE,0.2425123969458814
Q13085,ACACA,-0.0838131810538592,0.00248197301467101,0,0,NS,Rejuvenation,1,TRUE,0.05750984872660381
Q13098,GPS1,0.00565836852443624,-0.0886235929111194,0,0,NS,Reversal,1,TRUE,0.058665272766487184
Q13126,MTAP,0.165811183172472,-0.165349664539491,0,0,NS,Reversal,0.8870967741935484,TRUE,3.263429550248266e-4
Q13131,PRKAA1,-0.00130917507376793,0.0107838793497379,0,0,NS,Rejuvenation,1,TRUE,0.006699627643275543
Q13148,TARDBP,0.25936326203232,0.0241582311749795,0,0,NS,Non-restored (+/+),0.9193548387096774,TRUE,0.20047997045901716
