gene,logFC_A,logFC_TO,pi_A,pi_TO,pi_int,sig_cat,reversed,quadrant
EEF1G,-0.322629140535625,0.164936871928351,0.04296200499776718,0.4874778365597573,0.9207903108879122,Sig Young only,TRUE,Q4
PLN,0.540932325932811,-0.142547350838928,0.08330495436313724,0.8836607211759292,0.6708881818770579,NS,TRUE,Q2
FKBP2,-0.0965486775927182,-0.102604789749304,0.95979621895797,0.942463813334366,0.7950736209955966,NS,FALSE,Q3
STOM,0.244096591118666,-0.0120540456392355,0.6584288872683632,0.9992211991836104,0.9217240543867062,NS,TRUE,Q2
MAOB,0.551027489584353,-0.182824012056194,0.00363366799291921,0.6464569407679609,0.5871881325007797,Sig Young only,TRUE,Q2
YWHAQ,0.256777031477942,0.0295101635701727,0.196213976239139,0.9879946157219364,0.9904600395261428,NS,FALSE,Q1
MAPK3,-0.138634068633458,-0.155556091897026,0.867061105596455,0.7760095274952136,0.9994488919433092,NS,FALSE,Q3
RPL10,-0.525215497052137,0.353655277940067,0.05772098855163823,0.26769221351385886,0.6843340279281875,NS,TRUE,Q4
RPA1,0.229727115248036,-0.111690736118046,0.5860474431361711,0.8700269893718241,0.9969601508473032,NS,TRUE,Q2
APEX1,0.216807848868125,0.0755034193351278,0.5149082305537763,0.933144648690008,0.8969171378609337,NS,FALSE,Q1
CALR,0.14965968014922,-0.0506344917003645,0.545013064910237,0.946903109846393,0.6698672437091909,NS,TRUE,Q2
MAP4,-0.23642864389161,0.0348449901170156,0.5511021878832931,0.990575403734106,0.6829073696559858,NS,TRUE,Q4
CANX,0.081655745387291,0.0439846542238378,0.9182017101546568,0.9747688616657204,0.8083631394623096,NS,FALSE,Q1
PSMA5,-0.0147749869931886,0.0313013137314719,0.9973182896375684,0.9844477479087338,0.9204925309951746,NS,TRUE,Q4
PSMB4,-0.037566182774377,0.0442620906310545,0.9861788644524494,0.9766217142400636,0.9739056620367734,NS,TRUE,Q4
PSMB6,-0.00136866497431498,-0.0623026871875538,0.9999848992478924,0.9538222276510636,0.853998189367957,NS,FALSE,Q3
PSMB5,0.0762445776954124,-0.103869033039359,0.9504573433982512,0.883239693369959,0.617909549929688,NS,TRUE,Q2
GSTM2,-0.0970515749346674,0.0663945651905742,0.9342120078615984,0.9653965656629696,0.9982822356309952,NS,TRUE,Q4
TMOD1,-0.515832504602248,0.10850239819964,0.2794898431634475,0.9557752293697668,0.9453303338854884,NS,TRUE,Q4
NDUFS1,0.00359477380087014,0.00907874685172061,0.9999218511950244,0.9994093048740031,0.25066603975887136,NS,FALSE,Q1
MAPK1,-0.160568550939939,0.20264338834273601,0.621939079929618,0.34304105869634427,0.7832841043790252,NS,TRUE,Q4
RBL1,-0.45874540952726,0.0306915013760154,0.14670629332526244,0.9932680374651108,0.9706252278642122,NS,TRUE,Q4
LAP3,0.0942481465550102,0.0696228744262619,0.8752998432768884,0.9229787375337102,0.8280775450597144,NS,FALSE,Q1
CD38,-0.163652694421952,-0.0613423059096263,0.85752823519511,0.9786749397460616,0.9520235881829794,NS,FALSE,Q3
TPP2,0.15264671780275,0.0111278917225768,0.7203835340834105,0.9987450516200987,0.9584170774972468,NS,FALSE,Q1
IMPA1,-0.0798514761746105,-0.069057141495179,0.9065647720745608,0.9182267562867756,0.9998971711193354,NS,FALSE,Q3
EPHA2,0.140825966621279,-0.0360858748781467,0.9345322314569336,0.995409766378856,0.9611036762268076,NS,TRUE,Q2
TKT,0.195041576649398,0.141122345824101,0.800961864458617,0.8556418370900598,0.9784134080592108,NS,FALSE,Q1
EEF1D,-0.107832729039334,0.0408536622691855,0.827393747615596,0.9755806578369296,0.45708199608242706,NS,TRUE,Q4
MARCKS,0.322168280746912,0.134985555513129,0.3652539984761875,0.8485969761204769,0.544481340381325,NS,FALSE,Q1
GNA11,-0.262436534029121,-0.210767355706423,0.6852841655900068,0.7137224045924964,0.9365330348818284,NS,FALSE,Q3
ALDH4A1,0.422819295993428,-0.0532143833254644,0.03355979208420921,0.9714376364325652,0.8639744652339052,Sig Young only,TRUE,Q2
ERP29,0.0841357421646265,0.0957922030666154,0.9375380602306972,0.9003855046707692,0.9803559084143506,NS,FALSE,Q1
PRDX6,0.362590747409477,-0.177594964151556,0.070381035609143,0.5780882700855201,0.9868349880188028,NS,TRUE,Q2
BLVRB,0.162658670344673,-0.0427362054298506,0.7275687907598521,0.9818349829064938,0.9991212427034408,NS,TRUE,Q2
PRDX5,0.0523949553719021,0.0815575401809916,0.9715710342231844,0.9099343439389588,0.9487528724624612,NS,FALSE,Q1
DDT,-0.403551672115203,0.0677047104280177,0.3101008396109419,0.9765279494460966,0.9736819814747852,NS,TRUE,Q4
PRDX3,0.0644562244597147,0.135914198771765,0.9418422919490996,0.6455146284115494,0.994778714881706,NS,FALSE,Q1
ATP5F1D,0.180879172820344,-0.0553225129085071,0.725368937338902,0.9741831368124092,0.8539541931994419,NS,TRUE,Q2
RPL12,-0.294831769898526,0.321457162267617,0.6657154132239316,0.54096062184264615,0.9028194378087192,NS,TRUE,Q4
ECHS1,0.458526861123353,0.00943661608175006,0.00996937900432886,0.9991782714266448,0.9821409614508416,Sig Young only,FALSE,Q1
CMPK1,-0.281108251288188,-0.0679556399098722,0.5914683232311497,0.9743939123593712,0.9972959219030524,NS,FALSE,Q3
PEBP1,0.177052485021598,-0.180650172287091,0.5666785158841325,0.4730984949507675,0.8014806846448987,NS,TRUE,Q2
PDIA3,-0.117209904908211,0.134510732975361,0.8151501411152517,0.7022222332931151,0.9037062115326454,NS,TRUE,Q4
PPP2R1A,0.140334120567253,0.00802245403529867,0.5946521220618484,0.998965656670928,0.6777730082178719,NS,FALSE,Q1
PPIF,0.390366722746563,0.0270756037868196,0.18080782528549633,0.9951795063299896,0.9800451335671232,NS,FALSE,Q1
NMT1,-0.0612952483435265,-0.129569641379199,0.9799333802278464,0.8279482200891791,0.9521092873524364,NS,FALSE,Q3
ADSS2,-0.202283556242968,0.105777506593192,0.7385438621644448,0.9176072817331096,0.7723507002159204,NS,TRUE,Q4
LRPAP1,0.624268567797376,-0.00311740285939877,0.00816983534619359,0.9999369713700184,0.931386787886726,Sig Young only,TRUE,Q2
TSPO,0.0998051982503441,0.00629369153552872,0.9266892728359468,0.9997216916637846,0.745583054296568,NS,FALSE,Q1
ADSL,-0.292348101825542,-0.10629844680081,0.25395322680313714,0.8668266728132172,0.9830269995175464,NS,FALSE,Q3
CLIP1,-0.126383996062277,-0.119621686130365,0.8424774372198806,0.8315430201757926,0.5979543821255967,NS,FALSE,Q3
SRI,0.216062665774455,0.09191915822597,0.6436579495686533,0.9296164194673072,0.9687668059808248,NS,FALSE,Q1
SERPINB1,0.183915446634856,0.0596501460682823,0.7684833870420464,0.975146596043156,0.9360192556123124,NS,FALSE,Q1
ALDH1B1,-0.493369035232419,0.406396119049365,0.3115117790318054,0.39775490965896126,0.0322768470829759,Interaction,TRUE,Q4
SDHA,0.250994821006483,-0.0164903149755595,0.33313014275870223,0.9972285538721444,0.9237488832658864,NS,TRUE,Q2
GDI1,0.18161625237126,-0.134576253901255,0.46957298534710623,0.63996976594003,0.9891929586015208,NS,TRUE,Q2
MAT2A,-0.0278185846876262,-0.09966533609904,0.9904751246778934,0.8120233107355815,0.9886914586474828,NS,FALSE,Q3
CASQ1,-0.270312338758998,0.243153559326128,0.5128020312922931,0.5271987030707359,0.8191213938325889,NS,TRUE,Q4
DNAJA1,0.292880167346087,0.074888356221134,0.6091831366988544,0.9590339938887557,0.4820727749794025,NS,FALSE,Q1
AKT2,-0.26543524455554,0.257128196440714,0.6541731266726136,0.49261552062859065,0.7716327229162286,NS,TRUE,Q4
UQCRC1,0.107107345269771,0.0669945764688968,0.8764612557683095,0.946922895459069,0.7068692170532062,NS,FALSE,Q1
HIBADH,0.191568437995244,0.012577687157421,0.47513997357944554,0.998057857385919,0.9826535958611778,NS,FALSE,Q1
ATIC,-0.265297736687838,0.0799489577967236,0.22497888574567904,0.9067401362679504,0.8463570419084396,NS,TRUE,Q4
HNRNPH3,0.0329109109679884,-0.127495578035422,0.99485768738478,0.8935348898459882,0.8814373075350297,NS,TRUE,Q2
HNRNPH1,0.015982579756944,0.181092355295181,0.998028715002425,0.5974713350162884,0.07702838091837393,NS,FALSE,Q1
YWHAB,0.0710250744684302,0.0380475792902004,0.9232473241309288,0.9767789167803916,0.978512344664384,NS,FALSE,Q1
STIP1,0.0637195195534161,-0.00340134908908141,0.9385701682560412,0.9998452437456752,0.825913015544985,NS,TRUE,Q2
S100A11,0.242951259751202,0.19300958027295,0.6598906993687732,0.7397496020707274,0.45388486702250624,NS,FALSE,Q1
PRDX2,0.110930368098046,0.0580799879181733,0.8210660267991989,0.9482929278893292,0.9737428237592544,NS,FALSE,Q1
GBP2,-0.0205418377891853,-0.053033363210762,0.998323749345589,0.983411850108212,0.9471551834062708,NS,FALSE,Q3
ACSL1,0.20727305894383,-0.0545567533906315,0.5243145931943074,0.966234403692352,0.9693920331593012,NS,TRUE,Q2
KIF5B,0.141561340062136,0.213242354423265,0.7880315140000275,0.4453234423403451,0.9954569686723485,NS,FALSE,Q1
MCM5,0.418514452341377,0.0528117924611493,0.5177878092947372,0.9907074741453316,0.9997366050550696,NS,FALSE,Q1
SHMT1,0.244779195624872,-0.245898684652335,0.7349664250078111,0.6774694517621209,0.9945973389491224,NS,TRUE,Q2
SHMT2,0.0158418558159852,0.295434703910072,0.998961117253678,0.4099611411235563,0.7768679851032705,NS,FALSE,Q1
HSPA4,0.0293379318781817,0.027707371057037,0.9904297289458504,0.9899629356068064,0.6184613709455854,NS,FALSE,Q1
MPI,-0.103092960395688,-0.0903805325069271,0.8741187302614898,0.8862002571070398,0.9878654290696944,NS,FALSE,Q3
GPC1,0.0160617277900847,-0.283670587812566,0.9985962802562428,0.35776701656917004,0.920371465337318,NS,TRUE,Q2
PFN2,-0.0646499878407845,0.0214574313112088,0.963527763536935,0.9958378109101196,0.8536013830266378,NS,TRUE,Q4
CTNNA1,-0.188521675661629,0.0187584409059713,0.8752716411870921,0.9983911851609856,0.9892802474620408,NS,TRUE,Q4
SERPINB6,-0.20941603671243,0.0989239240975692,0.5497922278308243,0.8854812105789028,0.8719506238209762,NS,TRUE,Q4
RDX,0.268239939284967,-0.101282913052476,0.25560122149436953,0.8572757877853099,0.998007841309099,NS,TRUE,Q2
RPA3,-0.354021616321283,0.0148456796220344,0.30836249048807224,0.9986646946014298,0.6325048944364032,NS,TRUE,Q4
RPL22,-0.569992768536085,0.384118638600516,0.01222658021600253,0.13142685778681645,0.2298778967866704,Sig Young only,TRUE,Q4
SPR,0.24300499726418,-0.105126775849595,0.6022773595014679,0.914900613513698,0.9554578011310298,NS,TRUE,Q2
THBS4,-0.218374116345004,0.476768972242901,0.8307061851544133,0.14357303912191394,0.23798256003707657,NS,TRUE,Q4
FBN1,0.584295066889666,-0.380896433620137,0.1582941657266539,0.4414000657036856,0.49550314232823806,NS,TRUE,Q2
AGL,-0.194956494473313,0.03973895357759,0.5077145597778637,0.980099153181772,0.9998358017584004,NS,TRUE,Q4
MYH9,-0.102805561497885,0.329390568192792,0.9420783609918892,0.32478793490669966,0.7761483992091271,NS,TRUE,Q4
COPB2,-0.183573739594861,0.146020670915597,0.781689487112718,0.7792722937795764,0.9984882898923264,NS,TRUE,Q4
ACTN2,-1.93506299796195,0.493257794093587,1.0808308107424564e-6,0.5540655045274366,0.01227217913955563,Interaction,TRUE,Q4
ADD1,0.516692113189137,0.0703451598247433,0.3475863232901558,0.973862308656119,0.6033653450120903,NS,FALSE,Q1
BSG,0.0187104869849577,0.131877959643706,0.9966696934563316,0.7334065643556851,0.712918907346692,NS,FALSE,Q1
FUS,-0.0700301739152458,0.00914363132776685,0.9410061707815388,0.99906106864624,0.7873012376770803,NS,TRUE,Q4
DEK,-0.206758278805427,-0.00749513392794654,0.7029516850655099,0.9995780227701574,0.9509408445935608,NS,FALSE,Q3
MYH11,0.0324877999920865,0.454280348342873,0.9976683813630822,0.3685682761850707,0.7308934322398394,NS,FALSE,Q1
GLRX,-0.249326832256667,-0.172604342527194,0.6805931461560526,0.8233132477164349,0.9800831162160056,NS,FALSE,Q3
PPM1A,0.207242867931207,0.0237109175786152,0.3964456428762059,0.9924562736648048,0.8698174449970001,NS,FALSE,Q1
KRT2,-0.512749690895262,0.119200198041202,0.3514743949572901,0.9551097878869174,0.554739655576483,NS,TRUE,Q4
HMGCL,0.663880877753272,0.0062106264788504,2.524147206760315e-4,0.9997114371735714,0.9662962825153422,Sig Young only,FALSE,Q1
PSMC2,-0.217156160645914,0.0516259198300872,0.2220405422433952,0.9462554783503476,0.8768613396500914,NS,TRUE,Q4
ARL3,0.259515349029272,0.0881983072265555,0.5736758739842693,0.9227785308170926,0.8078737887673355,NS,FALSE,Q1
MAP2K2,0.133429233073468,-0.0893594683558661,0.809226281283413,0.8999113948128827,0.9852913450027854,NS,TRUE,Q2
ATP5F1C,0.211122152289576,0.0327252963736768,0.5233119227189614,0.989123749668302,0.8793748441013914,NS,FALSE,Q1
ATP6V1E1,-0.356555492640723,-0.0216470648119582,0.3616186441336407,0.9972908715107378,0.9558969397231571,NS,FALSE,Q3
RPL4,-0.258000283146636,0.189255015671982,0.6996050861169839,0.8021875868182284,0.9756439299114312,NS,TRUE,Q4
LONP1,0.470576789990034,-0.00393553570576799,0.01456641101092116,0.999873715719177,0.991952563695221,Sig Young only,TRUE,Q2
PGM1,0.0551994722383569,-0.0527505020997765,0.9691955844147234,0.9666510158817384,0.9902211410308576,NS,TRUE,Q2
PPP1CC,-0.109683127291733,-0.22265479711521,0.9696731837551592,0.6812883276980788,0.5085409559827131,NS,FALSE,Q3
SERPINF1,-0.0761464168328274,0.0179847574576151,0.9693682815561554,0.9981532249555172,0.9026090979037918,NS,TRUE,Q4
DLST,0.0818662483620152,0.0115102831530578,0.925116978674283,0.9986236390611996,0.9901420868589534,NS,FALSE,Q1
GMPR,0.0695304129683727,-0.018114492349298,0.9699592276465164,0.9978715218774749,0.9683781386514266,NS,TRUE,Q2
GPX4,-0.00612773831784708,-0.0544851770217818,0.999684173612288,0.9645945225688608,0.9867063140038328,NS,FALSE,Q3
SRP14,0.0423325851161707,-0.0801116541340612,0.9880625973770434,0.9423036713356902,0.9609813175717252,NS,TRUE,Q2
TAGLN2,0.22796770738363,0.232148280411366,0.410338188950634,0.30965702814902185,0.7656779997141611,NS,FALSE,Q1
TALDO1,0.230037492144454,-0.153874294743794,0.33479944715116083,0.6071743562921047,0.9879028234542946,NS,TRUE,Q2
SNCA,0.0350830241546944,0.152182961981886,0.9982873109863638,0.9447437078233194,0.9946328746503345,NS,FALSE,Q1
ETFB,0.551416852441392,-0.0436150855502113,0.00752480497203239,0.9852118482946,0.9966320276063868,Sig Young only,TRUE,Q2
ATP6V1A,0.0890424717038876,0.134356340909985,0.9173283369181664,0.7570563340155514,0.9871241599065916,NS,FALSE,Q1
HSPA9,0.0382883563741743,0.151910285424702,0.9831554018211002,0.6011591788728625,0.8869372866701388,NS,FALSE,Q1
RPS19,-0.358747470860742,0.220403894323553,0.11751106554327942,0.4564524540656844,0.843131234193097,NS,TRUE,Q4
RPL3,-0.371689070139098,-0.181380391052322,0.554787091779548,0.8728186666532106,0.07595308946965404,NS,FALSE,Q3
COL15A1,-0.608654861380842,0.314036249620035,0.07261370385608103,0.5203588000896209,0.14185141585524852,NS,TRUE,Q4
COL18A1,0.182408865776985,-0.0632241132045994,0.8956132425598253,0.9817012374659528,0.8950986411611457,NS,TRUE,Q2
DDOST,-0.328951679422367,-0.158650384634488,0.11829729562727204,0.6460361979309414,0.9999491671730028,NS,FALSE,Q3
ANP32A,-0.129604836337357,0.0486552503489932,0.8147746008089389,0.973786755345384,0.9954547717345108,NS,TRUE,Q4
CAPG,-0.250640766750934,0.445548735033849,0.8413056852763329,0.25985178269908554,0.9724630760673144,NS,TRUE,Q4
CAP2,0.107072417080101,0.0484027821203163,0.907531455140148,0.9801419954905723,0.2115732889996904,NS,FALSE,Q1
CCT6A,0.0863612386374051,0.165787457747516,0.9176291713404056,0.6050144432165094,0.46969421910731846,NS,FALSE,Q1
RPL13A,-0.321314368665071,0.193398573790422,0.5646710147349275,0.8057287035558681,0.935278748402629,NS,TRUE,Q4
STAT3,0.0921260754468065,0.0312817306143138,0.931352840211742,0.991269526651405,0.7610212459566381,NS,FALSE,Q1
MDH1,0.219844548051466,-0.126950633437012,0.37786261658424336,0.7339059730387912,0.9987500452796634,NS,TRUE,Q2
MDH2,0.172774929941145,0.0515197576101407,0.6576947974343224,0.9697737214456252,0.9999065102966056,NS,FALSE,Q1
HADHA,0.476023737433177,-0.0763799010505046,0.00278898623426981,0.9232166283543148,0.9378045133855304,Sig Young only,TRUE,Q2
EIF2S3,-0.358845322954092,-0.0604498504748427,0.1878749862625577,0.9698152141631358,0.2560140473625176,NS,FALSE,Q3
NAA10,-0.17835014517113,0.173323635062673,0.8119689626109362,0.688837846488199,0.9575688073012883,NS,TRUE,Q4
PPP1R2,0.175726122376595,-0.110462349673913,0.7049267519872515,0.8672255110349172,0.9709719752164264,NS,TRUE,Q2
GARS1,0.368493549371372,-0.170818361357959,0.16154983018496985,0.7029501645168058,0.4450534181327784,NS,TRUE,Q2
IARS1,-0.45234964810702,0.059250442660062,0.09848212657238298,0.97404299748654255,0.9175439262741392,NS,TRUE,Q4
EIF1,0.0761461552279883,-0.156097867638419,0.9609299146175488,0.7809453289662402,0.6038779855153696,NS,TRUE,Q2
ECI1,0.345079343854227,-0.0851645539378296,0.06364248288480293,0.8976465537199539,0.749498504850179,NS,TRUE,Q2
TMPO,0.572349038262118,-0.411482612414709,0.10555858814562864,0.15676502048192806,0.8878111130160149,NS,TRUE,Q2
AKR1C3,0.192020763165118,0.067852328220912,0.829763924842306,0.9776853194274536,0.10536275491703805,NS,FALSE,Q1
RPS27,-0.324527968155031,0.0348388004503235,0.16379376380422062,0.9880873682707012,0.7111610088224337,NS,TRUE,Q4
LRPPRC,-0.00174706978857486,0.113464610987275,0.9999755662983348,0.8293969589751375,0.993689416504831,NS,TRUE,Q4
ACAA2,0.382300291784365,-0.143680297071899,0.0785469519282177,0.7585748893961771,0.9163129220607684,NS,TRUE,Q2
RPL35,-0.578407557126713,0.243385656625414,0.04364279607938583,0.6342892023635743,0.5956605365618778,Sig Young only,TRUE,Q4
SLC1A4,-0.172992429981857,0.0368049318898613,0.8606498815906796,0.9926499127731756,0.917427743651965,NS,TRUE,Q4
PAFAH1B1,-0.0804530849680134,-0.0533974895429026,0.9535782606519542,0.9771015908111552,0.6331829469443806,NS,FALSE,Q3
CRAT,0.448992059194076,-0.0444710413545089,0.01304514614589056,0.9792042673056636,0.9125108909772016,Sig Young only,TRUE,Q2
GPD2,0.110368350612283,-0.163285915294367,0.908385495138707,0.7465241281387982,0.9975035189856406,NS,TRUE,Q2
NAMPT,-0.37621562908183,0.394157287617109,0.36817907209942474,0.2463820886919088,0.9320265083859466,NS,TRUE,Q4
PSMC4,-0.250577788961621,0.0648493705981359,0.24183840527585895,0.9366539004834036,0.9142819087789164,NS,TRUE,Q4
TSFM,0.0760285954991389,0.13947012603829,0.9674289117236125,0.854207404875162,0.9511919766079372,NS,FALSE,Q1
TNNT3,-1.11024166285429,0.291769078316118,9.828284177421783e-4,0.7219978644494385,0.32900761557264735,Sig Young only,TRUE,Q4
ASPA,0.0899603331160819,0.0741076820838948,0.9532943303151582,0.9571589450088704,0.9707542480302472,NS,FALSE,Q1
PPIC,-0.0338300159208416,-0.0855725304256758,0.9956696925670476,0.9619873865914984,0.9999669899049412,NS,FALSE,Q3
VDAC2,0.106942042967297,0.0440203658397031,0.8802069014627226,0.9792819089412302,0.4271820096904351,NS,FALSE,Q1
ACADSB,0.446082323835093,-0.104787908029738,0.1283032242232759,0.9226826091240604,0.983289172043494,NS,TRUE,Q2
USP5,-0.0696007664794855,0.0651241458417005,0.9394332638611136,0.9370369076046114,0.596753565496247,NS,TRUE,Q4
MAP2K4,-0.330182101503777,0.0759126370278018,0.13839505958636855,0.92451854122864,0.7862303594670337,NS,TRUE,Q4
PHKA2,-0.440381732407094,0.358657498624044,0.06022450490702228,0.12263177373429628,0.4092982984201121,NS,TRUE,Q4
PHKA1,-0.228299361072168,0.227239477225346,0.47446174529601737,0.3972008093549918,0.990102421210684,NS,TRUE,Q4
CRKL,-0.0308238424442067,-0.122279701382414,0.990068475003884,0.7604517911813372,0.914378537864462,NS,FALSE,Q3
MTIF2,0.13128339417025,0.143665045882493,0.8808123616524626,0.7124608241791474,0.9500428566918676,NS,FALSE,Q1
BAG6,-0.0583372722641364,-0.0850214826927456,0.983026131551715,0.9284999436249592,0.8140388029962466,NS,FALSE,Q3
NSF,-0.0365914555659934,0.164733638953216,0.992303558868842,0.7697558953981574,0.9373678712375418,NS,TRUE,Q4
MAP2K3,0.0165832778072925,0.0467242255752431,0.997476023783652,0.9733210311431104,0.989397274640121,NS,FALSE,Q1
RPL27A,-0.69163477022056,-0.0128332183429123,0.01221435048078173,0.999258020147936,0.9613320262521706,Sig Young only,FALSE,Q3
RPL5,-0.410927133479394,0.139229358143538,0.28602903368242555,0.8889806480719581,0.8925996727573192,NS,TRUE,Q4
RPL28,-0.428486754835745,0.132311221864239,0.19306651970547947,0.8861278870721004,0.9906703940382464,NS,TRUE,Q4
RPS9,-0.113020318343079,0.134192337480759,0.9147254635713662,0.8520969287301702,0.9552286825388816,NS,TRUE,Q4
RPS5,-0.341169074608381,0.139821348315348,0.1876106102575666,0.7942156809175716,0.45411180394533635,NS,TRUE,Q4
RPS10,-0.740111533463281,0.260710582792861,4.312646954260197e-4,0.4984898789911425,0.43502699917746246,Sig Young only,TRUE,Q4
