gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
YWHAQ,0.0611,0.4505,0.938581,0.628492,NS
MBNL1,0.0725,0.3789,0.938711,0.680938,NS
PARVA,-0.0952,0.2879,0.938824,0.74737,NS
MAPRE1,0.0917,0.2988,0.938833,0.739799,NS
SLC1A4,-0.1098,0.2496,0.938872,0.776936,NS
SCRN2,-0.1056,0.2591,0.938968,0.767945,NS
MIEN1,-0.1019,0.2682,0.939016,0.763096,NS
PTMS,0.0962,0.2835,0.939126,0.7508,NS
FXR1,0.1014,0.2684,0.939243,0.763096,NS
GSPT1,0.0692,0.393,0.939325,0.674841,NS
PGAM1,-0.0681,0.3978,0.939507,0.671076,NS
RPL10,0.0956,0.2832,0.939569,0.750857,NS
SOD1,-0.0719,0.3758,0.939685,0.681579,NS
SERPINA1,0.0939,0.2869,0.939846,0.748557,NS
COPS2,0.0601,0.4465,0.940042,0.630928,NS
CHMP2A,0.0626,0.4284,0.940076,0.648115,NS
ATP5IF1,0.0856,0.3125,0.940266,0.731899,NS
HMGCL,0.0808,0.3308,0.940285,0.722431,NS
SUOX,-0.0793,0.335,0.940668,0.719341,NS
CSRP1,0.1099,0.2389,0.941348,0.786452,NS
HGS,-0.0901,0.2908,0.941479,0.744951,NS
UBQLN1,-0.1239,0.2113,0.941519,0.809882,NS
CLPB,0.1092,0.2379,0.941917,0.786764,NS
UBE2R2,0.0973,0.2659,0.94216,0.764351,NS
PCYT2,-0.0951,0.2709,0.942385,0.763004,NS
FHOD1,0.0649,0.3933,0.942927,0.674841,NS
ME1,-0.0691,0.3671,0.943233,0.689462,NS
FBP2,0.096,0.2639,0.943339,0.764351,NS
EIF4E,-0.0667,0.377,0.943784,0.681309,NS
ENO1,0.0813,0.3089,0.943826,0.73398,NS
ANXA11,-0.0562,0.446,0.943889,0.631038,NS
RPL4,0.1044,0.2397,0.943979,0.785423,NS
NPEPPS,-0.0623,0.4017,0.944027,0.667106,NS
DPM3,0.1301,0.191,0.944385,0.826983,NS
KRT5,-0.1379,0.1801,0.944421,0.833151,NS
DHX9,0.0783,0.3171,0.944448,0.727675,NS
SLC25A6,0.1027,0.2408,0.94467,0.784121,NS
TXNRD1,-0.0603,0.4051,0.945289,0.665148,NS
FNTA,0.0718,0.3373,0.945721,0.717707,NS
ENDOG,0.0989,0.2446,0.94581,0.78077,NS
SPPL2A,-0.0949,0.2549,0.945824,0.772977,NS
SDHC,0.1119,0.2151,0.946101,0.804791,NS
MTPN,-0.0624,0.3809,0.946749,0.67979,NS
SMIM4,0.0894,0.2643,0.947059,0.764351,NS
TIMM21,-0.0873,0.2688,0.947411,0.763096,NS
PPA1,0.0674,0.3477,0.94744,0.7085,NS
PMPCB,-0.0764,0.3064,0.947506,0.736496,NS
EWSR1,0.0794,0.2944,0.947601,0.743466,NS
PSMB6,0.0648,0.3605,0.947633,0.69584,NS
DNM2,0.0693,0.3346,0.948017,0.719341,NS
TECR,-0.0918,0.2522,0.948064,0.775777,NS
PKM,0.0622,0.3707,0.948294,0.686423,NS
VPS35,0.0714,0.3208,0.9486,0.72632,NS
TMEM70,0.1079,0.2124,0.9486,0.808223,NS
HLA-A,0.0865,0.2587,0.949766,0.767945,NS
RTCA,-0.063,0.3518,0.950225,0.705137,NS
TBC1D17,-0.0766,0.2885,0.950361,0.746893,NS
STAC3,-0.0846,0.2609,0.950431,0.76682,NS
TIMM50,0.0726,0.3035,0.950516,0.737268,NS
IDE,-0.0691,0.3179,0.950641,0.727209,NS
MYOF,0.0856,0.2551,0.950951,0.772977,NS
RBP4,-0.1665,0.1312,0.950958,0.882048,NS
PRKCQ,0.0875,0.2493,0.951016,0.776936,NS
USP14,0.048,0.4531,0.951129,0.628245,NS
UBQLN2,0.0756,0.2851,0.951575,0.750281,NS
PPTC7,-0.1092,0.1972,0.951636,0.820535,NS
TXN2,-0.0714,0.3016,0.951656,0.738359,NS
EIF3K,-0.0727,0.2961,0.951669,0.742304,NS
ARF5,-0.0663,0.3217,0.952072,0.725778,NS
GLUL,-0.1226,0.1735,0.95218,0.838927,NS
ADI1,0.1176,0.1805,0.952321,0.83309,NS
CISD1,0.0634,0.333,0.952521,0.720692,NS
AGK,0.0891,0.2358,0.952784,0.788437,NS
MRPL21,0.1303,0.1611,0.952798,0.849975,NS
DHRS7B,0.0798,0.2629,0.952818,0.76438,NS
DYNLRB1,0.0781,0.2673,0.95306,0.763711,NS
EIF3H,0.0958,0.2168,0.953322,0.804141,NS
RABGGTA,-0.0705,0.2936,0.953421,0.743678,NS
MTCH2,-0.0599,0.3452,0.953478,0.7085,NS
CHMP6,0.078,0.2622,0.954002,0.765033,NS
RPS10,-0.0804,0.2534,0.954165,0.775157,NS
ABHD16A,0.1191,0.1705,0.954324,0.842826,NS
ANXA6,0.0531,0.3817,0.954383,0.67979,NS
SLC37A4,0.0822,0.2458,0.95453,0.779849,NS
RPL27A,0.0898,0.2229,0.954971,0.797699,NS
SFXN1,0.0646,0.3085,0.955177,0.73398,NS
NPC2,-0.1419,0.1403,0.95518,0.869192,NS
ATP5ME,0.0658,0.3026,0.95521,0.737519,NS
YWHAE,0.0501,0.3891,0.95612,0.675422,NS
PPIC,-0.0888,0.2176,0.956486,0.803598,NS
PHB2,-0.057,0.3376,0.956667,0.717707,NS
CAP1,0.0781,0.2462,0.956693,0.77983,NS
BBS4,-0.0835,0.2296,0.956808,0.793792,NS
PPP1R3A,0.0655,0.2924,0.956849,0.743678,NS
PBXIP1,0.059,0.3229,0.957087,0.724719,NS
PKIA,0.0654,0.291,0.957164,0.744951,NS
STRAP,0.0485,0.3921,0.957173,0.675058,NS
TSNAX,-0.0886,0.214,0.957272,0.806357,NS
TXNRD2,-0.0814,0.2323,0.957411,0.790405,NS
UBE2V1,-0.0634,0.2955,0.957799,0.742527,NS
DTD1,0.0836,0.2233,0.957909,0.797672,NS
RPL32,-0.1069,0.1742,0.958042,0.838527,NS
USP13,-0.0979,0.1882,0.958462,0.828833,NS
ENDOD1,0.0555,0.3301,0.958673,0.722431,NS
KDM5B,-0.0716,0.2554,0.958752,0.772977,NS
ALDH7A1,-0.081,0.2257,0.958761,0.796013,NS
DPYSL2,0.0557,0.3261,0.959006,0.724218,NS
SVIL,0.0956,0.19,0.959028,0.827426,NS
CAPZB,-0.0828,0.2193,0.959032,0.802035,NS
GPHN,-0.0807,0.2245,0.959167,0.796522,NS
DPYSL3,-0.0776,0.2313,0.959504,0.791661,NS
XPO1,0.0547,0.3279,0.959532,0.72274,NS
DTNA,-0.0558,0.3208,0.959607,0.72632,NS
THEM6,-0.0808,0.2195,0.959988,0.802035,NS
DCUN1D1,0.0753,0.2355,0.960011,0.78863,NS
PM20D2,0.1009,0.1755,0.960057,0.838527,NS
ECHS1,0.0588,0.3001,0.960197,0.739626,NS
CAMK2B,0.0657,0.268,0.960243,0.763096,NS
EMC3,-0.0791,0.2228,0.96026,0.797699,NS
FDPS,-0.046,0.3829,0.960266,0.67979,NS
RDH13,0.091,0.1932,0.960341,0.824558,NS
STAT5B,-0.056,0.3109,0.960705,0.73398,NS
LUC7L2,-0.0601,0.2896,0.960734,0.746452,NS
PDAP1,0.0619,0.2805,0.960796,0.753038,NS
SUMO2,0.0741,0.2336,0.960923,0.78916,NS
MYOT,-0.0954,0.1808,0.961068,0.83309,NS
EMC1,-0.0828,0.2067,0.961335,0.815145,NS
LACTB2,0.0696,0.2454,0.961442,0.779849,NS
JCHAIN,-0.1421,0.1201,0.961443,0.892694,NS
HSPA9,0.0506,0.336,0.961609,0.718886,NS
CKB,-0.0533,0.3181,0.961737,0.727209,NS
RPS20,0.0638,0.2648,0.961839,0.764351,NS
CSTB,-0.0677,0.2494,0.961896,0.776936,NS
TPI1,-0.052,0.3233,0.962011,0.724719,NS
PRDX4,0.0745,0.2253,0.962106,0.796041,NS
CD59,0.0549,0.3044,0.962229,0.737268,NS
PGK1,0.0545,0.3035,0.962647,0.737268,NS
LETM1,0.0654,0.2512,0.962883,0.776913,NS
GPS1,0.0487,0.3365,0.962974,0.718588,NS
CAB39,-0.0495,0.3291,0.963173,0.722431,NS
MRPL4,0.1285,0.1264,0.963283,0.888298,NS
CLINT1,-0.0775,0.2094,0.963309,0.812354,NS
MDH2,0.0552,0.293,0.963409,0.743678,NS
PMPCA,-0.0964,0.1674,0.96354,0.843483,NS
ADK,0.0692,0.2328,0.963604,0.7899,NS
TMCO1,0.062,0.2591,0.963668,0.767945,NS
PRDX1,0.0593,0.2702,0.963793,0.763096,NS
CORO1B,-0.1315,0.1209,0.964054,0.892694,NS
DDX3X,0.0672,0.2364,0.964075,0.787874,NS
ACO1,-0.0551,0.2853,0.964431,0.750281,NS
MYH11,0.1087,0.1434,0.964746,0.868261,NS
ARPC5L,-0.1096,0.1413,0.964965,0.869192,NS
RPS15,-0.0646,0.2385,0.965132,0.786621,NS
NTMT1,-0.084,0.1833,0.965157,0.832151,NS
XPO7,0.0847,0.1809,0.965355,0.83309,NS
ADHFE1,-0.0838,0.1822,0.965471,0.83309,NS
MPI,-0.0517,0.2952,0.965475,0.742625,NS
PPP1CB,0.0674,0.2238,0.965865,0.797306,NS
NUDT9,-0.0655,0.2302,0.96587,0.793069,NS
PCBP1,-0.0484,0.3105,0.966021,0.73398,NS
MYOZ3,-0.083,0.1806,0.96608,0.83309,NS
HCCS,0.0563,0.2661,0.966101,0.764351,NS
TMEM245,0.0916,0.1626,0.966263,0.849003,NS
SAE1,0.1216,0.1215,0.966566,0.892693,NS
TRMT10C,0.0606,0.2414,0.966847,0.784121,NS
DEPTOR,-0.0689,0.2096,0.967295,0.812354,NS
EIF2S2,0.0547,0.2633,0.967363,0.76438,NS
HSPA14,-0.079,0.1813,0.967559,0.83309,NS
AKR1B1,0.0508,0.2819,0.967586,0.752124,NS
EIF3M,-0.0566,0.2505,0.967865,0.776936,NS
UBXN1,-0.0544,0.2602,0.967922,0.767578,NS
PTMA,-0.084,0.1683,0.967976,0.842834,NS
BLVRB,-0.0546,0.2586,0.968037,0.767945,NS
PLIN5,-0.0979,0.1435,0.968174,0.868261,NS
MTX1,-0.0551,0.2524,0.968455,0.775777,NS
DECR1,0.0582,0.2381,0.968586,0.786764,NS
RPS17,0.0635,0.218,0.96861,0.803522,NS
GHITM,-0.0609,0.2267,0.968732,0.796013,NS
ARL6IP5,0.0509,0.2705,0.968774,0.763096,NS
PEBP1,-0.0468,0.2925,0.968999,0.743678,NS
OTUB1,-0.0456,0.2999,0.969007,0.739626,NS
RPLP2,0.0692,0.197,0.969115,0.820535,NS
FBLN1,0.081,0.1682,0.969118,0.842834,NS
RPL35A,-0.0857,0.1589,0.969144,0.851548,NS
RPL3L,0.0886,0.1534,0.969198,0.857404,NS
WARS1,0.0502,0.27,0.969258,0.763096,NS
NDUFA11,-0.0809,0.1675,0.969273,0.843483,NS
CRYZ,0.0576,0.2349,0.969299,0.788883,NS
GSTK1,0.0571,0.2373,0.969306,0.786869,NS
PSMB2,0.0434,0.3099,0.969537,0.73398,NS
RDH14,-0.0621,0.216,0.969598,0.804791,NS
PPIL1,-0.0442,0.3024,0.96972,0.737519,NS
SNX2,-0.0538,0.2476,0.969792,0.778512,NS
IARS1,-0.064,0.2071,0.969944,0.815145,NS
RPLP0,0.0653,0.2025,0.970025,0.817372,NS
TBCA,0.0481,0.2741,0.970099,0.759712,NS
MPC2,0.0577,0.2272,0.970278,0.796013,NS
RPL17,0.0613,0.2135,0.970328,0.806738,NS
TST,-0.0593,0.2194,0.970502,0.802035,NS
VBP1,0.0487,0.2667,0.970514,0.764333,NS
UBXN4,0.0687,0.1888,0.97059,0.828496,NS
CTSB,0.0573,0.2259,0.970655,0.796013,NS
YARS1,-0.0627,0.2056,0.970769,0.815514,NS
IAH1,0.0509,0.2475,0.97138,0.778512,NS
PDHX,-0.0448,0.2808,0.971473,0.752994,NS
SBDS,0.0474,0.2646,0.971552,0.764351,NS
CASQ1,0.0623,0.201,0.971561,0.818193,NS
MYH8,-0.1021,0.122,0.971722,0.892693,NS
GRHPR,0.0426,0.2919,0.971741,0.744058,NS
COX17,-0.0652,0.1864,0.972409,0.829997,NS
GMPR,0.0604,0.1999,0.972586,0.819046,NS
CMYA5,-0.0516,0.2335,0.97262,0.78916,NS
EPHA2,0.085,0.1413,0.972718,0.869192,NS
MPST,0.0505,0.2373,0.972791,0.786869,NS
SMTN,0.0607,0.1967,0.972888,0.820718,NS
HDHD5,-0.0634,0.1878,0.97295,0.828846,NS
RPL35,-0.0694,0.1695,0.973277,0.842826,NS
PITHD1,-0.0759,0.1537,0.973494,0.857404,NS
XPNPEP1,0.0481,0.2407,0.973692,0.784121,NS
IVD,-0.0558,0.2063,0.973851,0.815145,NS
EIF2B3,-0.1025,0.1113,0.974067,0.898961,NS
COPS3,-0.0375,0.304,0.974105,0.737268,NS
SNTB2,-0.0451,0.2522,0.974172,0.775777,NS
GSTO1,-0.0524,0.2153,0.974345,0.804791,NS
ATP2B1,0.103,0.1094,0.974392,0.900058,NS
MMUT,0.066,0.1703,0.974444,0.842826,NS
ELOB,-0.0457,0.2456,0.974501,0.779849,NS
BCAP29,0.0563,0.1979,0.97468,0.820535,NS
SHMT2,0.0695,0.1591,0.974858,0.851548,NS
GORASP2,-0.0487,0.2258,0.974986,0.796013,NS
SPEG,0.0598,0.184,0.975,0.832151,NS
JPT1,0.0662,0.1644,0.97524,0.847157,NS
PGRMC1,0.0904,0.1179,0.975759,0.893188,NS
ATP6V1G1,0.0461,0.2278,0.976093,0.796013,NS
ANXA7,-0.0376,0.2758,0.976396,0.758138,NS
NSF,0.0565,0.1833,0.976422,0.832151,NS
OGDH,0.0412,0.2501,0.976574,0.776936,NS
IMPDH2,-0.0438,0.2342,0.97667,0.78916,NS
HSD17B8,0.0573,0.1776,0.976829,0.83621,NS
CALD1,-0.0873,0.1165,0.976848,0.894557,NS
RPS12,-0.0503,0.202,0.976882,0.817632,NS
ERP44,0.0833,0.1213,0.976985,0.892693,NS
ITIH4,-0.0705,0.1432,0.977015,0.868261,NS
PLS3,-0.0633,0.1583,0.977195,0.85172,NS
HNRNPR,0.046,0.2154,0.977429,0.804791,NS
NLRX1,-0.0551,0.1799,0.977452,0.833151,NS
LAT,-0.0641,0.154,0.977505,0.857173,NS
TIMM9,-0.0545,0.1808,0.977579,0.83309,NS
SEC61B,0.1131,0.0865,0.977724,0.91854,NS
TFRC,0.0891,0.1093,0.977843,0.900058,NS
PFDN6,-0.0431,0.218,0.978607,0.803522,NS
DUSP3,-0.0417,0.225,0.978651,0.79611,NS
KRT14,-0.1025,0.0912,0.978692,0.915425,NS
FAM162A,0.046,0.2029,0.97874,0.817372,NS
NXN,0.0476,0.1935,0.979025,0.824558,NS
MAP2K2,-0.0444,0.206,0.979177,0.815145,NS
THBS4,-0.0735,0.1241,0.979226,0.890472,NS
UBE3A,0.0522,0.174,0.979291,0.838527,NS
WDR44,-0.0784,0.1152,0.979422,0.894991,NS
RPS21,-0.0484,0.186,0.979503,0.829997,NS
ITGB1,-0.0367,0.2431,0.979672,0.782792,NS
SNRPD3,-0.0438,0.2014,0.979886,0.818193,NS
DEFA3,0.0714,0.1229,0.980004,0.891984,NS
PFKFB2,0.0547,0.1602,0.980023,0.849975,NS
DYNLL1,0.0451,0.1926,0.980189,0.824558,NS
MXRA7,0.0785,0.1103,0.980278,0.899961,NS
AARSD1,-0.0584,0.1473,0.980385,0.863101,NS
UCHL5,0.0434,0.198,0.980414,0.820535,NS
GBP2,0.0608,0.1413,0.980426,0.869192,NS
RPL7A,0.0594,0.1444,0.980437,0.867381,NS
CDC37,-0.0362,0.2336,0.980701,0.78916,NS
UBAP2L,-0.0706,0.1197,0.98074,0.892694,NS
WDR1,0.0381,0.2217,0.980747,0.799073,NS
PPP1R2,-0.0446,0.1887,0.980794,0.828496,NS
CUTC,0.0441,0.1905,0.98084,0.827376,NS
ATP2B4,0.0441,0.1899,0.980908,0.827426,NS
ELOC,-0.0368,0.226,0.981044,0.796013,NS
MAPRE2,-0.0407,0.2043,0.981054,0.816792,NS
PFDN2,0.0422,0.1963,0.981104,0.820919,NS
HSD17B10,0.0428,0.1933,0.981121,0.824558,NS
ABRAXAS2,0.0398,0.2079,0.981123,0.814711,NS
SQSTM1,-0.0478,0.1717,0.981261,0.841918,NS
GALK1,0.0544,0.1506,0.981298,0.860914,NS
SF3B2,0.0504,0.1625,0.981317,0.849003,NS
RPS26,-0.051,0.1604,0.981324,0.849975,NS
FECH,0.0419,0.193,0.981538,0.824558,NS
DCAF6,-0.0396,0.2039,0.981565,0.817108,NS
GSK3A,-0.0525,0.1525,0.981725,0.858793,NS
COX8A,-0.0668,0.1196,0.981785,0.892694,NS
ARF4,0.0579,0.1373,0.981867,0.873215,NS
CS,-0.0392,0.2025,0.981868,0.817372,NS
PHKA2,0.0468,0.1691,0.981957,0.842826,NS
ETFDH,0.0453,0.1741,0.982009,0.838527,NS
SH3GLB2,0.0569,0.1381,0.982074,0.872057,NS
RAB10,-0.0416,0.1863,0.982326,0.829997,NS
FN3KRP,-0.0796,0.0971,0.982364,0.913131,NS
TOLLIP,-0.0417,0.1839,0.982499,0.832151,NS
CAVIN4,0.0448,0.1707,0.982548,0.842826,NS
ARPC1A,0.0434,0.1755,0.982618,0.838527,NS
RAB35,0.0574,0.1326,0.982623,0.881105,NS
BTF3,0.0489,0.1552,0.98268,0.855946,NS
ALPK3,0.0536,0.1388,0.983007,0.871554,NS
PRKG1,-0.0498,0.1489,0.983067,0.862466,NS
ERP29,0.0416,0.1775,0.983157,0.83621,NS
BAIAP3,-0.0517,0.1417,0.983271,0.869192,NS
ATP2A3,0.0548,0.1331,0.983337,0.880601,NS
RPS25,0.0438,0.1665,0.983361,0.84356,NS
FDX1,-0.0804,0.0898,0.983522,0.915425,NS
COPS6,0.0349,0.2064,0.983552,0.815145,NS
MECR,-0.0427,0.1687,0.983567,0.842826,NS
PA2G4,0.0388,0.1834,0.98377,0.832151,NS
STRN3,0.0394,0.1785,0.983942,0.835384,NS
CACNB1,-0.0373,0.1886,0.983953,0.828496,NS
THOP1,0.0354,0.1979,0.984,0.820535,NS
AGT,0.049,0.1427,0.984024,0.868855,NS
LPP,-0.0466,0.1495,0.984094,0.862182,NS
FABP3,0.0468,0.1484,0.98414,0.862809,NS
PCMT1,-0.0356,0.1946,0.984184,0.823695,NS
AGL,0.0351,0.1972,0.98419,0.820535,NS
SKP1,-0.04,0.1688,0.984589,0.842826,NS
TIMM10,-0.0432,0.1542,0.984786,0.857173,NS
LONP1,-0.0395,0.1666,0.984947,0.84356,NS
EDF1,-0.0416,0.1581,0.984978,0.85172,NS
OLA1,-0.0309,0.2068,0.985383,0.815145,NS
BSG,-0.0342,0.1862,0.985438,0.829997,NS
NIT2,0.0316,0.1997,0.985552,0.819046,NS
MRPL1,0.0476,0.1309,0.985761,0.882048,NS
AK2,-0.0371,0.1669,0.985842,0.84356,NS
NUP133,-0.0682,0.0907,0.985852,0.915425,NS
FUNDC2,-0.0359,0.17,0.986053,0.842826,NS
APEX1,-0.0369,0.1641,0.986165,0.847277,NS
ACAA2,-0.0377,0.1603,0.986187,0.849975,NS
RBL1,-0.0485,0.1243,0.986203,0.890472,NS
ARAF,0.0672,0.0895,0.98623,0.915425,NS
CYB5B,0.0518,0.1158,0.986275,0.894938,NS
TATDN1,0.0477,0.125,0.986366,0.889678,NS
RAB1A,-0.0341,0.1744,0.986395,0.838527,NS
ALAD,0.0439,0.1307,0.986882,0.882048,NS
CDH13,-0.0392,0.146,0.9869,0.864741,NS
TNMD,-0.045,0.126,0.987025,0.888699,NS
MMAB,-0.0479,0.1183,0.987035,0.893188,NS
WDR77,0.0409,0.1383,0.987056,0.872057,NS
NARS1,0.0379,0.1481,0.987152,0.863063,NS
VPS4B,-0.0536,0.1044,0.987196,0.905142,NS
LGALS1,-0.0462,0.1203,0.987276,0.892694,NS
HEBP2,-0.0366,0.1514,0.98733,0.859932,NS
IGKV3-20,0.0703,0.0787,0.987339,0.924934,NS
OSBPL1A,-0.0353,0.1565,0.987341,0.854249,NS
NSFL1C,0.0285,0.1925,0.987432,0.824558,NS
ACO2,0.0313,0.1747,0.987491,0.838527,NS
RPS9,0.0417,0.1308,0.987509,0.882048,NS
HIBADH,-0.0299,0.1815,0.987602,0.83309,NS
PDHB,0.0286,0.1876,0.987714,0.828846,NS
NT5C3A,-0.0312,0.1694,0.987901,0.842826,NS
RHOG,-0.0779,0.0674,0.987984,0.939909,NS
EMC2,0.045,0.1157,0.988092,0.894938,NS
ACADSB,-0.0432,0.118,0.988328,0.893188,NS
PELO,0.0463,0.1086,0.988487,0.900084,NS
FBP1,-0.056,0.0897,0.9885,0.915425,NS
VPS4A,0.0361,0.1366,0.988697,0.874003,NS
SNRPD2,-0.0409,0.1191,0.988838,0.892694,NS
APOE,-0.0619,0.0785,0.988875,0.924934,NS
RPL8,0.0519,0.0932,0.988925,0.915425,NS
EHD1,-0.0302,0.1602,0.988931,0.849975,NS
TBC1D24,0.0541,0.0893,0.988931,0.915425,NS
LRRC47,-0.0309,0.1554,0.989017,0.855946,NS
SH3BGR,-0.0373,0.1284,0.989042,0.886194,NS
ACOT13,0.0339,0.1409,0.989078,0.869192,NS
RAB12,-0.038,0.1253,0.989101,0.889561,NS
SNX5,0.0726,0.0655,0.989106,0.940984,NS
SOD2,-0.0424,0.1117,0.98915,0.898961,NS
CARM1,0.0458,0.102,0.989301,0.906496,NS
COPS8,-0.0317,0.1467,0.989334,0.863706,NS
EGLN1,0.0574,0.081,0.989351,0.923329,NS
PALLD,0.0488,0.0952,0.989353,0.914358,NS
FLOT2,-0.0383,0.1213,0.989364,0.892693,NS
ALYREF,-0.0432,0.1047,0.989638,0.905142,NS
CBX3,0.0485,0.0901,0.98999,0.915425,NS
ERH,0.055,0.0788,0.990061,0.924934,NS
BCAT2,-0.0359,0.1206,0.990075,0.892694,NS
SUCLA2,0.0291,0.1477,0.990166,0.8631,NS
CAT,-0.0417,0.1025,0.990197,0.906309,NS
PPP1R7,-0.0328,0.1275,0.990405,0.887601,NS
EIF4A2,-0.0319,0.1309,0.990446,0.882048,NS
PRPSAP1,0.0482,0.086,0.990496,0.918561,NS
PTRHD1,0.0334,0.1223,0.990635,0.892653,NS
PPIF,-0.0364,0.1111,0.990718,0.898961,NS
OSGEP,-0.037,0.1089,0.990766,0.900058,NS
CFL2,0.0265,0.152,0.990773,0.859236,NS
ARPP19,0.0397,0.1012,0.990799,0.907255,NS
FNDC3A,0.0604,0.0664,0.990803,0.940296,NS
NUTF2,-0.0282,0.142,0.990812,0.869192,NS
TSFM,0.0381,0.1043,0.990894,0.905142,NS
DNPEP,-0.0263,0.1495,0.990983,0.862182,NS
PDXK,-0.0263,0.149,0.991008,0.862466,NS
MOB1A,-0.0406,0.0966,0.991012,0.913131,NS
BCS1L,-0.0513,0.0758,0.991087,0.92824,NS
HSPBP1,0.0394,0.0975,0.991194,0.913131,NS
CMPK1,-0.0405,0.0946,0.99122,0.914461,NS
AZGP1,-0.0342,0.1101,0.991368,0.899961,NS
FKBP3,-0.0255,0.1475,0.991386,0.8631,NS
PMM2,-0.042,0.0894,0.991401,0.915425,NS
RNF123,-0.0295,0.1269,0.991407,0.888263,NS
EIF2A,0.0353,0.1054,0.991477,0.904705,NS
SYNJ2,-0.0481,0.0772,0.991489,0.926189,NS
UBAC1,0.0306,0.1199,0.991588,0.892694,NS
TYMP,0.0344,0.1032,0.991867,0.906309,NS
ZRANB2,-0.0535,0.0661,0.991896,0.940296,NS
TAGLN,0.0496,0.07,0.992042,0.936742,NS
BCL2L13,-0.0247,0.1403,0.992063,0.869192,NS
PSMB1,0.0217,0.1586,0.992088,0.851604,NS
ROMO1,-0.0373,0.0917,0.992155,0.915425,NS
ALDH3A2,0.0296,0.1152,0.992164,0.894991,NS
PIN4,-0.0324,0.1052,0.992181,0.904705,NS
CMC2,-0.037,0.092,0.992199,0.915425,NS
VTA1,0.0285,0.119,0.992227,0.892694,NS
AIFM1,-0.0241,0.1403,0.99224,0.869192,NS
EIF4G2,0.0299,0.1131,0.992257,0.897275,NS
ABHD6,0.0362,0.0927,0.992303,0.915425,NS
PIAS2,0.0307,0.1067,0.992492,0.90352,NS
SCCPDH,0.0247,0.1319,0.992522,0.882048,NS
LSS,0.0307,0.1058,0.992537,0.904485,NS
TIMM44,0.0283,0.1143,0.992586,0.895712,NS
DNAJB4,0.0476,0.0676,0.992613,0.939886,NS
SERPINB6,-0.0268,0.1149,0.992945,0.895137,NS
RNH1,-0.0247,0.1231,0.99302,0.891984,NS
EIF3D,-0.0269,0.1122,0.993064,0.898563,NS
GPD1,-0.0271,0.1111,0.993093,0.898961,NS
EEFSEC,0.0415,0.072,0.993144,0.934425,NS
FAM136A,-0.0381,0.0783,0.993164,0.924934,NS
SAR1A,-0.0262,0.1135,0.993164,0.896882,NS
VIM,0.0358,0.0818,0.993284,0.922963,NS
COMT,0.0263,0.1095,0.993398,0.900058,NS
ARF1,0.0226,0.1267,0.993433,0.888263,NS
UGGT1,-0.0302,0.0946,0.993454,0.914461,NS
TIMM13,0.0269,0.106,0.993455,0.904485,NS
EPS15L1,0.0314,0.0897,0.993533,0.915425,NS
DLST,-0.0237,0.1177,0.993584,0.893188,NS
CTNNA1,-0.0446,0.0624,0.993615,0.945154,NS
HSCB,-0.0405,0.0685,0.993622,0.938886,NS
MYL12B,-0.0319,0.0869,0.993642,0.91817,NS
TOR1AIP2,0.0502,0.054,0.99378,0.953981,NS
PGM3,0.0294,0.092,0.993786,0.915425,NS
COPS5,0.0262,0.1028,0.993826,0.906309,NS
DNM1L,0.0227,0.1172,0.993886,0.893773,NS
DENR,-0.022,0.1163,0.994127,0.894557,NS
PYGB,-0.0243,0.1023,0.994283,0.906309,NS
OPA3,-0.0314,0.0791,0.994304,0.924934,NS
SMTNL1,0.0347,0.0711,0.994344,0.935244,NS
BZW2,0.0206,0.1189,0.994371,0.892694,NS
RPL22,-0.0288,0.0847,0.994398,0.919855,NS
VPS25,0.0287,0.0831,0.994516,0.921753,NS
HIKESHI,0.0234,0.1015,0.994537,0.907161,NS
TKFC,-0.0391,0.0607,0.994543,0.946063,NS
AKT2,0.0332,0.071,0.994582,0.935244,NS
IDH2,0.0216,0.1091,0.994583,0.900058,NS
ANK3,0.0263,0.0891,0.994626,0.915425,NS
OPTN,0.0289,0.0803,0.994671,0.923971,NS
SAR1B,-0.0239,0.0969,0.994673,0.913131,NS
MTARC2,-0.026,0.0888,0.994704,0.915515,NS
IFIT2,-0.0274,0.084,0.994717,0.920327,NS
CDC42,-0.0234,0.0979,0.994749,0.913131,NS
SYNM,0.0366,0.0623,0.994763,0.945154,NS
RPS6KA3,-0.0234,0.0965,0.994813,0.913131,NS
MT-ATP6,0.0304,0.0728,0.994927,0.933167,NS
MCM5,0.0416,0.0529,0.994948,0.955529,NS
HNRNPU,0.0249,0.0875,0.994999,0.917331,NS
PTPN11,0.025,0.0847,0.995142,0.919855,NS
DNPH1,-0.0245,0.0856,0.995189,0.918966,NS
ATP5F1E,0.0241,0.0863,0.995226,0.91854,NS
ATAD1,-0.0234,0.0882,0.995259,0.916422,NS
TMOD1,-0.0381,0.054,0.995269,0.953981,NS
TMED2,-0.0244,0.0816,0.995426,0.922963,NS
TRIM28,0.0241,0.082,0.99545,0.922963,NS
PCBP2,-0.019,0.1028,0.995505,0.906309,NS
RACK1,-0.0219,0.0892,0.995512,0.915425,NS
LTBP3,0.0313,0.0623,0.995518,0.945154,NS
UCHL3,0.0199,0.0942,0.995699,0.914461,NS
ADRM1,-0.0237,0.0782,0.995745,0.924934,NS
RCSD1,-0.0223,0.0826,0.99577,0.922502,NS
CUL4A,-0.0179,0.1005,0.995861,0.908153,NS
