"uniprot_id","protein","gene","description","gene_symbol","OP_S06_Pre","OP_S11_Pre","OP_S12_Pre","OP_S17_Pre","O_S05_Pre","O_S06_Pre","O_S07_Pre","O_S10_Pre","O_S16_Pre","O_S17_Pre","O_S24_Pre","O_S28_Pre","O_S29_Pre","O_S32_Pre","O_S35_Pre","OP_S06_Post","OP_S11_Post","OP_S12_Post","OP_S17_Post","O_S05_Post","O_S06_Post","O_S07_Post","O_S10_Post","O_S16_Post","O_S17_Post","O_S24_Post","O_S28_Post","O_S29_Post","O_S32_Post","O_S35_Post","YP_S14_Pre","YP_S45_Pre","YP_S56_Pre","Y_S01_Pre","Y_S07_Pre","Y_S10_Pre","Y_S11_Pre","Y_S16_Pre","Y_S28_Pre","Y_S30_Pre","Y_S31_Pre","Y_S32_Pre","Y_S34_Pre","Y_S35_Pre","Y_S36_Pre","Y_S40_Pre","YP_S14_Post","YP_S45_Post","YP_S56_Post","Y_S01_Post","Y_S07_Post","Y_S10_Post","Y_S11_Post","Y_S16_Post","Y_S28_Post","Y_S30_Post","Y_S31_Post","Y_S32_Post","Y_S34_Post","Y_S35_Post","Y_S36_Post","Y_S40_Post","logFC","CI.L","CI.R","average_intensity","t","B","P.Value","adj.P.Val","sig.PVal","sig.FDR"
"P02753","RET4_HUMAN","RBP4","Retinol-binding protein 4","=""""",20.362082990819,20.8364164169111,20.4881317385672,19.8880431079099,20.5548398720675,19.9625194598458,19.4164707444223,20.327824448885,20.9599393045808,21.0623258943149,21.3040621153615,19.5600462329074,21.3053721997256,21.0029854424899,21.0233940188508,20.5847420549945,19.7223634476898,20.5051808291121,20.6895862682913,18.8798749746833,18.9351363407407,19.8708186960298,20.7691436417305,19.796529069461,21.2386008004395,20.6448997086379,20.1241918085303,22.2430893484076,20.1504335460816,20.5512305019515,20.5767053054644,19.4544493113283,20.7665142772245,19.9813630689521,20.2867556964805,20.2400669939291,20.1387947556571,19.611989038505,19.616239471033,18.8420759870609,19.8350613247549,19.7935879277543,20.3305482753409,19.8102816998203,19.6786522699047,19.5382419524383,20.5577561941541,18.917928310519,20.9504391411221,19.4625339117042,20.0069179255216,20.0155454556663,19.3966151054668,19.5464609024475,20.2585306690646,19.2969049328927,19.1839826361676,19.5077691214531,19.199780563401,20.3599673735387,19.9998179165822,18.6343587908726,0.63063063944924,0.184346899577765,1.07691437932072,20.1057566343655,2.82442674221593,-2.67179888679181,0.00635432391985222,0.0347441429054614,1,1
"P02763","A1AG1_HUMAN","ORM1","Alpha-1-acid glycoprotein 1","=""""",24.3784744465786,24.0062340096131,24.1078292264804,23.7113068352025,23.4596867680633,23.7096541021917,24.4249014971706,23.6066153201613,24.4327717763715,24.4279891510181,26.0158128251627,24.7556783919085,24.4054209356868,24.4228453806398,23.7435867461277,24.1877021029049,23.1205792957239,23.9941590209077,24.5043777155042,23.2179418064202,24.0043356198044,23.8172465751223,24.0804037362444,24.3926860625015,24.0590187668901,24.7603005155865,24.7275454836379,25.8537119624691,23.8002613036022,25.0671934933098,24.8344043083083,24.1319756770858,23.9419297377593,24.8336142201005,22.7403835909822,23.4521944409847,23.3357440510634,23.2891444686542,24.6190957324992,23.7599042873007,23.9270991447087,24.9333927181014,23.8685575482955,23.2166887487537,24.8889937428855,22.7409931471501,24.9597843307193,24.0104525976459,25.6227673661114,24.904348192214,22.5779708166377,23.1654073169628,24.8187467402006,23.7554964200204,24.9011571424537,24.5952106991884,23.9890218967161,24.7973602022276,23.853716799437,24.0298542152466,24.9177874293126,21.42488267069,0.333454938035565,-0.203370120515951,0.870279996587082,24.1295863108617,1.24180844114368,-5.61736665466089,0.21900798696275,0.40186038755669,0,0
"P02766","TTHY_HUMAN","TTR","Transthyretin","=""""",23.8612369305484,23.1690944973096,23.5112687681122,23.037276487858,22.7962143853957,22.6277245226258,22.3074208299771,22.9837785609974,22.8296997554389,23.2186220444007,23.9286684156288,22.7969782112335,23.2903522686154,23.1441232060769,22.8913324330783,23.4716522086934,23.0939562675353,23.862729959544,24.0819816418038,22.4752091872996,22.7545950759711,22.4722611299479,22.8274412070295,22.2909408752292,23.0785027856288,23.0013316938349,23.1184197288632,23.9091074950518,22.8566312884553,23.3201187946686,22.8042839568281,22.3764889855388,22.3663362265703,24.0301079809292,23.1788427364743,23.6735581574457,23.1169438167992,22.2936964642884,22.5839554586043,21.6712998936091,22.8524404926115,22.9179440716396,23.0021893868289,22.643298259397,22.7921075278572,22.2608943706066,22.5411414850476,22.0029883189497,22.41053103706,22.7361723280512,23.0745582361887,23.294149895883,23.613099052366,22.3846207517568,22.6708643891951,22.2888040046029,22.2202378985948,22.4570135323233,22.3323376033125,22.9816078829744,23.1410092704828,21.0019949687748,0.307645184526354,-0.0610777172105499,0.676368086263258,22.8826482112652,1.66769382255664,-5.02709657085197,0.100396741600501,0.233882185011515,0,0
"P02768","ALBU_HUMAN","ALB","Serum albumin","=""""",30.2529645566378,30.3375204829602,29.777671788785,30.1752938103986,30.5454674841358,30.248882010718,30.2079963347135,29.9423397537644,30.3300148295579,30.5864736839607,30.1782690010281,30.0286279593837,30.4927456120495,30.3190094363178,29.8813737041223,30.0711586485046,30.2843582210382,29.6904400814771,30.6455089116312,29.7225050663672,30.7139247544735,30.0094697278883,30.5229784454585,29.8146920315873,30.3791899801968,29.6320777565308,30.1147160528313,31.0881141084758,29.8292149785405,30.4510799240098,30.0847152222695,29.9636341543463,30.4360622926757,30.4831454490721,29.8336533220416,29.7624988179358,30.064621027305,29.4287399566615,29.9900381633792,29.0092253940936,30.0427482065828,30.1438202834086,30.008293959354,29.4918603495816,29.8872992326779,28.6635840212146,30.3499297264488,29.7865453575717,30.9652139043114,29.7732814370051,30.1656536079737,30.3577712562541,30.2894163461578,29.8428053860382,30.4292543292831,29.6834170690043,30.116252017909,30.2337416225433,29.7776572629237,30.1560029609185,30.1916734774562,28.5163069709673,0.389438789114756,0.0929537429797351,0.685923835249777,30.0677893826276,2.62544378560065,-3.14816680985611,0.010874212194402,0.0514405939886632,1,0
"P02786","TFR1_HUMAN","TFRC","Transferrin receptor protein 1","=""""",17.3632060654918,17.4276132199614,16.1783496768099,16.6449491125256,15.9718645976121,16.4796397423056,17.3376153971906,16.80762174626,18.0578965300382,17.507885239104,16.0092615102808,16.374026284009,17.1578547517466,17.0318224912964,16.4192184800388,17.0699191358777,15.920766926635,16.8788754608873,16.4186789479763,14.8189902011413,16.1370671563729,17.8324823036198,16.7521326587155,17.4867673315847,17.2917157675542,16.5199439595802,16.2979191068883,15.470874052193,15.2343569569497,16.1100942067332,15.2263326611624,16.7518898430942,17.2278796735675,17.2457409067379,16.5717314002949,18.4852775818189,17.4631211929164,16.6767192705427,17.5186935686597,17.4829528432323,15.4449436776603,16.9646241240141,16.2403374150646,16.1919877657647,16.4676234570173,16.3141776007498,15.6375275291982,16.1413113672863,15.7927545081635,15.9952229340958,17.842574993916,18.5582373824451,16.2112279403238,17.1549706436094,17.1215203761642,18.1480307997115,16.8604462365367,18.0320570425931,17.2066682703772,16.2290778001037,16.360405252216,15.7500829399451,0.0841279282511458,-0.474690731062681,0.642946587564973,16.7149283551026,0.300967450659145,-6.32404884310713,0.764451414018814,0.855476714107461,0,0
"P02787","TRFE_HUMAN","TF","Serotransferrin","=""""",25.6298566945044,25.5414231508856,25.3639396175541,25.2429226113129,25.8569486708515,25.2978204046339,25.8163414912047,25.4224931805054,25.9139717563287,26.0227629029458,25.6176407278311,25.3469338563477,25.4004255620569,25.4306547009066,24.8240005444854,25.7448119151231,25.431779062338,25.2373069692656,25.8920402826211,24.7014083458268,25.766954504548,25.9095909739199,25.678992925896,25.5463521540042,25.7097058820565,25.1034762908576,25.4791253765117,26.456987110253,24.9378043625614,25.4825327290359,25.7806577356382,25.4937368523323,25.8907890810955,25.9326898739308,24.5598831740395,25.3762404482999,25.1621832505148,24.8519102673956,25.2636510885616,24.2040225217002,25.246315883457,25.7505408117468,25.1767693582607,24.5372925652731,25.6226627102481,24.360492715747,25.8479655495573,25.4882632909547,26.3386126911866,24.8180903618039,25.4535925833926,25.3621370141979,25.9471372606091,25.1858928697158,25.5274981612871,25.0446847011148,25.2171070892844,25.8648093997394,25.0364318389228,25.3615751474319,25.9847872323819,23.5887487907733,0.31459416201692,-0.0345741020351829,0.663762426069024,25.4045835012543,1.8008693501692,-4.80999887431911,0.0765646168997457,0.195931622042241,0,0
"P02792","FRIL_HUMAN","FTL","Ferritin light chain","=""""",22.3075008027288,22.2020788047762,21.8603263098641,21.1320449373932,23.0135834584283,22.7826978629492,18.7465028456958,21.1437855723895,19.3857230265398,19.4678413933846,21.5833519505677,21.9295443232368,21.9338197699418,21.8915442680644,22.5162703279564,22.896975750804,23.4333892634687,21.8081434554608,22.0617757197691,22.4209807176427,24.3914216581728,18.2624639464995,21.3880155029129,19.157534950206,21.0635944490259,22.8751030444753,21.7152542839683,22.457681405223,23.2487965445088,22.6551507833246,20.6360389858864,21.4770144401123,21.3645524415935,21.8241678368961,23.9359909870319,23.0013848247884,22.1841770975724,20.7777327185806,20.2873576694357,19.3472926311443,20.1900765706765,19.2671739769816,20.9999845243124,22.2513082111767,20.4774078764723,19.7273235192902,20.3627225659977,20.3494032013638,22.9752986115657,21.1139176449372,23.2272291156038,24.555830201969,20.8293126691225,20.3783120720254,19.4367228006615,18.2656562475881,18.5812853379252,18.7549350835671,19.1905244737837,21.7651490122808,18.6154122047166,19.1874151845435,0.350462857430877,-0.614724786508999,1.31565050137075,21.2430807720803,0.725906154684753,-6.1098218893782,0.470641481575393,0.644066908924876,0,0
"P02794","FRIH_HUMAN","FTH1","Ferritin heavy chain","=""""",26.0997441619446,26.6146051990564,25.7822067318302,25.4252037116763,27.0365363968481,26.3789956913723,24.7177141660442,25.8648708667702,25.1689920875139,25.136928856278,25.67511545575,26.6144000766696,26.4344786005124,25.6474591928633,26.466721135943,26.3010349319908,26.6497850606828,26.1959770951533,25.673872417567,26.3936914091282,26.7448884912857,24.4404618697425,25.7555661318004,24.8065701438654,25.0992999271937,26.5548083151161,26.2212354255959,26.5666166164526,27.0227560829683,26.4516336791216,23.7198467484864,25.9007802607164,24.7029737449864,26.3386114161622,26.8551027032452,26.9171518656888,26.168139837489,24.982493179358,24.3257970099729,24.4691570552574,24.4772853692254,24.9865557887707,24.6362807860583,25.8721112805234,25.22707596152,25.142614062018,23.9167478115875,25.1236600574278,25.5430434282287,24.8385444038349,26.1081501692601,26.9600512876971,25.8630949254752,24.4230354490666,24.5514507597279,23.6909702102295,24.0975772832744,22.9293328245868,22.9191307642225,25.3808497309118,24.0236671654243,24.0785572209985,0.642474588562461,0.0639694551320751,1.22097972199285,25.469548556293,2.22023514243135,-4.03114532449298,0.0300862467344999,0.107040516020231,1,0
"P02795","MT2_HUMAN","MT2A","Metallothionein-2","=""""",22.6896846472867,22.4007836515427,21.3390478672165,21.0756499498336,22.5235243159228,21.7597019138401,23.3771586687295,22.061033067953,22.5159968582556,22.9195683050852,22.1389260992995,22.9093990489994,22.5481430127538,21.7549326907705,22.1045512216577,22.1591000080136,21.7910394387642,21.0325352130902,21.0811840852855,21.8770771456296,20.8864325209058,22.5811918471283,21.98983056281,22.215731964286,22.3738320403661,21.4383357074278,21.8544735541629,22.7667206547342,21.3082358156968,20.7402651601671,21.9559010054495,21.8086514140616,21.5926919443787,20.4185693156037,22.3870363912183,21.1837516839635,21.7418367871752,21.599915844443,21.4900508941988,21.3233616936635,21.6225634519713,21.4457594948734,21.0583489734063,21.9479011194013,21.7675592685164,21.7830503584351,20.687057636646,21.4931102672715,22.0331814932085,21.0009056988305,21.5923793164144,22.1450185773388,21.5044310828637,21.8650601239063,22.515414944018,21.1015197972673,20.9036240877387,21.0434325595179,21.7859980000853,19.8792488551652,22.2530302452227,20.0924845924976,0.704105735395647,0.267941999252522,1.14026947153877,21.7296279670382,3.22667065194099,-1.62966173636921,0.00199779136569637,0.0154302140390512,1,1
"P03886","NU1M_HUMAN","MT-ND1","NADH-ubiquinone oxidoreductase chain 1","=""""",22.8601259023147,23.5190556922858,23.011812084446,23.778879719061,22.6345631756898,24.2837620739292,22.5585555266368,23.6951779239807,23.6667258809119,22.8096568381632,22.9734999863576,23.348273729266,23.4874369211481,22.9275982251154,23.5985123959288,22.6985171156036,23.9411047897786,23.1049218384168,23.5395716692473,23.6114099135537,23.3294179810439,23.5781170084486,23.5431063116623,23.5195479577514,22.6110820134851,23.4427424726014,23.619010302089,22.6862322879336,23.147591529038,23.0516090001609,23.7574653855204,23.5463218894253,23.3798947172434,24.0439162913942,23.4184334677453,22.7584049761383,23.7613020534053,24.0085593959171,23.4378643207659,23.1517651980268,23.122549198696,23.2796199341193,23.2589812457291,23.5774658729509,23.2155729927838,23.4995828818209,22.8160620288014,23.5244707079922,21.8217095482615,23.74944056238,23.3106458192237,23.0350598746524,23.1739695382069,24.0256787202728,23.1237614831719,22.4348614397073,22.0814296599836,22.4491031655502,22.9350816762956,23.0385720742653,23.4269953240701,23.2877309207017,-0.174197167172775,-0.501053660276478,0.152659325930929,23.258546623085,-1.06524690906313,-5.81401977900371,0.290875987820416,0.47482473068495,0,0
"P03891","NU2M_HUMAN","MT-ND2","NADH-ubiquinone oxidoreductase chain 2","=""""",19.7242684825596,19.968983924385,19.6895826790638,20.7146680444336,19.6308198246841,20.1451500871274,19.2226735796806,19.0326918221357,19.751791249804,19.4362398151921,19.4216931243202,20.522169143191,19.3355141522388,19.7697437778877,19.2153093108914,20.0058280396187,20.1264711734571,20.1826159381525,20.5475838164256,19.9814776547311,19.1263214658137,19.4221147751648,19.6666909271522,19.1743556008702,19.1305942186588,20.0559700791334,20.8427034152893,19.1242172562234,19.831175517008,19.7687077487827,21.465172513993,20.5226343297273,19.7110469480212,20.827589604258,20.9055359243598,20.4185488237138,20.636238549239,20.3282460711078,20.0699092813202,19.7104633003455,20.2451409540094,20.4512752542306,20.8439050465278,20.5721789263148,20.621332583046,20.9615422262136,19.8028693595431,20.9397285100062,18.6913631296463,21.3442561979095,20.1512999868491,19.663842218369,20.8632937383845,20.8455554042828,20.4682084382886,19.2425617345701,19.288641406332,19.3852350570461,19.8343003398851,20.606802945555,19.7111096222508,19.7009623936611,-0.812752586520411,-1.20347159734333,-0.422033575697496,20.0225631848884,-4.15776681723924,1.12995688724742,9.99899426249347e-05,0.00186297050995931,-1,-1
"P03897","NU3M_HUMAN","MT-ND3","NADH-ubiquinone oxidoreductase chain 3","=""""",20.0012677380044,20.6070155325797,20.1786863059883,20.5953952817451,21.0860249184054,21.2706179850888,20.1861109539516,20.9391733024925,20.7669310145342,19.8966769296536,20.5171339970199,19.4193941280073,20.6657306777913,19.9681620386703,20.682158171757,19.6928354708878,20.6866037908702,20.2977605085722,20.8504221054314,20.9117516086766,20.2011008349302,20.7734925565715,21.0448323067386,20.1497105807857,19.5925533617886,20.4706071569723,20.4070355725416,19.4597222886236,20.1639491101719,19.9057326475689,21.3235999024788,20.6789088630929,20.6635521513467,20.6407504025372,21.702207926029,20.9634706473933,21.3472437662653,21.1269011048413,20.6637035953391,19.9476489350114,19.2380162419517,20.930253160868,21.0391964617577,20.4849059707014,20.4416283347571,20.6566006982626,20.2911373148586,20.7978251529149,19.2885544408753,20.6821267265957,21.0914860009839,20.9749949706414,19.486606205996,21.3883232907856,20.5432181433236,19.9673518015087,19.5477978251151,19.7588253474917,20.1723533114799,20.2871487687371,19.9285178657599,20.1321581354275,-0.288504828451959,-0.671898050926988,0.09488839402307,20.4447677797088,-1.50409395576604,-5.27287340647921,0.137610890853881,0.290831375297158,0,0
"P03905","NU4M_HUMAN","MT-ND4","NADH-ubiquinone oxidoreductase chain 4","=""""",20.8732686179257,21.2955344896782,21.0877379303514,21.412972430692,20.9296061356404,21.83518112978,20.8673820430362,21.608740401482,21.3386219567047,20.6889865232474,21.3065634606315,21.2387111944316,21.1180701105313,20.2255252161204,21.3922496429509,20.4562280422915,21.3993450173769,20.9363357836893,21.294146614507,21.1638224728923,20.9287607972238,20.9936921890854,21.8906525087887,20.727364882762,20.0456204674333,21.251466962859,21.7720483221003,19.974368353769,20.6387852436575,20.4785458790171,22.8318657960646,22.1112267613477,21.7224878629421,21.8819455657026,22.5410442073903,21.8957331625277,21.3694207364008,22.6536565098444,22.0836195290194,21.7627923448412,20.3343818022702,21.8557469967832,22.2548813506669,22.0265000427424,21.8053665700604,22.3010810558853,21.5095800970926,22.4677972113895,20.5270415217602,22.0099039241531,21.8720473943206,20.9132403224251,20.397743766785,22.6312986455459,21.8104059545046,21.3101228702941,20.8356989363227,20.7738384776452,21.8628286216687,21.7966429328722,20.7317336530775,21.7037788627779,-0.816540974525314,-1.19895736235444,-0.434124586696185,21.383157875932,-4.26783675368425,1.48316076062807,6.84539359930982e-05,0.00141161320436253,-1,-1
"P03915","NU5M_HUMAN","MT-ND5","NADH-ubiquinone oxidoreductase chain 5","=""""",21.97636281436,23.3892087929615,22.6822643716352,24.1397934362396,22.9363164280177,24.1041637731561,22.0798239354459,22.2191348229946,22.6665122614056,22.818415537151,22.4252174908083,23.7222109130341,22.0453760281742,23.4917748646858,22.7140357029709,23.4523604984737,23.3976733172853,23.1066682746172,23.7645445732398,23.4870377922993,22.6423523308149,22.6410312836804,23.1142034874792,23.2693579073755,21.3419893716472,23.7080744593747,23.8670870196854,23.1277458426847,22.7265890375971,23.3049051350303,24.6360128348804,23.3225085375161,23.3019081984379,23.8657321669871,22.0972469372756,21.9587624521294,22.1464964118627,23.1220777994045,23.6554243491313,23.3752059361917,23.2656991746872,23.5408492570323,23.2382435704524,23.8507823601824,23.4452086156487,24.7260366825293,23.4783780603105,24.1252537353313,21.6953138807793,24.1174039342664,22.0484596537857,21.8218822712009,23.9937901367921,23.4881348386462,23.4430944848652,22.7467730264307,22.501374474892,22.5875105169191,23.2348370683893,24.0406809668417,23.5389733820831,22.934154950907,-0.452721460402426,-0.979631413230249,0.0741884924253974,23.1242974543728,-1.71761550562531,-4.94756799926045,0.0908723803275359,0.218835528135699,0,0
"P03928","ATP8_HUMAN","MT-ATP8","ATP synthase protein 8","=""""",22.275309289103,22.4694815740548,23.0854079456219,23.8679399301366,21.9397097501922,23.1798803375016,22.6136878234392,22.9468778834912,22.6312913849215,22.8008357518592,23.2417673787994,22.4259910496027,22.9087137661149,22.9366457227314,23.4845386892037,22.5670214477792,22.8027050026434,23.165291865084,23.8395941671157,22.7484094992027,22.564932125971,22.6978861916214,23.3424871307428,22.8574707716234,23.3236607081622,23.2004093648222,23.5957307482644,22.4859678976524,22.4331904894412,22.4144528550372,23.3513834817347,23.0498547625369,23.3951364841831,22.4965119381733,23.044550998692,22.1746234657194,23.7562127086196,23.2860382388888,22.5382880096064,22.3281893734333,23.0846225675364,22.6033952338145,23.2278983927191,22.7287420699004,22.3636163163401,23.1676575586041,23.9731867424428,23.0078023920416,23.4198107463374,23.6160094006479,23.6995299266238,23.0154281122846,23.043465260571,23.3948266296001,23.1961443730255,22.6729870608277,23.1910686783335,23.4135234975842,22.9107204546513,22.495514840035,22.5209224256337,22.4417332555227,-0.0584232149131623,-0.388033486436989,0.271187056610665,22.9589787732032,-0.354283581205937,-6.30684920705268,0.724322905577712,0.828466263568691,0,0
"P04040","CATA_HUMAN","CAT","Catalase","=""""",22.8513451740626,21.7173820837963,22.1642696569687,22.4280464007665,23.241539861132,22.8531104498297,22.5497612022238,22.4641590617165,22.5160716159988,22.9805099337474,22.446340507871,22.229043084707,23.1247582075736,22.1430844921193,22.4219053578302,22.2178351511072,21.3075380062816,22.0710344008756,23.4729089384495,22.2145393251224,22.1091671257059,22.2538780549328,22.5648068159604,22.2530579147859,22.641667960725,22.3627335257725,22.4707725272161,24.1943810318015,22.2897395031398,22.829411631708,23.2312068743519,21.5728834301383,22.2320808066004,22.967357429254,22.4173011684731,22.3709086748211,22.8267919638734,22.0889031700768,22.2229256779963,21.5941646331385,22.5657869085649,22.8059859551811,22.8165216674917,22.3590953360986,22.5697399453244,21.9826309260298,22.5868109284767,21.1530333701169,22.9206573727134,22.3708776695099,22.9968239967084,22.7702498904647,22.7996647598345,22.4596799923457,22.4064859680725,21.9914403027438,21.8059017641663,22.5077351595807,22.901489758884,21.7424698763213,23.257121501728,21.2861079994257,0.128070687226192,-0.246074227715429,0.502215602167812,22.451058611007,0.684189183838211,-6.13863807848038,0.496393361291548,0.669184709061271,0,0
"P04075","ALDOA_HUMAN","ALDOA","Fructose-bisphosphate aldolase A","=""""",31.5531110334723,31.3030504638214,31.4221295269764,31.4781906259529,31.5739013318403,31.3107860206688,32.0203573411128,31.5920080907207,31.2749158846806,31.6414533047853,31.6662572988173,31.6728559968161,31.1158644314567,31.6428580497021,31.0979493741138,32.0091371448145,31.1200785439435,31.5723507008134,31.3558669349719,31.5152512682876,30.9109879100143,31.5642924195846,31.592303943145,31.4198421940964,31.402044836615,31.5819413941339,31.6906241864355,32.0873688354529,31.285285824498,31.0493382235576,31.2999180128834,31.6737220966894,31.3943008425869,31.5098790065263,31.565788979779,31.4849853347103,31.4804051567387,31.3317705182341,31.2863251097656,31.5151522839699,31.2635951817394,31.4230082295345,31.4588072186562,31.633563140693,31.4972829386523,31.7570506166816,31.4126243768798,31.6916475905673,31.4603493489993,31.4950393363191,31.3049678213245,31.3965968357238,31.7249063213005,31.3015644123358,31.5203714710383,31.6384423891446,31.3670888447082,31.408379240511,31.2115289697141,31.593313272948,31.3491384132288,31.857709117877,0.0175737515891683,-0.153990060398182,0.189137563576518,31.4811552510607,0.204741135359445,-6.34803888231307,0.83844192128856,0.900984185572234,0,0
"P04080","CYTB_HUMAN","CSTB","Cystatin-B","=""""",24.9208846912148,24.4652751237627,24.9895609633845,24.5133188108368,23.7874094617527,24.3820489450337,24.4186407594535,24.6805484621128,24.6321916164315,24.6838154632932,25.0190507135568,24.2045643414073,24.4871150868051,24.4520295322348,24.5432825007199,24.9502123142359,24.1885638848394,24.9456525544989,24.4407870082975,24.4915592299964,24.7640875577538,24.1837911176772,24.4612320848548,24.8580467878278,24.5108072986122,25.0758615548944,23.9872305193134,24.6838855394395,24.6784932663963,24.4872026829978,24.4081723197303,24.6386729264883,24.3166529074239,24.2614489216345,24.6135592159691,24.5012810413394,24.0354360829801,23.9388005010114,23.9749538099873,24.1811679558897,23.6808695961579,24.5948354651095,23.9762116930468,24.429758279213,23.8568026993233,24.4895728921685,25.7901829946418,24.2337620468037,24.5819245793102,23.8604459346369,23.6163308359215,23.6039996592173,24.3010209096567,23.5083928864801,24.0770314349733,24.3628575729076,24.3352113333506,24.8251516510993,23.8967269230685,24.2364944919906,23.729142967032,23.8571101803829,0.301678495582955,0.0207430055178452,0.582613985648065,24.3806634287513,2.14636737655699,-4.17813716534761,0.0357461275961511,0.119191169567072,1,0
"P04083","ANXA1_HUMAN","ANXA1","Annexin A1","=""""",22.0854203872946,21.8741783730346,22.0967141177574,21.8838938906268,22.0231791323915,21.7358210365993,21.4379067261349,21.3443334272099,21.5108988728706,21.5051819296772,21.8447596526162,21.6579219730291,21.5262946325638,21.8421804252792,21.4399683570485,22.3294547442636,22.2528259636817,22.227223669518,21.7245016610473,21.2355641455298,23.2008670049879,21.6957830863548,21.8303871628615,21.6718837738375,21.5250807712155,21.8810359771964,22.0387714403743,21.7926514349193,22.0605117495623,21.9174172385886,21.6594175903726,21.0442428274305,22.1435817511426,21.9210744204056,21.5569061139442,22.0376749404095,21.7332363214951,21.2631312859317,21.4852105023539,21.2401279344654,21.4901439421778,21.2807354254563,21.8936696969987,21.7899739733794,21.3759657049899,21.1814388571355,25.8281213537301,21.8878580279749,23.1091934256514,21.8978834301333,22.0094937843087,22.7326710737162,21.1575410720634,21.4822342228545,21.5909912543566,21.832823103159,22.2242851063313,21.6294475112644,21.4970806001125,21.8927880352524,21.6966383157927,22.0929092364717,0.152043656770072,-0.303291647811335,0.607378961351479,21.852437154828,0.667426264145319,-6.14973316974489,0.50696506397242,0.674695396433639,0,0
"P04179","SODM_HUMAN","SOD2","Superoxide dismutase [Mn], mitochondrial","=""""",25.7336468371473,25.815633867676,25.7986818476705,25.682589005299,25.5467278655443,25.4810972808459,25.2503137367189,25.1625667594342,25.5409349247881,25.2516949094448,26.0038941913545,24.9138224959428,25.7822639834249,25.7438995987315,25.8543403803964,25.7533565501914,25.9651185222483,25.9349960621145,25.674995056323,25.5072539102778,25.0693430071959,25.3675843521737,25.4098489182033,25.5363472137435,25.3795555861559,25.9067426205242,25.2162918475031,25.6072045211932,25.0949566882418,25.2027688664386,24.6234095697159,24.0101458926933,24.4600235250214,25.7312314469421,25.7537779539758,26.2239202448151,25.8778772775848,24.0655060015166,24.3146183024878,23.6562472922273,23.9714539849962,24.727842799237,24.9254989409721,24.146417125385,24.5957917361849,24.8559098652623,24.765126707109,24.3014220642257,24.29461297047,25.5288882290473,25.6993478306905,25.4406601300882,25.5760027063734,24.3211170237984,24.3378152908492,24.1518921093785,24.9776301418509,25.0504372739153,24.4126158908188,24.1004604607825,24.2493872378876,24.0535639877092,0.824577681522705,0.475364972971979,1.17379039007343,25.1191794100155,4.71962884719251,2.98145057885863,1.38123665263839e-05,0.000533408481855264,1,1
"P04264","K2C1_HUMAN","KRT1","Keratin, type II cytoskeletal 1","=""""",24.9102660671324,24.5643308416819,25.5965335521693,25.2259967414422,26.272019414888,25.0871949688183,26.7105295874428,26.2346740297542,26.142708134376,26.3160749766202,23.9399480999732,25.3297683986051,24.8862490922847,25.1319196506077,25.6670250584223,24.7231448759909,27.2276768436065,26.1911621094779,24.8562463687634,26.4875372898262,25.4003515169329,25.8844017244879,25.7379169719653,26.0796108899982,25.3686220878356,23.5222047028568,25.9177530796698,26.1154347058666,25.0630619160126,23.9174069581931,24.8125223950278,25.0629020204603,24.8321386099583,26.7182574807689,25.9050251491076,26.6995711978126,26.3850462019655,24.9396737541665,23.9971820603469,25.2534485461124,26.2764272488108,26.1676475460828,27.2859415286327,26.9344104045811,25.4471957328939,24.4652375216109,26.8792555636168,26.7000669578666,24.6659836160886,25.4241686085935,24.6985893869942,25.8164231220444,26.5349363524737,26.5941423896691,25.1042353183483,24.2460628214901,24.5807420236196,25.526533891729,25.0413445980776,23.8478433779579,24.9934704927766,26.2001782263825,-0.231231638114963,-0.913557700665685,0.451094424435759,25.5249092709963,-0.67749412001137,-6.14307544551785,0.500625585064819,0.672845773691707,0,0
"P04275","VWF_HUMAN","VWF","von Willebrand factor","=""""",18.5087375667936,16.7042890794074,17.5701201280732,17.4760356172671,16.6115963393429,17.0056618741314,17.3105864989164,17.6967749888133,16.8942291618669,16.8059967046158,17.0124014112807,17.7923594480728,16.4042089251555,17.015472495786,16.1342605440199,17.2943696452427,17.7454486839561,16.5661644411348,17.271063236562,16.6636417367738,16.9637975078043,17.3970831782589,16.9415269170648,16.8501608715475,16.7854343072742,16.6777035366341,18.194043283291,17.4221395570302,17.658435891086,16.8590666932183,17.6803618260686,18.8443623119597,17.0676951050602,17.9692033259775,18.2185880158749,18.3329412831301,18.617769229998,17.3920496442649,17.4646223834361,16.8077868270379,17.8611672305735,17.3020002997463,18.7036367914832,17.6490779824513,17.7646060828115,17.1364205190201,16.4989401757639,18.4661454476555,16.7101497295349,17.4044692807384,18.4250344750385,18.0379116360046,18.7738197840136,17.6148460842625,17.2998945667355,16.4867364859709,17.4236816763855,16.7170614599788,17.8252727570568,17.1701985966189,17.6077283486223,17.5220795659051,-0.671252668111325,-1.07509116845132,-0.267414167771333,17.4036946645097,-3.32234413730539,-1.36722577032646,0.0014972940836487,0.012471578955568,-1,-1
