uniprot_id,gene,contrast,flag,classification
P02753,RBP4,Aging,imputation_dependent,Conditional
P02763,ORM1,Aging,never_sig,NS
P02766,TTR,Aging,never_sig,NS
P02768,ALB,Aging,never_sig,NS
P02786,TFRC,Aging,never_sig,NS
P02787,TF,Aging,never_sig,NS
P02792,FTL,Aging,never_sig,NS
P02794,FTH1,Aging,never_sig,NS
P02795,MT2A,Aging,robust,Robust
P03886,MT-ND1,Aging,never_sig,NS
P03891,MT-ND2,Aging,robust,Robust
P03897,MT-ND3,Aging,never_sig,NS
P03905,MT-ND4,Aging,robust,Robust
P03915,MT-ND5,Aging,never_sig,NS
P03928,MT-ATP8,Aging,never_sig,NS
P04040,CAT,Aging,never_sig,NS
P04075,ALDOA,Aging,never_sig,NS
P04080,CSTB,Aging,never_sig,NS
P04083,ANXA1,Aging,never_sig,NS
P04179,SOD2,Aging,robust,Robust
P04264,KRT1,Aging,never_sig,NS
P04275,VWF,Aging,imputation_dependent,Conditional
P04406,GAPDH,Aging,never_sig,NS
P04439,HLA-A,Aging,never_sig,NS
P04632,CAPNS1,Aging,never_sig,NS
P04792,HSPB1,Aging,never_sig,NS
P04843,RPN1,Aging,never_sig,NS
P04844,RPN2,Aging,never_sig,NS
P04899,GNAI2,Aging,never_sig,NS
P05023,ATP1A1,Aging,never_sig,NS
P05026,ATP1B1,Aging,never_sig,NS
P05090,APOD,Aging,never_sig,NS
P05091,ALDH2,Aging,robust,Robust
P05109,S100A8,Aging,never_sig,NS
P05141,SLC25A5,Aging,never_sig,NS
P05155,SERPING1,Aging,never_sig,NS
P05165,PCCA,Aging,robust,Robust
P05166,PCCB,Aging,robust,Robust
P05198,EIF2S1,Aging,never_sig,NS
P05386,RPLP1,Aging,never_sig,NS
P05387,RPLP2,Aging,never_sig,NS
P05388,RPLP0,Aging,never_sig,NS
P05413,FABP3,Aging,never_sig,NS
P05452,CLEC3B,Aging,robust,Robust
P05455,SSB,Aging,never_sig,NS
P05556,ITGB1,Aging,never_sig,NS
P05783,KRT18,Aging,never_sig,NS
P05787,KRT8,Aging,never_sig,NS
P05976,MYL1,Aging,robust,Robust
P06396,GSN,Aging,never_sig,NS
P06454,PTMA,Aging,imputation_dependent,Conditional
P06576,ATP5F1B,Aging,never_sig,NS
P06702,S100A9,Aging,never_sig,NS
P06703,S100A6,Aging,never_sig,NS
P06730,EIF4E,Aging,never_sig,NS
P06732,CKM,Aging,never_sig,NS
P06733,ENO1,Aging,never_sig,NS
P06737,PYGL,Aging,never_sig,NS
P06744,GPI,Aging,never_sig,NS
P06748,NPM1,Aging,never_sig,NS
P06753,TPM3,Aging,never_sig,NS
P07099,EPHX1,Aging,never_sig,NS
P07108,DBI,Aging,never_sig,NS
P07195,LDHB,Aging,never_sig,NS
P07203,GPX1,Aging,never_sig,NS
P07237,P4HB,Aging,never_sig,NS
P07305,H1-0,Aging,never_sig,NS
P07339,CTSD,Aging,robust,Robust
P07355,ANXA2,Aging,never_sig,NS
P07384,CAPN1,Aging,robust,Robust
P07437,TUBB,Aging,never_sig,NS
P07451,CA3,Aging,robust,Robust
P07585,DCN,Aging,never_sig,NS
P07602,PSAP,Aging,robust,Robust
P07737,PFN1,Aging,never_sig,NS
P07738,BPGM,Aging,never_sig,NS
P07741,APRT,Aging,never_sig,NS
P07814,EPRS1,Aging,never_sig,NS
P07858,CTSB,Aging,robust,Robust
P07900,HSP90AA1,Aging,never_sig,NS
P07919,UQCRH,Aging,never_sig,NS
P07951,TPM2,Aging,robust,Robust
P07954,FH,Aging,robust,Robust
P08123,COL1A2,Aging,never_sig,NS
P08133,ANXA6,Aging,never_sig,NS
P08237,PFKM,Aging,never_sig,NS
P08238,HSP90AB1,Aging,never_sig,NS
P08294,SOD3,Aging,never_sig,NS
P08311,CTSG,Aging,imputation_dependent,Conditional
P08559,PDHA1,Aging,never_sig,NS
P08572,COL4A2,Aging,never_sig,NS
P08574,CYC1,Aging,never_sig,NS
P08590,MYL3,Aging,never_sig,NS
P08603,CFH,Aging,imputation_dependent,Conditional
P08621,SNRNP70,Aging,imputation_dependent,Conditional
P08651,NFIC,Aging,never_sig,NS
P08670,VIM,Aging,robust,Robust
P08697,SERPINF2,Aging,never_sig,NS
P08708,RPS17,Aging,never_sig,NS
P08727,KRT19,Aging,never_sig,NS
P08758,ANXA5,Aging,never_sig,NS
P08865,RPSA,Aging,never_sig,NS
P09012,SNRPA,Aging,never_sig,NS
P09104,ENO2,Aging,robust,Robust
P09110,ACAA1,Aging,never_sig,NS
P09211,GSTP1,Aging,never_sig,NS
P09382,LGALS1,Aging,never_sig,NS
P09417,QDPR,Aging,never_sig,NS
P09429,HMGB1,Aging,robust,Robust
P09467,FBP1,Aging,never_sig,NS
P09488,GSTM1,Aging,never_sig,NS
P09493,TPM1,Aging,robust,Robust
P09497,CLTB,Aging,never_sig,NS
P09525,ANXA4,Aging,robust,Robust
P09601,HMOX1,Aging,robust,Robust
P09622,DLD,Aging,never_sig,NS
P09651,HNRNPA1,Aging,never_sig,NS
P09669,COX6C,Aging,never_sig,NS
P09874,PARP1,Aging,never_sig,NS
P09913,IFIT2,Aging,never_sig,NS
P09936,UCHL1,Aging,robust,Robust
P09960,LTA4H,Aging,never_sig,NS
P09972,ALDOC,Aging,never_sig,NS
P0CW19,LIMS3,Aging,imputation_dependent,Conditional
P0DMV8,HSPA1A,Aging,never_sig,NS
P0DOY2,IGLC2,Aging,never_sig,NS
P0DOY3,IGLC3,Aging,never_sig,NS
P0DP23,CALM1,Aging,never_sig,NS
P10109,FDX1,Aging,never_sig,NS
P10176,COX8A,Aging,never_sig,NS
P10253,GAA,Aging,robust,Robust
P10301,RRAS,Aging,never_sig,NS
P10398,ARAF,Aging,never_sig,NS
P10515,DLAT,Aging,never_sig,NS
P10599,TXN,Aging,never_sig,NS
P10606,COX5B,Aging,never_sig,NS
P10636,MAPT,Aging,robust,Robust
P10644,PRKAR1A,Aging,never_sig,NS
P10768,ESD,Aging,never_sig,NS
P10809,HSPD1,Aging,never_sig,NS
P10828,THRB,Aging,robust,Robust
P10909,CLU,Aging,robust,Robust
P10916,MYL2,Aging,never_sig,NS
P11021,HSPA5,Aging,never_sig,NS
P11047,LAMC1,Aging,never_sig,NS
P11055,MYH3,Aging,never_sig,NS
P11142,HSPA8,Aging,never_sig,NS
P11171,EPB41,Aging,never_sig,NS
P11177,PDHB,Aging,never_sig,NS
P11182,DBT,Aging,imputation_dependent,Conditional
P11216,PYGB,Aging,never_sig,NS
P11217,PYGM,Aging,never_sig,NS
P11233,RALA,Aging,never_sig,NS
P11277,SPTB,Aging,never_sig,NS
P11279,LAMP1,Aging,never_sig,NS
P11310,ACADM,Aging,robust,Robust
P11441,UBL4A,Aging,never_sig,NS
P11532,DMD,Aging,never_sig,NS
P11586,MTHFD1,Aging,never_sig,NS
P11766,ADH5,Aging,never_sig,NS
P11940,PABPC1,Aging,never_sig,NS
P12081,HARS1,Aging,never_sig,NS
P12109,COL6A1,Aging,never_sig,NS
P12110,COL6A2,Aging,never_sig,NS
P12111,COL6A3,Aging,never_sig,NS
P12235,SLC25A4,Aging,never_sig,NS
P12236,SLC25A6,Aging,never_sig,NS
P12268,IMPDH2,Aging,never_sig,NS
P12277,CKB,Aging,robust,Robust
P12429,ANXA3,Aging,never_sig,NS
P12694,BCKDHA,Aging,never_sig,NS
P12814,ACTN1,Aging,robust,Robust
P12882,MYH1,Aging,never_sig,NS
P12883,MYH7,Aging,never_sig,NS
P12955,PEPD,Aging,never_sig,NS
P12956,XRCC6,Aging,imputation_dependent,Conditional
P13010,XRCC5,Aging,never_sig,NS
P13073,COX4I1,Aging,never_sig,NS
P13164,IFITM1,Aging,never_sig,NS
P13473,LAMP2,Aging,imputation_dependent,Conditional
P13489,RNH1,Aging,never_sig,NS
P13535,MYH8,Aging,never_sig,NS
P13611,VCAN,Aging,never_sig,NS
P13639,EEF2,Aging,robust,Robust
P13645,KRT10,Aging,never_sig,NS
P13647,KRT5,Aging,never_sig,NS
P13667,PDIA4,Aging,imputation_dependent,Conditional
P13693,TPT1,Aging,never_sig,NS
P13716,ALAD,Aging,never_sig,NS
P13796,LCP1,Aging,never_sig,NS
P13797,PLS3,Aging,never_sig,NS
P13798,APEH,Aging,never_sig,NS
P13804,ETFA,Aging,robust,Robust
P13805,TNNT1,Aging,never_sig,NS
P13807,GYS1,Aging,never_sig,NS
P13861,PRKAR2A,Aging,never_sig,NS
P13929,ENO3,Aging,robust,Robust
P13987,CD59,Aging,never_sig,NS
P14174,MIF,Aging,never_sig,NS
P14209,CD99,Aging,never_sig,NS
P14314,PRKCSH,Aging,never_sig,NS
P14324,FDPS,Aging,never_sig,NS
P14406,COX7A2,Aging,never_sig,NS
P14543,NID1,Aging,never_sig,NS
P14550,AKR1A1,Aging,never_sig,NS
P14618,PKM,Aging,never_sig,NS
P14621,ACYP2,Aging,never_sig,NS
P14625,HSP90B1,Aging,never_sig,NS
P14649,MYL6B,Aging,never_sig,NS
P14672,SLC2A4,Aging,never_sig,NS
P14735,IDE,Aging,never_sig,NS
P14854,COX6B1,Aging,never_sig,NS
P14866,HNRNPL,Aging,never_sig,NS
P14868,DARS1,Aging,never_sig,NS
P14923,JUP,Aging,imputation_dependent,Conditional
P14927,UQCRB,Aging,never_sig,NS
P15088,CPA3,Aging,never_sig,NS
P15090,FABP4,Aging,robust,Robust
P15104,GLUL,Aging,imputation_dependent,Conditional
P15121,AKR1B1,Aging,never_sig,NS
P15170,GSPT1,Aging,never_sig,NS
P15259,PGAM2,Aging,never_sig,NS
P15311,EZR,Aging,imputation_dependent,Conditional
P15374,UCHL3,Aging,robust,Robust
P15531,NME1,Aging,never_sig,NS
P15880,RPS2,Aging,never_sig,NS
P15927,RPA2,Aging,never_sig,NS
P15954,COX7C,Aging,never_sig,NS
P16083,NQO2,Aging,never_sig,NS
P16118,PFKFB1,Aging,never_sig,NS
P16152,CBR1,Aging,never_sig,NS
P16157,ANK1,Aging,never_sig,NS
P16219,ACADS,Aging,imputation_dependent,Conditional
P16298,PPP3CB,Aging,never_sig,NS
P16615,ATP2A2,Aging,never_sig,NS
P16671,CD36,Aging,never_sig,NS
P16930,FAH,Aging,robust,Robust
P16989,YBX3,Aging,robust,Robust
P17152,TMEM11,Aging,never_sig,NS
P17174,GOT1,Aging,never_sig,NS
P17540,CKMT2,Aging,never_sig,NS
P17568,NDUFB7,Aging,never_sig,NS
P17612,PRKACA,Aging,never_sig,NS
P17655,CAPN2,Aging,never_sig,NS
P17661,DES,Aging,robust,Robust
P17858,PFKL,Aging,never_sig,NS
P17931,LGALS3,Aging,never_sig,NS
P17948,FLT1,Aging,never_sig,NS
P17980,PSMC3,Aging,never_sig,NS
P17987,TCP1,Aging,never_sig,NS
P18077,RPL35A,Aging,imputation_dependent,Conditional
P18085,ARF4,Aging,never_sig,NS
P18124,RPL7,Aging,never_sig,NS
P18206,VCL,Aging,never_sig,NS
P18621,RPL17,Aging,robust,Robust
P18669,PGAM1,Aging,never_sig,NS
P18859,ATP5PF,Aging,never_sig,NS
P19075,TSPAN8,Aging,never_sig,NS
P19237,TNNI1,Aging,never_sig,NS
P19338,NCL,Aging,robust,Robust
P19367,HK1,Aging,never_sig,NS
P19404,NDUFV2,Aging,never_sig,NS
P19623,SRM,Aging,imputation_dependent,Conditional
P19971,TYMP,Aging,robust,Robust
P20020,ATP2B1,Aging,never_sig,NS
P20042,EIF2S2,Aging,never_sig,NS
P20073,ANXA7,Aging,never_sig,NS
P20231,TPSB2,Aging,robust,Robust
P20290,BTF3,Aging,never_sig,NS
P20340,RAB6A,Aging,robust,Robust
P20472,PVALB,Aging,imputation_dependent,Conditional
P20618,PSMB1,Aging,never_sig,NS
P20674,COX5A,Aging,never_sig,NS
P20807,CAPN3,Aging,robust,Robust
P20810,CAST,Aging,robust,Robust
P20929,NEB,Aging,robust,Robust
P20962,PTMS,Aging,never_sig,NS
P21266,GSTM3,Aging,never_sig,NS
P21281,ATP6V1B2,Aging,never_sig,NS
P21291,CSRP1,Aging,never_sig,NS
P21333,FLNA,Aging,robust,Robust
P21397,MAOA,Aging,robust,Robust
P21399,ACO1,Aging,never_sig,NS
P21695,GPD1,Aging,never_sig,NS
P21796,VDAC1,Aging,never_sig,NS
P21810,BGN,Aging,never_sig,NS
P21817,RYR1,Aging,never_sig,NS
P21912,SDHB,Aging,never_sig,NS
P21964,COMT,Aging,never_sig,NS
P21980,TGM2,Aging,imputation_dependent,Conditional
P22033,MMUT,Aging,never_sig,NS
P22059,OSBP,Aging,never_sig,NS
P22061,PCMT1,Aging,never_sig,NS
P22102,GART,Aging,never_sig,NS
P22234,PAICS,Aging,never_sig,NS
P22307,SCP2,Aging,never_sig,NS
P22314,UBA1,Aging,never_sig,NS
P22352,GPX3,Aging,never_sig,NS
P22392,NME2,Aging,never_sig,NS
P22570,FDXR,Aging,never_sig,NS
P22626,HNRNPA2B1,Aging,never_sig,NS
P22695,UQCRC2,Aging,never_sig,NS
P22830,FECH,Aging,never_sig,NS
P23109,AMPD1,Aging,never_sig,NS
P23142,FBLN1,Aging,never_sig,NS
P23246,SFPQ,Aging,never_sig,NS
P23284,PPIB,Aging,never_sig,NS
P23297,S100A1,Aging,never_sig,NS
P23327,HRC,Aging,robust,Robust
P23368,ME2,Aging,never_sig,NS
P23381,WARS1,Aging,never_sig,NS
P23396,RPS3,Aging,never_sig,NS
P23434,GCSH,Aging,never_sig,NS
P23526,AHCY,Aging,never_sig,NS
P23528,CFL1,Aging,never_sig,NS
P23588,EIF4B,Aging,never_sig,NS
P23634,ATP2B4,Aging,never_sig,NS
P23786,CPT2,Aging,robust,Robust
P24043,LAMA2,Aging,never_sig,NS
P24298,GPT,Aging,never_sig,NS
P24310,COX7A1,Aging,never_sig,NS
P24311,COX7B,Aging,never_sig,NS
P24534,EEF1B2,Aging,never_sig,NS
P24539,ATP5PB,Aging,never_sig,NS
P24666,ACP1,Aging,never_sig,NS
P24752,ACAT1,Aging,robust,Robust
P24844,MYL9,Aging,never_sig,NS
P25311,AZGP1,Aging,never_sig,NS
P25325,MPST,Aging,robust,Robust
P25398,RPS12,Aging,never_sig,NS
P25686,DNAJB2,Aging,never_sig,NS
P25705,ATP5F1A,Aging,never_sig,NS
P25786,PSMA1,Aging,never_sig,NS
P25787,PSMA2,Aging,never_sig,NS
P25788,PSMA3,Aging,never_sig,NS
P25789,PSMA4,Aging,never_sig,NS
P26038,MSN,Aging,robust,Robust
P26196,DDX6,Aging,never_sig,NS
P26368,U2AF2,Aging,never_sig,NS
P26373,RPL13,Aging,never_sig,NS
P26440,IVD,Aging,robust,Robust
P26447,S100A4,Aging,never_sig,NS
P26583,HMGB2,Aging,robust,Robust
P26639,TARS1,Aging,never_sig,NS
P26640,VARS1,Aging,never_sig,NS
P26641,EEF1G,Aging,robust,Robust
P26678,PLN,Aging,imputation_dependent,Conditional
P26885,FKBP2,Aging,never_sig,NS
P27105,STOM,Aging,never_sig,NS
P27338,MAOB,Aging,robust,Robust
P27348,YWHAQ,Aging,robust,Robust
P27361,MAPK3,Aging,never_sig,NS
P27635,RPL10,Aging,robust,Robust
P27694,RPA1,Aging,never_sig,NS
P27695,APEX1,Aging,never_sig,NS
P27797,CALR,Aging,never_sig,NS
P27816,MAP4,Aging,never_sig,NS
P27824,CANX,Aging,never_sig,NS
P28066,PSMA5,Aging,never_sig,NS
P28070,PSMB4,Aging,never_sig,NS
P28072,PSMB6,Aging,never_sig,NS
P28074,PSMB5,Aging,never_sig,NS
P28161,GSTM2,Aging,never_sig,NS
P28289,TMOD1,Aging,never_sig,NS
P28331,NDUFS1,Aging,never_sig,NS
P28482,MAPK1,Aging,never_sig,NS
P28749,RBL1,Aging,imputation_dependent,Conditional
P28838,LAP3,Aging,never_sig,NS
P28907,CD38,Aging,never_sig,NS
P29144,TPP2,Aging,never_sig,NS
P29218,IMPA1,Aging,never_sig,NS
P29317,EPHA2,Aging,never_sig,NS
P29401,TKT,Aging,never_sig,NS
P29692,EEF1D,Aging,never_sig,NS
P29966,MARCKS,Aging,never_sig,NS
P29992,GNA11,Aging,never_sig,NS
P30038,ALDH4A1,Aging,robust,Robust
P30040,ERP29,Aging,never_sig,NS
P30041,PRDX6,Aging,robust,Robust
P30043,BLVRB,Aging,never_sig,NS
P30044,PRDX5,Aging,never_sig,NS
P30046,DDT,Aging,never_sig,NS
P30048,PRDX3,Aging,never_sig,NS
P30049,ATP5F1D,Aging,never_sig,NS
P30050,RPL12,Aging,never_sig,NS
P30084,ECHS1,Aging,robust,Robust
P30085,CMPK1,Aging,never_sig,NS
P30086,PEBP1,Aging,never_sig,NS
P30101,PDIA3,Aging,never_sig,NS
P30153,PPP2R1A,Aging,never_sig,NS
P30405,PPIF,Aging,never_sig,NS
P30419,NMT1,Aging,never_sig,NS
P30520,ADSS2,Aging,never_sig,NS
P30533,LRPAP1,Aging,robust,Robust
P30536,TSPO,Aging,never_sig,NS
P30566,ADSL,Aging,imputation_dependent,Conditional
P30622,CLIP1,Aging,never_sig,NS
P30626,SRI,Aging,never_sig,NS
P30740,SERPINB1,Aging,never_sig,NS
P30837,ALDH1B1,Aging,never_sig,NS
P31040,SDHA,Aging,never_sig,NS
P31150,GDI1,Aging,never_sig,NS
P31153,MAT2A,Aging,never_sig,NS
P31415,CASQ1,Aging,never_sig,NS
P31689,DNAJA1,Aging,never_sig,NS
P31751,AKT2,Aging,never_sig,NS
P31930,UQCRC1,Aging,never_sig,NS
P31937,HIBADH,Aging,never_sig,NS
P31939,ATIC,Aging,robust,Robust
P31942,HNRNPH3,Aging,never_sig,NS
P31943,HNRNPH1,Aging,never_sig,NS
P31946,YWHAB,Aging,never_sig,NS
P31948,STIP1,Aging,never_sig,NS
P31949,S100A11,Aging,never_sig,NS
P32119,PRDX2,Aging,never_sig,NS
P32456,GBP2,Aging,never_sig,NS
P33121,ACSL1,Aging,never_sig,NS
P33176,KIF5B,Aging,never_sig,NS
P33992,MCM5,Aging,never_sig,NS
P34896,SHMT1,Aging,never_sig,NS
P34897,SHMT2,Aging,never_sig,NS
P34932,HSPA4,Aging,never_sig,NS
P34949,MPI,Aging,never_sig,NS
P35052,GPC1,Aging,never_sig,NS
P35080,PFN2,Aging,never_sig,NS
P35221,CTNNA1,Aging,never_sig,NS
P35237,SERPINB6,Aging,never_sig,NS
P35241,RDX,Aging,robust,Robust
P35244,RPA3,Aging,never_sig,NS
P35268,RPL22,Aging,robust,Robust
P35270,SPR,Aging,never_sig,NS
P35443,THBS4,Aging,never_sig,NS
P35555,FBN1,Aging,never_sig,NS
P35573,AGL,Aging,never_sig,NS
P35579,MYH9,Aging,never_sig,NS
P35606,COPB2,Aging,never_sig,NS
P35609,ACTN2,Aging,robust,Robust
P35611,ADD1,Aging,never_sig,NS
P35613,BSG,Aging,never_sig,NS
P35637,FUS,Aging,never_sig,NS
P35659,DEK,Aging,never_sig,NS
P35749,MYH11,Aging,never_sig,NS
P35754,GLRX,Aging,never_sig,NS
P35813,PPM1A,Aging,never_sig,NS
P35908,KRT2,Aging,never_sig,NS
P35914,HMGCL,Aging,robust,Robust
P35998,PSMC2,Aging,robust,Robust
P36405,ARL3,Aging,never_sig,NS
P36507,MAP2K2,Aging,never_sig,NS
P36542,ATP5F1C,Aging,never_sig,NS
P36543,ATP6V1E1,Aging,never_sig,NS
P36578,RPL4,Aging,never_sig,NS
P36776,LONP1,Aging,robust,Robust
P36871,PGM1,Aging,never_sig,NS
P36873,PPP1CC,Aging,imputation_dependent,Conditional
P36955,SERPINF1,Aging,never_sig,NS
P36957,DLST,Aging,never_sig,NS
P36959,GMPR,Aging,never_sig,NS
P36969,GPX4,Aging,never_sig,NS
P37108,SRP14,Aging,never_sig,NS
P37802,TAGLN2,Aging,never_sig,NS
P37837,TALDO1,Aging,imputation_dependent,Conditional
P37840,SNCA,Aging,never_sig,NS
P38117,ETFB,Aging,robust,Robust
P38606,ATP6V1A,Aging,never_sig,NS
P38646,HSPA9,Aging,never_sig,NS
P39019,RPS19,Aging,robust,Robust
P39023,RPL3,Aging,imputation_dependent,Conditional
P39059,COL15A1,Aging,imputation_dependent,Conditional
P39060,COL18A1,Aging,never_sig,NS
P39656,DDOST,Aging,robust,Robust
P39687,ANP32A,Aging,never_sig,NS
P40121,CAPG,Aging,never_sig,NS
P40123,CAP2,Aging,never_sig,NS
P40227,CCT6A,Aging,never_sig,NS
P40429,RPL13A,Aging,never_sig,NS
P40763,STAT3,Aging,never_sig,NS
P40925,MDH1,Aging,never_sig,NS
P40926,MDH2,Aging,never_sig,NS
P40939,HADHA,Aging,robust,Robust
P41091,EIF2S3,Aging,never_sig,NS
P41227,NAA10,Aging,never_sig,NS
P41236,PPP1R2,Aging,never_sig,NS
P41250,GARS1,Aging,imputation_dependent,Conditional
P41252,IARS1,Aging,robust,Robust
P41567,EIF1,Aging,never_sig,NS
P42126,ECI1,Aging,robust,Robust
P42167,TMPO,Aging,imputation_dependent,Conditional
P42330,AKR1C3,Aging,never_sig,NS
P42677,RPS27,Aging,robust,Robust
P42704,LRPPRC,Aging,never_sig,NS
P42765,ACAA2,Aging,robust,Robust
P42766,RPL35,Aging,robust,Robust
P43007,SLC1A4,Aging,never_sig,NS
P43034,PAFAH1B1,Aging,never_sig,NS
P43155,CRAT,Aging,robust,Robust
P43304,GPD2,Aging,never_sig,NS
P43490,NAMPT,Aging,never_sig,NS
P43686,PSMC4,Aging,robust,Robust
P43897,TSFM,Aging,never_sig,NS
P45378,TNNT3,Aging,robust,Robust
P45381,ASPA,Aging,never_sig,NS
P45877,PPIC,Aging,never_sig,NS
P45880,VDAC2,Aging,never_sig,NS
P45954,ACADSB,Aging,imputation_dependent,Conditional
P45974,USP5,Aging,never_sig,NS
P45985,MAP2K4,Aging,robust,Robust
P46019,PHKA2,Aging,robust,Robust
P46020,PHKA1,Aging,never_sig,NS
P46109,CRKL,Aging,never_sig,NS
P46199,MTIF2,Aging,never_sig,NS
P46379,BAG6,Aging,never_sig,NS
P46459,NSF,Aging,never_sig,NS
P46734,MAP2K3,Aging,never_sig,NS
P46776,RPL27A,Aging,robust,Robust
P46777,RPL5,Aging,never_sig,NS
P46779,RPL28,Aging,never_sig,NS
P46781,RPS9,Aging,never_sig,NS
P46782,RPS5,Aging,imputation_dependent,Conditional
P46783,RPS10,Aging,robust,Robust
P46926,GNPDA1,Aging,never_sig,NS
P46939,UTRN,Aging,never_sig,NS
P46940,IQGAP1,Aging,never_sig,NS
P46976,GYG1,Aging,never_sig,NS
P46977,STT3A,Aging,never_sig,NS
P47755,CAPZA2,Aging,robust,Robust
P47756,CAPZB,Aging,never_sig,NS
P47813,EIF1AX,Aging,never_sig,NS
P47897,QARS1,Aging,never_sig,NS
P47914,RPL29,Aging,never_sig,NS
P47985,UQCRFS1,Aging,never_sig,NS
P48047,ATP5PO,Aging,never_sig,NS
P48059,LIMS1,Aging,never_sig,NS
P48147,PREP,Aging,never_sig,NS
P48163,ME1,Aging,never_sig,NS
P48426,PIP4K2A,Aging,never_sig,NS
P48444,ARCN1,Aging,never_sig,NS
P48449,LSS,Aging,imputation_dependent,Conditional
P48507,GCLM,Aging,robust,Robust
P48509,CD151,Aging,robust,Robust
P48556,PSMD8,Aging,never_sig,NS
P48637,GSS,Aging,never_sig,NS
P48643,CCT5,Aging,never_sig,NS
P48681,NES,Aging,imputation_dependent,Conditional
P48735,IDH2,Aging,robust,Robust
P48788,TNNI2,Aging,robust,Robust
P49023,PXN,Aging,never_sig,NS
P49189,ALDH9A1,Aging,never_sig,NS
P49207,RPL34,Aging,robust,Robust
P49257,LMAN1,Aging,never_sig,NS
P49354,FNTA,Aging,never_sig,NS
P49368,CCT3,Aging,never_sig,NS
P49406,MRPL19,Aging,never_sig,NS
P49411,TUFM,Aging,never_sig,NS
P49419,ALDH7A1,Aging,never_sig,NS
P49427,CDC34,Aging,never_sig,NS
P49585,PCYT1A,Aging,never_sig,NS
P49588,AARS1,Aging,never_sig,NS
P49589,CARS1,Aging,never_sig,NS
P49591,SARS1,Aging,never_sig,NS
P49720,PSMB3,Aging,never_sig,NS
P49721,PSMB2,Aging,never_sig,NS
P49748,ACADVL,Aging,never_sig,NS
P49753,ACOT2,Aging,never_sig,NS
P49755,TMED10,Aging,never_sig,NS
P49773,HINT1,Aging,never_sig,NS
P49821,NDUFV1,Aging,never_sig,NS
P49840,GSK3A,Aging,imputation_dependent,Conditional
P49841,GSK3B,Aging,never_sig,NS
P50213,IDH3A,Aging,never_sig,NS
P50225,SULT1A1,Aging,never_sig,NS
P50395,GDI2,Aging,never_sig,NS
P50402,EMD,Aging,robust,Robust
P50416,CPT1A,Aging,never_sig,NS
P50454,SERPINH1,Aging,never_sig,NS
P50461,CSRP3,Aging,never_sig,NS
P50502,ST13,Aging,never_sig,NS
P50570,DNM2,Aging,never_sig,NS
P50579,METAP2,Aging,imputation_masked,Conditional
P50583,NUDT2,Aging,never_sig,NS
P50851,LRBA,Aging,robust,Robust
P50895,BCAM,Aging,never_sig,NS
P50914,RPL14,Aging,never_sig,NS
P50990,CCT8,Aging,never_sig,NS
P50991,CCT4,Aging,never_sig,NS
P50993,ATP1A2,Aging,never_sig,NS
P50995,ANXA11,Aging,never_sig,NS
P51114,FXR1,Aging,never_sig,NS
P51148,RAB5C,Aging,never_sig,NS
P51149,RAB7A,Aging,never_sig,NS
P51452,DUSP3,Aging,never_sig,NS
P51553,IDH3G,Aging,never_sig,NS
P51570,GALK1,Aging,robust,Robust
P51571,SSR4,Aging,imputation_dependent,Conditional
P51572,BCAP31,Aging,never_sig,NS
P51608,MECP2,Aging,never_sig,NS
P51636,CAV2,Aging,never_sig,NS
P51648,ALDH3A2,Aging,never_sig,NS
P51649,ALDH5A1,Aging,robust,Robust
P51659,HSD17B4,Aging,never_sig,NS
P51665,PSMD7,Aging,robust,Robust
P51668,UBE2D1,Aging,never_sig,NS
P51687,SUOX,Aging,robust,Robust
P51692,STAT5B,Aging,never_sig,NS
P51812,RPS6KA3,Aging,never_sig,NS
P51858,HDGF,Aging,robust,Robust
P51884,LUM,Aging,never_sig,NS
P51888,PRELP,Aging,never_sig,NS
P51970,NDUFA8,Aging,never_sig,NS
P51991,HNRNPA3,Aging,never_sig,NS
P52179,MYOM1,Aging,robust,Robust
P52209,PGD,Aging,never_sig,NS
P52272,HNRNPM,Aging,never_sig,NS
P52294,KPNA1,Aging,never_sig,NS
P52564,MAP2K6,Aging,never_sig,NS
P52565,ARHGDIA,Aging,never_sig,NS
P52566,ARHGDIB,Aging,robust,Robust
P52758,RIDA,Aging,never_sig,NS
P52815,MRPL12,Aging,never_sig,NS
P52888,THOP1,Aging,imputation_dependent,Conditional
P52895,AKR1C2,Aging,never_sig,NS
P52907,CAPZA1,Aging,robust,Robust
P52943,CRIP2,Aging,never_sig,NS
P53004,BLVRA,Aging,never_sig,NS
P53041,PPP5C,Aging,robust,Robust
P53384,NUBP1,Aging,never_sig,NS
P53597,SUCLG1,Aging,never_sig,NS
P53621,COPA,Aging,never_sig,NS
P53701,HCCS,Aging,imputation_dependent,Conditional
P53778,MAPK12,Aging,never_sig,NS
P53814,SMTN,Aging,imputation_masked,Conditional
P53985,SLC16A1,Aging,never_sig,NS
P53990,IST1,Aging,never_sig,NS
P53992,SEC24C,Aging,robust,Robust
P53999,SUB1,Aging,never_sig,NS
P54136,RARS1,Aging,never_sig,NS
P54284,CACNB3,Aging,never_sig,NS
P54289,CACNA2D1,Aging,never_sig,NS
P54296,MYOM2,Aging,robust,Robust
P54577,YARS1,Aging,never_sig,NS
P54578,USP14,Aging,never_sig,NS
P54619,PRKAG1,Aging,never_sig,NS
P54646,PRKAA2,Aging,never_sig,NS
P54652,HSPA2,Aging,never_sig,NS
