uniprot_id,contrast,max_rank_shift,min_rank,max_rank,sensitive,gene
Q9BQE5,Interaction,859,630,1489,TRUE,APOL2
Q02750,Interaction,724,658,1382,TRUE,MAP2K1
Q15018,Interaction,570,1162,1732,TRUE,ABRAXAS2
Q86Y39,Interaction,471,913,1384,TRUE,NDUFA11
Q14103,Interaction,267,1385,1652,TRUE,HNRNPD
P05026,Interaction,975,411,1386,TRUE,ATP1B1
P35659,Interaction,275,1387,1662,TRUE,DEK
O75436,Interaction,853,635,1488,TRUE,VPS26A
O14924,Interaction,514,1389,1903,TRUE,RGS12
Q9Y5Z4,Interaction,893,741,1634,TRUE,HEBP2
P61019,Interaction,589,802,1391,TRUE,RAB2A
P46199,Interaction,932,1116,2048,TRUE,MTIF2
Q5HYK3,Interaction,782,611,1393,TRUE,COQ5
P62316,Interaction,572,1218,1790,TRUE,SNRPD2
P09467,Interaction,398,1269,1667,TRUE,FBP1
Q9UMS0,Interaction,614,1134,1748,TRUE,NFU1
Q9BV20,Interaction,664,1380,2044,TRUE,MRI1
P19971,Interaction,877,1083,1960,TRUE,TYMP
Q9H1R3,Interaction,626,773,1399,TRUE,MYLK2
Q16836,Interaction,947,945,1892,TRUE,HADH
Q13033,Interaction,155,1257,1412,TRUE,STRN3
Q13200,Interaction,765,637,1402,TRUE,PSMD2
O43390,Interaction,819,1228,2047,TRUE,HNRNPR
P10515,Interaction,1225,883,2108,TRUE,DLAT
P15104,Interaction,945,460,1405,TRUE,GLUL
O95782,Interaction,477,976,1453,TRUE,AP2A1
Q05086,Interaction,232,1294,1526,TRUE,UBE3A
Q9BV23,Interaction,850,558,1408,TRUE,ABHD6
O75874,Interaction,457,1239,1696,TRUE,IDH1
O00487,Interaction,1041,369,1410,TRUE,PSMD14
P60953,Interaction,808,603,1411,TRUE,CDC42
Q9UI12,Interaction,714,1399,2113,TRUE,ATP6V1H
Q8WZ42,Interaction,745,1190,1935,TRUE,TTN
Q86V88,Interaction,335,1350,1685,TRUE,MDP1
P07339,Interaction,669,764,1433,TRUE,CTSD
P10398,Interaction,403,1315,1718,TRUE,ARAF
P07203,Interaction,826,1064,1890,TRUE,GPX1
O00264,Interaction,730,688,1418,TRUE,PGRMC1
Q13683,Interaction,902,675,1577,TRUE,ITGA7
P45381,Interaction,519,1402,1921,TRUE,ASPA
P49589,Interaction,568,1157,1725,TRUE,CARS1
Q9P2J5,Interaction,340,1114,1454,TRUE,LARS1
P28907,Interaction,428,1423,1851,TRUE,CD38
P10176,Interaction,492,1361,1853,TRUE,COX8A
Q9H2I8,Interaction,667,964,1631,TRUE,LRMDA
P36543,Interaction,487,1426,1913,TRUE,ATP6V1E1
P01871,Interaction,390,1037,1427,TRUE,IGHM
Q12906,Interaction,941,487,1428,TRUE,ILF3
Q9Y676,Interaction,423,1401,1824,TRUE,MRPS18B
Q9UK76,Interaction,420,1400,1820,TRUE,JPT1
P53384,Interaction,535,1365,1900,TRUE,NUBP1
P09960,Interaction,966,633,1599,TRUE,LTA4H
P41227,Interaction,542,891,1433,TRUE,NAA10
Q9UHY7,Interaction,509,1419,1928,TRUE,ENOPH1
P05388,Interaction,349,1435,1784,TRUE,RPLP0
P52758,Interaction,414,1306,1720,TRUE,RIDA
Q9HC38,Interaction,803,1081,1884,TRUE,GLOD4
Q969Z3,Interaction,473,1307,1780,TRUE,MTARC2
P62253,Interaction,634,1439,2073,TRUE,UBE2G1
P04275,Interaction,717,1387,2104,TRUE,VWF
O75955,Interaction,560,942,1502,TRUE,FLOT1
Q9Y4W6,Interaction,411,1313,1724,TRUE,AFG3L2
P41236,Interaction,797,646,1443,TRUE,PPP1R2
Q9BRX2,Interaction,442,1420,1862,TRUE,PELO
Q8IWA5,Interaction,658,1445,2103,TRUE,SLC44A2
P67870,Interaction,488,958,1446,TRUE,CSNK2B
P18621,Interaction,402,1447,1849,TRUE,RPL17
P00325,Interaction,641,1448,2089,TRUE,ADH1B
Q15118,Interaction,651,1308,1959,TRUE,PDK1
P31937,Interaction,669,1102,1771,TRUE,HIBADH
Q969Q0,Interaction,397,1451,1848,TRUE,RPL36AL
Q96JJ7,Interaction,1766,101,1867,TRUE,TMX3
Q9BPW8,Interaction,557,1453,2010,TRUE,NIPSNAP1
P17612,Interaction,803,818,1621,TRUE,PRKACA
P06732,Interaction,536,982,1518,TRUE,CKM
O75083,Interaction,356,1267,1623,TRUE,WDR1
P40121,Interaction,723,1343,2066,TRUE,CAPG
Q14767,Interaction,250,1265,1515,TRUE,LTBP3
P36507,Interaction,592,867,1459,TRUE,MAP2K2
Q9UN36,Interaction,1145,767,1912,TRUE,NDRG2
Q96FV2,Interaction,602,1461,2063,TRUE,SCRN2
P55786,Interaction,1319,730,2049,TRUE,NPEPPS
Q8IZ81,Interaction,617,1463,2080,TRUE,ELMOD2
P11171,Interaction,600,1464,2064,TRUE,EPB41
P06702,Interaction,590,1465,2055,TRUE,S100A9
P30046,Interaction,425,1466,1891,TRUE,DDT
Q53FT3,Interaction,832,1089,1921,TRUE,HIKESHI
Q15006,Interaction,658,1437,2095,TRUE,EMC2
Q14764,Interaction,691,1407,2098,TRUE,MVP
O43598,Interaction,274,1470,1744,TRUE,DNPH1
P62913,Interaction,629,1471,2100,TRUE,RPL11
P56381,Interaction,816,934,1750,TRUE,ATP5F1E
P49753,Interaction,624,1300,1924,TRUE,ACOT2
Q96PU8,Interaction,459,1224,1683,TRUE,QKI
P20472,Interaction,604,1475,2079,TRUE,PVALB
O43374,Interaction,633,1476,2109,TRUE,RASA4
Q53H82,Interaction,353,1183,1536,TRUE,LACTB2
P48147,Interaction,345,1339,1684,TRUE,PREP
Q8TEA8,Interaction,334,1267,1601,TRUE,DTD1
Q712K3,Interaction,328,1270,1598,TRUE,UBE2R2
P07954,Interaction,762,920,1682,TRUE,FH
Q92947,Interaction,255,1443,1698,TRUE,GCDH
P36959,Interaction,797,686,1483,TRUE,GMPR
Q9NQP4,Interaction,547,1033,1580,TRUE,PFDN4
P29317,Interaction,282,1328,1610,TRUE,EPHA2
Q02218,Interaction,1052,1007,2059,TRUE,OGDH
Q9UIC8,Interaction,709,1240,1949,TRUE,LCMT1
P09622,Interaction,910,964,1874,TRUE,DLD
P19075,Interaction,622,904,1526,TRUE,TSPAN8
Q9BSL1,Interaction,542,1374,1916,TRUE,UBAC1
Q9BXJ8,Interaction,461,1491,1952,TRUE,TMEM120A
P04899,Interaction,814,678,1492,TRUE,GNAI2
P13647,Interaction,514,1493,2007,TRUE,KRT5
Q86X76,Interaction,413,1108,1521,TRUE,NIT1
Q9BYT8,Interaction,680,815,1495,TRUE,NLN
Q3ZCQ8,Interaction,704,792,1496,TRUE,TIMM50
P11277,Interaction,737,760,1497,TRUE,SPTB
Q16134,Interaction,835,1118,1953,TRUE,ETFDH
Q99714,Interaction,968,531,1499,TRUE,HSD17B10
Q9H4G4,Interaction,787,1267,2054,TRUE,GLIPR2
Q8NI60,Interaction,655,1210,1865,TRUE,COQ8A
Q9BYD6,Interaction,515,1366,1881,TRUE,MRPL1
Q9BS92,Interaction,532,971,1503,TRUE,NIPSNAP3B
Q15843,Interaction,306,1504,1810,TRUE,NEDD8
Q15111,Interaction,256,1505,1761,TRUE,PLCL1
Q9UMX0,Interaction,1381,125,1506,TRUE,UBQLN1
P17540,Interaction,1014,1044,2058,TRUE,CKMT2
P84157,Interaction,671,956,1627,TRUE,MXRA7
Q9NZZ3,Interaction,410,1509,1919,TRUE,CHMP5
P84095,Interaction,254,1262,1516,TRUE,RHOG
Q15714,Interaction,460,1511,1971,TRUE,TSC22D1
Q68DQ2,Interaction,107,1405,1512,TRUE,CRYBG3
Q15185,Interaction,382,1468,1850,TRUE,PTGES3
Q9H0W9,Interaction,1051,463,1514,TRUE,C11orf54
P20290,Interaction,978,537,1515,TRUE,BTF3
P62070,Interaction,949,1062,2011,TRUE,RRAS2
Q01085,Interaction,566,951,1517,TRUE,TIAL1
P53621,Interaction,605,1164,1769,TRUE,COPA
Q8TC12,Interaction,456,1174,1630,TRUE,RDH11
P30040,Interaction,1114,975,2089,TRUE,ERP29
Q9H7C9,Interaction,878,1208,2086,TRUE,AAMDC
Q86YB7,Interaction,723,1379,2102,TRUE,ECHDC2
Q14195,Interaction,470,1053,1523,TRUE,DPYSL3
P62847,Interaction,1059,465,1524,TRUE,RPS24
Q13445,Interaction,495,1525,2020,TRUE,TMED1
Q5XKP0,Interaction,335,1526,1861,TRUE,MICOS13
Q8NBS9,Interaction,538,1282,1820,TRUE,TXNDC5
P21266,Interaction,828,1172,2000,TRUE,GSTM3
Q99598,Interaction,1048,534,1582,TRUE,TSNAX
Q9NPC6,Interaction,509,1530,2039,TRUE,MYOZ2
P51648,Interaction,664,867,1531,TRUE,ALDH3A2
Q5JRX3,Interaction,536,1532,2068,TRUE,PITRM1
O00764,Interaction,1169,364,1533,TRUE,PDXK
O43708,Interaction,394,1140,1534,TRUE,GSTZ1
P30084,Interaction,863,1099,1962,TRUE,ECHS1
P15531,Interaction,939,597,1536,TRUE,NME1
P30419,Interaction,674,1434,2108,TRUE,NMT1
Q08211,Interaction,380,1377,1757,TRUE,DHX9
Q8N4Q1,Interaction,1051,488,1539,TRUE,CHCHD4
P62263,Interaction,954,1106,2060,TRUE,RPS14
Q14914,Interaction,471,1541,2012,TRUE,PTGR1
P26373,Interaction,682,860,1542,TRUE,RPL13
Q9Y2R0,Interaction,546,997,1543,TRUE,COA3
Q8WXH0,Interaction,613,1316,1929,TRUE,SYNE2
P62942,Interaction,642,903,1545,TRUE,FKBP1A
P12429,Interaction,1169,377,1546,TRUE,ANXA3
Q9NWV8,Interaction,557,1538,2095,TRUE,BABAM1
Q96AC1,Interaction,532,1016,1548,TRUE,FERMT2
Q8WY91,Interaction,577,972,1549,TRUE,THAP4
P53701,Interaction,350,1254,1604,TRUE,HCCS
Q16585,Interaction,846,705,1551,TRUE,SGCB
Q9Y3F4,Interaction,777,775,1552,TRUE,STRAP
Q00688,Interaction,771,954,1725,TRUE,FKBP3
P0DOY3,Interaction,608,946,1554,TRUE,IGLC3
P50416,Interaction,231,1468,1699,TRUE,CPT1A
P68400,Interaction,784,772,1556,TRUE,CSNK2A1
P46776,Interaction,673,884,1557,TRUE,RPL27A
Q15555,Interaction,959,599,1558,TRUE,MAPRE2
Q92506,Interaction,804,755,1559,TRUE,HSD17B8
Q7LBR1,Interaction,366,1222,1588,TRUE,CHMP1B
Q16082,Interaction,849,1088,1937,TRUE,HSPB2
O15511,Interaction,860,756,1616,TRUE,ARPC5
P09651,Interaction,529,1563,2092,TRUE,HNRNPA1
P50454,Interaction,372,1192,1564,TRUE,SERPINH1
Q6P587,Interaction,1312,679,1991,TRUE,FAHD1
Q9H7Z7,Interaction,527,1305,1832,TRUE,PTGES2
P21399,Interaction,868,699,1567,TRUE,ACO1
Q86TC9,Interaction,534,1568,2102,TRUE,MYPN
P22352,Interaction,755,814,1569,TRUE,GPX3
P02751,Interaction,348,1534,1882,TRUE,FN1
P09972,Interaction,190,1571,1761,TRUE,ALDOC
P28749,Interaction,518,1426,1944,TRUE,RBL1
P31150,Interaction,1115,947,2062,TRUE,GDI1
Q13061,Interaction,460,1574,2034,TRUE,TRDN
P04632,Interaction,951,624,1575,TRUE,CAPNS1
P30566,Interaction,551,1319,1870,TRUE,ADSL
P31153,Interaction,1036,541,1577,TRUE,MAT2A
Q9BT78,Interaction,890,688,1578,TRUE,COPS4
O43765,Interaction,598,1270,1868,TRUE,SGTA
Q9BSE5,Interaction,534,1056,1590,TRUE,AGMAT
P61158,Interaction,804,788,1592,TRUE,ACTR3
O95834,Interaction,58,1524,1582,TRUE,EML2
P37837,Interaction,1134,449,1583,TRUE,TALDO1
P54289,Interaction,600,1244,1844,TRUE,CACNA2D1
Q14249,Interaction,781,804,1585,TRUE,ENDOG
P06733,Interaction,1013,1017,2030,TRUE,ENO1
P10809,Interaction,1105,969,2074,TRUE,HSPD1
Q8WVI0,Interaction,1193,507,1700,TRUE,SMIM4
O95817,Interaction,652,977,1629,TRUE,BAG3
P84090,Interaction,541,1520,2061,TRUE,ERH
P36969,Interaction,1093,498,1591,TRUE,GPX4
P62633,Interaction,624,1375,1999,TRUE,CNBP
P30405,Interaction,200,1566,1766,TRUE,PPIF
P16989,Interaction,820,1147,1967,TRUE,YBX3
Q9Y2Z9,Interaction,762,833,1595,TRUE,COQ6
P32456,Interaction,572,1052,1624,TRUE,GBP2
Q8WW22,Interaction,303,1312,1615,TRUE,DNAJA4
Q9UJY1,Interaction,793,805,1598,TRUE,HSPB8
Q9UKY7,Interaction,334,1599,1933,TRUE,CDV3
Q9HA64,Interaction,306,1520,1826,TRUE,FN3KRP
P08697,Interaction,353,1552,1905,TRUE,SERPINF2
O15056,Interaction,440,1602,2042,TRUE,SYNJ2
P12236,Interaction,835,1216,2051,TRUE,SLC25A6
P49406,Interaction,281,1441,1722,TRUE,MRPL19
P39060,Interaction,816,1225,2041,TRUE,COL18A1
P60903,Interaction,797,809,1606,TRUE,S100A10
Q92841,Interaction,1039,568,1607,TRUE,DDX17
P10768,Interaction,633,1295,1928,TRUE,ESD
P61020,Interaction,951,658,1609,TRUE,RAB5B
Q9NTK5,Interaction,959,748,1707,TRUE,OLA1
Q15363,Interaction,454,1611,2065,TRUE,TMED2
P34949,Interaction,1068,544,1612,TRUE,MPI
Q9BXI3,Interaction,392,1613,2005,TRUE,NT5C1A
P60891,Interaction,596,1018,1614,TRUE,PRPS1
P30041,Interaction,741,909,1650,TRUE,PRDX6
Q9UBI6,Interaction,918,1188,2106,TRUE,GNG12
P27348,Interaction,878,739,1617,TRUE,YWHAQ
Q96GK7,Interaction,392,1356,1748,TRUE,FAHD2A
P10109,Interaction,547,1540,2087,TRUE,FDX1
Q9BUB7,Interaction,377,1514,1891,TRUE,TMEM70
Q13510,Interaction,696,1399,2095,TRUE,ASAH1
P02655,Interaction,441,1205,1646,TRUE,APOC2
O60763,Interaction,778,845,1623,TRUE,USO1
Q13326,Interaction,984,640,1624,TRUE,SGCG
Q92629,Interaction,1001,624,1625,TRUE,SGCD
P14649,Interaction,473,1607,2080,TRUE,MYL6B
P60981,Interaction,176,1627,1803,TRUE,DSTN
Q13642,Interaction,538,1090,1628,TRUE,FHL1
P46734,Interaction,957,1080,2037,TRUE,MAP2K3
P18085,Interaction,540,1220,1760,TRUE,ARF4
P21964,Interaction,834,1219,2053,TRUE,COMT
O75569,Interaction,102,1588,1690,TRUE,PRKRA
Q8IWX7,Interaction,974,659,1633,TRUE,UNC45B
P35754,Interaction,225,1564,1789,TRUE,GLRX
Q7L0Y3,Interaction,660,985,1645,TRUE,TRMT10C
Q92973,Interaction,608,1364,1972,TRUE,TNPO1
Q9UL25,Interaction,1028,609,1637,TRUE,RAB21
Q15819,Interaction,864,1083,1947,TRUE,UBE2V2
Q9NPJ3,Interaction,431,1376,1807,TRUE,ACOT13
Q15102,Interaction,460,1223,1683,TRUE,PAFAH1B3
Q9Y6P5,Interaction,643,1222,1865,TRUE,SESN1
P23434,Interaction,1196,446,1642,TRUE,GCSH
P55209,Interaction,603,1040,1643,TRUE,NAP1L1
Q9HA65,Interaction,377,1644,2021,TRUE,TBC1D17
Q9BXB4,Interaction,792,1108,1900,TRUE,OSBPL11
P17174,Interaction,787,951,1738,TRUE,GOT1
O60784,Interaction,934,713,1647,TRUE,TOM1
Q86WU2,Interaction,331,1428,1759,TRUE,LDHD
Q96I99,Interaction,396,1576,1972,TRUE,SUCLG2
Q9BXJ9,Interaction,749,932,1681,TRUE,NAA15
P18859,Interaction,905,1163,2068,TRUE,ATP5PF
Q96RK4,Interaction,517,1135,1652,TRUE,BBS4
O15371,Interaction,331,1622,1953,TRUE,EIF3D
Q15404,Interaction,639,1462,2101,TRUE,RSU1
Q13643,Interaction,953,1002,1955,TRUE,FHL3
Q13564,Interaction,798,877,1675,TRUE,NAE1
P36957,Interaction,580,1233,1813,TRUE,DLST
A2RTX5,Interaction,524,1478,2002,TRUE,TARS3
Q96C00,Interaction,307,1382,1689,TRUE,ZBTB9
Q14677,Interaction,419,1660,2079,TRUE,CLINT1
O95372,Interaction,941,1159,2100,TRUE,LYPLA2
O95197,Interaction,899,765,1664,TRUE,RTN3
Q96C86,Interaction,547,1551,2098,TRUE,DCPS
O43741,Interaction,977,687,1664,TRUE,PRKAB2
P36578,Interaction,424,1665,2089,TRUE,RPL4
Q9NR46,Interaction,171,1498,1669,TRUE,SH3GLB2
Q9P0I2,Interaction,544,1480,2024,TRUE,EMC3
Q9NUU7,Interaction,1103,565,1668,TRUE,DDX19A
Q16543,Interaction,1295,728,2023,TRUE,CDC37
O95810,Interaction,976,694,1670,TRUE,CAVIN2
Q04760,Interaction,619,1082,1701,TRUE,GLO1
P36871,Interaction,511,1161,1672,TRUE,PGM1
Q96DH6,Interaction,217,1673,1890,TRUE,MSI2
P82921,Interaction,818,934,1752,TRUE,MRPS21
P63208,Interaction,804,1203,2007,TRUE,SKP1
Q12931,Interaction,975,701,1676,TRUE,TRAP1
P45954,Interaction,422,1255,1677,TRUE,ACADSB
Q9H773,Interaction,988,690,1678,TRUE,DCTPP1
O15273,Interaction,223,1679,1902,TRUE,TCAP
Q96A26,Interaction,827,853,1680,TRUE,FAM162A
Q02978,Interaction,358,1475,1833,TRUE,SLC25A11
P01780,Interaction,281,1663,1944,TRUE,IGHV3-7
Q9Y570,Interaction,215,1638,1853,TRUE,PPME1
O95989,Interaction,1043,857,1900,TRUE,NUDT3
P08294,Interaction,162,1575,1737,TRUE,SOD3
Q86TD4,Interaction,875,926,1801,TRUE,SRL
Q04941,Interaction,554,1476,2030,TRUE,PLP2
Q99733,Interaction,1188,500,1688,TRUE,NAP1L4
O43414,Interaction,862,1109,1971,TRUE,ERI3
Q9Y5K5,Interaction,354,1690,2044,TRUE,UCHL5
P26196,Interaction,408,1685,2093,TRUE,DDX6
Q0VDG4,Interaction,467,1575,2042,TRUE,SCRN3
P29401,Interaction,501,1344,1845,TRUE,TKT
Q5R3I4,Interaction,522,1566,2088,TRUE,TTC38
P50213,Interaction,363,1395,1758,TRUE,IDH3A
Q93052,Interaction,559,1250,1809,TRUE,LPP
Q13423,Interaction,732,1162,1894,TRUE,NNT
P00352,Interaction,286,1580,1866,TRUE,ALDH1A1
P46020,Interaction,465,1374,1839,TRUE,PHKA1
P61457,Interaction,874,1120,1994,TRUE,PCBD1
Q5T440,Interaction,411,1701,2112,TRUE,IBA57
Q9NZA1,Interaction,883,1119,2002,TRUE,CLIC5
Q96EY7,Interaction,568,1309,1877,TRUE,PTCD3
Q96QK1,Interaction,693,1011,1704,TRUE,VPS35
O00168,Interaction,939,766,1705,TRUE,FXYD1
P61254,Interaction,602,1104,1706,TRUE,RPL26
P36776,Interaction,886,1196,2082,TRUE,LONP1
O14983,Interaction,736,1061,1797,TRUE,ATP2A1
Q96IU4,Interaction,718,1212,1930,TRUE,ABHD14B
Q14258,Interaction,1045,936,1981,TRUE,TRIM25
Q9UDT6,Interaction,901,810,1711,TRUE,CLIP2
Q92890,Interaction,978,986,1964,TRUE,UFD1
Q5VXT5,Interaction,715,1343,2058,TRUE,SYPL2
Q96A57,Interaction,927,1167,2094,TRUE,TMEM230
Q02952,Interaction,536,1370,1906,TRUE,AKAP12
O95292,Interaction,781,1224,2005,TRUE,VAPB
Q15691,Interaction,496,1599,2095,TRUE,MAPRE1
P27694,Interaction,304,1712,2016,TRUE,RPA1
Q9Y2B0,Interaction,378,1719,2097,TRUE,CNPY2
P30048,Interaction,706,1116,1822,TRUE,PRDX3
P53814,Interaction,338,1591,1929,TRUE,SMTN
P23528,Interaction,739,1133,1872,TRUE,CFL1
O95336,Interaction,469,1412,1881,TRUE,PGLS
Q6ZMU5,Interaction,954,813,1767,TRUE,TRIM72
Q9UJ70,Interaction,578,1403,1981,TRUE,NAGK
Q16775,Interaction,705,1260,1965,TRUE,HAGH
P46940,Interaction,359,1537,1896,TRUE,IQGAP1
P68871,Interaction,509,1414,1923,TRUE,HBB
P11940,Interaction,1199,891,2090,TRUE,PABPC1
Q96GG9,Interaction,661,1318,1979,TRUE,DCUN1D1
Q9UBT2,Interaction,1175,864,2039,TRUE,UBA2
Q9UBQ7,Interaction,1176,746,1922,TRUE,GRHPR
Q9UPQ0,Interaction,352,1381,1733,TRUE,LIMCH1
P38606,Interaction,1138,821,1959,TRUE,ATP6V1A
P18077,Interaction,240,1624,1864,TRUE,RPL35A
P01591,Interaction,121,1615,1736,TRUE,JCHAIN
Q96FZ7,Interaction,701,1150,1851,TRUE,CHMP6
P01034,Interaction,1257,481,1738,TRUE,CST3
Q9NTM9,Interaction,727,1012,1739,TRUE,CUTC
P62136,Interaction,600,1316,1916,TRUE,PPP1CA
Q9H496,Interaction,172,1741,1913,TRUE,TOR1AIP2
O94903,Interaction,1141,601,1742,TRUE,PLPBP
Q9H0N5,Interaction,750,1177,1927,TRUE,PCBD2
Q9BPX6,Interaction,474,1288,1762,TRUE,MICU1
P39687,Interaction,934,811,1745,TRUE,ANP32A
Q9BV57,Interaction,1101,645,1746,TRUE,ADI1
P42704,Interaction,807,1201,2008,TRUE,LRPPRC
Q9UJZ1,Interaction,1068,680,1748,TRUE,STOML2
Q01082,Interaction,878,871,1749,TRUE,SPTBN1
Q9NVS9,Interaction,608,1142,1750,TRUE,PNPO
P0DOY2,Interaction,467,1452,1919,TRUE,IGLC2
Q96DG6,Interaction,860,1124,1984,TRUE,CMBL
A6NNS2,Interaction,673,1365,2038,TRUE,DHRS7C
Q9H8S9,Interaction,1152,935,2087,TRUE,MOB1A
Q9NUJ1,Interaction,513,1487,2000,TRUE,ABHD10
Q9H4A4,Interaction,848,1183,2031,TRUE,RNPEP
Q86V81,Interaction,656,1314,1970,TRUE,ALYREF
P05141,Interaction,951,915,1866,TRUE,SLC25A5
Q8N4T8,Interaction,690,1069,1759,TRUE,CBR4
Q9UBQ0,Interaction,260,1760,2020,TRUE,VPS29
P10253,Interaction,790,1003,1793,TRUE,GAA
O60825,Interaction,791,1276,2067,TRUE,PFKFB2
Q13404,Interaction,1021,742,1763,TRUE,UBE2V1
P20618,Interaction,1046,718,1764,TRUE,PSMB1
P61077,Interaction,688,1308,1996,TRUE,UBE2D3
P46779,Interaction,805,961,1766,TRUE,RPL28
P04075,Interaction,476,1291,1767,TRUE,ALDOA
P56211,Interaction,1386,382,1768,TRUE,ARPP19
P61026,Interaction,975,794,1769,TRUE,RAB10
Q92901,Interaction,418,1688,2106,TRUE,RPL3L
O95747,Interaction,1392,379,1771,TRUE,OXSR1
Q8N5N7,Interaction,448,1466,1914,TRUE,MRPL50
P10599,Interaction,710,1142,1852,TRUE,TXN
P54819,Interaction,670,1263,1933,TRUE,AK2
P08133,Interaction,1072,703,1775,TRUE,ANXA6
Q9Y3A5,Interaction,951,1126,2077,TRUE,SBDS
P62195,Interaction,1211,566,1777,TRUE,PSMC5
Q00796,Interaction,999,837,1836,TRUE,SORD
Q92575,Interaction,320,1779,2099,TRUE,UBXN4
Q9Y2Q3,Interaction,798,1231,2029,TRUE,GSTK1
P06396,Interaction,733,1127,1860,TRUE,GSN
O75390,Interaction,750,1032,1782,TRUE,CS
P13716,Interaction,294,1569,1863,TRUE,ALAD
P61956,Interaction,916,1014,1930,TRUE,SUMO2
Q86VN1,Interaction,326,1553,1879,TRUE,VPS36
Q05707,Interaction,286,1616,1902,TRUE,COL14A1
Q9UKX3,Interaction,183,1667,1850,TRUE,MYH13
Q15907,Interaction,1113,948,2061,TRUE,RAB11B
Q8TCT8,Interaction,945,1140,2085,TRUE,SPPL2A
O75122,Interaction,270,1697,1967,TRUE,CLASP2
Q5BKX8,Interaction,824,967,1791,TRUE,CAVIN4
P12235,Interaction,666,1188,1854,TRUE,SLC25A4
Q13425,Interaction,884,909,1793,TRUE,SNTB2
P61586,Interaction,852,980,1832,TRUE,RHOA
P09382,Interaction,614,1328,1942,TRUE,LGALS1
Q7Z4V5,Interaction,275,1521,1796,TRUE,HDGFL2
Q9Y6B6,Interaction,904,1027,1931,TRUE,SAR1B
P33176,Interaction,705,1093,1798,TRUE,KIF5B
O95831,Interaction,1071,945,2016,TRUE,AIFM1
Q12797,Interaction,637,1184,1821,TRUE,ASPH
Q96Q06,Interaction,369,1507,1876,TRUE,PLIN4
P55884,Interaction,692,1166,1858,TRUE,EIF3B
Q9BX68,Interaction,745,1331,2076,TRUE,HINT2
Q2TBA0,Interaction,492,1334,1826,TRUE,KLHL40
P54578,Interaction,1137,668,1805,TRUE,USP14
P54920,Interaction,1024,1086,2110,TRUE,NAPA
P24752,Interaction,750,1236,1986,TRUE,ACAT1
P59666,Interaction,579,1229,1808,TRUE,DEFA3
Q9BVC6,Interaction,1210,599,1809,TRUE,TMEM109
P23109,Interaction,202,1695,1897,TRUE,AMPD1
Q9BYD3,Interaction,1060,908,1968,TRUE,MRPL4
Q13825,Interaction,661,1324,1985,TRUE,AUH
Q12846,Interaction,473,1340,1813,TRUE,STX4
P49427,Interaction,461,1457,1918,TRUE,CDC34
Q9P2R7,Interaction,870,1070,1940,TRUE,SUCLA2
P51114,Interaction,397,1674,2071,TRUE,FXR1
Q9NVS2,Interaction,1049,1049,2098,TRUE,MRPS18A
Q13555,Interaction,833,985,1818,TRUE,CAMK2G
P46926,Interaction,985,1120,2105,TRUE,GNPDA1
Q16658,Interaction,479,1559,2038,TRUE,FSCN1
Q00169,Interaction,366,1699,2065,TRUE,PITPNA
P62241,Interaction,1144,678,1822,TRUE,RPS8
P0DP23,Interaction,1020,836,1856,TRUE,CALM1
Q9H0E2,Interaction,1007,817,1824,TRUE,TOLLIP
O43837,Interaction,562,1381,1943,TRUE,IDH3B
Q9H6K4,Interaction,1163,663,1826,TRUE,OPA3
P11279,Interaction,628,1199,1827,TRUE,LAMP1
P04439,Interaction,594,1401,1995,TRUE,HLA-A
P02649,Interaction,271,1670,1941,TRUE,APOE
Q96S66,Interaction,1556,336,1892,TRUE,CLCC1
Q16816,Interaction,1050,849,1899,TRUE,PHKG1
Q8IW45,Interaction,804,1279,2083,TRUE,NAXD
Q16555,Interaction,863,970,1833,TRUE,DPYSL2
Q9Y281,Interaction,970,864,1834,TRUE,CFL2
A0A0U1RRL7,Interaction,583,1414,1997,TRUE,MMP24OS
O76070,Interaction,257,1823,2080,TRUE,SNCG
Q13526,Interaction,999,1058,2057,TRUE,PIN1
Q13263,Interaction,174,1766,1940,TRUE,TRIM28
Q8WUY1,Interaction,1804,246,2050,TRUE,THEM6
P61106,Interaction,901,1121,2022,TRUE,RAB14
P62888,Interaction,680,1161,1841,TRUE,RPL30
P28289,Interaction,340,1555,1895,TRUE,TMOD1
P10301,Interaction,954,889,1843,TRUE,RRAS
Q9H4M9,Interaction,1053,929,1982,TRUE,EHD1
Q7Z4W1,Interaction,704,1141,1845,TRUE,DCXR
Q14353,Interaction,800,1182,1982,TRUE,GAMT
Q99807,Interaction,922,925,1847,TRUE,COQ7
P37840,Interaction,712,1171,1883,TRUE,SNCA
Q9H477,Interaction,442,1415,1857,TRUE,RBKS
P11766,Interaction,1133,946,2079,TRUE,ADH5
Q6UW68,Interaction,979,1091,2070,TRUE,TMEM205
Q6YP21,Interaction,409,1495,1904,TRUE,KYAT3
Q92523,Interaction,692,1355,2047,TRUE,CPT1B
Q06124,Interaction,453,1401,1854,TRUE,PTPN11
P62906,Interaction,718,1137,1855,TRUE,RPL10A
Q9H078,Interaction,475,1381,1856,TRUE,CLPB
Q8N5K1,Interaction,584,1448,2032,TRUE,CISD2
P20042,Interaction,711,1402,2113,TRUE,EIF2S2
P38117,Interaction,891,1218,2109,TRUE,ETFB
P07741,Interaction,1056,1053,2109,TRUE,APRT
P16157,Interaction,240,1861,2101,TRUE,ANK1
